50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.8907949999999255,,,,,,,,,,,,,,,373aedd7-a807-4ca1-ad87-113dbb201194,570,,,"[41.9, 7.2]",4003744,18,0.0118612386,0.0120350327,-0.0001737941,0.0124394512,0.0104458947,0.0019935565,0.0021673506,,,,1.671718,,,Left Foot,,"[40.3, 23.0]",,Ground Pass,,15.88,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9964039413,0.9591880441,Balázs Dzsudzsák,10810.0,,,,,,,1,From Free Kick,Adrián Guerrero Aguilar,26142.0,Left Back,48,Debrecen,2206,"['59eac710-d1c9-594e-bf4e-605c3a478442', '7b293d03-ec51-423d-af20-062b7e02c2a7', 'b07b11ff-e31f-5bfa-b75f-0dc786042e32']",14,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:14.592,Pass,True
,,,,,,,,,,,,,,,,,1.3614529999999796,,,,,,,,,,,,,,,3944381a-dd73-4441-9707-c2adb9582545,574,,,"[40.3, 23.7]",4003744,18,0.0100268284,0.0118612386,-0.0018344102,0.0155651653,0.0124276532,0.0031375121,0.0049719224,,,,1.218598,,,Left Foot,,"[48.9, 47.1]",,Ground Pass,,24.93,,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.9914692966,0.9469498396,Tamás Szűcs,315180.0,,,,,,,1,From Free Kick,Balázs Dzsudzsák,10810.0,Center Attacking Midfield,48,Debrecen,2206,"['4c1ad734-9f91-5bb9-b6f2-8d4c21ad03b7', 'f7ac3cd5-9100-4489-b23e-962a1a71e2cc', 'bf8c0289-c472-5d2b-9f29-f692ac82002d']",16,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:16.356,Pass,True
,,,,,,,,,,,,,,,,,3.7220379999999422,,,,,,,,,,,,,,,6cf34b4e-2442-4946-b0d5-5d874f2dee3a,577,,,"[48.9, 54.8]",4003744,18,0.0087268269,0.0099460026,-0.0012191758,0.0169753134,0.0151129887,0.0018623248,0.0030815005,,,,0.636141,,,Right Foot,,"[79.5, 77.4]",,High Pass,,38.04,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.7377338981,0.6010741591,Gergő Tercza,484097.0,,,,,,,1,From Free Kick,Tamás Szűcs,315180.0,Right Defensive Midfield,48,Debrecen,2206,"['55441527-a630-5b5f-8b70-2e1307a34249', 'a3fe8096-1044-5df3-8b9a-5d4d0b191115']",18,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:18.998,Pass,
,,,,,,,,,,,,,,,,,1.080814999999944,,,,,,,,,,,,,,,efa93a26-7f0c-4f2f-a6fa-83d365c4173f,581,,,"[94.2, 75.9]",4003744,18,0.0087199043,0.0086804284,3.9476e-05,0.020204911,0.024151355,-0.003946444,-0.00398592,,,,-3.051745,,,Right Foot,,"[83.1, 74.9]",,Ground Pass,,11.14,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9997673817,0.9833775759,Tamás Szűcs,315180.0,,,,,,,1,From Free Kick,Gergő Tercza,484097.0,Right Back,48,Debrecen,2206,"['f1705910-3338-54b6-9a13-c3002886e451', 'f8f4d0c9-1e1b-5f43-8cc8-fd6ac9bd18f9']",30,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:30.307,Pass,
,,,,,,,,,,,,,,,,,1.0033090000001248,,,,,,,,,,,,,,,2d7f1b91-7842-4d75-bcd1-2a76d0251290,584,,,"[75.8, 70.0]",4003744,18,0.0098734722,0.0093598552,0.0005136169,0.0189463161,0.0197575912,-0.0008112751,-0.001324892,,,,-2.315566,,,Right Foot,,"[69.9, 63.6]",,Ground Pass,,8.7,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.7359712545,0.9846033454,Josua Antonio Mejías García,25035.0,,,,,,,1,From Free Kick,Tamás Szűcs,315180.0,Right Defensive Midfield,48,Debrecen,2206,"['3d804f8c-60ad-5f96-9e00-99c58342b6e4', 'a131bb81-b2e5-5681-a1c6-33f121892aa6']",33,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:33.309,Pass,
,,,,,,,,,,,,,,,,,1.9603670000000857,,,,,,,,,,,,,,,989b0004-ca09-4930-a1d4-53e66f583017,587,,,"[72.8, 59.5]",4003744,18,0.0110346414,0.0098621557,0.0011724858,0.0179021303,0.0215433836,-0.0036412533,-0.0048137391,,,,-1.970797,,,Right Foot,,"[61.3, 32.3]",,Ground Pass,,29.53,,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.9927676097,0.9905918241,Ádám Lang,3153.0,,,,,,,1,From Free Kick,Josua Antonio Mejías García,25035.0,Right Center Back,48,Debrecen,2206,"['541a032b-e995-5001-94e5-475f6c1280c5', '0431f1bb-3de0-5606-afcf-88aa72396679']",37,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:37.121,Pass,
,,,,,,,,,,,,,,,,,1.1403090000001248,,,,,,,,,,,,,,,505f8514-6fb7-4d45-8bf7-9feb353e58da,591,,,"[88.4, 14.5]",4003744,18,0.0088459039,0.0090977224,-0.0002518184,0.0214616377,0.0249630101,-0.0035013724,-0.003249554,,,,-1.554269,,,Right Foot,,"[88.6, 2.4]",,Ground Pass,,12.1,,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.8106575408,0.9508388042,Adrián Guerrero Aguilar,26142.0,,,,,,,1,From Free Kick,Ádám Lang,3153.0,Left Center Back,48,Debrecen,2206,"['11a249a6-000a-5505-83b6-ad87352f2174', '36d762de-a072-411f-9435-8ace3509e8cd', '319f0fdb-6e5e-5b1a-8ada-6c2ef120849f']",45,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:45.224,Pass,True
,,,,,,,,,,,,,,,,,1.6608270000000485,,,,,,,,,,,,,,,553a9b5c-b442-4f83-94c9-eb3626cdb7bc,594,,,"[87.4, 3.9]",4003744,18,0.0092626074,0.0086292317,0.0006333757,0.0178912356,0.0226410143,-0.0047497787,-0.0053831544,,,,2.645348,,,Left Foot,,"[69.3, 13.7]",,Ground Pass,,20.58,,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.5376361074,0.9880023003,Bence Batik,404168.0,,,,,,,1,From Free Kick,Adrián Guerrero Aguilar,26142.0,Left Back,48,Debrecen,2206,"['4d93002d-1de8-541b-bd29-e38c920bf794', '1d297902-f3d9-5059-96e7-c95296c92632']",47,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:47.906,Pass,
,,,,,,,,,,,,,,,,,1.9039740000001621,,,,,,,,,,,,,,,1f3861a1-eab5-42fb-b861-154c33bac56b,597,,,"[69.0, 15.6]",4003744,18,0.0093396492,0.0093001314,3.95179e-05,0.0213978756,0.0182958879,0.0031019878,0.0030624699,,,,1.517949,,,Right Foot,,"[71.1, 55.3]",,Ground Pass,,39.76,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.3998330743,0.9745823145,Tamás Szűcs,315180.0,,,,,,,1,From Free Kick,Bence Batik,404168.0,Left Defensive Midfield,48,Debrecen,2206,"['6df82aa9-14df-567c-93ba-7c0de5ceb33f', '9e07b396-4615-5bff-9b43-ff60ad88740f']",50,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:50.586,Pass,
,,,,,,,,,,,,,,,,,2.2147870000000114,,,,,,,,,,,,,,,12bcb7ca-1cb7-4b82-a24c-a6eecee7a9e4,600,,,"[76.0, 56.0]",4003744,18,0.009204559,0.009387658,-0.0001830989,0.0639001876,0.0236318707,0.0402683169,0.0404514158,,,,-0.75492,,,Right Foot,,"[109.8, 24.2]",,High Pass,,46.41,,,,25.0,Midfield third - Right - To left - Long - High Pass,0.9996778419,0.4324915111,Adrián Guerrero Aguilar,26142.0,,,,,,0.0009038506,1,From Free Kick,Tamás Szűcs,315180.0,Right Defensive Midfield,48,Debrecen,2206,"['3b965601-e496-5fe0-9c8a-f23fa3835345', '6e95de48-d753-53eb-babd-0d01d48683f6']",53,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:53.702,Pass,
,,,,,,,,,,,,,,,,,0.8556759999999777,,,,,,,,,,,,,,,eb7a5317-fdf3-41ff-bd62-cda0ca4e556e,603,,,"[109.8, 24.2]",4003744,18,0.0097076884,0.009204559,0.0005031293,0.0416367538,0.0639001876,-0.0222634338,-0.0227665631,,,,1.588652,,,Left Foot,,"[109.6, 35.4]",,Low Pass,,11.2,,Incomplete,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.9985748224,0.2057112753,György Komáromi,404172.0,,,,,,,1,From Free Kick,Adrián Guerrero Aguilar,26142.0,Left Back,48,Debrecen,2206,"['b666a6cc-b167-47f7-9923-f3a64b501763', '14586fa8-c4c2-5d71-82d8-5ae60b0806d1', '1c723192-f462-56ab-a4fb-9f97945bf869']",55,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:18:55.917,Pass,
,,,,,,,,,,,,,,,,,1.9322609999999405,,,,,,,,,,,,,,,7e9cb9e8-e0e4-4868-88aa-7d151d192039,606,,,"[120.0, 0.1]",4003744,19,0.0080240238,0.0097076884,-0.0016836645,0.0448040478,0.0416367538,0.003167294,0.0048509585,,,,1.78623,0c040e17-8743-41b7-bb38-8d807e1f61f4,,Left Foot,,"[111.4, 39.4]",,High Pass,,40.23,,,True,,,,0.4283607006,Bence Batik,404168.0,True,,Outswinging,,Corner,0.0044771107,1,From Corner,Balázs Dzsudzsák,10810.0,Center Attacking Midfield,49,Debrecen,2206,['9e61812f-f93d-547a-b746-8f85195fac91'],34,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:19:34.080,Pass,
,,,,,,,,,,,,,,,,,2.027201000000117,,,,,,,,,,,,,,,543bd734-6d5f-4fc1-a41b-85116ae52302,611,,,"[4.9, 32.1]",4003744,20,0.0134885395,0.0107280193,0.0027605202,0.0093018757,0.0068807956,0.0024210801,-0.0003394401,True,,,1.596121,,,Right Foot,,"[4.7, 41.2]",,Ground Pass,,9.08,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.6916803426,0.9989921451,Dávid Banai,404208.0,,,,,Goal Kick,,1,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,50,Ujpest,1033,['f1330fe8-3bc5-5fa3-b679-3082d4a3a90c'],3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:03.512,Pass,
,,,,,,,,,,,,,,,,,1.3358830000001471,,,,,,,,,,,,,,,dcbaa8b9-6f47-43f7-886d-8ac19cd41318,613,,,"[5.1, 41.2]",4003744,20,0.0123588257,0.0134885395,-0.0011297138,0.0085473889,0.0093018757,-0.0007544868,0.0003752271,,,,-1.356424,,,Right Foot,,"[9.5, 21.2]",,Ground Pass,,20.45,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.982996902,0.9977832437,Patrizio Stronati,27815.0,,,,,,,1,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,50,Ujpest,1033,['1a7dafc6-aebd-5830-9f7a-1fe14e3f377b'],8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:08.809,Pass,
,,,,,,,,,,,,,,,,,1.421555999999866,,,,,,,,,,,,,,,f7798f76-f6e0-46cb-834f-90bf4da62fdb,616,,,"[13.1, 22.2]",4003744,20,0.0129081523,0.0121091893,0.000798963,0.0072787856,0.0102623524,-0.0029835668,-0.0037825298,,,,-1.166519,,,Right Foot,,"[20.7, 4.5]",,Ground Pass,,19.22,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9253589457,0.9671580791,Bence Gergényi,404242.0,,,,,,,1,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,50,Ujpest,1033,"['809a656f-87de-5f2a-a8a4-9568f9068bc9', '7194d351-d5f8-5620-8784-cbc04e468dc1']",11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:11.552,Pass,
,,,,,,,,,,,,,,,,,0.14622000000020488,,,,,,,,,,,,,,,77ca10e4-97ee-4a84-bb62-94f07575802d,620,,,"[22.6, 2.6]",4003744,20,0.0108248591,0.0143096047,-0.0034847455,0.0071141464,0.0079202745,-0.0008061281,0.0026786174,,,,0.891021,,,Left Foot,,"[24.2, 4.5]",,High Pass,,2.48,,Incomplete,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9984903466,0.2550218403,,,,,,,,,1,From Goal Kick,Bence Gergényi,404242.0,Left Back,50,Ujpest,1033,"['fdbe804e-e479-495e-8874-ca2dd010a75a', '6f6b4255-fd30-5a23-b6e5-095a34e7e9e0', '2bb3062a-d08b-4bc5-98b1-00bfc16fdd6d']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:13.799,Pass,True
,,,,,,,,,,,,,,,,,0.5640039999999572,,,,,,,,,,,,,,,dc9b10c3-f6f7-4498-b336-d64d8f75af5e,622,,,"[35.1, 0.1]",4003744,20,0.0121960118,0.0108248591,0.0013711527,0.0100650275,0.0071141464,0.0029508811,0.0015797284,,,,1.608009,,,,,"[34.7, 11.7]",,Low Pass,,11.56,,,,,,,0.9902974963,Noah Dávid Gabriel Fenyö,318547.0,,,,,Throw-in,,1,From Throw In,Bence Gergényi,404242.0,Left Back,51,Ujpest,1033,['923550ce-8a96-5a2b-9a25-69d552bbe9d9'],31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:31.201,Pass,
,,,,,,,,,,,,,,,,,3.3827399999999908,,,,,,,,,,,,,,,c6631b9a-f815-44f6-a5ca-02fec67e63d7,626,,,"[30.0, 8.9]",4003744,20,0.0116421692,0.0120577775,-0.0004156083,0.0120615903,0.0091927471,0.0028688433,0.0032844516,,,,1.335931,,,Right Foot,,"[44.1, 67.9]",,Low Pass,,60.68,,,,29.0,Midfield third - Left - To right - Long - Ground Pass,0.9909760342,0.824000597,Kristóf Sarkadi,445486.0,,True,,,,,1,From Throw In,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,51,Ujpest,1033,"['1a69f43a-e47a-5df0-9762-9cbc626ac0ed', '9f9300e9-ef29-5823-a1ed-5b68c5fb77fb', 'be5c178c-fd3b-456e-bee6-19cfa8f21cd0']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:33.157,Pass,True
,,,,,,,,,,,,,,,,,0.7821529999999329,,,,,,,,,,,,,,,ee33ebe7-ad71-4d47-8dda-13264f70486c,633,,,"[87.0, 80.0]",4003744,21,0.0078779254,0.0082861856,-0.0004082602,0.0253830589,0.0153272534,0.0100558056,0.0104640657,,,,-0.435425,,,,,"[103.0, 72.6]",,Low Pass,,17.59,,,,,,,0.8404519558,Arne Maier,12411.0,,,,,Throw-in,,1,From Throw In,Kristóf Sarkadi,445486.0,Right Back,52,Ujpest,1033,"['b9f8a063-0099-5e43-a3f9-f6b9e1147296', '11ea7bb0-0758-573c-bc30-2195cb780131']",5,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:05.383,Pass,
,,,,,,,,,,,,,,,,,2.0546330000001474,,,,,,,,,,,,,,,bddaa24b-8067-4800-8598-2682a4327000,637,,,"[104.4, 74.3]",4003744,21,0.0067760795,0.0078210933,-0.0010450138,0.0102590015,0.0251548998,-0.0148958983,-0.0138508845,,True,,2.819667,,,Right Foot,,"[87.3, 80.0]",,Low Pass,,18.02,,Out,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9999344579,0.7692013383,Kristóf Sarkadi,445486.0,,,,,,,1,From Throw In,Arne Maier,12411.0,Right Center Forward,52,Ujpest,1033,"['a53920cf-88bc-5144-b8b3-cbf47e3330f1', '3170baa0-a848-546c-8c86-97fc4b3646c0', '829c904e-c3d8-4779-b867-9916fc5c838b']",6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:06.821,Pass,True
,,,,,,,,,,,,,,,,,1.6077889999998731,,,,,,,,,,,,,,,8419d35b-f42a-48ec-862d-694cabbbab73,639,,,"[33.3, 0.1]",4003744,21,0.0108696008,0.0102590015,0.0006105993,0.014429315,0.0067760795,0.0076532355,0.0070426362,,,,0.527504,,,,,"[55.1, 12.8]",,High Pass,,25.23,,,,,,,0.5205141902,György Komáromi,404172.0,,,,,Throw-in,,1,From Throw In,Adrián Guerrero Aguilar,26142.0,Left Back,53,Debrecen,2206,['50dd4ba7-1631-5d8d-ba49-cad9aae74c57'],28,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:21:28.933,Pass,
,,,,,,,,,,,,,,,,,2.4411550000000277,,,,,,,,,,,,,,,5a8836ed-c7e5-4b52-b826-967002182496,645,,,"[52.3, 12.5]",4003744,21,0.0095783295,0.008911388,0.0006669415,0.0133835655,0.0119207725,0.001462793,0.0007958515,True,,,1.418519,,,Left Foot,,"[61.6, 73.1]",,Low Pass,,61.31,,,,,,,0.9263586998,Gergő Tercza,484097.0,,True,,,Free Kick,,1,From Free Kick,Balázs Dzsudzsák,10810.0,Center Attacking Midfield,54,Debrecen,2206,['b0bc09be-3b05-5663-9e8c-cadb7e0b248f'],46,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:21:46.001,Pass,
,,,,,,,,,,,,,,,,,1.8017099999999628,,,,,,,,,,,,,,,1384a561-27e1-478f-b2b3-82767596bca0,648,,,"[64.3, 75.8]",4003744,21,0.0147864847,0.0095783295,0.0052081551,0.0104978504,0.0133835655,-0.0028857151,-0.0080938702,,,,-0.985227,,,Right Foot,,"[76.9, 56.8]",,Ground Pass,,22.8,True,Incomplete,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.8821310286,0.4351686239,György Komáromi,404172.0,,,,,,,1,From Free Kick,Gergő Tercza,484097.0,Right Back,54,Debrecen,2206,"['557bdfc8-6000-5027-a9b5-095b06da56a9', 'bba76227-1b9b-4246-a863-82a380f253d0', '14968734-7ed4-46a2-a0ba-418d7000c3ca']",50,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:21:50.809,Pass,True
,,,,,,,,,,,,,,,,,0.5212959999998565,,,,,,,,,,,,,,,bba76227-1b9b-4246-a863-82a380f253d0,650,,,"[43.2, 23.3]",4003744,21,0.0101455133,0.0133835655,-0.0032380521,0.0153253609,0.0095783295,0.0057470314,0.0089850836,,,,-0.432226,,,Right Foot,,"[46.7, 21.7]",,Ground Pass,,3.84,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.7801551907,0.9022198915,Tom Lacoux,68861.0,,,,,Recovery,,1,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,55,Ujpest,1033,"['1384a561-27e1-478f-b2b3-82767596bca0', 'f41fc289-2776-551b-b41f-a414e7c750ad']",52,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:52.611,Pass,
,,,,,,,,,,,,,,,,,1.5978179999999702,,,,,,,,,,,,,,,c61cb52d-8485-400c-8ccc-c83157fa94e5,652,,,"[46.7, 21.7]",4003744,21,0.0114793377,0.0101455133,0.0013338244,0.0127702439,0.0153253609,-0.002555117,-0.0038889414,,,,3.078803,,,Right Foot,,"[28.3, 22.9]",,Ground Pass,,18.49,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9137942573,0.9916658998,Patrizio Stronati,27815.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,55,Ujpest,1033,['eb9034bf-f405-5259-8263-30519e02ab06'],53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:53.132,Pass,
,,,,,,,,,,,,,,,,,0.8035470000000204,,,,,,,,,,,,,,,351760fd-fb61-4e75-8120-6a9c2fb40a6e,655,,,"[32.3, 24.8]",4003744,21,0.0132278688,0.0108225271,0.0024053417,0.013029716,0.0130326962,-2.9802e-06,-0.0024083219,,,,0.657216,,,Left Foot,,"[39.9, 30.7]",,Ground Pass,,9.62,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9977697343,0.967900753,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,55,Ujpest,1033,"['81761068-b8ad-5575-9136-492a3c5c0f32', '8b51f846-fe98-521b-addd-e184e004eb9b']",55,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:55.961,Pass,
,,,,,,,,,,,,,,,,,1.6794330000001936,,,,,,,,,,,,,,,384508b2-39e9-4cb9-891f-59e4cefb6898,659,,,"[39.9, 30.7]",4003744,21,0.0114793377,0.0132278688,-0.0017485311,0.0125886826,0.013029716,-0.0004410334,0.0013074977,,,,-2.558653,,,Right Foot,,"[28.0, 22.9]",,Ground Pass,,14.24,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9965734059,0.9779339433,Patrizio Stronati,27815.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,55,Ujpest,1033,"['47d6ba4d-051e-456c-b124-556cec1c7bd2', '890b1ada-d6a5-5203-90ce-8a06696a7661', '8a43add4-3518-50cd-9a69-c52c8bddd059']",56,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:56.765,Pass,True
,,,,,,,,,,,,,,,,,0.777344000000041,,,,,,,,,,,,,,,5e4543a2-dc4b-47c2-92d1-17f06e5b60ee,662,,,"[30.0, 24.0]",4003744,21,0.0112198079,0.0112783182,-5.85103e-05,0.014489322,0.012793079,0.001696243,0.0017547533,,,,0.874193,,,Right Foot,,"[37.9, 33.5]",,Ground Pass,,12.36,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9940438559,0.9680197835,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,55,Ujpest,1033,"['6259408c-a247-589e-b7cc-f076bc4dd663', 'effa80e9-7eb8-5039-9284-a5429cf75728']",58,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:58.925,Pass,
,,,,,,,,,,,,,,,,,1.4304040000000968,,,,,,,,,,,,,,,8b023456-e7a0-46db-af72-7b15cc45ac05,665,,,"[37.5, 32.5]",4003744,22,0.0105228834,0.0109239705,-0.0004010871,0.014711678,0.0144798672,0.0002318108,0.000632898,,,,1.42854,,,Right Foot,,"[40.9, 55.9]",,Ground Pass,,23.63,,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.9972061809,0.9946624637,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,55,Ujpest,1033,"['5fccafe7-fd44-5de6-9438-8b49a6a0d2a5', 'b5ad1e2a-68a4-5c2f-b5f3-f49d2e1b0692']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:01.899,Pass,
,,,,,,,,,,,,,,,,,2.9864779999998863,,,,,,,,,,,,,,,77e73bc8-75d7-42fd-bf43-08268fd3f31d,668,,,"[46.8, 61.3]",4003744,22,0.0115147904,0.0099911653,0.0015236251,0.0124216741,0.0152521087,-0.0028304346,-0.0043540597,,,,-0.03692,,,Right Foot,,"[98.5, 59.4]",,High Pass,,51.75,,,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.999021537,0.2655012012,Kristóf Sarkadi,445486.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,55,Ujpest,1033,"['f74b5df9-aab1-5241-a03f-df0f90e5a4d2', '0d328670-937b-51ca-948a-f66867d0876c']",5,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:05.354,Pass,
,,,,,,,,,,,,,,,,,2.2610800000000744,,,,,,,,,,,,,,,7e585794-65af-4f50-b2b3-1249f5d15298,671,,,"[19.6, 27.0]",4003744,22,0.0186525173,0.0152521087,0.0034004087,0.0088650975,0.0099911653,-0.0011260677,-0.0045264764,,,,-0.53039,,,Left Foot,,"[49.1, 9.7]",,High Pass,,34.2,,Incomplete,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.7265674681,0.312928021,,,,,,,Recovery,,1,Regular Play,Ádám Lang,3153.0,Left Center Back,55,Ujpest,1033,['ed17d2e0-f9e1-4dc0-9156-5369633af77b'],9,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:22:09.787,Pass,
,,,,,,,,,,,,,,,,,0.9431540000000967,,,,,,,,,,,,,,,46e3d99e-852f-4d7a-8ce1-89637f1538e2,674,,,"[73.2, 71.5]",4003744,22,0.0100591471,0.0089764018,0.0010827454,0.0195157807,0.0187984407,0.00071734,-0.0003654053,,,,-1.418999,,,Right Foot,,"[74.8, 60.9]",,Ground Pass,,10.71,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.9565417589,0.959869206,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,55,Ujpest,1033,"['92036978-566f-5252-aa0b-762a31eb0df7', '78c30273-3e2c-507b-ac6d-2d544c645633']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:13.113,Pass,
,,,,,,,,,,,,,,,,,0.9470159999998287,,,,,,,,,,,,,,,81020c6e-4527-4d18-9012-95111a08cef3,677,,,"[74.8, 60.9]",4003744,22,0.0094533181,0.0100591471,-0.0006058291,0.019847922,0.0195157807,0.0003321413,0.0009379704,,,,-2.836627,,,Right Foot,,"[68.5, 58.9]",,Ground Pass,,6.59,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.5579694571,0.8980618715,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,55,Ujpest,1033,"['06291034-3fae-563b-a882-5a9a6d3872ef', '65867f9f-8770-4575-9f2f-cdb7ca113449']",14,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:14.056,Pass,True
