50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,378861f6-ac09-481d-bf50-53ef8050b9a2,1,,,4070730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Kisvárda,2484,,0,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 484629, 'name': 'Ilya Popovych'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 431973, 'name': 'Maxim Osztrovka'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 44460, 'name': 'Nikola Radmanovac'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 131284, 'name': 'Martin Chlumecký'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 484628, 'name': 'Dominik István Soltész'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 10}, {'player': {'id': 33075, 'name': ""Hiang'a Mananga Mbock""}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 80}, {'player': {'id': 388945, 'name': 'Jasmin Mešanović'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 27}, {'player': {'id': 406296, 'name': 'Bohdan Melnyk'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 35655, 'name': 'Christián Herc'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 433136, 'name': 'Ákos Ésik'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 77}, {'player': {'id': 549221, 'name': 'Balogun Teslim Abdulateef'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 45}]}",Kisvárda,2484,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8f29fec3-d7b4-4698-a1b3-36506dc61138,2,,,4070730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Kisvárda,2484,,0,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 158733, 'name': 'Péter Szappanos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 247192, 'name': 'Gergő János Bodnár'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 92794, 'name': 'Heitor Marinho dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 565814, 'name': 'Ferenc Ujváry'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 36}, {'player': {'id': 12411, 'name': 'Arne Maier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 88}, {'player': {'id': 446356, 'name': 'Ábel György Krajcsovics'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 27}, {'player': {'id': 28574, 'name': 'Etienne Amenyido'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 103341, 'name': 'Gleofilo Sabrino Rudewald Vlijter'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 39}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c533723e-f8ae-409e-8836-cc2dfc2502ed,3,,,4070730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Kisvárda,2484,['3f6f123d-a46b-5577-aa54-8bdf9becd1f3'],0,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3f6f123d-a46b-5577-aa54-8bdf9becd1f3,4,,,4070730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Kisvárda,2484,['c533723e-f8ae-409e-8836-cc2dfc2502ed'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c1d33590-b3a1-4959-bf5a-91854b8fb169,1504,,,4070730,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,120,Kisvárda,2484,['a0e61bac-13bf-5f39-a7a5-eaaca3873e4d'],0,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a0e61bac-13bf-5f39-a7a5-eaaca3873e4d,1505,,,4070730,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,120,Kisvárda,2484,['c1d33590-b3a1-4959-bf5a-91854b8fb169'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.4799430000000002,,,,,,,,,,,,,,bd325eae-2856-44c5-be60-951084967a63,5,,"[60.0, 40.0]",4070730,0,0.0098665478,0.0085812286,0.0012853192,0.0185981933,0.0074392939,0.0111588994,0.0098735802,,,,2.30227,,,Right Foot,,,"[56.7, 43.7]",,Ground Pass,,4.99,,,,,0.9979959726,Matija Ljujić,10837.0,,,,,Kick Off,,1,From Kick Off,Etienne Amenyido,28574.0,Center Attacking Midfield,2,Ujpest,1033,['bed5777a-ff3c-5c6c-beac-dedc0338f923'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.400,Pass,
,,,,,,,,,,,,,,,,3.4785699999999995,,,,,,,,,,,,,,a0b419bc-72c9-4250-a296-856658619ef8,8,,"[56.7, 43.7]",4070730,0,0.0085108727,0.0098665478,-0.001355675,0.0194389932,0.0185981933,0.0008407999,0.0021964749,,,,-0.949129,,,Left Foot,,,"[85.8, 3.0]",,High Pass,,50.02,,25.0,Midfield third - Right - To left - Long - High Pass,0.9628603631,0.616394341,Krisztofer Horváth,40039.0,,True,,,,,1,From Kick Off,Matija Ljujić,10837.0,Left Defensive Midfield,2,Ujpest,1033,"['53a7e485-b61d-55d9-bffa-e70f53a19efa', 'ccdbc62f-6442-51e2-a8fd-103ef79ebfd1']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:01.880,Pass,
,,,,,,,,,,,,,,,,2.736888000000001,,,,,,,,,,,,,,45489ff8-fea2-49b2-988f-3d2a804fd208,11,,"[85.8, 3.0]",4070730,0,0.0085030701,0.0085108727,-7.8026e-06,0.0139734577,0.0194389932,-0.0054655354,-0.0054577328,,,,0.169376,,,Left Foot,,,"[106.5, 6.5]",,High Pass,,21.0,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9615853836,0.4731046855,Matija Ljujić,10837.0,,,,,,,1,From Kick Off,Krisztofer Horváth,40039.0,Left Wing,2,Ujpest,1033,"['a4050381-3223-5fb8-87d5-2a13753e105d', '44ca76de-744a-5488-9ea1-a27ec3bbe4d9']",5,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:05.359,Pass,
,,,,,,,,,,,,,,,,0.5607979999999989,,,,,,,,,,,,,,e618bdbe-1501-49c7-914f-188e7a80d6ce,13,,"[106.5, 6.5]",4070730,0,0.0088142166,0.0085030701,0.0003111465,0.0278884079,0.0139734577,0.0139149502,0.0136038037,,,,2.834311,,,Head,,,"[99.0, 8.9]",,High Pass,,7.87,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9739723992,0.5891836286,Krisztofer Horváth,40039.0,,,,,,,1,From Kick Off,Matija Ljujić,10837.0,Left Defensive Midfield,2,Ujpest,1033,['e6102993-3da1-5258-b302-d3092a48dc6a'],8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:08.095,Pass,
,,,,,,,,,,,,,,,,0.8629350000000013,,,,,,,,,,,,,,7c0ed1b4-4350-4d0d-a00b-4e9d1aaefbfb,16,,"[112.7, 11.0]",4070730,0,0.0079201432,0.0085006058,-0.0005804626,0.0255238675,0.0337227695,-0.008198902,-0.0076184394,,,,-0.436785,,,Right Foot,,,"[116.2, 9.4]",,Ground Pass,,3.83,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9856854229,0.6486107111,Matija Ljujić,10837.0,,,,,,,1,From Kick Off,Krisztofer Horváth,40039.0,Left Wing,2,Ujpest,1033,"['5ed97327-7750-5089-8d21-d6f1ba412a06', 'da5324c3-f061-56fd-9f27-4bfe167d4a34']",10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:10.522,Pass,
,,,,,,,,,,,,,,,,0.1199989999999998,,,,,,,,,,,,,,1791edbe-6477-4000-8254-b83ff56afe62,20,,"[117.5, 9.2]",4070730,0,0.0046375166,0.0081569087,-0.0035193921,0.016317986,0.0255238675,-0.0092058815,-0.0056864894,,,,1.634144,,,Left Foot,,,"[117.3, 11.9]",,Low Pass,,2.69,Incomplete,7.0,Attacking third - Left - To right - Short - Ground Pass,0.9980616653,0.1108094305,,,,,,,,,1,From Kick Off,Matija Ljujić,10837.0,Left Defensive Midfield,2,Ujpest,1033,"['c3945a4e-c4c0-42df-beb2-9271632bdd42', '6d743929-8eea-5e6f-be6b-2af829f2a6ca', '0b79d8ff-9e62-480d-955e-4942b2701420']",12,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:12.302,Pass,True
,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,4d2acc85-ae82-4170-9b3c-76d2b07efccc,25,,"[5.1, 76.6]",4070730,0,0.0114211859,0.0147158941,-0.0032947082,0.0042063999,0.004846286,-0.0006398861,0.0026548221,,,,-0.372988,,,Right Foot,,,"[7.4, 75.7]",,High Pass,,2.47,Incomplete,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9998854078,0.2104221731,,,,,,,,,1,Regular Play,Maxim Osztrovka,431973.0,Right Back,3,Kisvárda,2484,"['5c669e25-2384-47ca-aafa-bfa3fe857bb0', '11c162a0-63d8-55a5-aa07-eadb8994dab1', '230c2d79-77e8-4984-aca6-798c2ad4c3b2']",15,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:15.339,Pass,True
,,,,,,,,,,,,,,,,1.978382999999998,,,,,,,,,,,,,,50c128fc-b1aa-4a10-8ad0-0012fcf979d5,27,,"[14.4, 80.0]",4070730,0,0.0142868087,0.0114211859,0.0028656228,0.0086957216,0.0042063999,0.0044893217,0.001623699,,,,-0.184125,,,,,,"[39.1, 75.4]",,High Pass,,25.12,,,,,0.4616336823,Balogun Teslim Abdulateef,549221.0,,,,,Throw-in,,1,From Throw In,Maxim Osztrovka,431973.0,Right Back,4,Kisvárda,2484,['e7043a73-4107-5dc3-9701-80f1d5d39d70'],27,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:27.040,Pass,
,,,,,,,,,,,,,,,,0.8683919999999998,,,,,,,,,,,,,,a80f457f-1a76-4360-942f-dfb1c0caf0a6,31,,"[87.5, 0.1]",4070730,0,0.0085465936,0.0086957216,-0.000149128,0.0255766567,0.0142868087,0.011289848,0.011438976,,,,0.943726,,,,,,"[93.5, 8.4]",,Low Pass,,10.23,,,,,0.9743358493,Etienne Amenyido,28574.0,,,,,Throw-in,,1,From Throw In,Ferenc Ujváry,565814.0,Left Back,5,Ujpest,1033,['df663a46-ae3b-5a74-8846-6882196a3d16'],46,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:46.784,Pass,
,,,,,,,,,,,,,,,,1.0536829999999973,,,,,,,,,,,,,,9716f388-0cec-47f5-be25-fa4419d87a98,33,,"[93.5, 8.4]",4070730,0,0.008409732,0.0085465936,-0.0001368616,0.0172503907,0.0255766567,-0.008326266,-0.0081894044,,,,-0.325945,,,Left Foot,,,"[98.5, 6.7]",,Low Pass,,5.28,Incomplete,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9856159076,0.8159815073,Krisztofer Horváth,40039.0,,,,,,,1,From Throw In,Etienne Amenyido,28574.0,Center Attacking Midfield,5,Ujpest,1033,"['02360838-8116-5ed5-ace1-3f6a937c6d8d', 'a5a68a5e-1d5d-4fce-b99b-969553de2fe2']",47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:47.652,Pass,
,,,,,,,,,,,,,,,,2.7715199999999895,,,,,,,,,,,,,,cf820b60-2f6a-404b-b0f5-f736c701cb23,36,,"[97.3, 0.1]",4070730,1,0.0086119277,0.008409732,0.0002021957,0.0495961457,0.0172503907,0.032345755,0.0321435593,,,,0.967012,,,,,,"[111.2, 20.2]",,Low Pass,,24.43,,,,,0.7574962974,Krisztofer Horváth,40039.0,,,,,Throw-in,,1,From Throw In,Ferenc Ujváry,565814.0,Left Back,6,Ujpest,1033,['7a0ddafe-fdfa-529f-8b1e-09041fe8517c'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:00.740,Pass,
,,,,,,,,,,,,,,,,1.2588800000000049,,,,,,,,,,,,,,e64e4f51-4d4d-46f2-bcf6-19fb69abe031,39,,"[111.2, 20.2]",4070730,1,0.0088709276,0.0086119277,0.0002589999,0.0815906152,0.0495961457,0.0319944695,0.0317354696,,,,1.563509,c01d7f8b-b507-4fb9-a1f1-51c7090edd56,,Left Foot,True,,"[111.3, 38.0]",,High Pass,,17.84,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.9633215696,0.214640975,Ábel György Krajcsovics,446356.0,True,,,,,0.0013395171,1,From Throw In,Krisztofer Horváth,40039.0,Left Wing,6,Ujpest,1033,"['99fdf0ea-9c18-5118-9ecb-3f2988cfc8e9', '9e67a2b4-8b94-4076-858b-84c679d3482d']",3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:03.511,Pass,True
,,,,,,,,,,,,,,,,1.6586719999999915,,,,,,,,,,,,,,67afab38-b9b2-4d86-81f1-bd3824f70040,44,,"[8.9, 41.4]",4070730,1,0.0127329901,0.0116751306,0.0010578595,0.0104033891,0.0135510284,-0.0031476393,-0.0042054988,,,,-1.187766,,,Keeper Arm,,,"[19.9, 14.1]",,Ground Pass,,29.43,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.9829350022,0.9967304468,Martin Chlumecký,131284.0,,,,,,,1,From Keeper,Ilya Popovych,484629.0,Goalkeeper,7,Kisvárda,2484,"['a07af799-1ed4-5669-b9e8-507ac47554f4', '2ca04ae1-8324-5b73-a41f-565ea5108dc6']",15,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:15.062,Pass,
,,,,,,,,,,,,,,,,2.157834999999992,,,,,,,,,,,,,,4fa9ac28-d332-41c8-967d-64eeb0eb5922,47,,"[22.1, 9.4]",4070730,1,0.0068115792,0.012778284,-0.0059667048,0.0097150616,0.0104647595,-0.0007496979,0.0052170069,,,,0.059103,,,Left Foot,,,"[72.8, 12.4]",,High Pass,,50.79,Incomplete,28.0,Defensive third - Left - Forwards - Long - High Pass,0.8448343247,0.2998513281,,,,,,,,,1,From Keeper,Martin Chlumecký,131284.0,Left Center Back,7,Kisvárda,2484,"['dbb829c5-f069-49a9-94cb-4c9e203ad6ef', '3904099b-34e8-56a3-a499-9e99bf60f7ae']",18,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:18.241,Pass,
,,,,,,,,,,,,,,,,1.3721840000000083,,,,,,,,,,,,,,dbb829c5-f069-49a9-94cb-4c9e203ad6ef,48,,"[47.3, 67.7]",4070730,1,0.0093603898,0.0104647595,-0.0011043698,0.0097560361,0.012778284,-0.0030222479,-0.0019178782,,,,-0.927295,,,Head,,,"[57.2, 54.5]",,High Pass,,16.45,Incomplete,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.7512035277,0.5130001307,,,,,,,Recovery,,1,From Keeper,Gergő János Bodnár,247192.0,Right Back,7,Kisvárda,2484,"['4af105c0-0d73-4577-8de8-a5e6aecf1b26', '4fa9ac28-d332-41c8-967d-64eeb0eb5922']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:20.399,Pass,
,,,,,,,,,,,,,,,,0.7596429999999964,,,,,,,,,,,,,,4af105c0-0d73-4577-8de8-a5e6aecf1b26,49,,"[62.9, 25.6]",4070730,1,0.0118571864,0.0068115792,0.0050456072,0.0161487199,0.0097150616,0.0064336583,0.0013880511,,,,-1.57867,,,Head,,,"[62.8, 12.9]",,Low Pass,,12.7,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9637801137,0.8213634491,Christián Herc,35655.0,,,,,Recovery,,1,From Keeper,Bohdan Melnyk,406296.0,Right Center Midfield,7,Kisvárda,2484,"['f100022d-7dc8-5dc0-a20c-95b16c8a2de3', 'dbb829c5-f069-49a9-94cb-4c9e203ad6ef']",21,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:21.771,Pass,
,,,,,,,,,,,,,,,,1.6131000000000058,,,,,,,,,,,,,,b1eb3f02-a16a-4ecb-822d-809b28d3e2c0,55,,"[70.1, 21.4]",4070730,1,0.0098001231,0.0086292801,0.0011708429,0.0182364639,0.0168736428,0.0013628211,0.0001919782,,,,2.090361,,,Right Foot,,,"[55.4, 47.1]",,Ground Pass,,29.61,,,,,0.9955861568,Nikola Radmanovac,44460.0,,,,,Free Kick,,1,From Free Kick,Christián Herc,35655.0,Left Center Midfield,8,Kisvárda,2484,['b3d98ed3-e672-568c-a5da-6ab545304505'],33,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:33.362,Pass,
,,,,,,,,,,,,,,,,2.213588000000003,,,,,,,,,,,,,,c876c819-883d-4f75-b56a-b4e8fac6b2a5,58,,"[49.8, 56.9]",4070730,1,0.010614085,0.0095474385,0.0010666465,0.0137977004,0.0154271228,-0.0016294224,-0.002696069,,,,1.349482,,,Right Foot,,,"[54.3, 76.9]",,Ground Pass,,20.5,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.9962809981,0.9837366939,Maxim Osztrovka,431973.0,,,,,,,1,From Free Kick,Nikola Radmanovac,44460.0,Right Center Back,8,Kisvárda,2484,"['01935007-87be-5d9d-a402-a9d8eea6baa9', 'ceebcece-90b6-5736-b958-d17e6b28ed55']",36,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:36.592,Pass,
,,,,,,,,,,,,,,,,1.663195000000007,,,,,,,,,,,,,,80f93f67-15a1-49a8-a970-3ca3fa6bd4fe,60,,"[54.3, 76.9]",4070730,1,0.0100783864,0.010614085,-0.0005356986,0.0165611207,0.0137977004,0.0027634203,0.003299119,,,,-0.828317,,,Right Foot,,,"[62.1, 68.4]",,Ground Pass,,11.54,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8726253153,0.8376626968,Hiang'a Mananga Mbock,33075.0,,,,,,,1,From Free Kick,Maxim Osztrovka,431973.0,Right Back,8,Kisvárda,2484,['971bf618-e60b-5152-aaec-25b6eb33e9b1'],38,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:38.805,Pass,
,,,,,,,,,,,,,,,,1.0034140000000045,,,,,,,,,,,,,,6c2caa14-6671-4d71-bdeb-617e14ff4faf,63,,"[65.4, 77.2]",4070730,1,0.0089671593,0.009257555,-0.0002903957,0.0214495882,0.0148746436,0.0065749446,0.0068653403,,,,-0.28473,,,Right Foot,,,"[81.8, 72.4]",,Ground Pass,,17.09,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.6814365269,0.611359179,Balogun Teslim Abdulateef,549221.0,,,,,,,1,From Free Kick,Hiang'a Mananga Mbock,33075.0,Center Defensive Midfield,8,Kisvárda,2484,"['79a5c731-1b38-5521-9577-bd2b6df1faa4', '07df8834-2c34-522f-ba78-f6329a4f0a18']",42,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:42.206,Pass,
,,,,,,,,,,,,,,,,1.1334919999999984,,,,,,,,,,,,,,67919e98-d03d-4646-bd8a-e9ff0b7d525a,66,,"[94.6, 70.6]",4070730,1,0.0081191044,0.0082881209,-0.0001690164,0.0278031621,0.0273622721,0.00044089,0.0006099064,,,,0.463648,,,Right Foot,,,"[107.8, 77.2]",,Ground Pass,,14.76,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9994686361,0.9279940724,Jasmin Mešanović,388945.0,,,,,,,1,From Free Kick,Balogun Teslim Abdulateef,549221.0,Center Forward,8,Kisvárda,2484,"['e8af4f4b-7795-5624-acee-d84c5b9c3b17', '601dcec2-3859-59bc-84b7-62406d8e4095']",45,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:45.438,Pass,
,,,,,,,,,,,,,,,,0.902726999999999,,,,,,,,,,,,,,1c91d6d5-24a6-4582-a318-43f7a3c69f12,69,,"[113.1, 75.9]",4070730,1,0.0090847667,0.0075320415,0.0015527252,0.0427160859,0.0284394324,0.0142766535,0.0127239283,,,,-1.436025,,,Right Foot,True,,"[117.1, 46.4]",,Ground Pass,,29.77,Incomplete,40.0,Attacking third - Right - To left - Short - High Pass,0.9992897338,0.3634249568,,,,,,,,0.0850971,1,From Free Kick,Jasmin Mešanović,388945.0,Right Midfield,8,Kisvárda,2484,"['87c55a78-42b5-5cfc-bcbc-ccbef70c77f0', '73b93019-d399-4e5e-a8b3-a863e8b20dd8']",47,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:47.867,Pass,
,,,,,,,,,,,,,,,,0.9967639999999955,,,,,,,,,,,,,,fb0c5e9a-8288-473a-9b28-7f7564f2f653,71,,"[120.0, 80.0]",4070730,2,0.0084421011,0.0090847667,-0.0006426657,0.0447327383,0.0427160859,0.0020166524,0.002659318,,,,-1.783886,,,Left Foot,,,"[116.3, 62.9]",,Ground Pass,,17.5,,,,,0.9710279107,Jasmin Mešanović,388945.0,,,,,Corner,,1,From Corner,Dominik István Soltész,484628.0,Left Back,9,Kisvárda,2484,['c49950c1-5719-56e9-b9b1-efd954c78c9e'],27,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:27.272,Pass,
,,,,,,,,,,,,,,,,0.9402119999999996,,,,,,,,,,,,,,2fdcd42d-02ed-4562-8813-5dc2bd624639,74,,"[116.3, 62.9]",4070730,2,0.0083976369,0.0084421011,-4.44641e-05,0.0434543192,0.0447327383,-0.001278419,-0.0012339549,,,,2.494834,,,Right Foot,,,"[111.4, 66.6]",,Ground Pass,,6.14,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9997922854,0.8730450273,Dominik István Soltész,484628.0,,,,,,,1,From Corner,Jasmin Mešanović,388945.0,Right Midfield,9,Kisvárda,2484,"['dad4b89a-ab5a-53db-a3d7-2b0c3e01f665', '373077ff-196b-503c-a259-51baf1260e08']",28,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:28.269,Pass,
,,,,,,,,,,,,,,,,1.350353999999992,,,,,,,,,,,,,,22f86924-b026-43a1-ad9e-5a87c3c7031d,76,,"[111.4, 66.6]",4070730,2,0.0087645976,0.0083976369,0.0003669607,0.030684147,0.0434543192,-0.0127701722,-0.0131371329,,,,-2.856862,,,Right Foot,,,"[90.9, 60.6]",,Ground Pass,,21.36,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.5040406983,0.7700962424,Maxim Osztrovka,431973.0,,,,,,,1,From Corner,Dominik István Soltész,484628.0,Left Back,9,Kisvárda,2484,['82f58b28-4dfe-56c8-bb9b-6c0b5e3d3894'],29,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:29.209,Pass,
,,,,,,,,,,,,,,,,3.058145999999979,,,,,,,,,,,,,,06e4c75e-0a88-4960-80cc-b4c33e98ab90,79,,"[90.9, 57.2]",4070730,2,0.0062857848,0.008892036,-0.0026062513,0.0113009494,0.030771846,-0.0194708966,-0.0168646453,,True,,-0.85557,,,Right Foot,,,"[120.0, 23.7]",,High Pass,,44.37,Out,25.0,Midfield third - Right - To left - Long - High Pass,0.9583557057,0.2864391804,,,,,,,,,1,From Corner,Maxim Osztrovka,431973.0,Right Back,9,Kisvárda,2484,['f1f6310a-823a-5a61-b835-1b0d20892f08'],32,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:32.209,Pass,
,,,,,,,,,,,,,,,,5.019684999999997,,,,,,,,,,,,,,85af9f92-02d1-4098-86bc-39c600b98b4b,80,,"[3.7, 39.5]",4070730,2,0.0096457247,0.0113009494,-0.0016552247,0.0124060176,0.0062857848,0.0061202329,0.0077754576,,,,0.185155,,,Right Foot,,,"[107.2, 58.9]",,High Pass,,105.27,Incomplete,54.0,Defensive third - Center - Forwards - Long - High Pass,1.0,0.3058304191,,,,,,,Goal Kick,,1,From Goal Kick,Péter Szappanos,158733.0,Goalkeeper,10,Ujpest,1033,['6e743693-8795-47a3-bfa8-051da8bb25d4'],45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:45.075,Pass,
