player_id,player_name,player_nickname,birth_date,player_gender,player_height,player_weight,jersey_number,positions,stats,country,formations,events
33075,Hiang'a Mananga Mbock,,1999-12-28,male,186.0,82.0,80,"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '00:00:00.000', 'to': '01:16:42.680', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '01:16:42.680', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",France,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
35655,Christián Herc,,1998-09-30,male,185.0,72.0,24,"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '00:00:00.000', 'to': '01:16:42.600', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 48453, 'counterpart_name': 'Anatolii Nuriev'}]","{'own_goals': 0, 'goals': 1, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Slovakia,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
44460,Nikola Radmanovac,,1997-01-30,male,189.0,82.0,26,"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Serbia,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
48453,Anatolii Nuriev,,1996-05-20,male,182.0,76.0,7,"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '01:16:42.600', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle', 'counterpart_id': 35655, 'counterpart_name': 'Christián Herc'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Azerbaijan,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
48800,Novothny Soma Zsombor,Soma Novothny,1994-06-16,male,185.0,84.0,86,"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:45:00.000', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle', 'counterpart_id': 549221, 'counterpart_name': 'Balogun Teslim Abdulateef'}]","{'own_goals': 0, 'goals': 0, 'assists': 1, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
101836,Bence Balazs Bíró,,1998-07-14,male,187.0,80.0,29,"[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '01:16:22.200', 'to': '01:16:42.680', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift', 'counterpart_id': 406296, 'counterpart_name': 'Bohdan Melnyk'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '01:16:42.680', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
131284,Martin Chlumecký,,1997-01-11,male,187.0,88.0,4,"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Czech Republic,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
282153,Marcell Kovács,,2003-02-09,male,185.0,,1,[],[],Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
388945,Jasmin Mešanović,,1992-01-06,male,183.0,,27,"[{'position_id': 12, 'position': 'Right Midfield', 'from': '00:00:00.000', 'to': '00:53:25.384', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 484627, 'counterpart_name': 'Marko Matanović'}]","{'own_goals': 0, 'goals': 0, 'assists': 1, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Bosnia and Herzegovina,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
404233,Kevin Körmendi,,2001-06-30,male,180.0,75.0,18,[],[],Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4141}, {'period': 2, 'timestamp': '01:16:42.680', 'reason': 'Tactical Shift', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 388945, 'player_name': 'Jasmin Mešanović', 'period': 1, 'timestamp': '00:13:59.424', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 35655, 'player_name': 'Christián Herc', 'period': 1, 'timestamp': '00:14:00.594', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 549221, 'player_name': 'Balogun Teslim Abdulateef', 'period': 1, 'timestamp': '00:33:02.361', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:49:12.386', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 484628, 'player_name': 'Dominik István Soltész', 'period': 2, 'timestamp': '00:54:10.941', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48800, 'player_name': 'Novothny Soma Zsombor', 'period': 2, 'timestamp': '01:24:05.363', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 484627, 'player_name': 'Marko Matanović', 'period': 2, 'timestamp': '01:24:19.818', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:38:04.778', 'type': 'Half End'}]"
