bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.2876359999999405,,,,,,,,,,,,518687ed-fb25-4c34-b9ec-ac72756451a5,1874,,"[15.7, 75.5]",4003700,58,0.0225175992,0.0124917049,0.0100258943,0.0089019258,0.0072254674,0.0016764584,-0.0083494359,,,,-0.256016,,,Right Foot,,,,"[37.2, 69.9]",Ground Pass,,22.19,Incomplete,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9722680555,0.7981504202,Aljoša Matko,101803.0,,,,,,2,From Free Kick,Gergő János Bodnár,247192.0,Right Back,152,Ujpest,1033,"['ff0fafd4-4138-5d5f-9f4d-42b7b039c1c8', '4a868f94-a1a7-539c-b8e1-0c7c80c58ea4', 'b9ed88a1-9b06-435d-b18b-e60f1783e1e5']",36,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:36.927,Pass,
,,,,,,,,,,,,,,,,1.0974600000000791,,,,,,,,,,,,b9ed88a1-9b06-435d-b18b-e60f1783e1e5,1876,,"[82.9, 10.2]",4003700,58,0.0087252269,0.0072254674,0.0014997595,0.0346225686,0.0124917049,0.0221308637,0.0206311042,,,,0.360837,,,Left Foot,,,,"[98.8, 16.2]",Ground Pass,,16.99,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9464326962,0.6463147402,Barna Tóth,404978.0,,,,Recovery,,2,Regular Play,Jozsef Windecker,404287.0,Right Defensive Midfield,153,Paksi FC,2160,"['e2fcc7b7-7051-5a9c-815a-a05681e9515d', '518687ed-fb25-4c34-b9ec-ac72756451a5']",39,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:39.215,Pass,
,,,,,,,,,,,,,,,,1.0793570000000763,,,,,,,,,,,,f4c18bde-4920-4de2-acee-141029dbe687,1879,,"[94.6, 15.9]",4003700,58,0.0085473647,0.0086921137,-0.0001447489,0.02687102,0.0304741357,-0.0036031157,-0.0034583667,,,,-0.975386,,,Right Foot,,,,"[100.9, 6.6]",Ground Pass,,11.23,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9383169717,0.9026828408,Balázs Balogh,404305.0,,,,,,2,Regular Play,Barna Tóth,404978.0,Center Forward,153,Paksi FC,2160,"['e1c497a4-ed4b-5c06-8414-86d59be8001e', '56ebd9f2-b8ac-51b6-a772-a568c7a95f81']",42,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:42.317,Pass,
,,,,,,,,,,,,,,,,1.6748390000000364,,,,,,,,,,,,22a99563-fa6c-48fa-98ba-592a6b22b9b8,1882,,"[102.8, 6.7]",4003700,58,0.0073641273,0.0085473647,-0.0011832374,0.101575166,0.0277932342,0.0737819318,0.0749651692,,,,1.019686,,,Left Foot,,,,"[115.4, 27.2]",High Pass,,24.06,,,35.0,Attacking third - Left - To right - Short - High Pass,0.9069059686,0.2239673138,Barna Tóth,404978.0,,,,,0.32606107,2,Regular Play,Balázs Balogh,404305.0,Left Defensive Midfield,153,Paksi FC,2160,"['3288990a-77d2-5358-9a54-ef7f637a9456', 'c6fb9ae4-f552-5cce-9f0e-6f33ff0f907f']",45,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:45.568,Pass,
,,,,,,,,,,,,,,,,2.7234600000000793,,,,,,,,,,,,0d05e880-0979-4f6d-a776-a8b26b0a4c26,1889,,"[25.8, 42.7]",4003700,58,0.0213437192,0.0110936295,0.0102500897,0.0094284173,0.0125770411,-0.0031486237,-0.0133987134,,,,-0.547258,,,Right Foot,,,,"[51.5, 27.0]",Ground Pass,,30.1,Incomplete,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.3526226411,0.9278867841,Nejc Gradišar,425452.0,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,154,Ujpest,1033,"['d8269c3a-1f47-4608-a626-80de1b511c32', '95ed9282-1734-5e75-b28c-7c44c2f13797', 'fb4d1e5d-1b77-578e-b426-a7d5872b17d2']",55,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:55.381,Pass,
,,,,,,,,,,,,,,,,2.5558509999999077,,,,,,,,,,,,d8269c3a-1f47-4608-a626-80de1b511c32,1891,,"[68.6, 53.1]",4003700,58,0.0076333159,0.0125770411,-0.0049437252,0.010933728,0.0110936295,-0.0001599016,0.0047838236,,True,,1.131132,,,Right Foot,,,,"[81.3, 80.1]",Ground Pass,,29.84,Out,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9925658732,0.8815282583,Zsombor Bévárdi,404336.0,,,,Recovery,,2,Regular Play,János Szabó,406382.0,Center Back,154,Ujpest,1033,"['0d05e880-0979-4f6d-a776-a8b26b0a4c26', '687acf95-e4de-57df-9d9a-c50cebeca322']",58,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:58.104,Pass,
,,,,,,,,,,,,,,,,0.7817000000000699,,,,,,,,,,,,6a09b8c7-88cd-4523-8b18-ee75c01fd675,1893,,"[37.2, 0.1]",4003700,59,0.0105055394,0.010933728,-0.0004281886,0.0113011729,0.0076333159,0.003667857,0.0040960456,,,,1.537252,,,,,,,"[37.5, 9.0]",Low Pass,,8.95,,,,,,0.9925480485,Fran Brodić,130597.0,,,,Throw-in,,2,From Throw In,Attila Fiola,11268.0,Left Back,155,Ujpest,1033,['bbc92512-c03c-51cd-b344-3e9a3602efec'],5,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:05.567,Pass,
,,,,,,,,,,,,,,,,1.4473639999999433,,,,,,,,,,,,7468d8c1-157d-4df9-b936-9b939b516ce9,1896,,"[37.5, 9.0]",4003700,59,0.0110806478,0.0105055394,0.0005751085,0.0107324682,0.0113011729,-0.0005687047,-0.0011438131,,,,-2.188709,,,Right Foot,,,,"[34.3, 4.5]",Ground Pass,,5.47,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9955732893,0.9634190202,Attila Fiola,11268.0,,,,,,2,From Throw In,Fran Brodić,130597.0,Left Center Forward,155,Ujpest,1033,"['113e70ad-3336-5814-a8d8-2b74d7f9871e', '1b25522c-4a30-5c6a-87e0-620948021bc7']",6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:06.349,Pass,
,,,,,,,,,,,,,,,,1.110988000000012,,,,,,,,,,,,7cec46ac-2b18-4287-ac83-b5abeea711b6,1899,,"[34.3, 4.5]",4003700,59,0.0127667701,0.0110806478,0.0016861223,0.0104264086,0.0107324682,-0.0003060596,-0.0019921819,,,,2.530419,,,Right Foot,,,,"[17.8, 16.0]",Ground Pass,,20.11,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.5579251182,0.9956334233,Patrizio Stronati,27815.0,,,,,,2,From Throw In,Attila Fiola,11268.0,Left Back,155,Ujpest,1033,"['b09a97f5-d529-51d4-b094-99b00ca583fa', 'b43be566-30e8-54c9-826e-175136717a94']",8,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:08.710,Pass,
,,,,,,,,,,,,,,,,4.554018999999971,,,,,,,,,,,,c1c174a8-0106-477d-9223-d7979b4017a3,1902,,"[17.8, 16.0]",4003700,59,0.0117854048,0.0127667701,-0.0009813653,0.0132742925,0.0104264086,0.0028478839,0.0038292492,,,,0.494824,,,Left Foot,,,,"[88.0, 53.9]",High Pass,,79.77,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.999939423,0.3297803998,Aljoša Matko,101803.0,,,,,,2,From Throw In,Patrizio Stronati,27815.0,Left Center Back,155,Ujpest,1033,"['a5696328-f0fe-5229-8766-58876159d667', '8027da7d-988d-5977-aee7-a7f8808e4ddc', 'eae9e668-11ce-48ae-843e-f6c45803941e']",10,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:10.978,Pass,
,,,,,,,,,,,,,,,,1.5872469999999739,,,,,,,,,,,,f92d73c4-16cb-4b54-afe3-ef9d017e3f1d,1910,,"[70.3, 6.1]",4003700,60,0.0095139584,0.0091593778,0.0003545806,0.0256237462,0.0133196199,0.0123041263,0.0119495457,,,,1.406463,,,Left Foot,,,,"[76.9, 45.9]",Ground Pass,,40.34,,,,,,0.9763619304,Bence Lenzsér,404299.0,,,,Free Kick,,2,From Free Kick,Balázs Balogh,404305.0,Left Defensive Midfield,157,Paksi FC,2160,['1f0d09ea-8c6f-5fda-b4b6-219c8a2f6a1b'],3,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:15:03.305,Pass,
,,,,,,,,,,,,,,,,3.5262879999999424,,,,,,,,,,,,23be590d-4ec6-476a-8dcc-9bc67a0b7a6a,1913,,"[76.8, 46.7]",4003700,60,0.0070632631,0.0092214383,-0.0021581752,0.0103352908,0.0256237462,-0.0152884554,-0.0131302802,,True,,0.171508,,,Left Foot,,,,"[120.1, 54.2]",High Pass,,43.94,Out,,34.0,Midfield third - Left - To right - Long - High Pass,0.6942641296,0.3054035008,Barna Tóth,404978.0,,,,,,2,From Free Kick,Bence Lenzsér,404299.0,Right Center Back,157,Paksi FC,2160,"['5b3d5b52-d5a0-50bd-84ca-5de09c0b42cf', 'f7c26bf8-b8cb-5e3c-9109-0bbdd5316c3e']",6,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:15:06.932,Pass,
,,,,,,,,,,,,,,,,1.937082000000053,,,,,,,,,,,,fa6afd27-45fb-41cd-96ed-734ddda7a809,1915,,"[5.2, 34.2]",4003700,60,0.0135067552,0.0103352908,0.0031714644,0.0095599862,0.0070632631,0.0024967231,-0.0006747413,True,,,1.541979,,,Right Foot,,,,"[5.3, 38.7]",Ground Pass,,4.51,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.7548171022,0.9990100861,Dávid Banai,404208.0,,,,Goal Kick,,2,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,158,Ujpest,1033,['c61bce2c-bbba-5c7d-9ddc-c386bcc00a18'],29,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:29.313,Pass,
,,,,,,,,,,,,,,,,1.226628000000026,,,,,,,,,,,,a9268cf8-ec12-4797-a178-c6f81e4bc505,1917,,"[6.3, 39.5]",4003700,60,0.0146841453,0.0135067552,0.0011773901,0.0087722531,0.0095599862,-0.0007877331,-0.0019651232,,,,0.589611,,,Right Foot,,,,"[16.3, 46.2]",Ground Pass,,12.07,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.9959898293,0.9891092777,Matija Ljujić,10837.0,,,,,,2,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,158,Ujpest,1033,['ce1710af-98cd-52eb-aeaf-5500ec3a279a'],32,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:32.841,Pass,
,,,,,,,,,,,,,,,,1.2601679999999469,,,,,,,,,,,,0c785e09-5dba-420b-bcab-3aee1fc5faaf,1921,,"[15.5, 46.9]",4003700,60,0.0132087301,0.0139242616,-0.0007155314,0.0070410823,0.008213534,-0.0011724518,-0.0004569204,,,,2.855389,,,Left Foot,,,,"[4.8, 50.0]",Ground Pass,,11.12,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.4709844522,0.9750567079,João Aniceto Grandela Nunes,7977.0,,,,,,2,From Goal Kick,Matija Ljujić,10837.0,Right Defensive Midfield,158,Ujpest,1033,"['4396df26-3f0b-5d5e-979f-17bb54a9643d', '53d4366f-6154-56b9-a298-9dbd5a412e88', '87262f22-96da-4113-a181-ec8932bbb0d5']",35,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:35.109,Pass,True
,,,,,,,,,,,,,,,,2.460408000000054,,,,,,,,,,,,1178f75f-acf7-4582-9021-cbcfb1e6e057,1924,,"[4.8, 50.0]",4003700,60,0.0121971089,0.0132087301,-0.0010116212,0.0131225865,0.0070410823,0.0060815043,0.0070931255,,,,-0.133538,,,Right Foot,,,,"[38.0, 45.5]",High Pass,,33.5,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.5215825155,0.5662587881,Fran Brodić,130597.0,,,,,,2,From Goal Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,158,Ujpest,1033,"['25442718-d2b4-5ea0-a9f9-ec897b7cf925', 'e716b3aa-2923-4e75-a97d-68a53b360867']",36,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:36.369,Pass,True
,,,,,,,,,,,,,,,,0.9191390000000828,,,,,,,,,,,,44eccf78-2039-4793-b3d9-5e910bc3324b,1928,,"[33.3, 45.2]",4003700,60,0.0101713864,0.0109903058,-0.0008189194,0.014906791,0.0139987152,0.0009080758,0.0017269952,,,,-0.849226,,,Right Foot,,,,"[40.3, 37.2]",Ground Pass,,10.64,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.5305151477,0.9650649428,Noah Dávid Gabriel Fenyö,318547.0,,,,,,2,From Goal Kick,Fran Brodić,130597.0,Left Center Forward,158,Ujpest,1033,"['c475f2dc-3e09-5ffa-b33f-f1f0322cdd9d', 'c380baa2-6345-5526-a0b1-831e3061940f']",41,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:41.215,Pass,
,,,,,,,,,,,,,,,,2.341375999999931,,,,,,,,,,,,1b93ca0d-5582-4d89-8304-bc7434d568a9,1931,,"[42.0, 34.5]",4003700,60,0.0098525444,0.0093467291,0.0005058153,0.0148782777,0.014841225,3.70527e-05,-0.0004687626,,,,-0.807028,,,Right Foot,,,,"[71.2, 4.0]",Ground Pass,,42.17,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.47880682,0.9465821385,Ábel György Krajcsovics,446356.0,,,,,,2,From Goal Kick,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,158,Ujpest,1033,"['c25bdabb-b5ba-596f-a8eb-026709ff0c8f', '99a469a0-b52b-5b81-9bd7-4586073dacfa']",43,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:43.770,Pass,
,,,,,,,,,,,,,,,,1.830773999999976,,,,,,,,,,,,398e8926-6e9f-4f0b-9fdd-0d3f99c5be88,1943,,"[16.1, 68.2]",4003700,60,0.0101705603,0.0135052819,-0.0033347216,0.0165937077,0.0087469183,0.0078467894,0.011181511,,,,-0.239282,,,Right Foot,,,,"[61.6, 57.1]",High Pass,,46.83,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.9516720191,0.3048464656,Barna Tóth,404978.0,,,,,,2,Regular Play,Ákos Szendrei,136683.0,Right Wing,159,Paksi FC,2160,"['d823a0ca-9965-59bc-8414-040011d83783', 'cd8e685f-4986-51e3-acea-8c351280c6cd']",57,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:15:57.938,Pass,
,,,,,,,,,,,,,,,,3.2861900000000603,,,,,,,,,,,,02054ebe-f8e3-4b16-9d95-6c6e48fcdbe0,1950,,"[57.7, 3.5]",4003700,61,0.0126693388,0.0097056944,0.0029636445,0.0103996247,0.0143898604,-0.0039902357,-0.0069538802,,,,2.905678,,,Right Foot,,,,"[27.0, 10.9]",Ground Pass,,31.57,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.6708263736,0.9835308194,Patrizio Stronati,27815.0,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,160,Ujpest,1033,"['97cdbc0a-c795-563b-b64e-c98aefc81808', 'ad6e3768-8460-567e-92b5-7bc3b7ae2a6d']",4,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:04.349,Pass,
,,,,,,,,,,,,,,,,2.922277999999933,,,,,,,,,,,,38e8c477-7442-4d59-8271-29ca86753d2a,1952,,"[27.0, 10.9]",4003700,61,0.0116574978,0.0126693388,-0.001011841,0.0100116618,0.0103996247,-0.0003879629,0.0006238781,,,,2.055551,,,Right Foot,,,,"[13.7, 36.2]",Ground Pass,,28.61,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.6408041431,0.9940808415,Dávid Banai,404208.0,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,160,Ujpest,1033,['2796878c-92c4-52ee-8ac4-723728df7469'],7,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:07.635,Pass,
,,,,,,,,,,,,,,,,1.3345479999999517,,,,,,,,,,,,9ed8b127-ecc8-45c6-ba71-580902f59a59,1955,,"[13.5, 36.7]",4003700,61,0.0111733777,0.0117976842,-0.0006243065,0.0124493605,0.0100116618,0.0024376987,0.0030620052,,,,0.452924,,,Right Foot,,,,"[25.5, 42.5]",Ground Pass,,13.35,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.9533962283,0.9901044965,João Aniceto Grandela Nunes,7977.0,,,,,,2,Regular Play,Dávid Banai,404208.0,Goalkeeper,160,Ujpest,1033,"['9349f090-0b47-5689-8ff5-4468638e27c1', 'afe4af86-401d-58a9-9660-84a54ec49cb3']",12,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:12.764,Pass,
,,,,,,,,,,,,,,,,1.501768999999971,,,,,,,,,,,,f84bbb04-db9e-4694-8ce6-c7b4a05d2c62,1958,,"[43.5, 25.2]",4003700,61,0.0098222699,0.0100261047,-0.0002038348,0.0118925925,0.0152527317,-0.0033601392,-0.0031563044,,,,-1.621208,,,Right Foot,,,,"[42.5, 5.4]",Ground Pass,,19.85,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.8653950296,0.9837599993,Attila Fiola,11268.0,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,160,Ujpest,1033,"['36ee294c-e2be-5890-b439-7389ac8fb6ef', '1cb5503b-1c48-520c-8240-19e9ccf546b2']",18,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:18.406,Pass,
,,,,,,,,,,,,,,,,3.903826999999932,,,,,,,,,,,,137f69e1-8c86-4ee7-9a93-09139df5ccf4,1961,,"[42.5, 5.4]",4003700,61,0.0085872514,0.0098222699,-0.0012350185,0.0220978167,0.0118925925,0.0102052242,0.0114402426,,,,0.098188,,,Right Foot,,,,"[91.3, 10.2]",Ground Pass,,49.07,,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.9886497552,0.5538414121,Nejc Gradišar,425452.0,,,,,,2,Regular Play,Attila Fiola,11268.0,Left Back,160,Ujpest,1033,"['f27823d5-1903-5984-b3b5-2bdcdf704496', 'ae7f9280-aabf-587d-ad2c-5719acf07886']",20,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:20.574,Pass,
,,,,,,,,,,,,,,,,1.0777739999999758,,,,,,,,,,,,b7a96940-10e5-44b4-940b-aa74fea24255,1965,,"[97.0, 6.7]",4003700,61,0.0088891201,0.0086642886,0.0002248315,0.0250484496,0.0259484537,-0.0009000041,-0.0011248356,,,,2.529526,,,Right Foot,,,,"[92.0, 10.2]",Ground Pass,,6.11,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9970114132,0.9697358608,Ábel György Krajcsovics,446356.0,,,,,,2,Regular Play,Nejc Gradišar,425452.0,Right Center Forward,160,Ujpest,1033,"['765e1468-461e-5ce2-ae4c-3e5fd4845c78', 'a1b47a46-0427-5017-8660-077db468cdbf']",28,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:28.552,Pass,
,,,,,,,,,,,,,,,,1.0541060000000289,,,,,,,,,,,,f5b297c6-3d60-4709-89ec-6757d687a51d,1968,,"[91.7, 10.5]",4003700,61,0.0088458667,0.008753241,9.26256e-05,0.0322001278,0.0254371781,0.0067629497,0.0066703241,,,,1.725624,,,Right Foot,,,,"[89.2, 26.7]",Ground Pass,,16.41,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9545720711,0.9468684793,Fran Brodić,130597.0,,,,,,2,Regular Play,Ábel György Krajcsovics,446356.0,Left Midfield,160,Ujpest,1033,"['caab4ea9-5693-5437-bd8a-8bdacded15b1', 'da4862d5-9b2e-5c47-a72e-9e072015c9b2']",30,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:30.951,Pass,
,,,,,,,,,,,,,,,,2.502030999999959,,,,,,,,,,,,6904dd86-92dd-435b-880d-23dfa2777f0e,1971,,"[89.2, 27.0]",4003700,61,0.0086369403,0.0090134963,-0.0003765561,0.0308482144,0.0326987393,-0.0018505249,-0.0014739688,,,,1.417921,,,Right Foot,,,,"[94.8, 63.5]",Ground Pass,,36.97,,,34.0,Midfield third - Left - To right - Long - High Pass,0.6133158939,0.9188884497,Aljoša Matko,101803.0,,,,,,2,Regular Play,Fran Brodić,130597.0,Left Center Forward,160,Ujpest,1033,"['702c0a4a-8460-5152-91e5-014c8980be7e', 'c5eb88a7-14c3-580f-9923-b225385e24cd']",33,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:33.294,Pass,
,,,,,,,,,,,,,,,,2.737122999999905,,,,,,,,,,,,e041f0f1-8238-4e32-8f71-f48e188cb887,1974,,"[94.3, 63.5]",4003700,61,0.0077898842,0.0086369403,-0.000847056,0.0194503795,0.0310159959,-0.0115656164,-0.0107185603,,,,0.099983,,,Right Foot,,,,"[116.3, 65.7]",Ground Pass,,22.14,Incomplete,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9920418648,0.8077651262,Gergő János Bodnár,247192.0,,,,,,2,Regular Play,Aljoša Matko,101803.0,Right Midfield,160,Ujpest,1033,"['52c3eb1f-34e9-5977-a898-9b6a88af1145', '039cd0ee-d297-425e-9546-cf72ab045fbc', 'c3440bf0-9490-57a6-91a3-d8b264784f4a']",36,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:36.599,Pass,
,,,,,,,,,,,,,,,,1.886064000000013,,,,,,,,,,,,3f97435c-713c-4c84-9ac9-b9095841d453,1977,,"[116.7, 80.0]",4003700,62,0.0093586305,0.0077898842,0.0015687463,0.0560703315,0.0194503795,0.0366199519,0.0350512057,,,,-1.588688,,,,,,,"[116.2, 50.4]",High Pass,,29.62,,,,,,0.2380777299,Patrizio Stronati,27815.0,,,,Throw-in,0.0075248904,2,From Throw In,Gergő János Bodnár,247192.0,Right Back,161,Ujpest,1033,['23c82f75-9ee1-571c-ae69-f416e272bd7d'],12,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:12.452,Pass,
,,,,,,,,,,,,,,,,2.3630190000000875,,,,,,,,,,,,c230d138-9a49-4c58-8d5e-42106a445577,1979,,"[116.2, 50.4]",4003700,62,0.0090519879,0.0093586305,-0.0003066426,0.013055115,0.0560703315,-0.0430152165,-0.0427085739,,,True,-1.366744,,,Head,,,,"[118.2, 40.9]",High Pass,,9.72,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9820342962,0.4287326038,Nejc Gradišar,425452.0,,,,,,2,From Throw In,Patrizio Stronati,27815.0,Left Center Back,161,Ujpest,1033,"['55c270d9-56de-5a16-b3cf-6ee5303a94f3', '743f28f0-a54d-5d4e-a03e-0d9aba7af229', '3622c203-889c-4c97-99f8-e62d9a19a7ee']",14,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:14.338,Pass,True
,,,,,,,,,,,,,,,,2.620501999999979,,,,,,,,,,,,758603ba-1ee0-4ab5-95b1-48a6141f5e84,1984,,"[5.6, 36.4]",4003700,62,0.0100434562,0.0137945851,-0.0037511289,0.0139002996,0.0122213475,0.001678952,0.0054300809,,,,0.557451,,,Keeper Arm,,,,"[52.6, 65.7]",High Pass,,55.38,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9995853218,0.7389858961,Ákos Szendrei,136683.0,,,,,,2,From Keeper,Ádám Kovácsik,16737.0,Goalkeeper,162,Paksi FC,2160,"['63dd4c5c-cd8c-5223-ae1f-fe7a9a3c2acf', '70dc5ba0-228d-5795-81ec-4ed5442f55f1']",18,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:17:18.818,Pass,
,,,,,,,,,,,,,,,,3.084823000000091,,,,,,,,,,,,8b971b21-db91-45cd-a127-e133fe4df67a,1988,,"[90.6, 63.1]",4003700,62,0.0084357457,0.0099884495,-0.0015527038,0.0360738114,0.0265025832,0.0095712282,0.011123932,,,,0.174672,,,Right Foot,,,,"[116.1, 67.6]",Ground Pass,,25.89,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9015780699,0.750628531,Zsombor Bévárdi,404336.0,,,,,,2,From Keeper,Ákos Szendrei,136683.0,Right Wing,162,Paksi FC,2160,"['5acf99a9-20fa-55c1-bc85-5fa8acd26f9f', 'c2b084bb-dc46-506e-9937-743ed6bc80d3', 'f5bd6440-c22f-4375-8612-50d8ac1c5e58']",27,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:17:27.117,Pass,True
,,,,,,,,,,,,,,,,0.9871039999998176,,,,,,,,,,,,782916cb-aa3b-436a-9ebd-961eef0d7bdf,1991,,"[116.1, 67.6]",4003700,62,0.0083671845,0.0084357457,-6.85612e-05,0.0155520421,0.0360738114,-0.0205217693,-0.0204532081,,,,-1.729221,,,Right Foot,,,,"[113.4, 50.7]",High Pass,,17.11,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9932839908,0.1781138927,Kevin Horváth,404302.0,,,,,0.0069385096,2,From Keeper,Zsombor Bévárdi,404336.0,Right Wing Back,162,Paksi FC,2160,"['261267de-c738-48d7-b34a-14a71eb5be9a', '8121d0e0-cc8b-5bb5-9f77-0a2e08b8a8c0', '9be740df-bf51-5460-b8da-3efb1d147257']",30,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:17:30.202,Pass,
