50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,80efc0b9-a42e-48a8-863a-8689fee1d564,1,,,,4003624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Diósgyőr,2212,,0,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 41382, 'name': 'Karlo Sentić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 404174, 'name': 'Dániel Richárd Gera'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 404171, 'name': 'Csaba Szatmári'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 404178, 'name': 'Bence Zsolt Bárdos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 404181, 'name': 'Szilárd Bokros'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 46002, 'name': 'Aboubakar Keita'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 405025, 'name': 'Gábor Jurek'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 12805, 'name': 'Yohan Croizet'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 432700, 'name': 'Miron Máté Mucsányi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 88}, {'player': {'id': 23735, 'name': 'Elton-Ofoi Acolatse'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 404245, 'name': 'Máté Mihály Sajbán'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Diósgyőr,2212,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,faaad143-7cd2-4da0-b851-79acbefca9f0,2,,,,4003624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Diósgyőr,2212,,0,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 404208, 'name': 'Dávid Banai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 7390, 'name': 'Barnabás Bese'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 33}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 396417, 'name': 'Dominik Kaczvinszki'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 74}, {'player': {'id': 418965, 'name': 'Tiago Lisboa Silva Gonçalves'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 12829, 'name': 'Damian Rasak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 68861, 'name': 'Tom Lacoux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 7138, 'name': 'Iuri José Picanço Medeiros'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 45}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 28763, 'name': 'Giorgi Beridze'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3105ef47-7d00-474c-aeaa-293282f35514,3,,,,4003624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Diósgyőr,2212,['3ebffbfd-90aa-548a-a981-2bdc67082320'],0,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3ebffbfd-90aa-548a-a981-2bdc67082320,4,,,,4003624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Diósgyőr,2212,['3105ef47-7d00-474c-aeaa-293282f35514'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bf3af50a-ecf4-4fb0-8027-4145e00d30c9,1277,,,,4003624,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,91,Diósgyőr,2212,['05a9c846-5fcd-56a2-a31e-b5467bc24690'],0,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,05a9c846-5fcd-56a2-a31e-b5467bc24690,1278,,,,4003624,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,91,Diósgyőr,2212,['bf3af50a-ecf4-4fb0-8027-4145e00d30c9'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,4f342a69-e97f-4963-ad1c-6c9cc9c8d3fd,5,,,"[61.0, 40.1]",4003624,0,0.0101356823,0.0096909162,0.0004447661,0.0150365904,0.0068286974,0.008207893,0.0077631269,,,,3.141593,,,Right Foot,,,"[42.5, 40.1]",,Ground Pass,,18.5,,,,,,0.9989950061,Dominik Kaczvinszki,396417.0,,,,,Kick Off,,1,From Kick Off,Aljoša Matko,101803.0,Center Forward,2,Ujpest,1033,['60275e48-4b14-5d39-8513-bf9cbf34e0b0'],1,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:01.405,Pass,
,,,,,,,,,,,,,,,,,,2.9920009999999997,,,,,,,,,,,,,,af7b5635-7db5-4fd5-8e4f-cb3cbaa5d356,8,,,"[46.1, 39.1]",4003624,0,0.0051915399,0.009848698,-0.0046571582,0.0122707207,0.0148085067,-0.002537786,0.0021193721,,,,-0.466673,,,Right Foot,,,"[98.9, 12.5]",,High Pass,,59.12,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.7111181355,0.4276295006,,,,,,,,,1,From Kick Off,Dominik Kaczvinszki,396417.0,Left Center Back,2,Ujpest,1033,"['db47efdf-c714-509e-8d9c-b50e37817c4a', '36d890c0-6d17-48ce-b18b-728231c126c9']",3,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:03.805,Pass,
,,,,,,,,,,,,,,,,,,2.466602000000001,,,,,,,,,,,,,,36d890c0-6d17-48ce-b18b-728231c126c9,9,,,"[21.2, 67.6]",4003624,0,0.0217879806,0.0148085067,0.0069794739,0.0085910559,0.009848698,-0.0012576422,-0.008237116,,,,-0.12555,,,Head,,,"[41.8, 65.0]",,High Pass,,20.76,Incomplete,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9634896998,0.562994957,,,,,,,Recovery,,1,From Kick Off,Dániel Richárd Gera,404174.0,Right Back,2,Ujpest,1033,"['af7b5635-7db5-4fd5-8e4f-cb3cbaa5d356', '9ee164ac-0d5f-4c42-80aa-749de0ef8bb3']",6,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:06.797,Pass,
,,,,,,,,,,,,,,,,,,1.4794529999999995,,,,,,,,,,,,,,9ee164ac-0d5f-4c42-80aa-749de0ef8bb3,10,,,"[78.3, 15.1]",4003624,0,0.0048006088,0.0051915399,-0.000390931,0.0121280458,0.0122707207,-0.0001426749,0.0002482561,,,,0.057408,,,Right Foot,,,"[95.7, 16.1]",,High Pass,,17.43,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.8126071994,0.3548022807,,,,,,,Recovery,,1,From Kick Off,Krisztofer Horváth,40039.0,Center Attacking Midfield,2,Ujpest,1033,"['de77eddc-6607-41e7-b23f-9bc32f438502', '36d890c0-6d17-48ce-b18b-728231c126c9']",9,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:09.264,Pass,
,,,,,,,,,,,,,,,,,,1.3284889999999996,,,,,,,,,,,,,,de77eddc-6607-41e7-b23f-9bc32f438502,11,,,"[24.4, 64.0]",4003624,0,0.0109883212,0.0217879806,-0.0107996594,0.0062679122,0.0085910559,-0.0023231436,0.0084765158,,,,0.144812,,,Head,,,"[34.0, 65.4]",,High Pass,,9.7,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.997553598,0.6435645223,Gábor Jurek,405025.0,,,,,Recovery,,1,Regular Play,Csaba Szatmári,404171.0,Right Center Back,3,Diósgyőr,2212,"['9ee164ac-0d5f-4c42-80aa-749de0ef8bb3', 'cf1cf0ed-7c59-5691-bff9-8ef080ce2044']",10,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:10.743,Pass,
,,,,,,,,,,,,,,,,,,0.7991830000000009,,,,,,,,,,,,,,99b3978e-e60d-402a-8609-929d445ae230,13,,,"[34.0, 65.4]",4003624,0,0.0234390646,0.0109883212,0.0124507435,0.009178807,0.0062679122,0.0029108948,-0.0095398487,,,,-0.703231,,,Head,,,"[43.2, 57.6]",,High Pass,,12.06,Incomplete,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.3565654731,0.4441781938,,,,,,,,,1,Regular Play,Gábor Jurek,405025.0,Right Midfield,3,Diósgyőr,2212,['5b5b02ab-5691-462a-a4e7-d3b24005cf65'],12,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:12.072,Pass,
,,,,,,,,,,,,,,,,,,1.6565759999999992,,,,,,,,,,,,,,a8732693-be3a-46ef-8436-7751321ac02a,16,,,"[78.9, 20.7]",4003624,0,0.0085096983,0.0090477327,-0.0005380344,0.0199241787,0.02331407,-0.0033898912,-0.0028518569,,,,-1.570796,,,Right Foot,,,"[78.9, 6.1]",,Ground Pass,,14.6,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.8350471627,0.9823748469,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,4,Ujpest,1033,"['1589bdc5-969b-5461-9ade-892a96723d0f', '636067b5-4baa-51e4-a6f7-c7863e2ebf6a']",15,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:15.271,Pass,
,,,,,,,,,,,,,,,,,,2.278356,,,,,,,,,,,,,,06fdbc23-1b25-4bb3-80e5-7ca94288bf72,19,,,"[78.9, 6.1]",4003624,0,0.0102372747,0.0085096983,0.0017275764,0.0135773215,0.0199241787,-0.0063468572,-0.0080744335,,,,3.121048,,,Left Foot,,,"[49.7, 6.7]",,Ground Pass,,29.21,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.542902131,0.9868042469,Dominik Kaczvinszki,396417.0,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,4,Ujpest,1033,"['99b56338-09d6-5308-80d9-4d6d877fec9c', '617225d0-1a83-529f-b188-ac1b3db79394']",16,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:16.928,Pass,
,,,,,,,,,,,,,,,,,,2.7999959999999993,,,,,,,,,,,,,,4ba08dd8-b36c-42f0-84a3-2f4d957e816e,22,,,"[49.7, 9.7]",4003624,0,0.0102816848,0.0101623405,0.0001193443,0.0145878065,0.0140756788,0.0005121278,0.0003927834,,,,1.822643,,,Left Foot,,,"[40.9, 43.9]",,Ground Pass,,35.31,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.6091871495,0.9952555299,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Dominik Kaczvinszki,396417.0,Left Center Back,4,Ujpest,1033,"['a3b4a728-072e-5100-9245-37619ccaa855', 'ede74779-3fd7-5b78-b8c3-d1f9b3a0b4bc']",21,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:21.206,Pass,
,,,,,,,,,,,,,,,,,,1.4336150000000016,,,,,,,,,,,,,,8ed19db5-97b5-419d-bd6a-e2de01f1358a,25,,,"[40.9, 43.9]",4003624,0,0.0098961201,0.0102816848,-0.0003855648,0.0154988673,0.0145878065,0.0009110607,0.0012966255,,,,0.974232,,,Right Foot,,,"[59.1, 70.7]",,Ground Pass,,32.4,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.8498880118,0.9402130246,Barnabás Bese,7390.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,4,Ujpest,1033,"['048b0f9d-fdb1-5f52-90c1-feeb9af5a37d', 'cecfb9b0-6cbf-56d3-85e8-d76728e1f193']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:24.006,Pass,
,,,,,,,,,,,,,,,,,,1.967892,,,,,,,,,,,,,,54bf3918-f048-46da-8c2c-38a4127fcc95,28,,,"[59.1, 70.7]",4003624,0,0.0088356594,0.0098961201,-0.0010604607,0.0183900483,0.0154988673,0.002891181,0.0039516417,,,,-0.523278,,,Left Foot,,,"[79.9, 58.7]",,High Pass,,24.01,,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.6038259132,0.3600627482,Damian Rasak,12829.0,,,,,,,1,Regular Play,Barnabás Bese,7390.0,Right Back,4,Ujpest,1033,"['105994bc-9c05-51c9-9d67-3a4169aa927c', '48ea2357-b5ba-5562-98d0-7dca4242bbc0']",25,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:25.440,Pass,
,,,,,,,,,,,,,,,,,,1.1999979999999997,,,,,,,,,,,,,,cd6cec98-bb3e-4ee2-86f0-cfd9ace3b1bc,30,,,"[79.9, 58.7]",4003624,0,0.0096865008,0.0088356594,0.0008508414,0.0185016561,0.0183900483,0.0001116078,-0.0007392336,,,,2.524791,,True,Right Foot,,,"[68.9, 66.5]",,Low Pass,,13.48,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9950355677,0.8197233081,Iuri José Picanço Medeiros,7138.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,4,Ujpest,1033,['6738a4cb-e28c-5a66-ae6d-c915773f945a'],27,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:27.407,Pass,
,,,,,,,,,,,,,,,,,,1.1639830000000002,,,,,,,,,,,,,,e9a47c17-0476-4e5b-8ad7-f4ffae37bfff,33,,,"[71.5, 63.1]",4003624,0,0.0060131419,0.0100306161,-0.0040174741,0.0117074726,0.0201122798,-0.0084048072,-0.0043873331,,,,-0.363527,,,Left Foot,,,"[89.9, 56.1]",,High Pass,,19.69,Incomplete,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.6473355349,0.3013724983,,,,,,,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Right Wing,4,Ujpest,1033,"['f858986b-0921-4c54-99ea-e7549f2f83c5', '66da21cb-51a1-5356-af11-7a3d786e3064']",29,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:29.533,Pass,
,,,,,,,,,,,,,,,,,,1.632960999999999,,,,,,,,,,,,,,f858986b-0921-4c54-99ea-e7549f2f83c5,34,,,"[30.2, 24.0]",4003624,0,0.0132425847,0.0201122798,-0.0068696951,0.0127162235,0.0100306161,0.0026856074,0.0095553026,,,,0.274167,,,Head,,,"[36.6, 25.8]",,Low Pass,,6.65,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9585785125,0.7857435346,Miron Máté Mucsányi,432700.0,,,,,Recovery,,1,Regular Play,Bence Zsolt Bárdos,404178.0,Left Center Back,5,Diósgyőr,2212,"['da9e2612-4a09-5a18-8039-d77142064902', 'e9a47c17-0476-4e5b-8ad7-f4ffae37bfff']",30,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:30.696,Pass,
,,,,,,,,,,,,,,,,,,1.1573240000000002,,,,,,,,,,,,,,ff01ad34-1e0e-41be-9606-31ca1faa2a5e,38,,,"[37.0, 31.0]",4003624,0,0.0150411595,0.0132092722,0.0018318873,0.0100111887,0.0124450875,-0.0024338989,-0.0042657861,,,,0.904827,,,Right Foot,,,"[48.0, 45.0]",,Low Pass,,17.8,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.5035211524,0.7501339912,Gábor Jurek,405025.0,,,,,,,1,Regular Play,Miron Máté Mucsányi,432700.0,Left Center Midfield,5,Diósgyőr,2212,"['f61be8cc-f4c1-498e-8dab-1834db5dafe3', '110c7321-d121-5884-97f4-afc255976434', 'a4373fa3-d901-579c-b389-3fe9caf59168']",33,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:33.121,Pass,True
,,,,,,,,,,,,,,,,,,0.7990829999999988,,,,,,,,,,,,,,2dbeec29-f3ff-4c1b-8f3f-cd08d0794a3a,44,,,"[51.3, 15.3]",4003624,0,0.0097073447,0.0100111887,-0.000303844,0.0183625072,0.0150411595,0.0033213478,0.0036251917,,,,0.386876,,,Right Foot,,,"[62.1, 19.7]",,Ground Pass,,11.66,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.8506887978,0.8597177863,Krisztofer Horváth,40039.0,,,,,Recovery,,1,Regular Play,Dominik Kaczvinszki,396417.0,Left Center Back,6,Ujpest,1033,['9a9b0977-99f3-50aa-b084-2c3c248d69e4'],39,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:39.704,Pass,
,,,,,,,,,,,,,,,,,,1.592101999999999,,,,,,,,,,,,,,17f9e526-a769-46bb-bf55-2bdb114b67c7,46,,,"[62.1, 19.7]",4003624,0,0.0116020143,0.0097073447,0.0018946696,0.0140655702,0.0183625072,-0.004296937,-0.0061916066,,,,2.817654,,,Right Foot,,,"[34.7, 28.9]",,High Pass,,28.9,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.5608881785,0.918304503,Dominik Kaczvinszki,396417.0,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Center Attacking Midfield,6,Ujpest,1033,['a69fbd3d-636c-596e-8df0-75c6b526161c'],40,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:40.503,Pass,
,,,,,,,,,,,,,,,,,,0.847010000000002,,,,,,,,,,,,,,d1e9fb9f-aece-4b92-9dcd-d69c5ebacdbe,49,,,"[35.7, 25.5]",4003624,0,0.0101125101,0.0104249176,-0.0003124075,0.014750842,0.0145836063,0.0001672357,0.0004796432,,,,-0.291457,,,Left Foot,,,"[43.7, 23.1]",,Ground Pass,,8.35,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9488076237,0.9759712815,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Dominik Kaczvinszki,396417.0,Left Center Back,6,Ujpest,1033,"['2d2489f9-7eff-52f7-941b-ccc65665b8ca', '28d95abb-bb55-5228-b6b6-337ef1a9c73f']",44,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:44.295,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,dd80f38e-a5fb-492b-ae53-89e88eeea133,52,,,"[41.3, 18.9]",4003624,0,0.0110468455,0.0105062779,0.0005405676,0.0108465757,0.0142145799,-0.0033680042,-0.0039085718,,,,-1.367303,,,Right Foot,,,"[43.9, 6.3]",,Ground Pass,,12.87,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.6291235703,0.9654917121,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,6,Ujpest,1033,"['e7fd07d0-68f5-5fff-ab3c-c8db46937632', '4ea82b92-2901-563a-a7b2-9cbd0253f287']",45,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:45.709,Pass,
,,,,,,,,,,,,,,,,,,2.3999979999999996,,,,,,,,,,,,,,69cf5111-63e0-4b72-9eb7-be8b9d58008f,58,,,"[41.9, 0.1]",4003624,0,0.0114824874,0.0097900778,0.0016924096,0.0124633852,0.0077848746,0.0046785106,0.002986101,,,,2.349,,,,,,"[28.1, 14.1]",,Low Pass,,19.66,,,,,,0.9955736399,Dominik Kaczvinszki,396417.0,,,,,Throw-in,,1,From Throw In,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,7,Ujpest,1033,['380bca2d-9b72-5531-8376-7eda834b0478'],51,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:51.417,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,075d45c0-fa8c-415e-a6dd-3568d3594e7b,60,,,"[31.1, 20.3]",4003624,0,0.0106612081,0.0114824874,-0.0008212794,0.0114360116,0.0124633852,-0.0010273736,-0.0002060942,True,,,1.780625,,,Right Foot,,,"[26.5, 41.9]",,Ground Pass,,22.08,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.7186027382,0.9954107404,Barnabás Bese,7390.0,,,,,,,1,From Throw In,Dominik Kaczvinszki,396417.0,Left Center Back,7,Ujpest,1033,['5a2486ee-eb9c-52e0-85d4-7f38b8fd0bd2'],55,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:55.944,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,27ee3892-e9ce-4ead-a4af-07547a46d169,62,,,"[38.3, 75.1]",4003624,1,0.0116275558,0.0106612081,0.0009663478,0.0111299865,0.0114360116,-0.0003060251,-0.0012723729,,,,-2.448713,,,Right Foot,,,"[27.7, 66.3]",,Ground Pass,,13.78,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.9954091886,0.9489709139,João Aniceto Grandela Nunes,7977.0,,,,,,,1,From Throw In,Barnabás Bese,7390.0,Right Back,7,Ujpest,1033,['8b161d4a-4c18-5f88-95c6-9b896742bc2e'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:00.444,Pass,
,,,,,,,,,,,,,,,,,,1.9999979999999924,,,,,,,,,,,,,,d94dcbc7-a441-4206-a62f-5f094e5ad454,65,,,"[28.9, 62.3]",4003624,1,0.0116859851,0.01126251,0.0004234752,0.0122899627,0.0115369996,0.0007529631,0.000329488,,,,-1.637026,,,Right Foot,,,"[26.3, 23.1]",,Ground Pass,,39.29,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.8614213118,0.997145474,Dominik Kaczvinszki,396417.0,,,,,,,1,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,7,Ujpest,1033,"['2b859cca-0136-59e1-8282-4c2d38a5608e', '048481e3-622f-5904-bd7b-4ca0b8b1642e']",4,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:04.444,Pass,
,,,,,,,,,,,,,,,,,,1.5546290000000007,,,,,,,,,,,,,,a6aafcb2-becc-4b39-9c31-601c7004b94e,68,,,"[29.5, 19.9]",4003624,1,0.0102925459,0.0118170567,-0.0015245108,0.011412167,0.0126315365,-0.0012193695,0.0003051413,,,,0.092592,,,Left Foot,,,"[85.5, 25.1]",,High Pass,,56.24,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.9411253778,0.3240347505,,,,,,,,,1,From Throw In,Dominik Kaczvinszki,396417.0,Left Center Back,7,Ujpest,1033,"['130e75fc-c605-422f-a339-6752cb0c3ab6', '55338930-feab-5cc2-8fe4-a0bade27e1cc']",11,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:11.459,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,2055d643-a1b3-40fd-ae8a-a05f06be30aa,72,,,"[11.0, 45.6]",4003624,1,0.0123884268,0.0108222561,0.0015661707,0.0096953642,0.0128662186,-0.0031708544,-0.0047370251,,,,-1.382575,,,Keeper Arm,,,"[14.2, 28.8]",,Ground Pass,,17.1,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9986883535,0.9974352717,Bence Zsolt Bárdos,404178.0,,,,,,,1,Regular Play,Karlo Sentić,41382.0,Goalkeeper,8,Diósgyőr,2212,"['b1ac76db-23e7-53c6-997f-39b22d14581b', 'edafc68e-1baf-5281-ab6d-976cd1caa8e8']",18,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:01:18.109,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,1e537efc-9a78-45a9-8740-505ec9afa6ae,75,,,"[15.8, 29.2]",4003624,1,0.011877887,0.013128479,-0.0012505921,0.0107550211,0.0104800034,0.0002750177,0.0015256098,,,,-0.975833,,,Right Foot,,,"[29.2, 9.4]",,Ground Pass,,23.91,,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.8308925716,0.9832289815,Szilárd Bokros,404181.0,,,,,,,1,Regular Play,Bence Zsolt Bárdos,404178.0,Left Center Back,8,Diósgyőr,2212,"['6551fc58-7e07-57be-8038-95edab4798ba', '89bca803-7ad5-5491-ba7d-643b120b9622']",20,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:01:20.909,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,61bf346d-0915-4117-940a-f2e62d902f28,78,,,"[36.0, 13.4]",4003624,1,0.012296523,0.0108625442,0.0014339788,0.0125232432,0.0119458809,0.0005773623,-0.0008566165,,,,2.249167,,,Left Foot,,,"[25.2, 26.8]",,Ground Pass,,17.21,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.5819091006,0.9954209924,Bence Zsolt Bárdos,404178.0,,,,,,,1,Regular Play,Szilárd Bokros,404181.0,Left Back,8,Diósgyőr,2212,"['80fcb6c1-8403-5171-b249-a29da64772b1', '543d3871-ce6a-5b2b-807a-0283c1385acf']",25,,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:01:25.309,Pass,
