50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.5687440000000643,,,,,,,,,,,,,,5c760991-68db-4726-bc0d-9df329f1c8ac,735,,"[111.8, 31.6]",4070751,15,0.0089260135,0.0081568621,0.0007691514,0.1183590963,0.0816168115,0.0367422849,0.0359731335,,,,2.940638,,,Head,,,,"[106.4, 32.7]",,Low Pass,5.51,,,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.9970058141,0.6092588902,Milán László Tóth,432865.0,,,,,,,1,From Free Kick,Márk Koszta,311946.0,Right Center Forward,42,Vasas,2211,['f721127b-cd21-5bb1-8ccf-55ee3602c0dd'],22,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:22.294,Pass,
,,,,,,,,,,,,,,,0.7896959999999963,,,,,,,,,,,,,,293fe870-b482-461c-9f77-0c6727dc77f2,738,,"[106.4, 32.9]",4070751,15,0.0091282548,0.0089260135,0.0002022414,0.0552546978,0.1216748655,-0.0664201677,-0.066622409,,,,-2.677945,,,Right Foot,,,,"[99.8, 29.6]",,Ground Pass,7.38,,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.7105249445,0.8691917062,Áron Doktorics,565833.0,,,,,,,1,From Free Kick,Milán László Tóth,432865.0,Left Center Midfield,42,Vasas,2211,"['8bd6118b-983e-5c47-806e-cb4fd52cff54', 'd1a9ba96-a01b-5be6-827b-8ccea6730344']",24,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:24.315,Pass,
,,,,,,,,,,,,,,,1.071405000000028,,,,,,,,,,,,,,354c489b-46c2-4225-93db-839a6732c78d,741,,"[99.8, 29.6]",4070751,15,0.0088166706,0.0091282548,-0.0003115842,0.0474289954,0.0552546978,-0.0078257024,-0.0075141182,,,,-1.141034,,,Left Foot,,,,"[103.1, 22.4]",,Ground Pass,7.92,,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.7604541987,0.6498242021,Márk Koszta,311946.0,,,,,,,1,From Free Kick,Áron Doktorics,565833.0,Left Back,42,Vasas,2211,"['44baed8b-32c2-5c80-9848-3d07236a37ba', '65e97946-708a-5a32-b253-2253dfe384c1']",25,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:25.105,Pass,
,,,,,,,,,,,,,,,0.8991350000000093,,,,,,,,,,,,,,5e5938d4-feb1-465c-a6ca-26366baef06d,744,,"[103.1, 22.4]",4070751,15,0.0076400656,0.0088166706,-0.001176605,0.0530999675,0.0474289954,0.0056709722,0.0068475772,,,,0.526627,,,Right Foot,,,,"[107.4, 24.9]",,Low Pass,4.97,,,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.8883872424,0.5220831037,Milán László Tóth,432865.0,,,,,,,1,From Free Kick,Márk Koszta,311946.0,Right Center Forward,42,Vasas,2211,"['b8e79962-3f60-5465-98c7-10426c3d13ba', 'cee283c8-de59-5d55-96c1-bba7e9abfacc']",26,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:26.177,Pass,
,,,,,,,,,,,,,,,2.1801380000000354,,,,,,,,,,,,,,c59912f0-1696-4501-85e4-97c23a9135ec,747,,"[107.4, 24.9]",4070751,15,0.0085015018,0.0076400656,0.0008614361,0.0302858409,0.0530999675,-0.0228141267,-0.0236755628,,,,0.031568,,True,Right Foot,,,,"[116.9, 25.2]",,Low Pass,9.5,,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.54312883,0.4189777374,,,,,,,,,1,From Free Kick,Milán László Tóth,432865.0,Left Center Midfield,42,Vasas,2211,"['b41c7526-7fae-480c-a3a4-55cb6c1f90e3', 'b0eb2ba9-e5f9-4497-bf03-f6f54bc630d2']",27,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:27.076,Pass,True
,,,,,,,,,,,,,,,2.026426000000094,,,,,,,,,,,,,,c80e49c8-2d70-4a55-8b2c-030a2eb933a7,751,,"[100.1, 11.4]",4070751,15,0.0100308908,0.0085707279,0.0014601629,0.0203170329,0.0312721618,-0.0109551288,-0.0124152917,,,,2.584936,,,Right Foot,,,,"[72.3, 28.7]",,Ground Pass,32.74,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.943280652,0.9768983722,Daniel Csóka,47399.0,,,,,,,1,From Free Kick,Milán László Tóth,432865.0,Left Center Midfield,42,Vasas,2211,"['87c3ea19-b9cb-50d9-9417-8c108909e8bb', 'e553dafd-ce5a-51d6-a707-038f0796232b']",34,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:34.652,Pass,
,,,,,,,,,,,,,,,0.9396880000000819,,,,,,,,,,,,,,0128a05d-a886-4e4a-81ca-43ef3145e714,755,,"[87.8, 26.1]",4070751,15,0.0087725464,0.0089264773,-0.0001539309,0.0292920899,0.030169338,-0.0008772481,-0.0007233173,,,,-0.588003,,,Left Foot,,,,"[89.6, 24.9]",,Ground Pass,2.16,,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.7887948894,0.8319699168,Áron Doktorics,565833.0,,,,,,,1,From Free Kick,Daniel Csóka,47399.0,Left Center Back,42,Vasas,2211,"['ca24ea4b-7d6e-553f-ac15-76e6251f9c57', 'c3c22d53-cd68-576c-bfba-56af84696c42']",39,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:39.696,Pass,
,,,,,,,,,,,,,,,1.2123399999999673,,,,,,,,,,,,,,51072e8c-962d-4fac-81b4-31a44fea9bfb,758,,"[101.1, 7.9]",4070751,15,0.0088290796,0.0087241912,0.0001048883,0.022433063,0.0275550727,-0.0051220097,-0.005226898,,,,-2.853302,,,Left Foot,,,,"[86.6, 3.6]",,Ground Pass,15.12,,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9997716444,0.9235289097,Milán László Tóth,432865.0,,,,,,,1,From Free Kick,Áron Doktorics,565833.0,Left Back,42,Vasas,2211,"['9c40a47e-c1d1-55b9-884c-288dbc9f4dfc', 'fc2c233f-83de-5d28-ab09-078463ff1497']",41,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:41.321,Pass,
,,,,,,,,,,,,,,,4.398873000000021,,,,,,,,,,,,,,7754dccf-510a-489a-9840-604caab95e36,761,,"[86.6, 3.9]",4070751,15,0.0103228698,0.0086292317,0.001693638,0.0146657089,0.022933932,-0.0082682231,-0.0099618612,,,,2.284069,,,Right Foot,,,,"[42.3, 55.1]",,Ground Pass,67.7,,,,34.0,Midfield third - Left - To right - Long - High Pass,0.9985934394,0.9895761013,Márk István Engedi,404346.0,,,True,,,,1,From Free Kick,Milán László Tóth,432865.0,Left Center Midfield,42,Vasas,2211,"['efd0d91d-17f0-5ce1-a9a6-50b3e086cadf', '42db0469-198a-5b58-b43d-0415fb2b87b3']",43,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:43.734,Pass,
,,,,,,,,,,,,,,,1.1671799999999348,,,,,,,,,,,,,,9a470689-daa8-4c0a-9232-1a8abe02a0c9,764,,"[40.4, 30.7]",4070751,15,0.0091822864,0.0105781211,-0.0013958346,0.0164368469,0.0151298055,0.0013070414,0.002702876,,,,1.195627,,,Right Foot,,,,"[50.6, 56.6]",,Ground Pass,27.84,,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.9896638525,0.9522538781,Patrick Lyinbor,404961.0,,,,,,,1,From Free Kick,Márk István Engedi,404346.0,Goalkeeper,42,Vasas,2211,"['a500eef2-2316-5ff6-be6d-31656ccdf45a', '0c4b68c1-8897-52bc-9ec7-f9e6ccf404cd']",48,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:48.788,Pass,
,,,,,,,,,,,,,,,2.0037020000000485,,,,,,,,,,,,,,489ee82b-de50-46cd-ab30-05009607135d,767,,"[42.8, 55.1]",4070751,15,0.0101718996,0.0104880268,-0.0003161272,0.0156300701,0.0146657089,0.0009643612,0.0012804884,,,,-1.447314,,,Right Foot,,,,"[46.3, 26.9]",,Ground Pass,28.42,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9825906618,0.9928556681,Daniel Csóka,47399.0,,,,,,,1,From Free Kick,Patrick Lyinbor,404961.0,Right Center Back,42,Vasas,2211,"['3b302999-a8ea-5211-aa4e-c480cd194514', 'e67320d8-2ba3-57bf-99ab-26c66670b909']",52,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:52.292,Pass,
,,,,,,,,,,,,,,,1.202392000000109,,,,,,,,,,,,,,84a34831-6d81-4c3c-928d-ea9863edc466,770,,"[46.3, 26.9]",4070751,15,0.0100846011,0.0101718996,-8.72985e-05,0.0162445009,0.0156300701,0.0006144308,0.0007017292,,,,-0.657889,,,Right Foot,,,,"[55.1, 20.1]",,Ground Pass,11.12,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.3602807957,0.9840954542,Jozef Urblík,498765.0,,,,,,,1,From Free Kick,Daniel Csóka,47399.0,Left Center Back,42,Vasas,2211,"['b2a56bde-675e-501e-b892-13e6e943ee6c', '340a1eb6-9aa7-5357-93e1-61682e92acc2']",56,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:15:56.661,Pass,
,,,,,,,,,,,,,,,1.8941750000000463,,,,,,,,,,,,,,c41e180e-d87f-47d0-adb9-b742b8d852bd,773,,"[56.3, 27.2]",4070751,16,0.0092024505,0.009807826,-0.0006053755,0.0321042426,0.0182284713,0.0138757713,0.0144811468,,,,0.65415,,,Right Foot,,,,"[87.6, 51.2]",,High Pass,39.44,,,,34.0,Midfield third - Left - To right - Long - High Pass,0.7025130743,0.3595704734,Szabolcs Mezei,40492.0,,,,,,,1,From Free Kick,Jozef Urblík,498765.0,Left Center Forward,42,Vasas,2211,"['0c729032-3ada-5b19-acd1-0b5567610a4a', '6b268418-e18e-51a0-a836-4a24c51a2664']",1,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:01.653,Pass,
,,,,,,,,,,,,,,,3.2458000000000466,,,,,,,,,,,,,,f3a2d5cb-4825-41d8-9a9c-1f6b8dfd9650,777,,"[29.2, 32.4]",4070751,16,0.0106861778,0.0321042426,-0.0214180648,0.012618145,0.0092024505,0.0034156945,0.0248337593,,,,-0.842193,,,Left Foot,,,,"[53.2, 5.5]",,High Pass,36.0,,,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.6193454901,0.4528100193,Krisztofer Horváth,40039.0,,,,,Recovery,,1,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,43,Ujpest,1033,['6a967964-4cce-5b76-a41d-72c9cf5f8776'],5,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:05.002,Pass,
,,,,,,,,,,,,,,,2.0292510000000474,,,,,,,,,,,,,,d15817d4-64a3-441b-9335-7c253bc46400,781,,"[70.7, 4.9]",4070751,16,0.0079747168,0.0098740403,-0.0018993234,0.0130111789,0.0153569542,-0.0023457753,-0.0004464518,,,,0.655866,,,Right Foot,,,,"[104.7, 31.0]",,High Pass,42.86,,Incomplete,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.8917925705,0.2428996116,,,,,,,,0.11725248,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,43,Ujpest,1033,"['24f31ac2-7c2b-5281-b8e5-4f388702125b', '657304a6-2d17-45b2-ae9d-a197f55e837b', '7381bd37-f466-405a-bc09-49fc49d41183']",13,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:13.444,Pass,True
,,,,,,,,,,,,,,,2.413491999999969,,,,,,,,,,,,,,23b254c5-52a7-492c-9e6c-f338bd5b2c15,783,,"[20.4, 77.1]",4070751,16,0.0105674723,0.0130111789,-0.0024437066,0.0144720571,0.0079747168,0.0064973403,0.0089410469,,,,-0.205876,,,Right Foot,,,,"[45.3, 71.9]",,High Pass,25.44,,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.6196949365,0.4296030104,Márk Kovácsréti,101840.0,,,,,Recovery,,1,Regular Play,Viktor Gey,404291.0,Right Back,44,Vasas,2211,['4c5b41b0-ba1a-5c2c-a91c-c794bfaf13e9'],19,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:19.033,Pass,
,,,,,,,,,,,,,,,0.9427120000000576,,,,,,,,,,,,,,83fd75d2-de26-4a9b-a42a-2dd8924c2181,785,,"[45.3, 71.9]",4070751,16,0.0110060675,0.0105674723,0.0004385952,0.0120842876,0.0144720571,-0.0023877695,-0.0028263647,,,,-2.83679,,,Left Foot,,,,"[36.4, 69.1]",,Low Pass,9.33,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.8066582328,0.8662320971,Sándor Hidi,565824.0,,,,,,,1,Regular Play,Márk Kovácsréti,101840.0,Right Center Midfield,44,Vasas,2211,['7154727b-e26b-5d82-9a00-864681e46300'],21,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:21.446,Pass,
,,,,,,,,,,,,,,,0.5764700000000885,,,,,,,,,,,,,,7cdb2349-6c45-45a6-ae03-7111ddb57215,788,,"[36.4, 69.1]",4070751,16,0.0118737798,0.0110060675,0.0008677123,0.0108637996,0.0120842876,-0.001220488,-0.0020882003,,,,2.55359,,,Right Foot,,,,"[31.9, 72.1]",,Ground Pass,5.41,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.999543324,0.9736019373,Szabolcs Mezei,40492.0,,,,,,,1,Regular Play,Sándor Hidi,565824.0,Center Defensive Midfield,44,Vasas,2211,"['64fc0d7a-3104-518f-8eb5-0b5c2a58342d', '4dcae569-918a-5ff3-83d2-6826c489627e']",22,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:22.839,Pass,
,,,,,,,,,,,,,,,1.2395,,,,,,,,,,,,,,ead6bfb6-1a36-477a-85b2-76894764a278,790,,"[31.9, 72.1]",4070751,16,0.0115274647,0.0118737798,-0.0003463151,0.0100822262,0.0108637996,-0.0007815734,-0.0004352583,,,,0.47911,,,Left Foot,,,,"[39.6, 76.1]",,Ground Pass,8.68,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.8438393185,0.9175183773,Márk Kovácsréti,101840.0,,,,,,,1,Regular Play,Szabolcs Mezei,40492.0,Center Attacking Midfield,44,Vasas,2211,['ddb0d9df-e557-53e9-bab6-f545a5ee6e7c'],23,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:23.415,Pass,
,,,,,,,,,,,,,,,1.6529280000000726,,,,,,,,,,,,,,8011c5e6-6be3-44ad-8697-9746311964fb,794,,"[37.9, 76.6]",4070751,16,0.0129843419,0.0111289853,0.0018553566,0.0082415259,0.0094211474,-0.0011796216,-0.0030349782,,,,3.104844,,,Left Foot,,,,"[24.3, 77.1]",,Ground Pass,13.61,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9999597249,0.903670013,Viktor Gey,404291.0,,,,,,,1,Regular Play,Márk Kovácsréti,101840.0,Right Center Midfield,44,Vasas,2211,"['13227fd7-3420-570f-94a8-c5b1da50b2c6', 'f4821b50-7acd-4742-bd88-303597181fbc', '1284e44e-f24f-54fe-985b-81e5055f9f53']",26,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:26.349,Pass,True
,,,,,,,,,,,,,,,1.341461999999941,,,,,,,,,,,,,,3639fbbe-71a5-4b08-98a4-d413ede2c8f8,797,,"[24.3, 77.1]",4070751,16,0.0099348379,0.0129843419,-0.003049504,0.0126147056,0.0082415259,0.0043731797,0.0074226838,,,,-0.02405,,,Right Foot,,,,"[53.4, 76.4]",,Low Pass,29.11,,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.9911633577,0.3932186663,Sándor Hidi,565824.0,,,,,,,1,Regular Play,Viktor Gey,404291.0,Right Back,44,Vasas,2211,"['b4b65cb3-e3ed-5a96-9b4c-31613c9327b1', '6d47a4aa-c0fb-588b-af40-c87c64377caf']",28,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:28.002,Pass,
,,,,,,,,,,,,,,,1.4301199999999952,,,,,,,,,,,,,,18c7693a-76a8-4aa9-adbc-e60fd6620c87,801,,"[57.1, 77.4]",4070751,16,0.0103387833,0.0100024873,0.0003362959,0.0146882161,0.0124002295,0.0022879867,0.0019516908,,,,-0.99602,,,Right Foot,,,,"[62.8, 68.6]",,Ground Pass,10.48,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.5156604629,0.8483554125,Márk Koszta,311946.0,,,,,,,1,Regular Play,Sándor Hidi,565824.0,Center Defensive Midfield,44,Vasas,2211,"['01a6cd96-5e27-50f5-a94e-d954d578f011', '6a4136e1-ccc4-593f-a46e-6a36f25b8f1f', '13f2508e-f6f3-4f09-8837-19a6f9f230ee']",30,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:30.829,Pass,True
,,,,,,,,,,,,,,,0.7993219999999274,,,,,,,,,,,,,,0e6b4a78-25d0-486e-a938-98b99174eb10,811,,"[58.8, 74.4]",4070751,16,0.0105966032,0.0098498287,0.0007467745,0.0141229723,0.0126735084,0.0014494639,0.0007026894,,,,1.892547,,,Right Foot,,,,"[57.8, 77.4]",,Ground Pass,3.16,,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9862812791,0.920910418,Márk Kovácsréti,101840.0,,,,,,,1,Regular Play,Sándor Hidi,565824.0,Center Defensive Midfield,44,Vasas,2211,"['399879e4-55c8-4235-83eb-9a7dec8346e6', '84c35977-ea55-5976-9ccb-e2656e6fa40e', '886aff72-67f9-5773-a196-8195cd89bb23']",36,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:36.942,Pass,True
,,,,,,,,,,,,,,,1.3310139999999664,,,,,,,,,,,,,,5237dabc-bcf5-4b26-a05d-1d2f820709c5,813,,"[57.8, 77.4]",4070751,16,0.0108335279,0.0105966032,0.0002369247,0.0149396602,0.0141229723,0.0008166879,0.0005797632,,,,-1.791729,,,Left Foot,,,,"[53.6, 58.7]",,Ground Pass,19.17,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9806625137,0.9545084834,Szabolcs Mezei,40492.0,,,,,,,1,Regular Play,Márk Kovácsréti,101840.0,Right Center Midfield,44,Vasas,2211,['4e693bb4-60c2-55c0-9e80-f549cca7b8e1'],37,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:37.741,Pass,
,,,,,,,,,,,,,,,1.1218940000000877,,,,,,,,,,,,,,411d4fb2-2db3-4070-b4c8-4e1d824dda46,816,,"[53.6, 58.7]",4070751,16,0.0099942982,0.0108335279,-0.0008392297,0.0204006713,0.0149396602,0.0054610111,0.0063002408,,,,-0.967363,,,Right Foot,,,,"[63.8, 43.9]",,Ground Pass,17.97,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.8403110516,0.8153803945,Jozef Urblík,498765.0,,,,,,,1,Regular Play,Szabolcs Mezei,40492.0,Center Attacking Midfield,44,Vasas,2211,"['c0bb8e48-bfc8-5728-8670-3c1b297108ef', '7ac6229c-93fd-4c54-8fb4-d35fd521fef5']",39,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:16:39.072,Pass,True
,,,,,,,,,,,,,,,0.7599599999999628,,,,,,,,,,,,,,588e2f2a-ef3f-45d1-af94-6157b4a910aa,823,,"[30.8, 40.5]",4070751,16,0.0112392977,0.0125464685,-0.0013071708,0.0141799301,0.0137185194,0.0004614107,0.0017685816,,,,0.29556,,,Right Foot,,,,"[37.5, 42.5]",,Ground Pass,7.0,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.804753094,0.9827285409,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Miron Máté Mucsányi,432700.0,Center Attacking Midfield,45,Ujpest,1033,"['83059d20-825c-56cf-a115-0456913c56fc', '94606e29-48a0-5fb9-a577-d5a65b82f751']",47,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:47.820,Pass,
,,,,,,,,,,,,,,,0.7653279999999795,,,,,,,,,,,,,,30b91777-c8d3-4235-8989-2b23a5a23e44,826,,"[37.5, 42.5]",4070751,16,0.0106725208,0.0112392977,-0.0005667768,0.0130431214,0.0141799301,-0.0011368087,-0.0005700318,,,,-3.015426,,,Right Foot,,,,"[28.7, 41.4]",,Ground Pass,8.9,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.5371577603,0.9860679507,Miron Máté Mucsányi,432700.0,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,45,Ujpest,1033,"['068a1c22-741c-56ac-a185-64c464bf3002', '1fa7bad0-bc1a-5d35-9d06-cc0a99c6e4a1']",48,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:48.980,Pass,
,,,,,,,,,,,,,,,1.8414620000000574,,,,,,,,,,,,,,7672b94d-e585-4ef3-a8c3-812045e25ef5,829,,"[28.7, 41.4]",4070751,16,0.012260478,0.0106725208,0.0015879571,0.0107195266,0.0130431214,-0.0023235949,-0.003911552,,,,-1.886684,,,Right Foot,,,,"[21.8, 20.4]",,Ground Pass,22.11,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.7640050772,0.9960526228,Attila Fiola,11268.0,,,,,,,1,Regular Play,Miron Máté Mucsányi,432700.0,Center Attacking Midfield,45,Ujpest,1033,"['e455ef6b-7c70-5903-a197-e6e4a1528075', '06257900-f7a6-590a-84f6-4dfd903ebaa4']",51,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:51.346,Pass,
,,,,,,,,,,,,,,,1.840097999999998,,,,,,,,,,,,,,7c2e5449-4e5e-4da6-bcb9-a953e11a1700,831,,"[21.8, 20.4]",4070751,16,0.0133905122,0.012260478,0.0011300342,0.0072400807,0.0107195266,-0.0034794458,-0.00460948,,,,2.403212,,,Right Foot,,,,"[3.3, 37.2]",,Ground Pass,24.97,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9259327926,0.9954680204,Péter Szappanos,158733.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Back,45,Ujpest,1033,['dc251b09-50df-5a2e-a6dc-03ed4f1666ae'],53,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:53.187,Pass,
,,,,,,,,,,,,,,,3.2724309999999823,,,,,,,,,,,,,,d338ecdd-fd6e-40f8-91d1-efcf96cc6bbb,835,,"[3.3, 37.2]",4070751,16,0.0116170775,0.0133905122,-0.0017734347,0.0109979277,0.0072400807,0.003757847,0.0055312817,,,,0.851824,,,Right Foot,,,,"[38.2, 77.0]",,High Pass,52.94,,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9749485591,0.6000999212,Ferenc Ujváry,565814.0,,,,,,,1,Regular Play,Péter Szappanos,158733.0,Goalkeeper,45,Ujpest,1033,"['accbbf43-3c66-56f3-a30e-f77b4b319b34', 'e002b4f9-d5e3-55f4-bda1-5370c6ee0c4b', 'c6bdec03-a04d-4b4f-a5cc-c0d45627c88a']",56,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:56.337,Pass,True
,,,,,,,,,,,,,,,0.7741959999999962,,,,,,,,,,,,,,62980605-a4be-40c4-b3c6-ea3934fbba1f,838,,"[38.2, 77.0]",4070751,17,0.0098251281,0.0116170775,-0.0017919494,0.0173740443,0.0109979277,0.0063761165,0.0081680659,,,,-0.762485,,,Right Foot,,,,"[57.2, 58.9]",,Ground Pass,26.23,,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.9242639404,0.813685596,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Ferenc Ujváry,565814.0,Right Back,45,Ujpest,1033,"['b491f528-41c8-553d-a6b5-88b010e8da71', '62515e21-25c9-566c-96a8-4ba1e9ba63fd']",0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:00.809,Pass,
,,,,,,,,,,,,,,,0.47636400000005963,,,,,,,,,,,,,,b6e7b98a-5526-4455-b605-7ee1bf07f3cb,840,,"[57.2, 58.9]",4070751,17,0.0186748262,0.0098251281,0.0088496981,0.0097683566,0.0173740443,-0.0076056877,-0.0164553858,,,,-1.445667,,,No Touch,,,,"[58.0, 52.5]",,Ground Pass,6.41,True,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.3915168031,0.963943243,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,45,Ujpest,1033,['c425ae1f-6766-49dc-9bb5-fc8c35a20d04'],1,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:01.583,Pass,
,,,,,,,,,,,,,,,1.1304440000000178,,,,,,,,,,,,,,fff063e9-80c3-4915-9e66-4b9d6146a5c9,843,,"[61.8, 27.6]",4070751,17,0.0095566995,0.0097683566,-0.000211657,0.0239253268,0.018636547,0.0052887797,0.0055004368,,,,0.495765,,,Right Foot,,,,"[71.6, 32.9]",,Ground Pass,11.14,,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9952089759,0.8968328834,Szabolcs Mezei,40492.0,,,,,,,1,Regular Play,Sándor Hidi,565824.0,Center Defensive Midfield,46,Vasas,2211,"['d1d3da5e-2cf6-52ef-8352-aaefcbf7ed6a', '604c8000-f006-591b-8666-62128f9b4b34']",2,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:17:02.823,Pass,
,,,,,,,,,,,,,,,1.0903999999999068,,,,,,,,,,,,,,795fa347-0c44-4998-a954-01d46510c032,846,,"[71.6, 32.9]",4070751,17,0.0101129683,0.0095566995,0.0005562687,0.0230485518,0.0239253268,-0.000876775,-0.0014330437,,,,1.541903,,,Left Foot,,,,"[72.1, 50.2]",,Ground Pass,17.31,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.5649806949,0.9881334901,Márk Kovácsréti,101840.0,,,,,,,1,Regular Play,Szabolcs Mezei,40492.0,Center Attacking Midfield,46,Vasas,2211,"['32c53bfb-f111-51dc-aa41-3d275ad6be89', '7be9d2c2-0b5d-5f67-82c8-2a452255888b']",4,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:17:04.624,Pass,
