50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,634aa51b-25f4-5f16-bd4d-b0db38ac155a,1,,,,4003561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Győri ETO,2774,,0,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 44173, 'name': 'Samuel Petráš'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 452080, 'name': 'Barnabás Bíró'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 85510, 'name': 'Márk Csinger'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 284243, 'name': 'Miljan Krpić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 29986, 'name': 'Daniel Štefulj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 449365, 'name': 'Ádám Décsy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 47}, {'player': {'id': 74155, 'name': 'Paul Viorel Anton'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 425114, 'name': 'Nfansu Njie'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 35582, 'name': 'Željko Gavrić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 80}, {'player': {'id': 300706, 'name': 'Claudiu Vasile Bumba'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 286071, 'name': 'Ahmed Nadir Benbouali'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Győri ETO,2774,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c5496cf5-9fb4-5fd1-8e64-066c5a91ddb9,2,,,,4003561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Győri ETO,2774,,0,,,,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 38335, 'name': 'Riccardo Piscitelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 55}, {'player': {'id': 132838, 'name': 'André Lourenço Duarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 46812, 'name': 'Davit Kobouri'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 404242, 'name': 'Bence Gergényi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 44}, {'player': {'id': 68861, 'name': 'Tom Lacoux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 88}, {'player': {'id': 18879, 'name': 'Arijan Ademi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 130597, 'name': 'Fran Brodić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c29019c3-7b16-5871-a196-c923e26ff627,3,,,,4003561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Győri ETO,2774,['0fea6437-7309-5ca5-bd79-8c7dec508954'],0,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0fea6437-7309-5ca5-bd79-8c7dec508954,4,,,,4003561,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Győri ETO,2774,['c29019c3-7b16-5871-a196-c923e26ff627'],0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4dc892c6-a450-56ad-95e8-bdeeaa0ef12f,1526,,,,4003561,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,117,Ujpest,1033,['0c5a7ca0-5d72-509c-a8c2-aedba9fb9dfa'],0,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0c5a7ca0-5d72-509c-a8c2-aedba9fb9dfa,1527,,,,4003561,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,117,Ujpest,1033,['4dc892c6-a450-56ad-95e8-bdeeaa0ef12f'],0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,2.004,,,,,,,,,,,,d5006b18-ea1c-5209-9624-4c1bc83672ad,5,,,"[60.0, 40.0]",4003561,0,0.009871929,0.0085812286,0.0012907004,0.0149825616,0.0074392939,0.0075432677,0.0062525673,,,,-3.121728,,Right Foot,,,"[44.9, 39.7]",,Ground Pass,,15.1,,,,,,,0.9984611273,Tom Lacoux,68861.0,,,,,,Kick Off,,1,From Kick Off,Fran Brodić,130597.0,Center Forward,2,Ujpest,1033,['5c555fa5-8cff-5e85-9cad-bd61b7881164'],0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.681,Pass,
,,,,,,,,,,,,,,,,,,1.507,,,,,,,,,,,,7ba7b71b-cb41-5ee6-9bb0-c567da2311a5,8,,,"[44.7, 39.5]",4003561,0,0.0111604566,0.009871929,0.0012885276,0.0135190999,0.0148808146,-0.0013617147,-0.0026502423,,,,-2.338015,,Right Foot,,,"[31.2, 25.5]",,Ground Pass,,19.45,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.7017091477,0.9901462197,Davit Kobouri,46812.0,,,,,,,,1,From Kick Off,Tom Lacoux,68861.0,Center Defensive Midfield,2,Ujpest,1033,"['34ee541e-beba-56c4-a8b8-bdd1bf3d0e57', 'bbbc7701-5c1b-5a09-8f59-b99a340370e2']",2,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:02.926,Pass,
,,,,,,,,,,,,,,,,,,1.615,,,,,,,,,,,,a43c893f-8e77-5ae6-ba58-3a8af1d8de99,11,,,"[31.2, 25.5]",4003561,0,0.0111145005,0.0111604566,-4.59561e-05,0.0134410085,0.0135190999,-7.80914e-05,-3.21353e-05,,,,1.621773,,Left Foot,,,"[30.2, 45.1]",,Ground Pass,,19.63,,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.6984383719,0.9965204,André Lourenço Duarte,132838.0,,,,,,,,1,From Kick Off,Davit Kobouri,46812.0,Left Center Back,2,Ujpest,1033,"['154ad1c3-272c-560f-ad3e-9d380de545d4', '5eee99fb-3142-54de-bde7-d04e912592ff']",5,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:05.006,Pass,
,,,,,,,,,,,,,,,,,,1.879,,,,,,,,,,,,e056d783-a379-57a8-949a-b26dc1110635,14,,,"[30.2, 45.1]",4003561,0,0.0114024282,0.0111145005,0.0002879277,0.0131860832,0.0134410085,-0.0002549253,-0.000542853,,,,-1.610077,,Right Foot,,,"[29.3, 22.2]",,Ground Pass,,22.92,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.7056642664,0.996850431,Davit Kobouri,46812.0,,,,,,,,1,From Kick Off,André Lourenço Duarte,132838.0,Right Center Back,2,Ujpest,1033,"['99371ba1-82ef-5591-a837-8129de706cb8', '1d966360-a467-5b45-ab5b-569c51820175']",8,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:08.966,Pass,
,,,,,,,,,,,,,,,,,,1.604,,,,,,,,,,,,9fcd7786-5d29-5ace-91bd-78e1801a8c7f,17,,,"[29.3, 22.2]",4003561,0,0.0107424818,0.0114024282,-0.0006599464,0.0112268561,0.0131860832,-0.001959227,-0.0012992807,,,,-1.059973,,Left Foot,,,"[39.5, 4.0]",,Ground Pass,,20.86,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.5187269677,0.9866500497,Bence Gergényi,404242.0,,,,,,,,1,From Kick Off,Davit Kobouri,46812.0,Left Center Back,2,Ujpest,1033,"['a000aa3e-2a87-544f-be89-2e471c5dc8f2', '431f7b1e-5408-53b7-a4ed-d2d79267c7b8']",11,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:11.838,Pass,
,,,,,,,,,,,,,,,,,,1.364,,,,,,,,,,,,393d445d-aced-5bdb-9be9-066458032db1,20,,,"[39.5, 4.0]",4003561,0,0.011832892,0.0107424818,0.0010904102,0.0122170262,0.0112268561,0.0009901701,-0.0001002401,,,,2.411974,,Left Foot,,,"[29.1, 13.3]",,Ground Pass,,13.95,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9958889823,0.9823883176,Davit Kobouri,46812.0,,,,,,,,1,From Kick Off,Bence Gergényi,404242.0,Left Back,2,Ujpest,1033,"['5fa5fc53-21af-587a-8901-fa1ddfabfa24', 'c206566c-8781-5b2a-b23e-1f84acab184b']",13,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:13.662,Pass,
,,,,,,,,,,,,,,,,,,2.265,,,,,,,,,,,,cdac98ef-b9d2-5f66-8241-985e86ea6c7e,23,,,"[29.1, 13.3]",4003561,0,0.0120565509,0.011832892,0.000223659,0.0089128874,0.0122170262,-0.0033041388,-0.0035277978,,,,2.40962,,Left Foot,,,"[9.4, 31.0]",,Ground Pass,,26.48,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.6458026046,0.9978176355,Riccardo Piscitelli,38335.0,,,,,,,,1,From Kick Off,Davit Kobouri,46812.0,Left Center Back,2,Ujpest,1033,"['c2f30c94-00ba-5a03-a711-d5ac29a582c5', '66013184-9843-5395-8e63-601fd9617d32']",16,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:16.799,Pass,
,,,,,,,,,,,,,,,,,,1.506,,,,,,,,,,,,b30ddb99-6395-5605-b06d-33880f8492b6,26,,,"[13.2, 32.8]",4003561,0,0.0119158635,0.0120723676,-0.0001565041,0.0102813356,0.0096646789,0.0006166566,0.0007731607,,,,1.546529,,Left Foot,,,"[13.7, 53.4]",,Ground Pass,,20.61,,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.9718016843,0.9977003932,André Lourenço Duarte,132838.0,,,,,,,,1,From Kick Off,Riccardo Piscitelli,38335.0,Goalkeeper,2,Ujpest,1033,"['6cda7064-6871-557b-8c3f-e235f9f6cfab', 'c811aa33-32a4-59c5-a65a-9cc24af16816']",25,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:25.072,Pass,
,,,,,,,,,,,,,,,,,,1.615,,,,,,,,,,,,88aefe5a-5771-5797-864a-76704a6f8585,29,,,"[21.1, 56.5]",4003561,0,0.0115047097,0.0124298008,-0.0009250911,0.0102552166,0.0108247986,-0.000569582,0.0003555091,,,,1.128174,,Left Foot,,,"[29.3, 73.8]",,Ground Pass,,19.14,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.7888120136,0.9887353778,Attila Fiola,11268.0,,,,,,,,1,From Kick Off,André Lourenço Duarte,132838.0,Right Center Back,2,Ujpest,1033,"['2fb482ba-b833-57a8-be98-6d961d70d40a', 'dab1226f-502a-5ccc-ae96-8aa3d2c12d08']",29,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:29.498,Pass,
,,,,,,,,,,,,,,,,,,1.398,,,,,,,,,,,,59e66df8-a428-5f09-a656-18bc1bca9301,32,,,"[29.3, 73.6]",4003561,0,0.0095126191,0.0114909606,-0.0019783415,0.0119795566,0.0102552166,0.00172434,0.0037026815,,,,0.0,,Right Foot,,,"[50.6, 73.6]",,Ground Pass,,21.3,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.5516623296,0.8538136482,Aljoša Matko,101803.0,,,,,,,,1,From Kick Off,Attila Fiola,11268.0,Right Back,2,Ujpest,1033,"['4da8fa49-7ffa-53a9-8a31-13d329ca367e', '5772cfb7-d785-50e7-a73a-125569d9622c']",32,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:32.101,Pass,
,,,,,,,,,,,,,,,,,,2.138,,,,,,,,,,,,6e984122-c7d2-5543-b9a5-68efdd895948,36,,,"[49.6, 74.9]",4003561,0,0.0179607514,0.0093049081,0.0086558433,0.0095947729,0.0115854191,-0.0019906461,-0.0106464894,,,,-1.103736,,Right Foot,,,"[55.5, 63.2]",,Ground Pass,,13.1,,Incomplete,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.5592554885,0.7751310468,,,,,,,,,,1,From Kick Off,Aljoša Matko,101803.0,Right Midfield,2,Ujpest,1033,"['021a234d-9c76-5d86-809f-63ea44eb3f9f', '50f6be48-9297-5720-983f-37d3e2fb4cd4', '7cf4e7aa-1ddf-50e1-824c-201c7ef7f875']",33,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:33.584,Pass,True
,,,,,,,,,,,,,,,,,,0.452,,,,,,,,,,,,7cf4e7aa-1ddf-50e1-824c-201c7ef7f875,37,,,"[64.6, 16.9]",4003561,0,0.0090802647,0.0115854191,-0.0025051543,0.0169092994,0.0093049081,0.0076043913,0.0101095457,,,,-1.360968,,Right Foot,,,"[66.9, 6.1]",,Ground Pass,,11.04,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9491951085,0.8865776658,Daniel Štefulj,29986.0,,,,,,Recovery,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,3,Győri ETO,2774,"['1f239b37-652a-57a6-9d0f-2daec9f80e58', '6e984122-c7d2-5543-b9a5-68efdd895948']",35,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:35.722,Pass,
,,,,,,,,,,,,,,,,,,1.663,,,,,,,,,,,,7bc25987-aa91-5e19-be23-2861d6a08cd8,39,,,"[66.9, 6.1]",4003561,0,0.0105304522,0.0090802647,0.0014501875,0.015016539,0.0169092994,-0.0018927604,-0.0033429479,,,,2.570666,,Left Foot,,,"[42.3, 21.9]",,High Pass,,29.24,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.8351323253,0.9281337261,Márk Csinger,85510.0,,,,,,,,1,Regular Play,Daniel Štefulj,29986.0,Left Back,3,Győri ETO,2774,['ae060544-6aff-5caf-b16b-858a9062e9ac'],36,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:36.174,Pass,
,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,c057bdd7-4531-5275-9f22-ff7cff26d369,42,,,"[29.0, 22.9]",4003561,0,0.0107719684,0.0113685988,-0.0005966304,0.0120936781,0.012901173,-0.0008074949,-0.0002108645,,,,-0.813059,,Right Foot,,,"[41.3, 9.9]",,Ground Pass,,17.9,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.6082049317,0.9599627852,Miljan Krpić,284243.0,,,,,,,,1,Regular Play,Márk Csinger,85510.0,Right Center Back,3,Győri ETO,2774,"['e5a2c734-de94-5180-a1a0-1da34e0d9ea0', 'e93d54c8-476a-55a4-a81d-381529ea6747']",41,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:41.736,Pass,
,,,,,,,,,,,,,,,,,,0.639,,,,,,,,,,,,fba83509-ff7c-5dd3-9662-665bbe70704e,45,,,"[41.3, 9.9]",4003561,0,0.0113254562,0.0107719684,0.0005534878,0.0133641986,0.0120936781,0.0012705205,0.0007170327,,,,1.244826,,Left Foot,,,"[46.1, 24.1]",,Ground Pass,,14.99,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.8659303728,0.9855835438,Paul Viorel Anton,74155.0,,,,,,,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,3,Győri ETO,2774,"['09d412e5-b8e3-52e5-b84d-1c8cfb08af41', '1a729b59-6665-5054-bdd8-f4904fec8828']",45,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:45.529,Pass,
,,,,,,,,,,,,,,,,,,0.863,,,,,,,,,,,,2e4b7bd4-10ec-52da-8c38-8b51e6417b88,49,,,"[44.6, 24.5]",4003561,0,0.0107405921,0.0118558742,-0.0011152821,0.0116273696,0.0131919542,-0.0015645847,-0.0004493026,,,,-2.0835,,Left Foot,,,"[36.1, 9.4]",,Ground Pass,,17.33,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9598062988,0.9642305374,Miljan Krpić,284243.0,,,,,,,,1,Regular Play,Paul Viorel Anton,74155.0,Left Defensive Midfield,3,Győri ETO,2774,"['01447087-8754-576d-be52-d39cf18f3ffa', '085efb3b-afd2-57b8-81b0-c82089bdc656', '7c4591c4-c01d-542f-a2b2-a62958f23b1c']",47,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:47.815,Pass,True
,,,,,,,,,,,,,,,,,,0.739,,,,,,,,,,,,1b0e30de-7e54-5bbf-8df6-6e3eeab5ec3a,52,,,"[47.1, 11.5]",4003561,0,0.0103305457,0.0100095626,0.0003209831,0.0148546947,0.0138050802,0.0010496145,0.0007286314,,,,1.989021,,Right Foot,,,"[41.1, 25.0]",,Ground Pass,,14.77,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.996457361,0.9901282191,Paul Viorel Anton,74155.0,,,,,,,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,3,Győri ETO,2774,"['a41bd0bf-03ad-50af-b22e-a0d474070148', 'a492cc4f-4779-5d3e-83f6-f911d5c7fba7']",51,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:51.795,Pass,
,,,,,,,,,,,,,,,,,,1.658,,,,,,,,,,,,78426e82-18c9-519d-bc66-ad172260848c,55,,,"[42.8, 16.7]",4003561,0,0.010828726,0.0103496592,0.0004790667,0.0119794374,0.0140061947,-0.0020267572,-0.002505824,,,,-0.730907,,Left Foot,,,"[51.5, 8.9]",,Ground Pass,,11.68,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9078767915,0.969958663,Miljan Krpić,284243.0,,,,,,,,1,Regular Play,Paul Viorel Anton,74155.0,Left Defensive Midfield,3,Győri ETO,2774,"['6dce91ff-e81e-5ee8-b59d-b3db10cd6328', '579d5c10-466d-50b5-a154-8ae9dadb9847']",52,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:52.622,Pass,
,,,,,,,,,,,,,,,,,,1.254,,,,,,,,,,,,670f3c25-fd1d-5608-9cf2-80de7259cc15,59,,,"[56.9, 8.0]",4003561,0,0.0093476605,0.0107858898,-0.0014382293,0.0190936886,0.0123715261,0.0067221625,0.0081603918,,,,0.861522,,Right Foot,,,"[67.8, 20.7]",,Ground Pass,,16.74,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.4516150291,0.8020858169,Ahmed Nadir Benbouali,286071.0,,,,,,,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,3,Győri ETO,2774,"['1c915aa7-b0d7-5b41-ab21-80d50c037aad', 'f63030ae-c647-5e46-be66-bea0e67744d8', '48084585-4b47-59d9-a1c1-380eb9d9605b']",55,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:55.598,Pass,True
,,,,,,,,,,,,,,,,,,1.987,,,,,,,,,,,,14cc457a-23a6-5447-9c4e-ab456a402006,62,,,"[67.8, 20.7]",4003561,0,0.0063226726,0.0093476605,-0.0030249879,0.0095456801,0.0190936886,-0.0095480084,-0.0065230206,,True,,-0.744848,,Left Foot,,,"[89.6, 0.6]",,High Pass,,29.65,,Out,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.8741675152,0.4937648177,,,,,,,,,,1,Regular Play,Ahmed Nadir Benbouali,286071.0,Center Forward,3,Győri ETO,2774,['fe309bf6-12f4-5616-b412-2842a7470f32'],56,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:00:56.927,Pass,
,,,,,,,,,,,,,,,,,,0.729,,,,,,,,,,,,5e97b9a3-dca4-525b-b18c-614cd6d76424,63,,,"[30.5, 80.0]",4003561,1,0.0111265182,0.0095456801,0.0015808381,0.0118937138,0.0063226726,0.0055710413,0.0039902031,,,,-0.865228,,,,,"[37.4, 71.9]",,Low Pass,,10.64,,,,,,,0.9851497412,Matija Ljujić,10837.0,,,,,,Throw-in,,1,From Throw In,Attila Fiola,11268.0,Right Back,4,Ujpest,1033,['89284f40-195a-5db2-93cb-4e866adb3ce4'],7,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:07.578,Pass,
,,,,,,,,,,,,,,,,,,0.919,,,,,,,,,,,,6c50bf97-eb48-54e8-a23a-4a9247b1f9ed,66,,,"[36.7, 72.8]",4003561,1,0.0114746913,0.0109310206,0.0005436707,0.0101688905,0.0111811832,-0.0010122927,-0.0015559634,,,,2.846152,,Left Foot,,,"[29.8, 74.9]",,Ground Pass,,7.21,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9998671075,0.9592339993,Attila Fiola,11268.0,,,,,,,,1,From Throw In,Matija Ljujić,10837.0,Right Center Midfield,4,Ujpest,1033,"['93fa5316-bad7-51e1-b1c9-0bb55b5cae8b', 'bc435a42-bc1d-5010-ab7f-086900023ec4']",8,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:08.444,Pass,
,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,5751641f-1d4b-5f8f-848b-ea19f8605610,69,,,"[29.8, 75.2]",4003561,1,0.0126216561,0.0113688186,0.0012528375,0.0106591564,0.0104292622,0.0002298942,-0.0010229433,,,,-0.982794,,Right Foot,,,"[35.2, 67.1]",,Ground Pass,,9.73,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.6255743901,0.93058604,Tom Lacoux,68861.0,,,,,,,,1,From Throw In,Attila Fiola,11268.0,Right Back,4,Ujpest,1033,"['342ec296-1532-51a2-909b-f44007846683', 'bf93602b-ef8e-538a-8ef9-707f02c06855']",10,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:10.251,Pass,
,,,,,,,,,,,,,,,,,,0.127,,,,,,,,,,,,2311a9f6-a833-563b-b3b4-6821ad35495b,73,,,"[33.6, 66.9]",4003561,1,0.0130583094,0.0121121965,0.0009461129,0.0083123231,0.0102414126,-0.0019290894,-0.0028752023,,,,0.999459,,Right Foot,,,"[35.4, 69.7]",,Ground Pass,,3.33,,Incomplete,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.7666093256,0.7407297492,,,,,,,,,,1,From Throw In,Tom Lacoux,68861.0,Center Defensive Midfield,4,Ujpest,1033,"['7061928a-0f67-51cf-9ce5-483c7881af69', '51cdb578-548e-51eb-ae23-7d0fa982ecdd', 'b1d7463f-e6de-5f31-ba8f-9581fb476a0c']",10,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:10.878,Pass,True
,,,,,,,,,,,,,,,,,,0.901,,,,,,,,,,,,a4e0ae90-4401-54e1-836b-feb2f94deaf5,75,,,"[96.4, 12.5]",4003561,1,0.0085783741,0.0083123231,0.0002660509,0.030323958,0.0130583094,0.0172656486,0.0169995977,,,,2.014039,,Head,,,"[91.7, 22.4]",,Low Pass,,10.96,,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9228555875,0.7412496209,Željko Gavrić,35582.0,,,,,,Recovery,,1,Regular Play,Ahmed Nadir Benbouali,286071.0,Center Forward,5,Győri ETO,2774,['ef50a13e-cfe7-5023-af08-9a42855f96fe'],12,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:01:12.440,Pass,
,,,,,,,,,,,,,,,,,,1.768,,,,,,,,,,,,9353f5b6-0741-57c5-817f-fc1a04f350f1,85,,,"[31.9, 72.8]",4003561,1,0.016627932,0.0131407725,0.0034871595,0.0090257283,0.0089012654,0.0001244629,-0.0033626966,,,,-0.038443,,Right Foot,,,"[50.1, 72.1]",,Ground Pass,,18.21,,Incomplete,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8277029549,0.7702082992,,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Center Midfield,6,Ujpest,1033,"['46711d6d-018f-55c0-8757-068de25c3492', 'fefe0d2b-311a-5c0a-b295-b4474e8e9052', '90370254-ca86-501d-a217-81db043f568e']",17,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:17.257,Pass,True
,,,,,,,,,,,,,,,,,,0.922,,,,,,,,,,,,c59a86e9-4134-58e8-884b-6fee03b59c51,90,,,"[46.8, 80.0]",4003561,1,0.0100341588,0.0095545342,0.0004796246,0.0152570801,0.0087278541,0.006529226,0.0060496014,,,,-0.864597,,,,,"[55.5, 69.8]",,High Pass,,13.41,,,,,,,0.9184775352,Matija Ljujić,10837.0,,,,,,Throw-in,,1,From Throw In,Attila Fiola,11268.0,Right Back,8,Ujpest,1033,['4eb5c55e-f080-5bb4-b872-e3d7e882c448'],31,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:31.862,Pass,
