50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.1324790000000502,,,,,,,,,,,,,,e8500d48-0542-4482-8f42-535829e7181b,1917,,"[97.9, 26.2]",4003682,59,0.0092482176,0.0088049937,0.0004432239,0.0272998102,0.0447024591,-0.0174026489,-0.0178458728,,,2.954772,,,Right Foot,,,"[81.5, 29.3]",,Ground Pass,,16.69,,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9171026985,0.9320119619,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,2,Regular Play,Nejc Gradišar,425452.0,Right Center Forward,146,Ujpest,1033,"['8c57ef6c-3aed-5aeb-80ad-db73ad8b6522', '2c8734e9-c8f1-5d9d-a538-453f1a0a4b83', 'fbe0393f-619c-43ac-856e-083618e099ae']",18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:18.533,Pass,True
,,,,,,,,,,,,,,,,1.4484620000000574,,,,,,,,,,,,,,a032cda8-ebcd-4d0c-8872-4086e3893f0d,1920,,"[81.6, 34.2]",4003682,59,0.0092168394,0.0090056751,0.0002111644,0.0315587223,0.0280003436,0.0035583787,0.0033472143,,,1.188959,,,Right Foot,,,"[92.0, 60.1]",,Ground Pass,,27.91,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.8797512226,0.9134286642,Gergő János Bodnár,247192.0,,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,146,Ujpest,1033,"['c06527e4-5a3e-5424-a4c6-6f4987cb7214', 'c0a0bff7-b7c4-51e9-bba9-3a44f6fea13c']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:20.679,Pass,
,,,,,,,,,,,,,,,,1.0974539999999107,,,,,,,,,,,,,,4df256ba-bd7f-4789-a24c-c0ecf9a304fc,1923,,"[100.5, 60.1]",4003682,59,0.0114768222,0.0088176494,0.0026591728,0.011682963,0.0414703563,-0.0297873933,-0.032446566,,,-1.199581,,,Right Foot,,,"[106.3, 45.2]",,Low Pass,,15.99,,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.8872163431,0.286463052,Aljoša Matko,101803.0,,,,,,,2,Regular Play,Gergő János Bodnár,247192.0,Right Back,146,Ujpest,1033,"['f0ce8314-319b-567b-a16c-c362b50d2880', 'e1b2194a-8762-5f66-a371-286253d125bc']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:23.747,Pass,
,,,,,,,,,,,,,,,,0.5061759999999778,,,,,,,,,,,,,,4b60e2b5-d5d2-4ca1-bd6f-02a85b24e122,1926,,"[20.4, 47.3]",4003682,59,0.0121529112,0.0414703563,-0.0293174451,0.0121857841,0.0088176494,0.0033681346,0.0326855797,,,-1.54242,,,Left Foot,,,"[20.7, 38.1]",,Ground Pass,,9.16,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.993270286,0.9383798242,Amos Youga,7389.0,,,,,Recovery,,2,Regular Play,Soma Szuhodovszki,404969.0,Right Midfield,147,Debrecen,2206,['ed9fb2b3-d6a3-5964-8fc4-01489ef5b794'],26,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:14:26.905,Pass,
,,,,,,,,,,,,,,,,1.1170350000000326,,,,,,,,,,,,,,9ce25935-7ebb-46e4-b954-db65c9805538,1929,,"[20.7, 38.1]",4003682,59,0.0117187938,0.0121529112,-0.0004341174,0.0088571366,0.0121857841,-0.0033286475,-0.0028945301,,,2.356194,,,Right Foot,,,"[9.8, 49.0]",,Ground Pass,,15.41,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.5140138613,0.9923019409,Erik Kusnyír,404330.0,,,,,,,2,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,147,Debrecen,2206,"['934c2d39-2032-5110-a067-c5c3f04165b3', 'c1327b2d-768e-5682-b54f-4c2446825c7d']",27,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:14:27.412,Pass,
,,,,,,,,,,,,,,,,1.4257299999999813,,,,,,,,,,,,,,ce42e331-64ba-4218-8cb1-27da7266da61,1932,,"[7.0, 56.0]",4003682,59,0.0258336049,0.0123052662,0.0135283386,0.0093168234,0.008707786,0.0006090375,-0.0129193012,,,0.155148,,,Right Foot,,,"[33.2, 60.1]",,Low Pass,,26.47,,Incomplete,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.5535723031,0.3834754229,,,,,,,,,2,Regular Play,Erik Kusnyír,404330.0,Right Back,147,Debrecen,2206,"['3c7759ad-0c67-5dd9-b979-672a0e20adcc', 'b6de412c-fd0c-48c3-b82d-cb41c66e73e9']",30,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:14:30.210,Pass,
,,,,,,,,,,,,,,,,1.4577069999999368,,,,,,,,,,,,,,b6de412c-fd0c-48c3-b82d-cb41c66e73e9,1933,,"[86.9, 20.0]",4003682,59,0.0086487802,0.008707786,-5.90058e-05,0.0327828452,0.0123052662,0.020477579,0.0205365848,,,-0.319839,,,Right Foot,,,"[102.6, 14.8]",,Ground Pass,,16.54,,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9975528563,0.8126561046,Giorgi Beridze,28763.0,,,,,Recovery,,2,Regular Play,Attila Fiola,11268.0,Left Back,148,Ujpest,1033,"['ce42e331-64ba-4218-8cb1-27da7266da61', 'a8360d92-906b-53d1-ba0a-6ad5a77f3afa']",31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:31.636,Pass,
,,,,,,,,,,,,,,,,0.8233839999999618,,,,,,,,,,,,,,d0cc4cf5-672a-436f-bbdc-f3182fb6e204,1936,,"[98.6, 16.0]",4003682,59,0.006996261,0.0089537827,-0.0019575218,0.0106615303,0.0319384597,-0.0212769294,-0.0193194076,,,0.945311,,,Right Foot,,,"[106.4, 26.8]",,Ground Pass,,13.32,,,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.9440699285,0.555763185,Matija Ljujić,10837.0,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Left Midfield,148,Ujpest,1033,"['7299b0b7-6562-5afd-96a6-f288be2c5fec', 'c9caed17-864c-5fe1-bb89-ba6ab9e2ce42']",35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:35.852,Pass,
,,,,,,,,,,,,,,,,2.8397820000000067,,,,,,,,,,,,,,d0221a9b-ee60-44f3-9709-76d9d0433bad,1939,,"[4.8, 46.2]",4003682,60,0.0095867338,0.0106615303,-0.0010747965,0.0082597388,0.006996261,0.0012634778,0.0023382744,,,-0.499134,,,Right Foot,,,"[60.7, 15.7]",,High Pass,,63.66,,,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9997451048,0.5446282029,Donát Bárány,101845.0,,,,,Goal Kick,,2,From Goal Kick,Benedek Miklós Erdélyi,406297.0,Goalkeeper,149,Debrecen,2206,['42b37236-9864-5595-8e6c-31af7512a271'],6,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:15:06.486,Pass,
,,,,,,,,,,,,,,,,0.8318119999999181,,,,,,,,,,,,,,3c56d218-c8e9-4472-b8bf-704366ae8655,1941,,"[60.7, 15.7]",4003682,60,0.0079292459,0.0095867338,-0.0016574878,0.0104944082,0.0082597388,0.0022346694,0.0038921572,,,-0.307397,,,Head,,,"[70.2, 12.7]",,High Pass,,9.91,,Incomplete,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.6806345008,0.3058651686,,,,,,,,,2,From Goal Kick,Donát Bárány,101845.0,Center Forward,149,Debrecen,2206,['6e65b82c-9100-4c66-be5a-0c6152a18ce3'],9,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:15:09.326,Pass,
,,,,,,,,,,,,,,,,1.6599600000000791,,,,,,,,,,,,,,6e65b82c-9100-4c66-be5a-0c6152a18ce3,1942,,"[49.9, 67.4]",4003682,60,0.009994274,0.0082597388,0.0017345352,0.005690014,0.0095867338,-0.0038967198,-0.005631255,,True,0.681017,,,Head,,,"[55.7, 72.1]",,High Pass,,7.47,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9914245058,0.7144994736,Gergő János Bodnár,247192.0,,,,,Recovery,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,150,Ujpest,1033,"['3c56d218-c8e9-4472-b8bf-704366ae8655', '4ad9a1d9-431c-5274-964f-2767253e1a16', '33a65d2d-2ae4-58c9-983f-bb4c002a1887']",10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:10.158,Pass,True
,,,,,,,,,,,,,,,,2.899484999999986,,,,,,,,,,,,,,881a1e91-a7c2-44d5-8ae2-979d3d264525,1945,,"[55.7, 72.1]",4003682,60,0.0098405546,0.009994274,-0.0001537194,0.0097923931,0.005690014,0.0041023791,0.0042560985,True,,0.721159,,,Head,,,"[64.8, 80.1]",,High Pass,,12.12,,Out,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.6771384295,0.3214119077,,,,,,,,,2,Regular Play,Gergő János Bodnár,247192.0,Right Back,150,Ujpest,1033,,11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:11.818,Pass,
,,,,,,,,,,,,,,,,1.2707110000000101,,,,,,,,,,,,,,0bb32806-23b3-4b6b-bc0d-5797d3016887,1946,,"[58.6, 0.1]",4003682,60,0.0097967172,0.0097923931,4.3241e-06,0.0200149808,0.0098405546,0.0101744263,0.0101701021,,,0.437167,,,,,,"[74.8, 7.7]",,High Pass,,17.9,,,,,,,0.6841371059,Soma Szuhodovszki,404969.0,,,,,Throw-in,,2,From Throw In,Botond Vajda,404333.0,Left Back,151,Debrecen,2206,['793ba5d7-9775-57c6-a4b7-d4e2cf491bf7'],19,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:15:19.980,Pass,
,,,,,,,,,,,,,,,,0.39020299999997954,,,,,,,,,,,,,,03f0dfd1-6245-4a2e-a204-6ba04678979b,1952,,"[42.5, 68.2]",4003682,60,0.0101389028,0.0105419848,-0.000403082,0.0150617165,0.0137404408,0.0013212757,0.0017243577,,,-1.469875,,,Left Foot,,,"[43.3, 60.3]",,Ground Pass,,7.94,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.927626792,0.9531471729,Matija Ljujić,10837.0,,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,152,Ujpest,1033,"['c6f194cc-06ce-5a38-ac5c-369a37ccdee6', '49a132dc-9908-5074-b7db-1a10749ae47d']",22,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:22.741,Pass,
,,,,,,,,,,,,,,,,0.6217029999999795,,,,,,,,,,,,,,21dd29dc-d771-4b84-935a-716f77f20fbd,1954,,"[43.3, 60.3]",4003682,60,0.0107568577,0.0101389028,0.0006179549,0.0115945311,0.0150617165,-0.0034671854,-0.0040851403,,,2.322117,,,Left Foot,,,"[34.8, 69.4]",,Ground Pass,,12.45,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9988456599,0.9803594351,João Aniceto Grandela Nunes,7977.0,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,152,Ujpest,1033,['43ed4da0-da58-5b98-94d4-0c317c3de575'],23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:23.131,Pass,
,,,,,,,,,,,,,,,,0.39693700000003446,,,,,,,,,,,,,,44b00506-4972-40e8-8f67-68e1831d0128,1957,,"[34.8, 69.3]",4003682,60,0.0101035219,0.0107568577,-0.0006533358,0.0142126884,0.0115945311,0.0026181573,0.0032714931,,,-0.645689,,,Right Foot,,,"[42.1, 63.8]",,Ground Pass,,9.14,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.456117655,0.9746761918,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,152,Ujpest,1033,"['4065adc1-26d9-5beb-8625-f6ad303eff88', 'c09cca19-6b15-5101-9005-446b74eded55']",25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:25.839,Pass,
,,,,,,,,,,,,,,,,2.635490000000107,,,,,,,,,,,,,,6564315a-0a80-45a4-8eff-f1d450075c5c,1960,,"[49.3, 62.0]",4003682,60,0.0072187833,0.0105731916,-0.0033544083,0.0104862852,0.0150931003,-0.0046068151,-0.0012524067,,,-0.959917,,,Right Foot,,,"[79.9, 18.3]",,High Pass,,53.35,,Incomplete,,25.0,Midfield third - Right - To left - Long - High Pass,0.9392604988,0.4157601595,,,,True,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,152,Ujpest,1033,"['f0bc0bcf-44ee-4024-ae4a-bf6fbecf6b78', 'f38fae16-313d-58ca-bc05-390dbb1493d1']",28,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:28.679,Pass,
,,,,,,,,,,,,,,,,2.755576999999932,,,,,,,,,,,,,,f0bc0bcf-44ee-4024-ae4a-bf6fbecf6b78,1961,,"[40.2, 61.8]",4003682,60,0.0127756801,0.0150931003,-0.0023174202,0.0089472858,0.0105731916,-0.0016259057,0.0006915145,,,-3.05335,,,Head,,,"[13.0, 59.4]",,Low Pass,,27.35,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9853872878,0.9695515037,Benedek Miklós Erdélyi,406297.0,,,,,Recovery,,2,Regular Play,Erik Kusnyír,404330.0,Right Back,153,Debrecen,2206,"['6564315a-0a80-45a4-8eff-f1d450075c5c', '32143883-8bac-5ffe-a0c8-34ca48f164bf']",31,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:15:31.315,Pass,
,,,,,,,,,,,,,,,,1.1325749999999535,,,,,,,,,,,,,,1e4b1d5c-b8f8-4cb3-a34f-8bcff52f195f,1964,,"[14.6, 55.5]",4003682,60,0.01139192,0.0110796597,0.0003122604,0.0126726795,0.0134429494,-0.0007702699,-0.0010825302,,,-0.1951,,,Keeper Arm,,,"[28.0, 52.9]",,Ground Pass,,13.67,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.8160483979,0.9974495769,Josua Antonio Mejías García,25035.0,,,,,,,2,Regular Play,Benedek Miklós Erdélyi,406297.0,Goalkeeper,153,Debrecen,2206,"['6148edd4-798e-5b0d-b581-8eece29bb74b', '9406f1ba-d6f3-5d9c-81f0-16ff3520223e']",41,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:15:41.741,Pass,
,,,,,,,,,,,,,,,,1.5016669999998995,,,,,,,,,,,,,,9e5b9608-aa11-419a-b033-e18dfdc0d106,1967,,"[43.4, 43.2]",4003682,60,0.0098747723,0.0102559859,-0.0003812136,0.0160929654,0.0147144273,0.0013785381,0.0017597517,,,-1.179949,,,Right Foot,,,"[54.6, 16.0]",,Ground Pass,,29.45,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.4461840587,0.9873729348,Ádám Lang,3153.0,,,,,,,2,Regular Play,Josua Antonio Mejías García,25035.0,Right Center Back,153,Debrecen,2206,"['25e15da7-d983-5b27-85fa-9515424f0bfc', '29f5f16a-3070-582b-8111-5e1b5799a9d9']",49,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:15:49.274,Pass,
,,,,,,,,,,,,,,,,1.2105910000000148,,,,,,,,,,,,,,32241ed1-47a3-4ecc-b688-6a4ca0bfdb28,1970,,"[58.4, 12.4]",4003682,60,0.0093364827,0.0095533198,-0.000216837,0.0173462816,0.0161997546,0.001146527,0.001363364,,,-0.560819,,,Right Foot,,,"[68.5, 6.1]",,Ground Pass,,11.94,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.5214517017,0.9742800593,Álex Bermejo Escribano,30592.0,,,,,,,2,Regular Play,Ádám Lang,3153.0,Left Center Back,153,Debrecen,2206,"['e1245d10-6a87-59cc-9606-e8a991f5b7d2', '00419222-ecdd-5676-8726-4606bbb612bc']",53,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:15:53.947,Pass,
,,,,,,,,,,,,,,,,1.2746870000000345,,,,,,,,,,,,,,6f3bceb1-4088-4498-94e4-a1a70e442812,1973,,"[66.0, 10.7]",4003682,60,0.0098400442,0.009455747,0.0003842972,0.0165864564,0.0167325865,-0.0001461301,-0.0005304273,,,2.130294,,,Right Foot,,,"[51.6, 33.7]",,Ground Pass,,27.15,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.9926346559,0.9941389561,Josua Antonio Mejías García,25035.0,,,,,,,2,Regular Play,Álex Bermejo Escribano,30592.0,Left Midfield,153,Debrecen,2206,"['edf58b26-39f0-535f-8ef9-ac6835ed2376', '49ffa531-ed23-5754-941d-ac22e534407c']",57,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:15:57.819,Pass,
,,,,,,,,,,,,,,,,1.2019810000000288,,,,,,,,,,,,,,dfbedbc9-f71b-4c8a-b2d6-485df9ba3c3a,1976,,"[51.6, 33.7]",4003682,61,0.0094846245,0.0098400442,-0.0003554197,0.0155609353,0.0165864564,-0.0010255212,-0.0006701015,,,-1.356975,,,Right Foot,,,"[56.5, 11.2]",,Ground Pass,,23.04,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9928679604,0.9931806326,Ádám Lang,3153.0,,,,,,,2,Regular Play,Josua Antonio Mejías García,25035.0,Right Center Back,153,Debrecen,2206,"['af5a8833-dfc7-51de-95aa-65ab0094f9f6', 'fedbaf97-c8b9-568f-9bb3-a8a6c6562327']",0,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:00.367,Pass,
,,,,,,,,,,,,,,,,1.975886999999988,,,,,,,,,,,,,,175716d4-fed9-4984-8c46-03db70db1590,1979,,"[57.8, 8.5]",4003682,61,0.0092892246,0.0098129073,-0.0005236827,0.0249497406,0.0152991116,0.009650629,0.0101743117,,,0.534089,,,Left Foot,,,"[83.5, 23.7]",,High Pass,,29.8,,,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9911398858,0.3675096631,Donát Bárány,101845.0,,,,,,,2,Regular Play,Ádám Lang,3153.0,Left Center Back,153,Debrecen,2206,"['6fe3abe4-61d7-5bed-97c3-510c62e24f0b', '017296fb-0aa0-548a-b0a8-b00ddb0d6455']",3,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:03.886,Pass,
,,,,,,,,,,,,,,,,0.6601009999999078,,,,,,,,,,,,,,0e77c00a-f361-4e08-9eb9-b10f14d0c531,1986,,"[71.4, 23.0]",4003682,61,0.0100473687,0.012615555,-0.0025681863,0.0245600231,0.0122068096,0.0123532135,0.0149213998,,,1.070754,,,Right Foot,,,"[74.7, 29.0]",,Ground Pass,,6.88,,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.8559565863,0.9060512781,Donát Bárány,101845.0,,,,,Recovery,,2,Regular Play,Amos Youga,7389.0,Left Defensive Midfield,153,Debrecen,2206,['0baad0b7-e8b2-558d-b829-479a655213ea'],7,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:07.912,Pass,
,,,,,,,,,,,,,,,,1.1935709999999966,,,,,,,,,,,,,,4a511cbc-8a94-4a55-9c61-9a5b510e7283,1989,,"[74.7, 29.0]",4003682,61,0.0093519138,0.0100473687,-0.0006954549,0.0288339723,0.0245600231,0.0042739492,0.0049694041,,,1.03811,,,Right Foot,,,"[81.1, 39.9]",,Low Pass,,12.64,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.8724540245,0.730074048,Balázs Dzsudzsák,10810.0,,,,,,,2,Regular Play,Donát Bárány,101845.0,Center Forward,153,Debrecen,2206,"['79b11bcd-1c50-52f5-866b-22bf4bacc752', '5c8a630f-63a8-5a23-b4c3-5043ce311d79']",9,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:09.286,Pass,
,,,,,,,,,,,,,,,,1.9283100000000561,,,,,,,,,,,,,,d345ded2-d9c2-45ac-aa44-8d679c4ef525,1992,,"[81.1, 39.9]",4003682,61,0.0088094436,0.0093519138,-0.0005424703,0.0305894073,0.0288339723,0.001755435,0.0022979053,,,1.063084,,,Left Foot,,,"[95.7, 66.2]",,High Pass,,30.05,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9916935886,0.5902584791,Soma Szuhodovszki,404969.0,,,,,,,2,Regular Play,Balázs Dzsudzsák,10810.0,Right Defensive Midfield,153,Debrecen,2206,"['a9d7298f-3ebe-530d-9a10-e834fc2c9d06', 'f62829c7-a55a-535d-9dce-1ca2146737b2']",10,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:10.480,Pass,
,,,,,,,,,,,,,,,,2.389311999999918,,,,,,,,,,,,,,48415106-9d7f-45cb-86eb-a7e21f152750,1995,,"[99.2, 62.7]",4003682,61,0.0068927379,0.0085215382,-0.0016288003,0.0104322201,0.0358432122,-0.0254109921,-0.0237821918,True,,-0.970593,,,Left Foot,True,,"[120.0, 32.3]",,High Pass,,36.83,,Out,,40.0,Attacking third - Right - To left - Short - High Pass,0.9982169366,0.2400891632,,,,,,,,,2,Regular Play,Soma Szuhodovszki,404969.0,Right Midfield,153,Debrecen,2206,['70edea07-694c-5182-8e08-ab6569e95427'],15,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:15.150,Pass,
,,,,,,,,,,,,,,,,2.6309869999999647,,,,,,,,,,,,,,a2616e1b-9e82-46df-90d4-434297c40938,1996,,"[5.8, 46.9]",4003682,61,0.0111265182,0.0104322201,0.0006942982,0.0119687701,0.0068927379,0.0050760321,0.0043817339,,,0.664878,,,Left Foot,,,"[38.2, 72.3]",,High Pass,,41.17,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9862781432,0.760283649,Gergő János Bodnár,247192.0,,,,,Goal Kick,,2,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,154,Ujpest,1033,['df400574-7edd-5800-b753-f4b62713f31d'],49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:49.011,Pass,
,,,,,,,,,,,,,,,,1.2710920000000625,,,,,,,,,,,,,,9c6d63e5-0de1-4b36-9885-befeebc11aea,1999,,"[37.0, 71.4]",4003682,61,0.0121488925,0.0111265182,0.0010223743,0.0118153533,0.0118520809,-3.67276e-05,-0.0010591019,,,-1.636395,,,Right Foot,,,"[36.1, 57.7]",,Ground Pass,,13.73,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.9942008433,0.9888514876,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,2,From Goal Kick,Gergő János Bodnár,247192.0,Right Back,154,Ujpest,1033,"['638994bd-63e7-5362-8670-54681e6e7b70', '6b938367-9ff6-5bb1-b5c1-777129cf155e']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:54.027,Pass,
,,,,,,,,,,,,,,,,1.0867489999999524,,,,,,,,,,,,,,5d96b374-433c-4b83-98b0-a8d1b988697f,2003,,"[33.3, 45.1]",4003682,61,0.0111395586,0.0109903058,0.0001492528,0.0124912225,0.0139987152,-0.0015074927,-0.0016567456,,,-2.356194,,,Right Foot,,,"[24.4, 36.2]",,Ground Pass,,12.59,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.5537081241,0.9914933443,Patrizio Stronati,27815.0,,,,,,,2,From Goal Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,154,Ujpest,1033,"['20bb6257-6d12-58cb-84ca-3417bb99004b', 'e3ace958-ec45-5fd4-b150-657a793635e6']",58,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:58.376,Pass,
,,,,,,,,,,,,,,,,1.3477750000000233,,,,,,,,,,,,,,cb91fe9a-bbfa-4979-b964-463adf26a12b,2006,,"[25.0, 37.4]",4003682,62,0.0112382052,0.0120854322,-0.0008472269,0.0115052424,0.0125792325,-0.00107399,-0.0002267631,,,1.422077,,,Left Foot,,,"[29.3, 66.1]",,Ground Pass,,29.02,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9597025131,0.993804574,João Aniceto Grandela Nunes,7977.0,,,,,,,2,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,154,Ujpest,1033,"['89aa12df-63f0-555c-a809-be799e261d42', '36d802ae-366b-5a70-8777-8442001e588f']",0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:00.434,Pass,
,,,,,,,,,,,,,,,,1.1236009999999077,,,,,,,,,,,,,,fe3e4967-1cf9-4118-81e1-a36dec6f4623,2009,,"[49.9, 66.2]",4003682,62,0.0091157602,0.0101260664,-0.0010103062,0.0159538351,0.0143017368,0.0016520983,0.0026624044,,,0.45237,,,Right Foot,,,"[71.3, 76.6]",,Ground Pass,,23.79,,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.5521566134,0.9018841982,Gergő János Bodnár,247192.0,,,,,,,2,From Goal Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,154,Ujpest,1033,"['2475af28-1dde-52d4-9694-0526b6ab4cf8', '885e3dad-880b-5d52-a5c8-bf0a2f1617b3']",5,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:05.347,Pass,
,,,,,,,,,,,,,,,,1.828829999999958,,,,,,,,,,,,,,ffe7063d-30ea-4398-9bbd-ce841caf10a1,2012,,"[79.6, 75.4]",4003682,62,0.0087847291,0.0089461869,-0.0001614578,0.0468002148,0.02021043,0.0265897848,0.0267512426,,,-0.539283,,,Right Foot,,,"[105.5, 59.9]",,Ground Pass,,30.18,,,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.983013581,0.5887782574,Aljoša Matko,101803.0,,,,,,,2,From Goal Kick,Gergő János Bodnár,247192.0,Right Back,154,Ujpest,1033,"['a9bdce62-127d-588d-93d0-66e0375091c1', '7d2d52ba-ee36-5718-afa9-e3353aec3f0c']",8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:08.389,Pass,
