50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.8213059999999823,,,,,,,,,,,,0c55ed78-c8dc-4de0-ba6f-e2c988abd494,354,,"[78.3, 4.0]",4003726,12,0.0097974306,0.0089015216,0.000895909,0.018448092,0.0186520368,-0.0002039447,-0.0010998538,,,,-3.083309,,,Left Foot,,,"[73.3, 3.7]",,Ground Pass,,4.98,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.8912501792,0.9594494104,Arne Maier,12411.0,,,,,,,1,Regular Play,Bence Gergényi,404242.0,Left Back,33,Ujpest,1033,['626c94bf-eeba-5c4e-a3ab-3fca8104d8b7'],8,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:08.174,Pass,
,,,,,,,,,,,,,,,,,,,1.0556650000000372,,,,,,,,,,,,dfb2daed-fc76-43c1-8dd0-cef06f111722,357,,"[84.8, 12.4]",4003726,12,0.0102521433,0.0090257414,0.0012264019,0.0114786839,0.0232660398,-0.0117873559,-0.0130137578,,,,-0.017224,,,Right Foot,,,"[95.8, 12.2]",,Ground Pass,,11.03,,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.8606162382,0.9067354798,Bence Gergényi,404242.0,,,,,,,1,Regular Play,Arne Maier,12411.0,Left Defensive Midfield,33,Ujpest,1033,"['4d75453b-ae20-54e8-b0a6-7703b9ad5066', '30fcafa3-8544-422c-ad78-bdf0a3b5b922', 'e46e84f3-2423-5f8a-acab-3f8c7a195ce1']",9,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:09.636,Pass,
,,,,,,,,,,,,,,,,,,,1.7363149999999439,,,,,,,,,,,,c361c974-3fd8-453c-b4e3-bfbde6cfd4e2,361,,"[25.6, 63.9]",4003726,12,0.0110940794,0.0118246423,-0.000730563,0.0105380118,0.0110183656,-0.0004803538,0.0002502091,,,,0.626921,,,Left Foot,,,"[38.3, 73.1]",,Low Pass,,15.68,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9853579887,0.6505857706,Milán Kovács,438572.0,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Right Midfield,34,Nyíregyháza Spartacus,2215,"['58ea87be-7b66-55cf-ac23-b3238d4ce5b4', '31f2ed28-d3db-5e83-90ed-117699edc5ed']",12,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:12:12.102,Pass,
,,,,,,,,,,,,,,,,,,,0.4268880000000354,,,,,,,,,,,,0872ba46-b418-4d64-9a2b-a8db95b79ca7,364,,"[38.3, 73.1]",4003726,12,0.0114939567,0.0110940794,0.0003998773,0.0122812949,0.0105380118,0.0017432831,0.0013434058,,,,-0.704182,,,Left Foot,,,"[47.6, 65.2]",,Ground Pass,,12.2,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8620005077,0.8219199777,Marko Kvasina,8042.0,,,,,,,1,Regular Play,Milán Kovács,438572.0,Right Defensive Midfield,34,Nyíregyháza Spartacus,2215,"['7de9aaa2-a269-57ca-a302-a8039c6dd257', 'baea8ee0-45f5-4dcb-a72d-5e5a824e86a7']",13,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:12:13.838,Pass,True
,,,,,,,,,,,,,,,,,,,4.015923000000068,,,,,,,,,,,,86acf4e3-72ad-46f9-9550-e5af1f8c4f25,368,,"[56.1, 74.1]",4003726,12,0.0065659191,0.0094039766,-0.0028380575,0.0142800678,0.0124338111,0.0018462567,0.0046843141,,,,-0.984169,,,Right Foot,,,"[89.6, 23.7]",,High Pass,,60.52,,,,25.0,Midfield third - Right - To left - Long - High Pass,0.9977927446,0.4020140767,Muhamed Tijani,40867.0,,True,,,,,1,Regular Play,Marko Kvasina,8042.0,Right Center Forward,34,Nyíregyháza Spartacus,2215,"['f29845a8-2d6d-592d-b4e1-5d1e102d2882', '1a3526ab-78fa-5f1e-9d09-f8bd2b0f38e2', 'ed8dee84-1456-4ced-bad6-79d71264c134']",15,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:12:15.861,Pass,True
,,,,,,,,,,,,,,,,,,,3.605261000000057,,,,,,,,,,,,5b5a6a22-7385-49c3-b23f-4b81a53a82c8,376,,"[9.5, 73.7]",4003726,12,0.0218239687,0.0138047161,0.0080192527,0.0089092702,0.0064556985,0.0024535717,-0.005565681,,,,-0.07983,,,Right Foot,,,"[38.5, 71.4]",,Low Pass,,29.09,,Incomplete,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.7355127687,0.3962661028,,,,,,,,,1,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,35,Ujpest,1033,"['7354c63e-5f6e-404a-9400-0d6711a4aeb3', '502a992d-9841-5766-b289-60b1e13a1499']",34,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:34.751,Pass,
,,,,,,,,,,,,,,,,,,,1.263081999999937,,,,,,,,,,,,be6c6bce-d549-4b74-9bcd-69f2ad8919fc,379,,"[80.9, 23.6]",4003726,12,0.0089456029,0.0090525309,-0.0001069279,0.0214103609,0.0246598478,-0.0032494869,-0.003142559,,,,-0.995724,,,Right Foot,,,"[91.4, 7.4]",,Ground Pass,,19.31,,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.7143147643,0.9458796978,Barna Benczenleitner,411566.0,,,,,,,1,Regular Play,Milán Kovács,438572.0,Right Defensive Midfield,36,Nyíregyháza Spartacus,2215,"['790fe5f5-40d3-58a8-9147-b3c0d6ec9dad', 'c6d5b3f1-cc9e-50ab-90cc-9be0c1e9ddb6']",43,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:12:43.944,Pass,
,,,,,,,,,,,,,,,,,,,1.014136999999988,,,,,,,,,,,,fdee951d-dc60-4edf-b174-16983dedb49c,384,,"[48.5, 80.0]",4003726,13,0.0096365958,0.0085993409,0.0010372549,0.0185167305,0.0090055047,0.0095112259,0.0084739709,,,,-1.052407,,,,,,"[61.5, 57.2]",,Low Pass,,26.24,,,,,,,0.8973473907,Aljoša Matko,101803.0,,,,,Throw-in,,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,37,Ujpest,1033,['4a39c198-f6b6-51fe-be10-cce6395e32dc'],5,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:05.009,Pass,
,,,,,,,,,,,,,,,,,,,6.121297000000021,,,,,,,,,,,,45cdd269-bfb1-4f68-879f-b3a74607cb9e,386,,"[61.5, 57.2]",4003726,13,0.0100383665,0.0096365958,0.0004017707,0.014688015,0.0185167305,-0.0038287155,-0.0042304862,,,,-1.684939,,,Right Foot,,,"[55.3, 3.4]",,High Pass,,54.17,,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.7905779399,0.9192388654,Krisztofer Horváth,40039.0,,True,,,,,1,From Throw In,Aljoša Matko,101803.0,Center Forward,37,Ujpest,1033,['405a898f-2c84-57ad-b748-427a449ee78a'],6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:06.023,Pass,
,,,,,,,,,,,,,,,,,,,1.9891809999999823,,,,,,,,,,,,9bf4dc82-5629-44ae-bf68-f2b23b4712b1,388,,"[55.3, 3.4]",4003726,13,0.0093328925,0.0100383665,-0.0007054741,0.0208887067,0.014688015,0.0062006917,0.0069061657,,,,0.144906,,,Left Foot,,,"[83.7, 7.5]",,Low Pass,,28.67,,,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9921723813,0.4098567963,Arne Maier,12411.0,,,,,,,1,From Throw In,Krisztofer Horváth,40039.0,Left Wing,37,Ujpest,1033,['1da7e1da-6215-5b1c-88ab-f2e43edaf7ac'],12,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:12.144,Pass,
,,,,,,,,,,,,,,,,,,,0.2854450000000652,,,,,,,,,,,,af714ffe-3002-4f1a-995d-4ebc5d675347,392,,"[79.2, 6.7]",4003726,13,0.0137997121,0.0089856666,0.0048140455,0.0105543472,0.0187302046,-0.0081758574,-0.0129899029,,,,1.714556,,,Right Foot,,,"[78.3, 12.7]",,Ground Pass,,6.07,,Incomplete,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.6258055672,0.8672220707,,,,,,,,,1,From Throw In,Arne Maier,12411.0,Left Defensive Midfield,37,Ujpest,1033,"['68df108c-af75-50ac-9c70-13c9a5856db0', '6fff6d1c-25ae-48dc-b064-f3928e3fe6c8', 'a496e394-56d5-4867-9f59-0910711bd553']",14,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:14.979,Pass,True
,,,,,,,,,,,,,,,,,,,0.9357630000000354,,,,,,,,,,,,f3a4afeb-8b74-4a3a-8493-b4608c811bfd,395,,"[29.1, 66.6]",4003726,13,0.0124091608,0.0111409398,0.0012682211,0.0100452201,0.0115052424,-0.0014600223,-0.0027282434,,,,-2.412738,,,Right Foot,,,"[15.1, 54.1]",,Ground Pass,,18.77,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.5232123423,0.9941616654,Attila Temesvári,405771.0,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Right Midfield,38,Nyíregyháza Spartacus,2215,"['88acb088-f314-51eb-b4d2-3f4b75d76b22', 'fad93798-9f3c-5310-a029-c6286cc2bf3e']",18,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:18.377,Pass,
,,,,,,,,,,,,,,,,,,,1.2400039999999573,,,,,,,,,,,,ce95f30a-e812-4343-aab7-a20ba429422a,398,,"[23.4, 56.2]",4003726,13,0.0100772306,0.0125792203,-0.0025019897,0.0140018482,0.0118701616,0.0021316865,0.0046336763,,,,0.338324,,,Right Foot,,,"[39.6, 61.9]",,Ground Pass,,17.17,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9437741782,0.945291996,Milán Kovács,438572.0,,,,,,,1,Regular Play,Attila Temesvári,405771.0,Right Center Back,38,Nyíregyháza Spartacus,2215,"['3a7edc56-b38b-5133-a973-b5ce9b478d7a', '7f055318-13e5-5339-98a6-b789e472d56d']",20,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:20.257,Pass,
,,,,,,,,,,,,,,,,,,,0.6955349999999162,,,,,,,,,,,,a1726402-d9aa-43c4-af0c-1b12183af7f5,401,,"[39.6, 53.9]",4003726,13,0.0099193212,0.0107240928,-0.0008047717,0.0156593267,0.0146334805,0.0010258462,0.0018306179,,,,-1.511577,,,Right Foot,,,"[41.1, 28.6]",,Ground Pass,,25.34,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9967175014,0.9959394932,Yuriy Toma,440621.0,,,,,,,1,Regular Play,Milán Kovács,438572.0,Right Defensive Midfield,38,Nyíregyháza Spartacus,2215,"['5b634ec2-eb75-524a-9e4b-a769393c0cf1', 'f35e65d9-99ba-5ce1-8bea-00dd811ad25b']",25,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:25.024,Pass,
,,,,,,,,,,,,,,,,,,,0.6258270000000484,,,,,,,,,,,,08e6efdd-f712-4b5f-a446-3bc5e233af61,404,,"[41.3, 30.7]",4003726,13,0.0104350513,0.0099468613,0.00048819,0.0133530302,0.0153588867,-0.0020058565,-0.0024940465,,,,-1.850403,,,Right Foot,,,"[38.4, 20.6]",,Ground Pass,,10.51,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9866360115,0.9656977654,Levente Katona,404971.0,,,,,,,1,Regular Play,Yuriy Toma,440621.0,Left Defensive Midfield,38,Nyíregyháza Spartacus,2215,"['eb3b8d29-121f-5825-8859-1e9970179c6b', 'e731f7e2-600f-5a07-ac58-8cf4f8bee582']",26,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:26.713,Pass,
,,,,,,,,,,,,,,,,,,,1.6369349999999396,,,,,,,,,,,,ec03b835-49d2-4a12-933c-9f7b8e7056e8,407,,"[43.8, 24.7]",4003726,13,0.0097392816,0.0101311617,-0.0003918801,0.01456552,0.0150070554,-0.0004415354,-4.96553e-05,,,,-0.985984,,,Left Foot,,,"[53.4, 10.2]",,Ground Pass,,17.39,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9783117186,0.9704829454,Barna Benczenleitner,411566.0,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,38,Nyíregyháza Spartacus,2215,"['5fc66280-02bb-5615-bfa4-bc61683f127a', 'b90ba7da-25ad-5916-a02c-34f1a7001665']",29,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:29.495,Pass,
,,,,,,,,,,,,,,,,,,,2.2621380000000353,,,,,,,,,,,,8841436c-7378-4288-b2dc-1ee00541bd37,410,,"[53.4, 10.2]",4003726,13,0.0105657661,0.0097392816,0.0008264845,0.0137977777,0.01456552,-0.0007677423,-0.0015942268,,,,2.445698,,,Left Foot,,,"[36.4, 24.4]",,Ground Pass,,22.15,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9858534301,0.9898929,Levente Katona,404971.0,,,,,,,1,Regular Play,Barna Benczenleitner,411566.0,Left Back,38,Nyíregyháza Spartacus,2215,"['c3680fa3-c271-5736-bcd8-ca425baf3f3e', '73222b78-454c-5aef-a81a-97680c9027f8']",31,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:31.132,Pass,
,,,,,,,,,,,,,,,,,,,1.5184910000000382,,,,,,,,,,,,d4c30158-b7b7-458e-9729-d681fdc6958f,413,,"[33.4, 27.4]",4003726,13,0.011171761,0.0109843574,0.0001874035,0.0104272598,0.0137160094,-0.0032887496,-0.0034761531,,,,2.479434,,,Left Foot,,,"[14.8, 41.9]",,Ground Pass,,23.58,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.7332462999,0.9964248538,Dániel Kovács,300705.0,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,38,Nyíregyháza Spartacus,2215,"['ed87dfaa-104c-5c94-8b79-5b29a2455e53', 'e0595f11-abc3-579f-a3d3-055f7a5064d9']",34,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:34.730,Pass,
,,,,,,,,,,,,,,,,,,,1.3531769999999088,,,,,,,,,,,,c5aea5cb-4f96-4cc1-bf6d-3db1cb87f6d9,416,,"[15.6, 39.6]",4003726,13,0.0136707732,0.0118851876,0.0017855857,0.0101475297,0.0115533778,-0.0014058482,-0.0031914338,,,,-0.944872,,,Right Foot,,,"[33.6, 14.7]",,High Pass,,30.72,,,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.9955543178,0.8239126205,Barna Benczenleitner,411566.0,,,,,,,1,Regular Play,Dániel Kovács,300705.0,Goalkeeper,38,Nyíregyháza Spartacus,2215,"['ca2d0827-ed66-5ad3-92e1-3c63f35b2678', '09b7f8ce-6091-55c7-a048-33b0fa412cb1']",41,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:41.535,Pass,
,,,,,,,,,,,,,,,,,,,1.3885700000000651,,,,,,,,,,,,77a78244-21a3-4b76-a95f-5e623efd9a80,420,,"[31.3, 9.1]",4003726,13,0.0135695441,0.0114880586,0.0020814855,0.0079947188,0.0112485746,-0.0032538557,-0.0053353412,,True,,-0.96007,,,Left Foot,,,"[37.6, 0.1]",,High Pass,,10.99,,Out,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9280228351,0.3893378675,,,,,,,,,1,Regular Play,Barna Benczenleitner,411566.0,Left Back,38,Nyíregyháza Spartacus,2215,['26aa0c3b-9d66-53c7-844b-43c14c8f2a12'],46,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:13:46.740,Pass,
,,,,,,,,,,,,,,,,,,,0.7754139999999897,,,,,,,,,,,,9b08eb7b-1d6a-4a89-a890-60ecee69a169,421,,"[84.5, 80.0]",4003726,14,0.0128621915,0.0079947188,0.0048674727,0.0110806525,0.0135695441,-0.0024888916,-0.0073563643,,,,-1.408126,,,,,,"[87.8, 59.7]",,Low Pass,,20.56,,Incomplete,,,,,0.9709103107,,,,,,,Throw-in,,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,39,Ujpest,1033,['b2b9f3fe-883b-4d9d-bc03-7c57bc054350'],4,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:04.427,Pass,
,,,,,,,,,,,,,,,,,,,2.632410999999964,,,,,,,,,,,,b2b9f3fe-883b-4d9d-bc03-7c57bc054350,422,,"[32.3, 20.4]",4003726,14,0.0171942022,0.0135695441,0.0036246581,0.0078357225,0.0079947188,-0.0001589963,-0.0037836544,,True,,-1.703025,,,Right Foot,,,"[29.6, 0.1]",,Low Pass,,20.48,,Out,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.8504765584,0.8316295147,,,,,,,Recovery,,1,From Throw In,Milán Kovács,438572.0,Right Defensive Midfield,39,Ujpest,1033,['9b08eb7b-1d6a-4a89-a890-60ecee69a169'],5,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:14:05.202,Pass,
,,,,,,,,,,,,,,,,,,,0.9180479999999516,,,,,,,,,,,,ce1901c3-f76d-4631-a741-491f22335e85,423,,"[94.5, 80.0]",4003726,14,0.0082749389,0.0078357225,0.0004392164,0.0125981634,0.0171942022,-0.0045960387,-0.0050352551,,,,-1.570796,,,,,,"[94.5, 65.7]",,Low Pass,,14.29,,Incomplete,,,,,0.9343960881,Noah Dávid Gabriel Fenyö,318547.0,,,,,Throw-in,,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,40,Ujpest,1033,"['ce291aaf-ce70-550d-bea2-1ea5ab05d3ba', 'd37521fd-a135-4d51-ba35-cb822a35d443']",16,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:16.230,Pass,
,,,,,,,,,,,,,,,,,,,2.4257489999999526,,,,,,,,,,,,c77e8e8d-af2a-498c-aae4-96c6742d94d8,426,,"[15.6, 9.4]",4003726,14,,0.0125981634,,,0.0082749389,,,,,,-0.031989,,,Right Foot,,,"[53.1, 8.2]",,High Pass,,37.52,,Unknown,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.9999327481,,,,,,,,Recovery,,1,Regular Play,Nemanja Antonov,23894.0,Left Midfield,41,Nyíregyháza Spartacus,2215,['9a0a3f3e-4f72-4355-a572-c255f2908a3c'],18,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:14:18.179,Pass,
,,,,,,,,,,,,,,,,,,,3.1202759999999543,,,,,,,,,,,,cac7272c-8a75-43b6-b3ae-3892a93bdba2,429,,"[66.5, 69.7]",4003726,14,0.0081648976,0.0094073452,-0.0012424476,0.019929897,0.0147520909,0.0051778061,0.0064202538,,,,-1.055754,,,Left Foot,,,"[95.8, 17.9]",,High Pass,,59.54,,,,,,,0.5091166496,Bence Gergényi,404242.0,,True,,,Free Kick,,1,From Free Kick,Matija Ljujić,10837.0,Center Attacking Midfield,42,Ujpest,1033,['ea5ed2f2-6441-5179-ada8-e2e86989ac9e'],41,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:41.193,Pass,
,,,,,,,,,,,,,,,,,,,2.3512029999999795,,,,,,,,,,,,6e6a2113-abd8-4e9e-931a-daba27a6440c,431,,"[95.8, 17.9]",4003726,14,0.0093953107,0.0081648976,0.0012304131,0.0133250542,0.019929897,-0.0066048428,-0.0078352559,,,True,0.796628,,,Head,True,,"[115.2, 37.7]",,High Pass,,27.71,,Incomplete,,35.0,Attacking third - Left - To right - Short - High Pass,0.9987669346,0.4087928832,,,,,,,,0.25713214,1,From Free Kick,Bence Gergényi,404242.0,Left Back,42,Ujpest,1033,"['b280664d-dc21-5d1e-9717-27e3ed49a293', 'f0764c75-64b4-4b87-9e85-e7e90d6806ac']",44,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:44.314,Pass,True
,,,,,,,,,,,,,,,,,,,1.2734049999999115,,,,,,,,,,,,40ac8544-7707-4596-ab30-78ea84eebe14,435,,"[5.9, 39.9]",4003726,14,0.015539716,0.0138655454,0.0016741706,0.0073930239,0.0095599862,-0.0021669623,-0.0038411329,,,,-1.199397,,,Right Foot,,,"[9.6, 30.4]",,Ground Pass,,10.2,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9999071647,0.9933614731,Levente Katona,404971.0,,,,,,,1,Regular Play,Dániel Kovács,300705.0,Goalkeeper,43,Nyíregyháza Spartacus,2215,"['024f5490-06a6-5987-9c53-0bc36f8887f7', '3aae5aeb-cdda-52a5-b81e-47598b5f4235']",51,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:14:51.349,Pass,
,,,,,,,,,,,,,,,,,,,1.6432089999999153,,,,,,,,,,,,62408454-8a66-49cb-a4e4-f7ce2dc3b73d,439,,"[11.4, 27.2]",4003726,14,0.011022659,0.0131574916,-0.0021348326,0.0138173085,0.0084482953,0.0053690132,0.0075038457,,,,0.022519,,,Left Foot,,,"[33.6, 27.7]",,Ground Pass,,22.21,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.5804452427,0.9463382363,Nemanja Antonov,23894.0,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,43,Nyíregyháza Spartacus,2215,"['cde19e11-59e1-5d34-b3ea-be108721d348', '4e2a5fd9-377d-51b5-808c-c840e701ad61']",54,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:14:54.600,Pass,
,,,,,,,,,,,,,,,,,,,0.4635370000000112,,,,,,,,,,,,e2b3b559-b26b-4728-b490-07959fc26761,441,,"[33.6, 27.7]",4003726,14,0.0176071767,0.011022659,0.0065845177,0.0091326376,0.0138173085,-0.0046846708,-0.0112691885,,,,-2.946907,,,Right Foot,,,"[19.4, 24.9]",,Low Pass,,14.47,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9947387807,0.9596120715,Milán Kovács,438572.0,,,,,,,1,Regular Play,Nemanja Antonov,23894.0,Left Midfield,43,Nyíregyháza Spartacus,2215,['d4fb1e26-e621-554e-b491-8b2fccc65dac'],56,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:14:56.243,Pass,
,,,,,,,,,,,,,,,,,,,0.8583120000000345,,,,,,,,,,,,e37518ab-43a7-42bc-b9b6-1cacafa4a795,453,,"[61.0, 40.1]",4003726,15,,0.0096909162,,,0.0068286974,,,True,,,2.955255,,,Right Foot,,,"[36.6, 44.7]",,Ground Pass,,24.83,,,,,,,0.9986132383,Levente Katona,404971.0,,,,,Kick Off,,1,From Kick Off,Marko Kvasina,8042.0,Right Center Forward,45,Nyíregyháza Spartacus,2215,['9093555c-2e3f-5163-aaf9-d93fbbdbd0e0'],57,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:15:57.019,Pass,
,,,,,,,,,,,,,,,,,,,1.7002150000000837,,,,,,,,,,,,905848f4-58de-4f28-b8bd-70d4542001ca,457,,"[40.9, 51.1]",4003726,16,0.0099020414,0.0110857012,-0.0011836598,0.0139523968,0.0122029698,0.0017494271,0.0029330868,,,,1.227772,,,Left Foot,,,"[48.4, 72.1]",,Ground Pass,,22.3,,,,,,,0.9955971837,Vane Jovanov,439191.0,,,,,Free Kick,,1,From Free Kick,Levente Katona,404971.0,Left Center Back,46,Nyíregyháza Spartacus,2215,['969fbf00-e29e-50f4-a3de-a983a95b6864'],14,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:16:14.981,Pass,
,,,,,,,,,,,,,,,,,,,0.9556530000000494,,,,,,,,,,,,ae29e5b6-22da-4e80-b56b-efe1e4f2a580,460,,"[50.9, 75.6]",4003726,16,0.0092329299,0.010037276,-0.0008043461,0.0173351914,0.0135887386,0.0037464527,0.0045507988,,,,-0.09066,,,Right Foot,,,"[66.3, 74.2]",,Ground Pass,,15.46,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9875702175,0.8201411366,Bálint Lajos Katona,404992.0,,,,,,,1,From Free Kick,Vane Jovanov,439191.0,Right Back,46,Nyíregyháza Spartacus,2215,"['ef1dadcb-5516-5744-a57b-73ee3174989f', 'f0826ddf-e03b-5044-bf89-2edecb26fb7b']",17,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:16:17.858,Pass,
,,,,,,,,,,,,,,,,,,,0.4295929999999935,,,,,,,,,,,,22cb62d2-df53-41ba-ae51-daf30f8d1f97,463,,"[66.3, 72.7]",4003726,16,0.010208929,0.0096486639,0.000560265,0.0165776778,0.0166357625,-5.80847e-05,-0.0006183498,,,,-1.210848,,,Left Foot,,,"[69.8, 63.4]",,Ground Pass,,9.94,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.9729453221,0.9713734388,Marko Kvasina,8042.0,,,,,,,1,From Free Kick,Bálint Lajos Katona,404992.0,Right Midfield,46,Nyíregyháza Spartacus,2215,"['3a02d778-fda3-52e9-9fd7-31b91bce298a', 'f1569ecf-d1db-5b64-ae98-3dbae3233d30']",19,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:16:19.330,Pass,
,,,,,,,,,,,,,,,,,,,1.0795969999999506,,,,,,,,,,,,6d85ba1c-5b23-4eea-82c1-4b118df0b83d,467,,"[65.8, 69.1]",4003726,16,0.0099269431,0.0100006079,-7.36648e-05,0.0141514018,0.0131404568,0.0010109451,0.0010846099,,,,-2.967921,,True,Right Foot,,,"[60.1, 68.1]",,Ground Pass,,5.79,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9943214678,0.8153499961,Bálint Lajos Katona,404992.0,,,,,,,1,From Free Kick,Marko Kvasina,8042.0,Right Center Forward,46,Nyíregyháza Spartacus,2215,"['7fb98e6f-1e1a-5c6f-8665-279555293c88', '77d5a1da-2605-4055-b4de-367534c88fa2', 'd7d409c1-2280-5e86-be37-29e42bd5f951']",20,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:16:20.418,Pass,True
