account_id,match_id,team_id,team_name,player_id,player_name,player_match_minutes,player_match_np_xg_per_shot,player_match_np_xg,player_match_np_shots,player_match_goals,player_match_np_goals,player_match_xa,player_match_key_passes,player_match_op_key_passes,player_match_assists,player_match_through_balls,player_match_passes_into_box,player_match_op_passes_into_box,player_match_touches_inside_box,player_match_tackles,player_match_interceptions,player_match_possession,player_match_dribbled_past,player_match_dribbles_faced,player_match_dribbles,player_match_challenge_ratio,player_match_fouls,player_match_dispossessions,player_match_long_balls,player_match_successful_long_balls,player_match_long_ball_ratio,player_match_shots_blocked,player_match_clearances,player_match_aerials,player_match_successful_aerials,player_match_aerial_ratio,player_match_passes,player_match_successful_passes,player_match_passing_ratio,player_match_op_passes,player_match_forward_passes,player_match_backward_passes,player_match_sideways_passes,player_match_op_f3_passes,player_match_op_f3_forward_passes,player_match_op_f3_backward_passes,player_match_op_f3_sideways_passes,player_match_np_shots_on_target,player_match_crosses,player_match_successful_crosses,player_match_crossing_ratio,player_match_penalties_won,player_match_passes_inside_box,player_match_op_xa,player_match_op_assists,player_match_pressured_long_balls,player_match_unpressured_long_balls,player_match_aggressive_actions,player_match_turnovers,player_match_crosses_into_box,player_match_sp_xa,player_match_op_shots,player_match_touches,player_match_pressure_regains,player_match_box_cross_ratio,player_match_deep_progressions,player_match_shot_touch_ratio,player_match_fouls_won,player_match_xgchain,player_match_op_xgchain,player_match_xgbuildup,player_match_op_xgbuildup,player_match_xgchain_per_possession,player_match_op_xgchain_per_possession,player_match_xgbuildup_per_possession,player_match_op_xgbuildup_per_possession,player_match_pressures,player_match_pressure_duration_total,player_match_pressure_duration_avg,player_match_pressured_action_fails,player_match_counterpressures,player_match_counterpressure_duration_total,player_match_counterpressure_duration_avg,player_match_counterpressured_action_fails,player_match_obv,player_match_obv_pass,player_match_obv_shot,player_match_obv_defensive_action,player_match_obv_dribble_carry,player_match_obv_gk,player_match_deep_completions,player_match_ball_recoveries,player_match_np_psxg,player_match_penalties_faced,player_match_penalties_conceded,player_match_fhalf_ball_recoveries,player_match_average_space_received_in,player_match_average_fhalf_space_received_in,player_match_average_f3_space_received_in,player_match_ball_receipts_in_space_10,player_match_ball_receipts_in_space_2,player_match_ball_receipts_in_space_5,player_match_fhalf_ball_receipts_in_space_10,player_match_fhalf_ball_receipts_in_space_2,player_match_fhalf_ball_receipts_in_space_5,player_match_f3_ball_receipts_in_space_10,player_match_f3_ball_receipts_in_space_2,player_match_f3_ball_receipts_in_space_5,player_match_lbp,player_match_lbp_completed,player_match_fhalf_lbp_completed,player_match_f3_lbp_completed,player_match_fhalf_lbp,player_match_f3_lbp,player_match_obv_lbp,player_match_fhalf_obv_lbp,player_match_f3_obv_lbp,player_match_lbp_received,player_match_fhalf_lbp_received,player_match_f3_lbp_received,player_match_average_lbp_to_space_distance,player_match_fhalf_average_lbp_to_space_distance,player_match_f3_average_lbp_to_space_distance,player_match_lbp_to_space_10_received,player_match_fhalf_lbp_to_space_10_received,player_match_f3_lbp_to_space_10_received,player_match_lbp_to_space_2_received,player_match_fhalf_lbp_to_space_2_received,player_match_f3_lbp_to_space_2_received,player_match_lbp_to_space_5_received,player_match_fhalf_lbp_to_space_5_received,player_match_f3_lbp_to_space_5_received,player_match_average_lbp_to_space_received_distance,player_match_fhalf_average_lbp_to_space_received_distance,player_match_f3_average_lbp_to_space_received_distance,player_match_lbp_to_space_10,player_match_fhalf_lbp_to_space_10,player_match_f3_lbp_to_space_10,player_match_lbp_to_space_2,player_match_fhalf_lbp_to_space_2,player_match_f3_lbp_to_space_2,player_match_lbp_to_space_5,player_match_fhalf_lbp_to_space_5,player_match_f3_lbp_to_space_5,player_match_passes_360,player_match_obv_passes_360,player_match_fhalf_passes_360,player_match_fhalf_obv_passes_360,player_match_f3_passes_360,player_match_f3_obv_passes_360,player_match_ball_receipts_360,player_match_fhalf_ball_receipts_360,player_match_f3_ball_receipts_360,player_match_360_minutes,player_match_defensive_actions,player_match_ccaa,player_match_claim_success,player_match_da_aggressive_distance,player_match_goals_conceded,player_match_gsaa,player_match_gk_positioning_error,player_match_positive_outcome_score,player_match_npot_psxg_faced,player_match_save_ratio,player_match_gsaa_ratio,player_match_npot_shots_faced
33643,4003644,1033,Ujpest,7138,Iuri Medeiros,32.416668,0.032325245440006256,0.12930098,4,0,0,0.05845178,2,2,0,0,2,2,5,0,0,0.6507092,0,0,0,,0,2,1,1,1.0,0,0,0,0,,25,22,0.88,23,4,8,13,11,3,3,5,0,0,0,,0,0,0.05845178,0,0,1,0,0,0,0.0,4,52,1,0.0,2,0.07692307692307693,0,0.24698922,0.24698922,0.16261928,0.16261928,0.014528777669457829,0.014528777669457829,0.009565839872640721,0.009565839872640721,1.0,0.525042,0.5250419974327087,0.0,1.0,0.525042,0.5250419974327087,0.0,-0.060799424,-0.010320581,-0.08170828,,0.031229427,,1,3,0.0,0,0,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,1,-0.018106194213032722,,79.31976318359375,0,0.0,,0.5221238934318763,0.0,0.0,,0
33643,4003644,1033,Ujpest,35313,Mátyás Tajti,62.05,,0.0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0.6507092,0,0,0,,3,0,3,3,1.0,0,0,2,0,0.0,38,31,0.8157894736842105,36,12,9,17,13,6,0,7,0,1,0,0.0,0,0,0.0,0,0,3,5,2,0,0.0,0,67,4,0.0,6,0.0,1,0.055942368,0.055942368,0.055942368,0.055942368,0.001864745592077573,0.001864745592077573,0.001864745592077573,0.001864745592077573,17.0,16.628881,0.9781694657662335,2.0,6.0,7.760955,1.2934924960136414,1.0,-0.020137437,-0.06415617,,-0.014239056,0.058257796,,0,4,0.0,0,0,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,20,-0.028894183310595425,,72.08843231201172,0,0.0,,0.41666665010982157,0.0,0.0,,0
33643,4003644,1033,Ujpest,10837,Matija Ljujić,11.216666,0.0319526307284832,0.03195263,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0.6507092,0,0,0,,0,0,1,0,0.0,0,0,0,0,,4,2,0.5,4,2,0,2,1,0,0,1,1,0,0,,0,0,0.0,0,0,1,0,0,0,0.0,1,8,1,,0,0.125,0,0.08104506,0.08104506,0.049092434,0.049092434,0.016209012269973753,0.016209012269973753,0.009818486869335175,0.009818486869335175,1.0,0.52967,0.529670000076294,1.0,0.0,,,0.0,0.04427454,-0.0040342584,0.0022611208,0.020890417,0.025157258,,0,0,0.024070315,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,1,-0.00046955488505773246,,38.378963470458984,0,0.0,,0.41666665010982157,0.0,0.0,,0
33643,4003644,1033,Ujpest,7977,João Nunes,94.15,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0.6507092,0,0,1,,1,0,10,7,0.7,1,3,2,2,1.0,107,101,0.9439252336448598,101,24,3,80,7,4,1,2,0,0,0,,0,0,0.0,0,3,10,4,0,0,0.0,0,200,2,,6,0.0,1,0.14070757,0.14070757,0.14070757,0.14070757,0.002069228931384928,0.002069228931384928,0.002069228931384928,0.002069228931384928,8.0,13.89246,1.736557487398386,1.0,1.0,0.716264,0.716264009475708,0.0,0.33163676,0.117465705,,0.13446192,0.079709105,,0,11,0.0,0,0,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,9,-0.02723449468612671,,42.30401611328125,0,0.0,,0.3211678946441858,0.0,0.0,,0
33643,4003644,1033,Ujpest,11268,Attila Fiola,83.666664,,0.0,0,0,0,0.0115961535,1,1,0,0,0,0,0,0,1,0.6507092,2,2,0,0.0,1,2,9,6,0.6666666666666666,0,0,1,0,0.0,58,45,0.7758620689655172,51,16,8,34,11,2,0,9,0,0,0,,0,0,0.0115961535,0,0,9,10,1,0,0.0,0,91,3,,3,0.0,0,0.140362,0.140362,0.12876584,0.12876584,0.0027521959706848743,0.0027521959706848743,0.002524820320746478,0.002524820320746478,10.0,5.9556656,0.5955666035413743,1.0,2.0,1.233384,0.616691991686821,0.0,0.12878078,0.04804851,,0.011070111,0.069662176,,0,11,0.0,0,0,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,11,-0.029464905460675556,,67.05650329589844,0,0.0,,0.2743362701156706,0.0,0.0,,0
33643,4003644,1033,Ujpest,28763,Giorgi Beridze,83.666664,,0.0,0,0,0,0.044535782,1,1,0,0,0,0,4,0,0,0.6507092,0,0,0,,0,2,1,1,1.0,0,0,0,0,,19,16,0.8421052631578947,18,3,5,11,13,3,4,6,0,1,0,0.0,0,0,0.044535782,0,0,1,13,6,0,0.0,0,47,6,,1,0.0,2,0.15298234,0.15298234,0.10844655,0.10844655,0.006119293570518494,0.006119293570518494,0.004337862133979797,0.004337862133979797,26.0,25.485178,0.9801991885671248,3.0,5.0,2.444817,0.48896339237689973,0.0,-0.2275491,-0.13888933,,0.038566843,-0.12722664,,1,1,0.0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,26,-0.029464905460675556,,89.9869155883789,0,0.0,,0.1238938011086084,0.0,0.0,,0
33643,4003644,1033,Ujpest,12829,Damian Rasak,94.15,0.02513348124921322,0.025133481,1,0,0,0.099279985,3,3,0,0,3,3,6,2,0,0.6507092,0,1,0,1.0,0,0,8,8,1.0,1,0,3,1,0.3333333333333333,62,58,0.9354838709677419,60,11,6,45,25,3,4,18,0,2,1,0.5,0,1,0.099279985,0,0,8,4,0,1,0.0,1,117,5,0.3333333333333333,10,0.008547008547008548,1,0.29717678,0.29717678,0.20142184,0.20142184,0.006322910176946762,0.006322910176946762,0.0042855711059367405,0.0042855711059367405,7.0,11.184633,1.5978046911103385,1.0,0.0,,,0.0,0.44549054,0.25038797,-0.04431441,0.13245957,0.106957346,,2,8,0.0,0,0,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,9,-0.02723449468612671,,69.63153839111328,0,0.0,,0.43065694726341064,0.0,0.0,,0
33643,4003644,1033,Ujpest,40039,Krisztofer Horváth,88.0,0.03084966354072094,0.061699327,2,0,0,0.02407661,1,1,0,0,5,3,0,0,2,0.6507092,0,0,0,,1,1,8,3,0.375,0,1,0,0,,67,50,0.746268656716418,62,10,11,46,24,4,3,17,0,1,1,1.0,0,0,0.02407661,0,1,8,7,0,0,0.0,0,116,2,0.0,9,0.0,0,0.15178417,0.14039919,0.15178417,0.14039919,0.003229450355184839,0.0029872167617716688,0.003229450355184839,0.0029872167617716688,10.0,6.8695416,0.686954203248024,1.0,3.0,2.173876,0.7246253490447998,0.0,0.14547653,0.016070118,-0.034670435,0.1709731,-0.006896265,,0,7,0.0,0,0,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,11,-0.02723449468612671,,76.93335723876953,0,0.0,,0.4227642055796149,0.0,0.0,,0
33643,4003644,2209,Zalaegerszegi TE,40496,Bence Várkonyi,94.15,,0.0,0,0,0,0.0,0,0,0,0,0,0,2,1,1,0.3492908,0,0,0,1.0,0,0,6,1,0.16666666666666666,2,5,1,1,1.0,24,17,0.7083333333333334,22,5,0,19,0,0,0,0,0,0,0,,0,0,0.0,0,6,5,5,2,0,0.0,0,44,3,,0,0.0,0,0.047635052,0.047635052,0.047635052,0.047635052,0.001587835078438123,0.001587835078438123,0.001587835078438123,0.001587835078438123,6.0,7.504812,1.2508019804954529,2.0,1.0,0.895962,0.8959619998931885,1.0,0.10475355,0.057537906,,0.18160015,-0.13438447,,0,5,0.0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,7,-0.04005423046293713,,27.914710998535156,0,0.0,,0.06172839215462804,0.0,0.0,,0
33643,4003644,1033,Ujpest,46812,Davit Kobouri,94.15,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,2,4,0.6507092,0,2,0,1.0,2,0,9,3,0.3333333333333333,0,0,1,1,1.0,79,64,0.810126582278481,69,19,18,42,14,5,4,5,0,1,0,0.0,0,0,0.0,0,3,6,4,1,0,0.0,0,127,6,,4,0.0,1,0.11197161,0.05602924,0.11197161,0.05602924,0.0018978238863460088,0.0009496481615608022,0.0018978238863460088,0.0009496481615608022,12.0,7.345262,0.6121051764736573,2.0,3.0,1.7577381,0.5859126870830854,0.0,0.104771115,0.032835487,,0.052114233,0.019821431,,0,14,0.0,0,0,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0.0,16,-0.02723449468612671,,46.403255462646484,0,0.0,,0.1313868596625065,0.0,0.0,,0
