,Unnamed: 0.1,Unnamed: 0,account_id,match_id,team_id,team_name,opposition_id,opposition_name,competition_id,competition_name,season_id,season_name,team_female,team_match_gd,team_match_xgd,team_match_np_shots,team_match_op_shots,team_match_op_shots_outside_box,team_match_sp_shots,team_match_np_xg,team_match_op_xg,team_match_sp_xg,team_match_np_xg_per_shot,team_match_np_shot_distance,team_match_op_shot_distance,team_match_sp_shot_distance,team_match_possessions,team_match_possession,team_match_directness,team_match_pace_towards_goal,team_match_gk_pass_distance,team_match_gk_long_pass_ratio,team_match_box_cross_ratio,team_match_passes_inside_box,team_match_defensive_distance,team_match_ppda,team_match_defensive_distance_ppda,team_match_opp_passing_ratio,team_match_opp_final_third_pass_ratio,team_match_np_shots_conceded,team_match_op_shots_conceded,team_match_op_shots_conceded_outside_box,team_match_sp_shots_conceded,team_match_np_xg_conceded,team_match_op_xg_conceded,team_match_sp_xg_conceded,team_match_np_xg_per_shot_conceded,team_match_np_shot_distance_conceded,team_match_op_shot_distance_conceded,team_match_sp_shot_distance_conceded,team_match_deep_completions_conceded,team_match_passes_inside_box_conceded,team_match_corners,team_match_corner_xg,team_match_xg_per_corner,team_match_free_kicks,team_match_free_kick_xg,team_match_xg_per_free_kick,team_match_direct_free_kicks,team_match_direct_free_kick_xg,team_match_xg_per_direct_free_kick,team_match_throw_ins,team_match_throw_in_xg,team_match_xg_per_throw_in,team_match_ball_in_play_time,team_match_counter_attacking_shots,team_match_high_press_shots,team_match_shots_in_clear,team_match_counter_attacking_shots_conceded,team_match_shots_in_clear_conceded,team_match_aggressive_actions,team_match_aggression,team_match_goals,team_match_own_goals,team_match_penalty_goals,team_match_goals_conceded,team_match_opposition_own_goals,team_match_penalty_goals_conceded,team_match_shots_from_corners,team_match_goals_from_corners,team_match_shots_from_free_kicks,team_match_goals_from_free_kicks,team_match_direct_free_kick_goals,team_match_shots_from_direct_free_kicks,team_match_shots_from_throw_ins,team_match_goals_from_throw_ins,team_match_direct_free_kick_goals_conceded,team_match_shots_from_direct_free_kicks_conceded,team_match_corners_conceded,team_match_corner_xg_conceded,team_match_shots_from_corners_conceded,team_match_goals_from_corners_conceded,team_match_free_kicks_conceded,team_match_free_kick_xg_conceded,team_match_shots_from_free_kicks_conceded,team_match_goals_from_free_kicks_conceded,team_match_direct_free_kicks_conceded,team_match_direct_free_kick_xg_conceded,team_match_throw_ins_conceded,team_match_throw_in_xg_conceded,team_match_shots_from_throw_ins_conceded,team_match_goals_from_throw_ins_conceded,team_match_corner_shot_ratio,team_match_corner_goal_ratio,team_match_free_kick_shot_ratio,team_match_free_kick_goal_ratio,team_match_direct_free_kick_goal_ratio,team_match_throw_in_shot_ratio,team_match_throw_in_goal_ratio,team_match_xg_per_corner_conceded,team_match_corner_shot_ratio_conceded,team_match_corner_goal_ratio_conceded,team_match_xg_per_free_kick_conceded,team_match_free_kick_shot_ratio_conceded,team_match_free_kick_goal_ratio_conceded,team_match_xg_per_direct_free_kick_conceded,team_match_direct_free_kick_goal_ratio_conceded,team_match_xg_per_throw_in_conceded,team_match_throw_in_shot_ratio_conceded,team_match_throw_in_goal_ratio_conceded,team_match_direct_free_kick_shot_ratio,team_match_direct_free_kick_shot_ratio_conceded,team_match_sp,team_match_xg_per_sp,team_match_sp_shot_ratio,team_match_sp_goals,team_match_sp_goal_ratio,team_match_sp_conceded,team_match_xg_per_sp_conceded,team_match_sp_shot_ratio_conceded,team_match_sp_goals_conceded,team_match_sp_goal_ratio_conceded,team_match_penalties_won,team_match_penalties_conceded,team_match_completed_dribbles,team_match_failed_dribbles,team_match_total_dribbles,team_match_dribble_ratio,team_match_completed_dribbles_conceded,team_match_failed_dribbles_conceded,team_match_total_dribbles_conceded,team_match_opposition_dribble_ratio,team_match_high_press_shots_conceded,team_match_np_gd,team_match_np_xgd,team_match_deep_completions,team_match_passing_ratio,team_match_pressures,team_match_counterpressures,team_match_pressure_regains,team_match_counterpressure_regains,team_match_defensive_action_regains,team_match_yellow_cards,team_match_second_yellow_cards,team_match_red_cards,team_match_fhalf_pressures,team_match_fhalf_counterpressures,team_match_fhalf_pressures_ratio,team_match_fhalf_counterpressures_ratio,team_match_crosses_into_box,team_match_successful_crosses_into_box,team_match_successful_box_cross_ratio,team_match_deep_progressions,team_match_deep_progressions_conceded,team_match_obv,team_match_obv_pass,team_match_obv_shot,team_match_obv_defensive_action,team_match_obv_dribble_carry,team_match_obv_gk,team_match_obv_conceded,team_match_obv_pass_conceded,team_match_obv_shot_nconceded,team_match_obv_defensive_action_conceded,team_match_obv_dribble_carry_conceded,team_match_obv_gk_conceded,team_match_passes,team_match_successful_passes,team_match_passes_conceded,team_match_successful_passes_conceded,team_match_op_passes,team_match_op_passes_conceded,match_date,team_touches_in_opp_box,team_match_op_f3_passes,team_match_f3_forward_passes,possession_count,passes_per_possession
0,0,0,33643,4003664,1033,Ujpest,2215,Nyíregyháza Spartacus,1522,NB I,318,2025/2026,False,0,-0.29785347,14,11,5,3,1.0941495,0.9658832,0.12826627,0.078153536,19.782572,19.225527,21.825075,223,0.565266742338252,0.9078149,3.718866945213564,44.326073,0.2941176470588235,0.1923076923076923,2,48.54534,7.956521739130435,6.935048737140916,0.6945169712793734,0.5432098765432098,13,9,2,4,0.6085029,0.4635146,0.14498836,0.04680792,17.27681,15.945094,20.27317,4,1,8,0.06924553,0.0086556915,16,0.0,0.0,1,0.036575608,0.036575608,14,0.022445139,0.0016032242,48.53911,3,4,4,0,3,43,0.1122715404699739,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0.120819554,2,0,15,0.010246141,1,0,0,0.0,21,0.013922659,1,0,0.4,0.0,0.0666666666666666,0.0,,0.0476190476190476,0.0,0.024163911,0.4,0.0,0.00068307604,0.0666666666666666,0.0,,,0.00066298374,0.0476190476190476,0.0,1.0,,39,0.0032888788,0.0769230769230769,0,0.0,41,0.0035363014,0.0975609756097561,0,0.0,0,1,4,0,4,1.0,5,2,7,0.7142857142857143,3,0,0.48564655,4,0.5432098765432098,81,23,33,7,61,0,0,0,31,15,0.382716049382716,0.6521739130434783,5,1,0.0909090909090909,44,45,0.63577676,0.32311377,0.13853163,-0.48239622,0.80395406,-0.14742622,1.7603528,1.1030552,-0.33627516,0.33782515,0.8006229,-0.14487568,498,375,383,266,449,336,2026-01-24,26,27,27,336,1.4821428571428572
1,1,1,33643,4003664,2215,Nyíregyháza Spartacus,1033,Ujpest,1522,NB I,318,2025/2026,False,0,0.2978537,13,9,2,4,0.6085029,0.4635146,0.14498836,0.04680792,17.276808,15.945094,20.27317,223,0.434733257661748,0.79155713,3.5032019201852886,55.608578,0.5,0.2222222222222222,1,45.849598,11.75,4.168145320391414,0.7530120481927711,0.5743243243243243,14,11,5,3,1.0941494,0.96588314,0.12826627,0.07815353,19.782574,19.225527,21.825075,4,2,5,0.120819554,0.024163911,15,0.010246141,0.00068307604,0,0.0,,21,0.013922659,0.00066298374,48.53911,0,3,3,3,4,57,0.1144578313253012,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,8,0.06924553,1,0,16,0.0,0,0,1,0.036575608,14,0.022445139,1,0,0.125,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0086556915,0.125,0.0,0.0,0.0,0.0,0.036575608,0.0,0.0016032242,0.0714285714285714,0.0,,1.0,41,0.0035363014,0.0975609756097561,0,0.0,39,0.0032888788,0.0769230769230769,0,0.0,1,0,5,2,7,0.7142857142857143,4,0,4,1.0,4,0,-0.48564643,4,0.5743243243243243,105,28,31,12,53,1,0,1,45,17,0.4285714285714285,0.6071428571428571,8,2,0.1666666666666666,45,44,1.7603525,1.1030555,-0.33627516,0.33782524,0.80062276,-0.14487568,0.63577634,0.32311356,0.1385316,-0.4823961,0.80395406,-0.14742619,383,266,498,375,336,449,2026-01-24,29,23,23,336,1.1398809523809523
