50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.2840580000001935,,,,,,,,,,,,,bb7187cc-fb26-471b-9bbf-ee6114bfc01b,1052,,,"[61.8, 9.0]",4003608,34,0.0101266867,0.008923213,0.0012034737,0.0145402923,0.0144383302,0.0001019621,-0.0011015115,,,,2.890178,,,Right Foot,,,"[50.1, 12.0]",,Ground Pass,,12.06,,,,,,0.9983810186,André Lourenço Duarte,132838.0,,,,,Free Kick,,1,From Free Kick,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,61,Ujpest,1033,['1e5e67a4-07a8-5d88-bb30-9acf9d4bbd6f'],13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:13.119,Pass,
,,,,,,,,,,,,,,,,1.551783000000054,,,,,,,,,,,,,651881f6-c4e4-4bf8-a952-6688bc5b7eb6,1055,,,"[42.5, 22.3]",4003608,34,0.0096715363,0.0105304522,-0.000858916,0.0170740951,0.0149996504,0.0020744447,0.0029333606,,,,1.212438,,,Right Foot,,,"[54.4, 54.2]",,Ground Pass,,34.04,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.5741275161,0.9798104763,Damian Rasak,12829.0,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,61,Ujpest,1033,"['5f33e86f-f74a-5d5f-9c78-bce30389e658', '3b394ce0-ab96-5d0b-9b5e-5ccfd4d052ff']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:15.295,Pass,
,,,,,,,,,,,,,,,,1.3796620000000113,,,,,,,,,,,,,d542f3c8-ca16-4b5a-978b-b144b5722f30,1058,,,"[58.8, 56.8]",4003608,34,0.0096865008,0.0097127361,-2.62354e-05,0.018803006,0.0181380529,0.0006649531,0.0006911885,,,,0.656597,,,Right Foot,,,"[70.1, 65.5]",,Ground Pass,,14.2,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.7603777413,0.9616947174,Iuri José Picanço Medeiros,7138.0,,,,,,,1,From Free Kick,Damian Rasak,12829.0,Right Back,61,Ujpest,1033,"['e3ec0c4d-b485-5bf7-bd17-ca4ebd80b743', 'de1c5ae0-8683-59cd-b9af-25f1de4f4817']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:17.592,Pass,
,,,,,,,,,,,,,,,,1.0589749999998603,,,,,,,,,,,,,2fd9840f-4319-4091-8d5f-729c7e654c95,1061,,,"[68.4, 67.5]",4003608,34,0.0097113932,0.0096473331,6.40601e-05,0.0174195282,0.0185726769,-0.0011531487,-0.0012172088,,,,-2.516382,,,Left Foot,,,"[57.8, 59.8]",,Ground Pass,,13.12,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9959313127,0.985201776,Matija Ljujić,10837.0,,,,,,,1,From Free Kick,Iuri José Picanço Medeiros,7138.0,Right Center Forward,61,Ujpest,1033,"['2b00d894-ebdf-5365-b110-79d4eb51b503', 'd1c2d94c-ebbd-5266-80b1-47f0db18bb3a']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:20.331,Pass,
,,,,,,,,,,,,,,,,2.173162000000011,,,,,,,,,,,,,534ad290-1d6c-4ceb-a411-c86db18a92ad,1064,,,"[57.8, 59.8]",4003608,34,0.0100524062,0.010146495,-9.40887e-05,0.0151428692,0.0122540472,0.002888822,0.0029829107,,,,-2.66068,,True,Left Foot,,,"[44.5, 52.9]",,Ground Pass,,15.02,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.8986202616,0.919061482,João Aniceto Grandela Nunes,7977.0,,,,,,,1,From Free Kick,Matija Ljujić,10837.0,Right Defensive Midfield,61,Ujpest,1033,"['05263847-3272-5cb4-856a-a26075893ca9', '42dd1999-be04-5d00-aee1-56e28cfb30d0']",21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:21.390,Pass,
,,,,,,,,,,,,,,,,0.8806650000000372,,,,,,,,,,,,,c408aee8-4545-43ca-a9dc-fb27d335377a,1067,,,"[45.5, 52.2]",4003608,34,0.0099002831,0.0106498031,-0.00074952,0.0175287705,0.0155003229,0.0020284476,0.0027779676,,,,-0.108526,,,Right Foot,,,"[54.8, 51.2]",,Ground Pass,,9.32,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9986218698,0.9802655578,Arijan Ademi,18879.0,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,61,Ujpest,1033,"['e0cf3a92-1ade-53bb-a35e-f77075bdc033', 'f30746ce-d721-52e0-a7a9-455e559fff70']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:26.467,Pass,
,,,,,,,,,,,,,,,,1.4318660000001546,,,,,,,,,,,,,28eb0e12-7ea3-47eb-89ef-e6b7a070aa14,1069,,,"[54.8, 51.2]",4003608,34,0.0104206344,0.0099002831,0.0005203513,0.0159469061,0.0175287705,-0.0015818644,-0.0021022158,,,,-3.140438,,,Right Foot,,,"[46.1, 51.2]",,Ground Pass,,8.66,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.4158375747,0.9718564153,João Aniceto Grandela Nunes,7977.0,,,,,,,1,From Free Kick,Arijan Ademi,18879.0,Left Defensive Midfield,61,Ujpest,1033,['42eefeaf-e074-5c21-b8b7-3d5fd74d1121'],27,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:27.347,Pass,
,,,,,,,,,,,,,,,,1.1656380000000355,,,,,,,,,,,,,a3dfa925-0f33-49ba-961c-24f238240373,1072,,,"[46.1, 50.9]",4003608,34,0.0094949063,0.0104206344,-0.0009257281,0.0163729712,0.0159662012,0.00040677,0.0013324982,,,,0.742849,,,Left Foot,,,"[51.1, 55.5]",,Ground Pass,,6.82,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9559786906,0.9804447889,Arijan Ademi,18879.0,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,61,Ujpest,1033,"['c3bdf497-659f-55ee-90d9-bcee16bd15f8', '54c37883-3c26-580f-b3cb-cf06f116c1a1']",29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:29.537,Pass,
,,,,,,,,,,,,,,,,1.082663999999873,,,,,,,,,,,,,f64ce154-b755-4da8-a690-a78caa50a78a,1075,,,"[51.5, 55.8]",4003608,34,0.0098177921,0.0098661929,-4.84008e-05,0.0168423951,0.0163676888,0.0004747063,0.0005231071,,,,-1.464812,,,Right Foot,,,"[52.5, 46.9]",,Ground Pass,,8.98,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.5225560891,0.9859149456,Matija Ljujić,10837.0,,,,,,,1,From Free Kick,Arijan Ademi,18879.0,Left Defensive Midfield,61,Ujpest,1033,"['cccca728-5761-5c3a-a327-e91ba7dc92f1', '32cf0e57-2906-5c5a-ab65-0ffa2336655a']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:33.378,Pass,
,,,,,,,,,,,,,,,,1.1756500000001397,,,,,,,,,,,,,4090c55c-2cb4-4eaa-be66-db226e51ce96,1078,,,"[52.5, 46.9]",4003608,34,0.0108807366,0.0098177921,0.0010629445,0.0159662012,0.0168423951,-0.0008761939,-0.0019391384,,,,2.645603,,,Left Foot,,,"[45.8, 50.5]",,Ground Pass,,7.61,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.8345575552,0.9778533578,João Aniceto Grandela Nunes,7977.0,,,,,,,1,From Free Kick,Matija Ljujić,10837.0,Right Defensive Midfield,61,Ujpest,1033,"['e5c55cd2-bf23-59dd-80bf-4d4722b492fe', '1804077a-45d5-5f1d-b1ca-4d72e6f0f22e']",34,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:34.461,Pass,
,,,,,,,,,,,,,,,,1.9804199999999255,,,,,,,,,,,,,5780b156-8f6f-419c-9369-d459ab13deac,1081,,,"[42.5, 48.9]",4003608,34,0.0099128932,0.0099657476,-5.28544e-05,0.0156153236,0.015120009,0.0004953146,0.000548169,,,,-1.630243,,,Left Foot,,,"[41.5, 31.9]",,Ground Pass,,17.0,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9470248775,0.993514657,André Lourenço Duarte,132838.0,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,61,Ujpest,1033,"['483192a6-25fd-51e3-b9e2-8d9c4d62b805', '242c0ca0-3052-5a1b-a69b-6d940a332b72']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:37.252,Pass,
,,,,,,,,,,,,,,,,1.5903700000001117,,,,,,,,,,,,,d0f32d0c-67ee-4b23-a1d5-6c4d00f6e351,1084,,,"[50.1, 29.3]",4003608,34,0.0092781195,0.0102800652,-0.0010019457,0.02500467,0.0159961432,0.0090085268,0.0100104725,,,,0.644451,,,Right Foot,,,"[77.0, 49.5]",,Ground Pass,,33.67,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.4369753431,0.6785447001,Iuri José Picanço Medeiros,7138.0,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,61,Ujpest,1033,"['53484575-bd4f-5eaf-8af5-afed92fb538b', '2271d597-4540-55cd-8906-1a50d30f0483']",41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:41.927,Pass,
,,,,,,,,,,,,,,,,2.8053019999999087,,,,,,,,,,,,,ca81bb67-86b0-4fa3-8353-d4027868790a,1087,,,"[78.4, 49.2]",4003608,34,0.0089943372,0.0093455277,-0.0003511906,0.012849303,0.0253915582,-0.0125422552,-0.0121910647,,,,0.135604,,,Left Foot,,,"[107.6, 53.2]",,Ground Pass,,29.44,Incomplete,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.8382929793,0.2895921469,,,,,Through Ball,True,,,1,From Free Kick,Iuri José Picanço Medeiros,7138.0,Right Center Forward,61,Ujpest,1033,"['b7ece9c0-add7-545f-93ed-f50bae941d18', '4871ad38-616a-479f-b252-8976467618ec']",44,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:44.250,Pass,
,,,,,,,,,,,,,,,,1.0473599999998695,,,,,,,,,,,,,702ded16-594b-4bbf-9192-b33841558afa,1090,,,"[5.2, 28.6]",4003608,34,0.0126778362,0.0121891992,0.000488637,0.0088877548,0.0131539376,-0.0042661829,-0.0047548199,,,,1.351001,,,Keeper Arm,,,"[11.5, 56.8]",,Ground Pass,,28.9,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.6648669388,0.9972593784,Toon Raemaekers,43895.0,,,,,,,1,From Keeper,Dávid Attila Grof,285971.0,Goalkeeper,62,Ferencvaros,1476,"['96f09606-4626-5bad-ae56-16704208e5dc', '02de295c-ae12-54b8-8405-5b88e8e94fd0']",53,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:34:53.782,Pass,
,,,,,,,,,,,,,,,,1.0733859999999404,,,,,,,,,,,,,650d6866-4502-41c2-a6c2-a518658bcdfa,1093,,,"[13.5, 58.1]",4003608,34,0.0114529086,0.0129277604,-0.0014748517,0.0101808039,0.009126897,0.001053907,0.0025287587,,,,-1.551062,,,Right Foot,,,"[13.8, 42.9]",,Ground Pass,,15.2,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.5218612981,0.9965820909,Alex Tóth,386463.0,,,,,,,1,From Keeper,Toon Raemaekers,43895.0,Center Back,62,Ferencvaros,1476,"['8b6f2c0f-69a6-5d49-aa70-71255e76ec69', '1bd46a05-52c3-5e3b-bca0-ebba5c7a43f6']",57,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:34:57.174,Pass,
,,,,,,,,,,,,,,,,1.3301140000000595,,,,,,,,,,,,,6f80aab9-bb39-4474-831e-4630787aa09b,1096,,,"[12.2, 40.2]",4003608,34,0.0124060176,0.0129282782,-0.0005222606,0.0096457247,0.0102027059,-0.0005569812,-3.47206e-05,,,,-1.570796,,,Right Foot,,,"[12.2, 20.3]",,Ground Pass,,19.9,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9813066242,0.9924114943,Gábor Sándor Szalai,400298.0,,,,,,,1,From Keeper,Alex Tóth,386463.0,Right Defensive Midfield,62,Ferencvaros,1476,"['680ed2a0-6326-501f-9fbe-b5dd332b476c', '28fb0afc-39e7-5240-8d58-68ff6ea2f51e']",59,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:34:59.054,Pass,
,,,,,,,,,,,,,,,,1.4049890000000596,,,,,,,,,,,,,35da2054-0c7f-42b9-9490-d37af1376144,1098,,,"[12.2, 20.3]",4003608,35,0.0135480901,0.0124060176,0.0011420725,0.0075457515,0.0096457247,-0.0020999731,-0.0032420456,,,,2.582993,,,Left Foot,,,"[4.2, 25.3]",,Ground Pass,,9.43,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9999912847,0.9853203893,Dávid Attila Grof,285971.0,,,,,,,1,From Keeper,Gábor Sándor Szalai,400298.0,Left Center Back,62,Ferencvaros,1476,['a839f44d-a817-5c25-925f-4336fee90add'],0,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:35:00.384,Pass,
,,,,,,,,,,,,,,,,2.918758999999613,,,,,,,,,,,,,0e4f2be3-1a8d-4a38-9265-1aec7b0af2b2,1101,,,"[5.2, 24.9]",4003608,35,0.016304886,0.0131211542,0.0031837318,0.0100236861,0.0075457515,0.0024779346,-0.0007057972,,,,-0.290402,,,Left Foot,,,"[57.4, 9.3]",,High Pass,,54.48,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9599289182,0.3348160386,,,,,,,,,1,From Keeper,Dávid Attila Grof,285971.0,Goalkeeper,62,Ferencvaros,1476,"['fec86c85-7737-57d0-9ece-eae920a1fd61', '33c69df8-fc2c-449a-ba87-138ca6944862']",3,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:35:03.503,Pass,
,,,,,,,,,,,,,,,,1.1401219999999739,,,,,,,,,,,,,ed82fd83-6650-44f1-b20d-df397d15beea,1104,,,"[70.7, 74.4]",4003608,35,0.0097482167,0.0092856092,0.0004626075,0.0153178154,0.016881777,-0.0015639616,-0.0020265691,,,,-2.771269,,,Right Foot,,,"[57.1, 69.1]",,Ground Pass,,14.59,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9943084365,0.9843740463,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Back,63,Ujpest,1033,"['02a3cd35-26b5-516e-9f19-e4b13c507a7d', '59ba8470-d8fa-52fe-a086-99889d01d32a']",8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:08.683,Pass,
,,,,,,,,,,,,,,,,1.9381009999997911,,,,,,,,,,,,,ae2c0a7b-2456-4aac-8cf0-deabe4104c34,1107,,,"[59.1, 57.8]",4003608,35,0.0093437489,0.0095008677,-0.0001571188,0.016179774,0.0180443637,-0.0018645898,-0.001707471,,,,-1.79524,,,Right Foot,,,"[51.5, 24.3]",,Ground Pass,,34.37,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.6123236469,0.992610395,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,63,Ujpest,1033,"['590988a7-0ff4-51d7-9aeb-2cae773f6b7e', '9fa82dfe-e6ac-5afc-a606-762af7135f83']",11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:11.532,Pass,
,,,,,,,,,,,,,,,,1.546914000000339,,,,,,,,,,,,,f2e5ac36-6460-4c9d-9136-9c920d8c2030,1110,,,"[49.5, 22.0]",4003608,35,0.0101009607,0.0103699127,-0.000268952,0.0151920877,0.0164033007,-0.0012112129,-0.000942261,,,,1.712398,,,Left Foot,,,"[47.5, 36.2]",,Ground Pass,,14.38,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.6586880319,0.9903309345,André Lourenço Duarte,132838.0,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,63,Ujpest,1033,"['f6d15871-80c4-5ee9-bd92-54c3507f7c2b', 'cf5dc7f9-8c32-54a3-82ed-190eb088fdfb']",16,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:16.570,Pass,
,,,,,,,,,,,,,,,,2.410128000000026,,,,,,,,,,,,,6def6cc4-2c23-49e6-b094-bba75c06e58c,1113,,,"[48.8, 30.3]",4003608,35,0.0090242401,0.0102629773,-0.0012387373,0.0188636277,0.0161959864,0.0026676413,0.0039063785,,,,1.048075,,,Right Foot,,,"[72.7, 71.8]",,Ground Pass,,47.87,,,29.0,Midfield third - Left - To right - Long - Ground Pass,0.8811515028,0.9594236016,Matija Ljujić,10837.0,,True,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,63,Ujpest,1033,"['888feb81-d9aa-5493-84aa-e2f1b0f501c0', 'c1b33bf5-6b53-5041-a999-dfaf66668f15']",21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:21.885,Pass,
,,,,,,,,,,,,,,,,0.9578179999999702,,,,,,,,,,,,,b83f856d-9c3d-4b44-9149-510eb66f2c6a,1116,,,"[76.4, 70.5]",4003608,35,0.009034642,0.0094178505,-0.0003832085,0.0225342475,0.019891616,0.0026426315,0.00302584,,,,-1.496681,,,Left Foot,,,"[77.0, 62.2]",,Ground Pass,,8.37,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.8658711463,0.9728800654,Damian Rasak,12829.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,63,Ujpest,1033,"['a3655b89-8f1d-506a-b469-30a3431594f4', 'fd774858-cd25-5042-9ca6-6c3881cd2de9']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:26.855,Pass,
,,,,,,,,,,,,,,,,1.5413080000001935,,,,,,,,,,,,,5803989b-f464-4ffa-a37b-932fe17cdfc7,1119,,,"[77.0, 62.2]",4003608,35,0.0086220056,0.009034642,-0.0004126364,0.0301724914,0.0225342475,0.007638244,0.0080508804,,,,0.286102,,,Right Foot,,,"[98.3, 68.5]",,Ground Pass,,22.18,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.7395253638,0.7156925201,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Back,63,Ujpest,1033,"['cfce6b92-a5fb-5239-a41b-bae3b5e271b2', 'bd1c6703-d59f-5540-940d-b7ec5109478a']",27,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:27.813,Pass,
,,,,,,,,,,,,,,,,1.7523600000003352,,,,,,,,,,,,,df4a9545-0a6e-45cf-932c-835149993673,1122,,,"[106.9, 68.5]",4003608,35,0.0100444518,0.0079741962,0.0020702556,0.0135999024,0.0364646278,-0.0228647254,-0.024934981,,,,-1.202364,,,Right Foot,True,,"[118.2, 39.2]",,High Pass,,31.38,Incomplete,,40.0,Attacking third - Right - To left - Short - High Pass,0.9999641932,0.1793086082,,,,,,,,0.4160732,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,63,Ujpest,1033,"['3a288582-2f9e-49de-aeb6-3539dba61a33', '2fffe297-a3f3-501e-bf44-c528084851fd']",30,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:30.462,Pass,
,,,,,,,,,,,,,,,,0.9534879999998955,,,,,,,,,,,,,17a45baa-64c2-4288-9313-7ce38ca21ade,1133,,,"[102.3, 4.0]",4003608,35,0.0087239156,0.008146002,0.0005779136,0.0203571394,0.0224885289,-0.0021313895,-0.0027093031,,,,-2.979556,,,Right Foot,,,"[90.3, 2.0]",,Ground Pass,,12.15,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9999706326,0.8719664216,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,63,Ujpest,1033,"['2231b30b-ca67-5b5c-881d-337136f0cca1', '8c6d871a-8149-55df-af14-a3d4e6f49340', 'a98bf508-c1a5-48f2-b7b9-d8dd12247850']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:51.280,Pass,True
,,,,,,,,,,,,,,,,0.8760500000002794,,,,,,,,,,,,,9d76afec-b61c-4004-87a8-79683b7cd10d,1137,,,"[79.4, 10.0]",4003608,35,0.0094371103,0.009188327,0.0002487833,0.0196917374,0.0195812676,0.0001104698,-0.0001383135,,,,1.668231,,,Right Foot,,,"[79.0, 14.0]",,Ground Pass,,4.01,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.6920600997,0.9373183846,Matija Ljujić,10837.0,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,63,Ujpest,1033,"['40a6639b-ad22-5861-badd-3d3ef1b6cdef', 'd0877714-bc0d-5127-8652-a85cf8501010', '99e9f2e4-5e62-47c8-908a-33396374d59d']",56,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:56.552,Pass,True
,,,,,,,,,,,,,,,,1.9889830000000077,,,,,,,,,,,,,97ee98c9-54ef-4fa5-8575-0ac31d687187,1153,,,"[39.1, 80.0]",4003608,36,0.0093352692,0.0089310305,0.0004042387,0.0067682117,0.0074115475,-0.0006433357,-0.0010475744,,,,-0.39696,,,,,,"[62.0, 70.4]",,High Pass,,24.83,,,,,,0.4910006225,Barnabás Varga,12921.0,,,,,Throw-in,,1,From Throw In,Stefan Gartenmann,24560.0,Right Center Back,64,Ferencvaros,1476,['c56a0d4a-3b55-55ec-8741-5bb576fe0ea7'],36,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:36:36.124,Pass,
,,,,,,,,,,,,,,,,1.0013209999999964,,,,,,,,,,,,,0e8d028f-e605-45f7-933b-e1f638cc376a,1155,,,"[62.0, 70.4]",4003608,36,0.0096534947,0.0093352692,0.0003182255,0.007596733,0.0067682117,0.0008285213,0.0005102959,,,,-1.408597,,,Head,,,"[62.9, 64.9]",,High Pass,,5.57,Incomplete,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.6115117791,0.5139929652,Gavriel Gilad Kanichowsky,104036.0,,,,,,,1,From Throw In,Barnabás Varga,12921.0,Center Forward,64,Ferencvaros,1476,"['16af60e9-e41e-5a50-a178-2bb1efc5d1d2', '38be113b-bcc5-4e3c-8ce2-71ea96ec60a9']",38,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:36:38.113,Pass,
,,,,,,,,,,,,,,,,1.1425479999999515,,,,,,,,,,,,,9e2fd3da-faa7-47f2-a873-f1bc8b99a2d6,1158,,,"[50.3, 56.5]",4003608,36,0.015955057,0.0161070451,-0.0001519881,0.0098399231,0.009441996,0.0003979271,0.0005499152,,,,0.391236,,,Head,,,"[66.3, 63.1]",,High Pass,,17.31,Incomplete,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.4944217748,0.4213808775,,,,,,,Recovery,,1,From Throw In,Naby Deco Keïta,8505.0,Left Defensive Midfield,64,Ferencvaros,1476,['94ed0997-ccf2-4b32-8f97-3694e9a93b0d'],40,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:36:40.065,Pass,
,,,,,,,,,,,,,,,,0.770371999999974,,,,,,,,,,,,,94ed0997-ccf2-4b32-8f97-3694e9a93b0d,1159,,,"[53.8, 17.0]",4003608,36,0.0094448067,0.007596733,0.0018480737,0.0177212358,0.0096534947,0.0080677411,0.0062196674,,,,-0.10769,,,Left Foot,,,"[60.1, 16.3]",,Low Pass,,6.33,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9413829269,0.7975590229,Arijan Ademi,18879.0,,,,,Recovery,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,65,Ujpest,1033,"['d590aaa6-5385-5dcb-90ff-b1c1eae0d33e', '9e2fd3da-faa7-47f2-a873-f1bc8b99a2d6']",41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:41.208,Pass,
,,,,,,,,,,,,,,,,1.4867979999999517,,,,,,,,,,,,,21557c4c-f503-4504-a78f-bdc21c87a4c5,1161,,,"[60.1, 16.3]",4003608,36,0.0094846245,0.0094448067,3.98178e-05,0.0153551223,0.0177212358,-0.0023661135,-0.0024059312,,,,-2.218218,,,Right Foot,,,"[56.1, 11.0]",,Low Pass,,6.63,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9827569054,0.9008591175,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,65,Ujpest,1033,['4bc4f91c-425d-5456-a143-5d49882e3bd1'],41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:41.978,Pass,
,,,,,,,,,,,,,,,,1.463344000000041,,,,,,,,,,,,,04d9708a-d495-43fe-bee2-252b3775cc6c,1164,,,"[56.1, 11.0]",4003608,36,0.010834815,0.0094846245,0.0013501905,0.0119212829,0.0153551223,-0.0034338394,-0.0047840299,,,,3.016973,,,Left Foot,,,"[37.5, 13.3]",,Ground Pass,,18.75,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9937171068,0.98893857,André Lourenço Duarte,132838.0,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,65,Ujpest,1033,"['0d870f7c-8f1d-5dd7-96a1-132529a6bbbb', '0434548b-b21e-5077-999d-8e6117765285']",43,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:43.465,Pass,
