50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,ebc4e6c6-8966-4cbb-a34e-8d4e122b4503,1,,,4003584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 38335, 'name': 'Riccardo Piscitelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 55}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 46812, 'name': 'Davit Kobouri'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 418965, 'name': 'Tiago Lisboa Silva Gonçalves'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 68861, 'name': 'Tom Lacoux'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 7138, 'name': 'Iuri José Picanço Medeiros'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 45}, {'player': {'id': 12829, 'name': 'Damian Rasak'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 48713, 'name': 'Milan Tučić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 34}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1fcc000b-3bc5-4b67-bd30-d560703017ad,2,,,4003584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 389883, 'name': 'Patrik Demjén'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40513, 'name': 'Roland Patrik Lehoczky'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 404331, 'name': 'Ilia Beriashvili'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 11050, 'name': 'Tamás Kádár'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 404290, 'name': 'Patrik Kovács'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 144094, 'name': 'Artúr Horváth'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 40500, 'name': 'Mihály Kata'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 375844, 'name': 'Ádin Molnár'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 484090, 'name': 'István Átrok'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 411565, 'name': 'Zalán Márk Kerezsi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 405770, 'name': 'Marin Jurina'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",MTK,2207,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,ef53788f-2827-467c-b839-312d70935a5b,3,,,4003584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['79b9e609-7eb7-5801-a267-ee08b6f5b594'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,79b9e609-7eb7-5801-a267-ee08b6f5b594,4,,,4003584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['ef53788f-2827-467c-b839-312d70935a5b'],0,,,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,499fb7db-6f5d-46fd-990d-77f96c7be5bd,1594,,,4003584,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Ujpest,1033,['d1f6c83e-b096-51fa-a56b-0a69cf1e486b'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,d1f6c83e-b096-51fa-a56b-0a69cf1e486b,1595,,,4003584,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Ujpest,1033,['499fb7db-6f5d-46fd-990d-77f96c7be5bd'],0,,,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.915014,,,,,,,,,cde26607-7132-432c-91c5-f2fd1576e41f,5,,"[60.0, 40.0]",4003584,0,0.0099023459,0.0085812286,0.0013211174,0.0149724809,0.0074392939,0.007533187,0.0062120697,,,,2.79926,,,Left Foot,,,,"[49.0, 43.9]",,Ground Pass,,11.68,,,,,,,0.9985766411,Tom Lacoux,68861.0,,,,Kick Off,,1,From Kick Off,Milan Tučić,48713.0,Center Forward,2,Ujpest,1033,['5545ea43-37b6-56db-a7b2-8577b3cd7210'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.638,Pass,
,,,,,,,,,,,,,,,,,,,0.8192420000000001,,,,,,,,,75b0f686-69f0-4537-9cf0-b9d3dc06652a,8,,"[47.5, 42.9]",4003584,0,0.0102851065,0.0104072737,-0.0001221672,0.0149919726,0.0146310059,0.0003609667,0.0004831338,,,,-1.870189,,,Right Foot,,,,"[44.8, 34.3]",,Ground Pass,,9.05,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9753262468,0.9816972613,Damian Rasak,12829.0,,,,,,1,From Kick Off,Tom Lacoux,68861.0,Center Defensive Midfield,2,Ujpest,1033,"['8de1d9d3-e2dd-5706-a431-d26f3fde86e1', 'ab4396ce-d97c-54c2-8e08-75450a274deb']",2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:02.465,Pass,
,,,,,,,,,,,,,,,,,,,1.212932,,,,,,,,,d98e84d3-96f7-428d-aca3-c0812b1cbf57,11,,"[45.8, 31.6]",4003584,0,0.0109510208,0.0102908509,0.0006601699,0.013075836,0.0155806057,-0.0025047697,-0.0031649396,,,,-2.6244,,,Left Foot,,,,"[32.0, 23.8]",,Ground Pass,,15.88,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9925409531,0.9904452562,Davit Kobouri,46812.0,,,,,,1,From Kick Off,Damian Rasak,12829.0,Left Center Midfield,2,Ujpest,1033,"['8bb97bce-b3d7-5321-8e33-230f81e91d23', '0648ccb7-5f96-5f3e-b776-1e8924623b52']",4,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:04.084,Pass,
,,,,,,,,,,,,,,,,,,,0.990023,,,,,,,,,81148e87-0aa1-41d7-bd3f-1031d046dc76,14,,"[30.7, 26.1]",4003584,0,0.0112353079,0.0116189886,-0.0003836807,0.0127753485,0.013649784,-0.0008744355,-0.0004907548,,,,1.758017,,,Left Foot,,,,"[27.8, 41.3]",,Ground Pass,,15.42,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.8959104792,0.9917347431,João Aniceto Grandela Nunes,7977.0,,,,,,1,From Kick Off,Davit Kobouri,46812.0,Left Center Back,2,Ujpest,1033,"['4b4ebdb8-8e46-5b4a-9185-201c6e30b6db', 'fad19bb0-69bb-5d7e-aa32-52e6094ff597']",6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:06.066,Pass,
,,,,,,,,,,,,,,,,,,,1.6644810000000017,,,,,,,,,9701bd15-b23a-4dd1-b8ad-36a6a68ed92a,17,,"[28.7, 43.9]",4003584,0,0.0117008099,0.0109987622,0.0007020477,0.0128053445,0.0130896326,-0.0002842881,-0.0009863358,,,,-1.437713,,,Right Foot,,,,"[32.0, 19.3]",,Ground Pass,,24.87,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.5290517677,0.9941644073,Davit Kobouri,46812.0,,,,,,1,From Kick Off,João Aniceto Grandela Nunes,7977.0,Right Center Back,2,Ujpest,1033,"['5a452656-4789-5eec-bb5d-f3addc143738', 'bf92b971-0fea-5f79-99eb-5317220af5ac']",9,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:09.323,Pass,
,,,,,,,,,,,,,,,,,,,1.5976310000000011,,,,,,,,,b6e10c19-f694-44f3-8df4-c7510c83ff03,20,,"[41.3, 15.4]",4003584,0,0.0123152267,0.0102983611,0.0020168656,0.0124995541,0.0137230363,-0.0012234822,-0.0032403478,,,,1.913525,,,Left Foot,,,,"[35.2, 32.6]",,Ground Pass,,18.24,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9008885692,0.9956672192,João Aniceto Grandela Nunes,7977.0,,,,,,1,From Kick Off,Davit Kobouri,46812.0,Left Center Back,2,Ujpest,1033,"['db397cd0-c630-5ed5-8e9d-3c1c358dd15d', '0fc14ca7-d2c3-5ac6-b0ab-10992266e511']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:15.566,Pass,
,,,,,,,,,,,,,,,,,,,1.4081090000000003,,,,,,,,,5daa2825-d74c-43c5-a824-3ba50257c2b6,24,,"[35.0, 36.4]",4003584,0,0.0106746051,0.0101362132,0.000538392,0.0130009204,0.0142019028,-0.0012009824,-0.0017393744,,,,1.650713,,,Right Foot,,,,"[33.2, 59.3]",,Ground Pass,,22.92,,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.9596773995,0.994130075,Attila Fiola,11268.0,,,,,,1,From Kick Off,João Aniceto Grandela Nunes,7977.0,Right Center Back,2,Ujpest,1033,"['e56eddd5-154d-597d-908b-3e1c57d6f7f7', '490d1f56-6828-5599-8485-1fe85374b9d5']",18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:18.155,Pass,
,,,,,,,,,,,,,,,,,,,2.1550149999999992,,,,,,,,,961daba7-4d41-488c-909c-81f687ef9d21,27,,"[33.3, 63.4]",4003584,0,0.0094002113,0.0107678594,-0.0013676481,0.0168269277,0.012409173,0.0044177547,0.0057854028,,,,0.25665,,,Right Foot,,,,"[67.7, 72.4]",,Ground Pass,,35.53,,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.9978453439,0.7375593781,Aljoša Matko,101803.0,,,,,,1,From Kick Off,Attila Fiola,11268.0,Right Back,2,Ujpest,1033,"['24473fe8-8902-5e06-bb2f-2715b9b325ab', 'e457eeee-70ac-519b-a960-494a1ba8223d']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:20.425,Pass,
,,,,,,,,,,,,,,,,,,,3.5779099999999997,,,,,,,,,70b5b164-2e74-4232-81f8-1d5a956b8c5b,29,,"[67.7, 72.4]",4003584,0,0.0091103008,0.0094002113,-0.0002899105,0.0219354425,0.0168269277,0.0051085148,0.0053984253,,,,-1.702252,,,Right Foot,,,,"[63.7, 41.9]",,Ground Pass,,30.75,,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.9995548576,0.9492440224,Damian Rasak,12829.0,,,,,,1,From Kick Off,Aljoša Matko,101803.0,Right Midfield,2,Ujpest,1033,['8e6db49e-c491-53de-8f1c-4ee336f3c28e'],22,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:22.580,Pass,
,,,,,,,,,,,,,,,,,,,0.0984860000000008,,,,,,,,,c489de97-a2a6-4b87-baba-66f81ca23527,33,,"[63.7, 41.9]",4003584,0,0.0110154664,0.0091103008,0.0019051656,0.0139904059,0.0219354425,-0.0079450365,-0.0098502021,,,,-0.937063,,,Right Foot,,,,"[64.7, 40.6]",,Ground Pass,,1.64,,Incomplete,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.8344150968,0.918663919,,,,,,,,1,From Kick Off,Damian Rasak,12829.0,Left Center Midfield,2,Ujpest,1033,"['05bc0275-3aec-49b7-9302-75402960eec2', 'a0623836-0549-51d3-ae00-a3d33298d979']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:26.158,Pass,
,,,,,,,,,,,,,,,,,,,2.6723839999999983,,,,,,,,,45d261ce-1596-48ae-b7ca-68f621ffc7ce,36,,"[36.5, 37.9]",4003584,0,0.0117020831,0.0183498338,-0.0066477507,0.0109559335,0.0102609433,0.0006949902,0.0073427409,,,,2.963003,,,Right Foot,,,,"[17.0, 41.4]",,Ground Pass,,19.82,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.915934635,0.9877058864,Riccardo Piscitelli,38335.0,,,,Recovery,,1,From Kick Off,João Aniceto Grandela Nunes,7977.0,Right Center Back,2,Ujpest,1033,['080bfdb0-5c8a-5f91-bfa9-4176a217787f'],28,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:28.274,Pass,
,,,,,,,,,,,,,,,,,,,2.9770090000000056,,,,,,,,,838d8e3a-b3b2-4209-a9fa-21706fc97e79,38,,"[17.0, 41.4]",4003584,0,0.0095909908,0.0117020831,-0.0021110922,0.0116910152,0.0109559335,0.0007350817,0.0028461739,,,,0.462611,,,Left Foot,,,,"[67.2, 66.4]",,High Pass,,56.06,,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.999297287,0.2297020406,Aljoša Matko,101803.0,,,,,,1,From Kick Off,Riccardo Piscitelli,38335.0,Goalkeeper,2,Ujpest,1033,['18353ee8-c043-5e4c-a4b8-d63e562c3b80'],30,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:30.946,Pass,
,,,,,,,,,,,,,,,,,,,1.5494789999999994,,,,,,,,,97c0b2ea-d551-412a-b906-3f278cf8eb90,40,,"[67.2, 66.4]",4003584,0,0.0094428351,0.0095909908,-0.0001481557,0.0206956416,0.0116910152,0.0090046264,0.0091527821,,,True,-0.362325,,,Head,,,,"[87.8, 58.6]",,High Pass,,22.06,,Incomplete,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.5744474212,0.3308978379,,,,,,,,1,From Kick Off,Aljoša Matko,101803.0,Right Midfield,2,Ujpest,1033,"['260810c6-66fd-5287-8e43-18742e270100', '09c13ce6-93cf-4b6b-90b7-dad5b2dd2f2c']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:33.923,Pass,True
,,,,,,,,,,,,,,,,,,,1.1402479999999995,,,,,,,,,d795e419-0d85-48b1-8f45-8ed9e99c8020,45,,"[60.0, 53.6]",4003584,0,0.010137721,0.009411349,0.000726372,0.0141950613,0.0186767597,-0.0044816984,-0.0052080704,,,,2.1923,,,Right Foot,,,,"[48.7, 69.4]",,Ground Pass,,19.46,,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.5119515671,0.9890243411,Attila Fiola,11268.0,,,,,,1,From Kick Off,Aljoša Matko,101803.0,Right Midfield,2,Ujpest,1033,"['65037ec6-7a2e-5e90-b6ec-3caa8c36942c', '016a6291-2d7a-5ce8-b6b6-d6342a8670e5']",38,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:38.817,Pass,
,,,,,,,,,,,,,,,,,,,2.1999910000000016,,,,,,,,,8c6b8f33-5b8e-43bd-b3d1-95784f028353,48,,"[46.3, 58.3]",4003584,0,0.0107324282,0.0100829443,0.0006494839,0.0133016892,0.0151856262,-0.001883937,-0.0025334209,,,,-1.929177,,,Right Foot,,,,"[33.7, 24.6]",,Ground Pass,,36.01,,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.7695551125,0.9954128861,Davit Kobouri,46812.0,,,,,,1,From Kick Off,Attila Fiola,11268.0,Right Back,2,Ujpest,1033,"['3097c11e-80a7-5eb3-ad05-10ca61ab1106', '01718fe8-ac39-5b92-ba31-5c772598013c']",42,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:42.791,Pass,
,,,,,,,,,,,,,,,,,,,0.9577439999999988,,,,,,,,,4702e6f3-eb6f-4e6e-a66e-8d4695400c92,51,,"[64.2, 19.1]",4003584,0,0.0099396091,0.0095640505,0.0003755586,0.0202323142,0.0184403434,0.0017919708,0.0014164122,,,,0.500927,,,Left Foot,,,,"[74.8, 24.9]",,Ground Pass,,12.12,,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9746390612,0.8914321065,Damian Rasak,12829.0,,,,,,1,From Kick Off,Davit Kobouri,46812.0,Left Center Back,2,Ujpest,1033,"['06d85411-1a9a-58ff-a8d3-4794716c61a3', 'fb5fbeb8-ce16-5493-b010-379c53c33881']",50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:50.132,Pass,
,,,,,,,,,,,,,,,,,,,0.7788099999999977,,,,,,,,,90526ff9-8ff4-4e83-961a-e169dcd0baa8,55,,"[73.3, 25.6]",4003584,0,0.0096182646,0.0093525406,0.000265724,0.0215206388,0.0225590933,-0.0010384545,-0.0013041785,,,,2.578356,,,Right Foot,,,,"[63.8, 31.6]",,Ground Pass,,11.2,,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.6389244953,0.9688590169,Tom Lacoux,68861.0,,,,,,1,From Kick Off,Damian Rasak,12829.0,Left Center Midfield,2,Ujpest,1033,"['26cd88bd-3b40-5026-b89b-db6882cc5bd0', 'ed70408e-8125-542e-a745-62a53776d073']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:51.944,Pass,
,,,,,,,,,,,,,,,,,,,2.6338220000000003,,,,,,,,,38471c2e-4628-4ae7-a094-31ab5d25d080,58,,"[64.3, 34.3]",4003584,0,0.0087446654,0.009558416,-0.0008137506,0.0485152937,0.0205894485,0.0279258452,0.0287395958,,,,0.556657,,,Right Foot,,,,"[106.0, 60.3]",,High Pass,,49.12,,,,34.0,Midfield third - Left - To right - Long - High Pass,0.9809012956,0.4906646013,Aljoša Matko,101803.0,,,,,0.00013097833,1,From Kick Off,Tom Lacoux,68861.0,Center Defensive Midfield,2,Ujpest,1033,"['4a82e7e9-e49e-5954-b988-c8d0ade66253', '1b0a509b-aec1-5deb-a9e4-132df0bf5035']",53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:53.990,Pass,
,,,,,,,,,,,,,,,,,,,0.8896080000000002,,,,,,,,,6feb034d-748b-4c61-b46f-d21de5b5d86f,61,,"[106.0, 60.3]",4003584,0,0.0093138264,0.0087446654,0.000569161,0.0437881798,0.0485152937,-0.004727114,-0.005296275,,,,-2.401178,,,Right Foot,,,,"[96.8, 51.9]",,Low Pass,,12.42,,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9740627631,0.6351601481,Iuri José Picanço Medeiros,7138.0,,,,,,1,From Kick Off,Aljoša Matko,101803.0,Right Midfield,2,Ujpest,1033,"['0fec58ce-98a4-54ed-9e2f-f8db8f5189a2', '554579ab-3a38-5151-995a-46e6295d54f1']",56,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:56.624,Pass,
,,,,,,,,,,,,,,,,,,,3.7736849999999977,,,,,,,,,27aa9029-e58b-4912-a893-fe47ae640ca7,69,,"[5.8, 36.8]",4003584,1,0.0098355152,0.011129762,-0.0012942469,0.0106838848,0.0071131364,0.0035707485,0.0048649954,,,,-0.139642,,,Right Foot,,,,"[74.1, 27.2]",,High Pass,,68.97,,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9864979544,0.3371950388,Marin Jurina,405770.0,,,,Goal Kick,,1,From Goal Kick,Patrik Demjén,389883.0,Goalkeeper,3,MTK,2207,"['31b0e8db-1537-400f-9c3e-e05bbac6fff2', '63b9a9f3-cf46-5359-b980-b96d1804f274']",24,,,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:01:24.987,Pass,
,,,,,,,,,,,,,,,,,,,0.9279640000000072,,,,,,,,,d76af07a-4bab-4dac-9e0f-957efc4df4a4,73,,"[58.0, 63.1]",4003584,1,0.0248137154,0.0106838848,0.0141298305,0.0090956902,0.0098355152,-0.000739825,-0.0148696555,,,True,-2.375148,,,Head,,,,"[44.8, 50.4]",,High Pass,,18.28,,Incomplete,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.8521483356,0.810353756,,,,,,Recovery,,1,From Goal Kick,Aljoša Matko,101803.0,Right Midfield,3,MTK,2207,"['dd30a35a-7ab3-4fdf-846b-bc8163c95afe', 'd1d4f268-1e2b-5a91-86ed-1df09a09d151']",30,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:30.514,Pass,True
,,,,,,,,,,,,,,,,,,,1.5991490000000048,,,,,,,,,4c4fcc0e-a92c-4451-9c48-bbe904c8e12d,77,,"[76.3, 28.5]",4003584,1,0.008146002,0.0093910946,-0.0012450926,0.0232104603,0.0248080399,-0.0015975796,-0.000352487,,,,-0.963696,,,Right Foot,,,,"[87.9, 11.8]",,Ground Pass,,20.33,,Incomplete,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.8772021275,0.9315207601,Zalán Márk Kerezsi,411565.0,,,,,,1,From Goal Kick,Marin Jurina,405770.0,Center Forward,3,MTK,2207,"['ad5c2a00-96ae-49e7-9b58-b4698d5a1777', 'c009e2f0-197b-5002-a5e7-0d132bb364ea', '0902022f-2465-5844-8794-100235f5b7fd']",31,,,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:01:31.942,Pass,
,,,,,,,,,,,,,,,,,,,1.5623259999999863,,,,,,,,,4b6d55a4-9e6a-4d26-9373-9b342869c530,84,,"[109.9, 7.0]",4003584,1,0.0088481661,0.0082069486,0.0006412175,0.0135687403,0.0307920799,-0.0172233395,-0.017864557,,,,1.355744,,,Left Foot,True,,,"[116.3, 36.3]",,High Pass,,29.99,,Incomplete,,35.0,Attacking third - Left - To right - Short - High Pass,0.9997146431,0.1697779447,,,,,,,0.21930185,1,From Goal Kick,Zalán Márk Kerezsi,411565.0,Left Wing,3,MTK,2207,"['285373dd-4d92-5b29-833f-2f692abb1e78', '368cccb5-cc6e-4cbd-ab37-16c5d4ab9212']",39,,,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:01:39.530,Pass,
,,,,,,,,,,,,,,,,,,,1.522695000000007,,,,,,,,,0cfcbf5d-5464-4740-9783-294adb2af416,87,,"[11.8, 39.3]",4003584,1,0.0125443414,0.0118895676,0.0006547738,0.0103002088,0.0128398156,-0.0025396068,-0.0031943806,,,,-1.39664,,,Keeper Arm,,,,"[14.3, 24.9]",,Ground Pass,,14.6,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9994098801,0.9983152151,Davit Kobouri,46812.0,,,,,,1,From Keeper,Riccardo Piscitelli,38335.0,Goalkeeper,4,Ujpest,1033,"['c539b76f-5c6e-5eca-97bb-5573d5319aa7', '4c8401d5-f67c-58cf-bfbd-064288526001']",47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:47.572,Pass,
,,,,,,,,,,,,,,,,,,,1.1568130000000092,,,,,,,,,804996c0-af5c-433b-9d14-fb1f099090d5,90,,"[18.2, 25.4]",4003584,1,0.0115708932,0.0128572155,-0.0012863223,0.0095529137,0.0108816344,-0.0013287207,-4.23985e-05,,,,2.132459,,,Left Foot,,,,"[9.2, 39.8]",,Ground Pass,,16.95,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9968021005,0.9946126938,Riccardo Piscitelli,38335.0,,,,,,1,From Keeper,Davit Kobouri,46812.0,Left Center Back,4,Ujpest,1033,"['292b025c-32b7-5096-ba3e-5eba25157d62', '8a08bbe4-1937-576a-85c1-fe3f8f57e6e3']",50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:50.323,Pass,
,,,,,,,,,,,,,,,,,,,1.1422979999999952,,,,,,,,,0c526dfb-c980-4616-8eb3-b9080ea1185d,93,,"[10.3, 40.3]",4003584,1,0.0138821285,0.0129934764,0.0008886522,0.0077600046,0.0094167525,-0.0016567479,-0.0025454001,,,,1.20431,,,Left Foot,,,,"[13.7, 49.1]",,Ground Pass,,9.4,,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.9978519513,0.9923157692,João Aniceto Grandela Nunes,7977.0,,,,,,1,From Keeper,Riccardo Piscitelli,38335.0,Goalkeeper,4,Ujpest,1033,"['0f8cea15-e6a4-5788-8887-5989c01bace5', 'f9f0d07b-512b-5006-96c9-432ed62b2a75']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:54.418,Pass,
,,,,,,,,,,,,,,,,,,,1.821770000000004,,,,,,,,,d12f05f8-27a2-4aa6-8699-8e2dbeb6f603,97,,"[24.2, 48.6]",4003584,1,0.0105544217,0.012801066,-0.0022466443,0.0093018757,0.0118615068,-0.0025596311,-0.0003129868,,,,-2.7232,,,Right Foot,,,,"[7.7, 41.3]",,Ground Pass,,18.09,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9854085018,0.9960533381,Riccardo Piscitelli,38335.0,,,,,,1,From Keeper,João Aniceto Grandela Nunes,7977.0,Right Center Back,4,Ujpest,1033,"['09de5232-3c24-53d1-8d7c-43fec7450b91', '167c8b42-13c4-55c7-8075-0d468c6f074b']",59,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:59.855,Pass,
