50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.9488979999999284,,,,,,,,,,7a9b1b20-a1ac-4141-b57b-d45cd2ab6bd9,416,,,"[101.6, 30.1]",4003737,13,0.0088660615,0.0077467789,0.0011192826,0.0087848539,0.0149248391,-0.0061399853,-0.0072592678,,,True,1.299197,,,Head,,,"[103.8, 38.0]",,Low Pass,,8.2,Incomplete,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.8792485448,0.599355638,,,,,,Recovery,,1,Regular Play,Moshe Semel,484592.0,Center Attacking Midfield,30,Ujpest,1033,"['9cf96034-d1ea-44da-b507-f1bb255e1809', '01a64621-09d7-5d2b-9fd6-0d9f01842fdf']",50,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:13:50.188,Pass,True
,,,,,,,,,,,,,,,,1.476557999999961,,,,,,,,,,3ebd306b-9353-40b8-823d-5254ea4bb38c,429,,,"[22.7, 58.9]",4003737,14,0.0111280978,0.0087848539,0.0023432439,0.0165653527,0.0088660615,0.0076992912,0.0053560473,,,,-0.254969,,,Right Foot,,,"[57.0, 50.0]",,Low Pass,,35.45,,,,,,0.7666707635,Ábel György Krajcsovics,446356.0,,,,Free Kick,,1,From Free Kick,Attila Fiola,11268.0,Right Center Back,31,Ujpest,1033,['47670cf8-6e24-5015-839d-3361f1006ee7'],24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:24.914,Pass,
,,,,,,,,,,,,,,,,0.5686560000000754,,,,,,,,,,94a59ec9-6573-46c3-8255-298d46b1fd66,435,,,"[62.8, 45.5]",4003737,14,0.0095675113,0.0094248727,0.0001426386,0.0170783773,0.0159572046,0.0011211727,0.0009785341,True,,,-2.173669,,,Right Foot,,,"[52.3, 30.3]",,Ground Pass,,18.47,,,,,,0.9972667694,Patrizio Stronati,27815.0,,,,Free Kick,,1,From Free Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,32,Ujpest,1033,['6a110a4c-9016-5c53-908c-0a7a9253780a'],44,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:44.449,Pass,
,,,,,,,,,,,,,,,,1.9501289999999571,,,,,,,,,,c632ea79-dff1-4800-9b48-8d3df9ddeb16,437,,,"[52.3, 30.3]",4003737,14,0.0092974389,0.0095675113,-0.0002700724,0.0186815262,0.0170783773,0.0016031489,0.0018732212,,,,-0.859687,,,Right Foot,,,"[70.8, 8.8]",,Ground Pass,,28.39,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.6197021382,0.9436281323,Arne Maier,12411.0,,,,,,1,From Free Kick,Patrizio Stronati,27815.0,Left Center Back,32,Ujpest,1033,['e946ad2f-6c15-5cde-bff1-6f1ab35a2c06'],45,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:45.018,Pass,
,,,,,,,,,,,,,,,,0.08000300000002608,,,,,,,,,,9a5d1188-c6db-4d8d-abf2-94bd615208aa,440,,,"[70.8, 8.8]",4003737,14,0.0144720571,0.0092974389,0.0051746182,0.0107096098,0.0186815262,-0.0079719163,-0.0131465346,,,,-0.370681,,,Right Foot,,,"[77.7, 6.1]",,Ground Pass,,7.37,Incomplete,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.997572463,0.9351609349,,,,,,,,1,From Free Kick,Arne Maier,12411.0,Left Defensive Midfield,32,Ujpest,1033,"['622e0de8-e468-57f9-92b1-d770569d31a6', '079a724e-e20b-48dc-b87a-2ee978db1922']",48,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:48.294,Pass,
,,,,,,,,,,,,,,,,1.0856339999999618,,,,,,,,,,ae49376a-0a08-4a58-83f8-a5df281d0cb0,444,,,"[90.4, 76.0]",4003737,14,0.0083556287,0.008418899,-6.32703e-05,0.0223100632,0.0231112223,-0.0008011591,-0.0007378887,,,,-0.173671,,,Right Foot,,,"[96.1, 75.0]",,Ground Pass,,5.79,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9932349852,0.7324230075,Daniel Lukacs,404169.0,,,,,,1,Regular Play,Michael Okeke,160378.0,Right Defensive Midfield,33,Puskas,2565,"['824a50c8-1ac1-5555-9f81-06798b2b7baa', 'd469fc13-1b3b-50c5-b4f2-1ae1ffab6674']",54,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:14:54.644,Pass,
,,,,,,,,,,,,,,,,2.986378000000026,,,,,,,,,,63d5e400-9bff-4b71-ac32-95718335e8d4,451,,,"[117.6, 75.0]",4003737,14,0.0081883706,0.0073201722,0.0008681985,0.0514548793,0.0295766033,0.021878276,0.0210100776,,,,-1.536397,,,Right Foot,True,,"[119.3, 25.6]",,High Pass,,49.43,,,25.0,Midfield third - Right - To left - Long - High Pass,0.9069537437,0.1718078852,Zsolt Nagy,73886.0,,True,,,0.20593372,1,Regular Play,Daniel Lukacs,404169.0,Right Center Forward,33,Puskas,2565,"['0f85f0b9-e4c5-5077-9c9b-a48af270e601', 'f49d6ab6-e5b1-5c23-83f9-05ff0eb564ce']",59,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:14:59.223,Pass,
,,,,,,,,,,,,,,,,2.4514640000000365,,,,,,,,,,063e7e32-17ee-40fe-9278-0d3894e4a073,454,,,"[119.3, 25.6]",4003737,15,0.0069718393,0.0081883706,-0.0012165313,0.0104644233,0.0514548793,-0.040990456,-0.0397739247,,True,,1.042722,,,Left Foot,,,"[120.0, 26.8]",,High Pass,,1.39,Out,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.9999507183,0.200367406,,,,,,,,1,Regular Play,Zsolt Nagy,73886.0,Left Wing Back,33,Puskas,2565,['a4b6b6df-3f52-5923-beac-3c169742736f'],2,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:15:02.210,Pass,
,,,,,,,,,,,,,,,,0.6294919999999693,,,,,,,,,,ef085a5f-21a2-4d69-9a68-f310470ffb22,455,,,"[3.3, 34.3]",4003737,15,0.0132552013,0.0104644233,0.0027907779,0.0068189735,0.0069718393,-0.0001528659,-0.0029436438,,,,1.227276,,,Right Foot,,,"[4.7, 38.1]",,Ground Pass,,4.07,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.5463753719,0.9990822077,Dávid Banai,404208.0,,,,Goal Kick,,1,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,34,Ujpest,1033,['09eabc4d-1fae-5280-9c7a-b071b1dcb272'],25,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:25.762,Pass,
,,,,,,,,,,,,,,,,3.1899259999999776,,,,,,,,,,eb38b154-064b-4e73-affa-05fef70afb6c,459,,,"[4.8, 42.6]",4003737,15,0.0126383901,0.0142146526,-0.0015762625,0.0075157722,0.0071531208,0.0003626514,0.0019389139,,,,1.414827,,,Right Foot,,,"[8.5, 66.1]",,Ground Pass,,23.82,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.7177154752,0.987077713,Attila Fiola,11268.0,,,,,,1,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,34,Ujpest,1033,"['b618d452-bb54-522d-af7c-09fc23cb51f4', 'c8baeb5b-5d75-5f95-aeb6-3a307229b120', '14d54ca0-71ca-433f-8ea5-dd6f593686a9']",27,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:27.246,Pass,True
,,,,,,,,,,,,,,,,1.663780000000028,,,,,,,,,,c9a6f238-409a-4928-825f-6f265e74ff39,462,,,"[8.5, 66.1]",4003737,15,0.0126383901,0.0126383901,0.0,0.0075157722,0.0075157722,0.0,0.0,,,,1.570796,,,Right Foot,,,"[8.5, 66.1]",,Ground Pass,,0.03,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9208603887,0.8950856924,Gergő János Bodnár,247192.0,,,,,,1,From Goal Kick,Attila Fiola,11268.0,Right Center Back,34,Ujpest,1033,"['068bd6f0-05b3-5ee6-847b-abcb73c697e5', 'b2621cfb-b49a-5d5e-b0bd-9937bf752eb2']",30,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:30.436,Pass,
,,,,,,,,,,,,,,,,0.5753519999999553,,,,,,,,,,7757c454-d28d-4c64-a62d-582949e58b53,465,,,"[8.5, 66.1]",4003737,15,0.0215012878,0.0126383901,0.0088628978,0.0085761026,0.0075157722,0.0010603303,-0.0078025674,,,,0.34305,,,Right Foot,,,"[32.8, 74.8]",,Ground Pass,,25.84,Incomplete,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.8866979242,0.8971896768,,,,,,,,1,From Goal Kick,Gergő János Bodnár,247192.0,Right Back,34,Ujpest,1033,"['3af98e4f-dbda-54ef-83e0-32ec20dbfc5d', 'afd7e67b-6545-4365-9e65-1b9cc7b0e715']",32,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:32.100,Pass,
,,,,,,,,,,,,,,,,1.0179840000000548,,,,,,,,,,afd7e67b-6545-4365-9e65-1b9cc7b0e715,466,,,"[87.3, 5.3]",4003737,15,0.0089913709,0.0075157722,0.0014755987,0.0316163674,0.0126383901,0.0189779773,0.0175023787,,,,1.034501,,,Right Foot,,,"[95.8, 19.6]",,Ground Pass,,16.64,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.7453873929,0.6528633833,Roland Szolnoki,404167.0,,,,Recovery,,1,Regular Play,Laros Duarte,21173.0,Left Defensive Midfield,35,Puskas,2565,"['7757c454-d28d-4c64-a62d-582949e58b53', '8281f05e-d4d6-5f64-a9df-d3137a413d4d']",32,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:15:32.675,Pass,
,,,,,,,,,,,,,,,,0.9933560000000288,,,,,,,,,,8cd67c6f-ee67-46ba-9310-21b64ba60a52,470,,,"[95.8, 19.6]",4003737,15,0.0083601223,0.0089913709,-0.0006312486,0.0257229023,0.0316163674,-0.0058934651,-0.0052622166,,,,-1.729452,,,Right Foot,,,"[93.8, 7.1]",,Ground Pass,,12.66,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9187222607,0.9342680573,Laros Duarte,21173.0,,,,,,1,Regular Play,Roland Szolnoki,404167.0,Center Back,35,Puskas,2565,"['b03ee1b4-bee4-537b-a035-5565a54f9514', 'a5f1e754-e7af-5293-8c3d-ebf4863648d2', '382b86d9-e133-40c6-bd64-18eefbd3a022']",34,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:15:34.312,Pass,True
,,,,,,,,,,,,,,,,0.907988000000012,,,,,,,,,,3e469825-f5e2-4713-990b-a90aabd7b3fc,473,,,"[93.8, 7.1]",4003737,15,0.008824992,0.0083601223,0.0004648697,0.0245160162,0.0257229023,-0.001206886,-0.0016717557,,,,1.637364,,,Right Foot,,,"[93.4, 13.1]",,Ground Pass,,6.01,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9745422218,0.9405963421,Roland Szolnoki,404167.0,,,,,,1,Regular Play,Laros Duarte,21173.0,Left Defensive Midfield,35,Puskas,2565,"['bd63b30f-d3ea-54e0-8d9d-437c9d7d1314', '982416a6-fd8e-59fe-8964-482749c3bc47']",36,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:15:36.825,Pass,
,,,,,,,,,,,,,,,,0.6627800000000279,,,,,,,,,,53fa380a-6fdc-40cd-91c2-0447370b831f,477,,,"[82.9, 22.5]",4003737,15,0.0089981034,0.0089981034,0.0,0.025666967,0.025666967,0.0,0.0,,,,0.0,,,Right Foot,,,"[82.9, 22.5]",,Ground Pass,,0.0,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9585990138,0.962952435,Ákos Markgráf,419499.0,,,,,,1,Regular Play,Roland Szolnoki,404167.0,Center Back,35,Puskas,2565,"['d60a3992-f273-5577-99a3-e7c840bf02bd', '95a3f1b0-4592-59cf-a499-dd1f499927c4']",39,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:15:39.436,Pass,
,,,,,,,,,,,,,,,,1.7223839999999617,,,,,,,,,,88692870-ba0c-40af-8adc-fb665bfcbff9,480,,,"[78.4, 9.0]",4003737,15,0.0080511915,0.0090167252,-0.0009655338,0.0089298151,0.0204779636,-0.0115481485,-0.0105826147,,,,0.61297,,,Right Foot,,,"[99.3, 23.7]",,Ground Pass,,25.55,Pass Offside,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9178900493,0.539368391,Daniel Lukacs,404169.0,,,,,,1,Regular Play,Ákos Markgráf,419499.0,Left Center Back,35,Puskas,2565,"['a5cf9f75-862c-5907-b5dd-5fb73234f26c', '09bbe8d0-2dd3-5dcc-b164-68850e43f988']",40,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:15:40.567,Pass,
,,,,,,,,,,,,,,,,2.1458739999999525,,,,,,,,,,d08fb7a5-065a-44ac-89fe-b44b7265557e,482,,,"[21.0, 61.7]",4003737,16,0.0122671966,0.0089298151,0.0033373814,0.0110889012,0.0080511915,0.0030377097,-0.0002996717,,,,-1.727886,,,Right Foot,,,"[16.5, 33.3]",,Ground Pass,,28.76,,,,,,0.9981405735,Patrizio Stronati,27815.0,,,,Free Kick,,1,From Free Kick,Attila Fiola,11268.0,Right Center Back,36,Ujpest,1033,['4bb9d972-fe28-59b9-9b3b-94bd5367f863'],8,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:08.171,Pass,
,,,,,,,,,,,,,,,,1.819388000000035,,,,,,,,,,d4e35851-071b-443e-b77f-80c7a67796e8,485,,,"[16.5, 33.3]",4003737,16,0.0121178748,0.0122671966,-0.0001493217,0.0122709693,0.0110889012,0.0011820681,0.0013313899,,,,0.569211,,,Right Foot,,,"[24.8, 38.6]",,Ground Pass,,9.89,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.7295382107,0.9902616143,Matija Ljujić,10837.0,,,,,,1,From Free Kick,Patrizio Stronati,27815.0,Left Center Back,36,Ujpest,1033,"['ff5105c7-570e-52b6-994c-734c751e4ee5', 'e05fba61-4c90-51bd-bfdb-15d1db38aba9']",16,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:16.575,Pass,
,,,,,,,,,,,,,,,,1.304795999999973,,,,,,,,,,039ec04e-81ed-465d-a335-2aefc9d5590f,488,,,"[28.8, 64.6]",4003737,16,0.011286105,0.011286105,0.0,0.0114455959,0.0114455959,0.0,0.0,,,,0.785398,,,Right Foot,,,"[28.8, 64.6]",,Ground Pass,,0.04,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9542820045,0.9693771601,Attila Fiola,11268.0,,,,,,1,From Free Kick,Matija Ljujić,10837.0,Center Attacking Midfield,36,Ujpest,1033,"['33fd1d13-aa3c-5865-b277-a7b96bdd7d7c', '3c892f9c-a15d-5d13-9d87-d3c4e7878064']",19,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:19.716,Pass,
,,,,,,,,,,,,,,,,1.4819039999999803,,,,,,,,,,f34bc385-a5f6-4306-ae7b-16cadaf1d947,491,,,"[22.3, 52.1]",4003737,16,0.014967165,0.0117966495,0.0031705154,0.0100701405,0.0121258972,-0.0020557567,-0.0052262722,,,,0.785398,,,Right Foot,,,"[22.3, 52.1]",,Ground Pass,,0.04,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.6165687,0.9420432448,Dávid Banai,404208.0,,,,,,1,From Free Kick,Attila Fiola,11268.0,Right Center Back,36,Ujpest,1033,"['7adeda93-cf24-5232-8f2c-cea98bbc40b3', '0a8880f1-9b33-5357-bad6-8fa6f2125736']",21,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:21.705,Pass,
,,,,,,,,,,,,,,,,1.5597839999999852,,,,,,,,,,2afc5ad9-1fe4-4b64-851e-5471a7b11a9b,495,,,"[2.2, 54.5]",4003737,16,,0.0136801004,,,0.0059977993,,,,,,1.069364,,,Right Foot,,,"[12.5, 73.3]",,Ground Pass,,21.43,Unknown,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.4779690203,,,,,,,,,1,From Free Kick,Dávid Banai,404208.0,Goalkeeper,36,Ujpest,1033,"['19abf4f8-ca08-4aa2-b60a-b518e211e77c', '9a25767b-2a26-4f55-8c06-c9938db25a80', '30d87038-5d47-58b9-895d-562a969686ad']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:24.499,Pass,True
,,,,,,,,,,,,,,,,2.16683600000001,,,,,,,,,,a4051003-ab54-4388-8a4b-65053a38d7cb,499,,,"[13.2, 63.4]",4003737,16,0.0112097934,0.0100357458,0.0011740476,0.0106728524,0.0071955384,0.003477314,0.0023032664,True,,,-1.212569,,,Right Foot,,,"[34.3, 7.0]",,Low Pass,,60.27,,,,,,0.9210846424,Bence Gergényi,404242.0,,True,,Free Kick,,1,From Free Kick,Attila Fiola,11268.0,Right Center Back,37,Ujpest,1033,['63318c7b-af13-5bdb-b602-ba446f369b28'],35,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:35.517,Pass,
,,,,,,,,,,,,,,,,1.0142060000000055,,,,,,,,,,62a34803-cc43-48c1-b8b4-a0a1d049c549,501,,,"[34.3, 7.0]",4003737,16,0.0097638788,0.0112097934,-0.0014459146,0.0205709431,0.0106728524,0.0098980907,0.0113440054,,,,0.365536,,,Right Foot,,,"[70.3, 20.8]",,Ground Pass,,38.58,,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.9923038246,0.4998754561,Arne Maier,12411.0,,,,,,1,From Free Kick,Bence Gergényi,404242.0,Left Back,37,Ujpest,1033,['45acf427-6393-5b74-9ab5-b3c4ebb498b3'],42,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:42.565,Pass,
,,,,,,,,,,,,,,,,0.8024299999999348,,,,,,,,,,bb98141b-0b3d-4b79-be15-3b671291fa56,504,,,"[70.3, 20.8]",4003737,16,0.009719288,0.0097638788,-4.45908e-05,0.0181695428,0.0205709431,-0.0024014004,-0.0023568096,,,,2.473677,,,Right Foot,,,"[54.7, 33.1]",,Ground Pass,,19.91,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.6877312168,0.9941090345,Noah Dávid Gabriel Fenyö,318547.0,,,,,,1,From Free Kick,Arne Maier,12411.0,Left Defensive Midfield,37,Ujpest,1033,"['698ac3bf-d93e-51a9-a8ab-cd20ba104993', 'a015cd7c-afd7-5659-bb4b-82075bef7f25']",44,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:44.683,Pass,
,,,,,,,,,,,,,,,,0.93048199999996,,,,,,,,,,100e0087-572d-4236-b965-1f993f4bd902,507,,,"[54.7, 33.1]",4003737,16,0.0092058731,0.009719288,-0.0005134149,0.0212889817,0.0181695428,0.0031194389,0.0036328537,,,,0.997268,,,Right Foot,,,"[63.3, 46.5]",,Ground Pass,,15.9,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9055261509,0.9848528504,Matija Ljujić,10837.0,,,,,,1,From Free Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,37,Ujpest,1033,"['c031afc5-1595-5faa-8f83-9b8e2522f2ae', '1007c6a3-506e-5257-b488-c9df71323cb6']",46,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:46.321,Pass,
,,,,,,,,,,,,,,,,1.2707560000000522,,,,,,,,,,39e5b4a1-0201-48f9-86b5-33c630f0b551,510,,,"[64.8, 47.5]",4003737,16,0.0089890221,0.0092741232,-0.0002851011,0.0195359644,0.0197967142,-0.0002607498,2.43513e-05,,,,1.118836,,,Right Foot,,,"[77.0, 72.6]",,Ground Pass,,27.93,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9869472838,0.9822950363,Ábel György Krajcsovics,446356.0,,,,,,1,From Free Kick,Matija Ljujić,10837.0,Center Attacking Midfield,37,Ujpest,1033,"['09b546a7-1188-5360-beb7-95bc217a8577', '157b48b2-94d4-5eb7-a25b-035a8678c176']",51,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:51.040,Pass,
,,,,,,,,,,,,,,,,0.8658379999999888,,,,,,,,,,63b97ac9-1a3f-4fdd-b8c4-bd8404feaff1,513,,,"[77.0, 72.6]",4003737,16,0.0137549667,0.0089890221,0.0047659446,0.0104904277,0.0195359644,-0.0090455366,-0.0138114812,,,,-2.563438,,,Right Foot,,,"[67.3, 66.3]",,Ground Pass,,11.55,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.6700154781,0.9900528789,Matija Ljujić,10837.0,,,,,,1,From Free Kick,Ábel György Krajcsovics,446356.0,Right Wing,37,Ujpest,1033,"['ad8548bb-0706-5b5f-8d42-931f207a3523', '2f765e39-9646-585a-be38-9d72b853a85e']",53,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:53.076,Pass,
,,,,,,,,,,,,,,,,1.6720239999999758,,,,,,,,,,f99a45d8-6c3d-4092-8b15-e29df8a7ed52,518,,,"[45.1, 14.1]",4003737,16,0.020658724,0.0104904277,0.0101682963,0.0093032951,0.0137549667,-0.0044516716,-0.0146199679,,,,-2.850136,,,Right Foot,,,"[44.1, 13.8]",,Ground Pass,,1.04,Incomplete,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9932527441,0.9795830846,Moshe Semel,484592.0,,,,,,1,From Free Kick,Zsolt Nagy,73886.0,Left Wing Back,37,Ujpest,1033,"['1162981c-2e31-4ac9-9e86-060ee8cce81d', '66905063-2d24-51c1-ac07-615bf67f0f2b']",56,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:16:56.858,Pass,
,,,,,,,,,,,,,,,,1.0037859999999637,,,,,,,,,,d360468f-1913-4708-ac25-0b5e8ede330c,523,,,"[72.0, 66.5]",4003737,16,0.0092133256,0.0090914611,0.0001218645,0.0183326844,0.0194225032,-0.0010898188,-0.0012116833,,,,0.55199,,,Right Foot,,,"[80.3, 71.6]",,Ground Pass,,9.78,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9912013061,0.9229813218,Matija Ljujić,10837.0,,,,,,1,From Free Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,37,Ujpest,1033,"['3b61e349-52fa-5170-ac12-6f9d2cb10d62', 'afdb925f-ad9b-5e6e-8809-6c4c6d849d7a']",59,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:59.883,Pass,
,,,,,,,,,,,,,,,,1.1322079999999841,,,,,,,,,,84833941-38a1-47e3-a92c-f32493c51cf1,527,,,"[83.5, 75.6]",4003737,17,0.0085892407,0.0086516589,-6.24182e-05,0.0208009779,0.0183559842,0.0024449937,0.0025074119,,,,1.570796,,,Right Foot,,,"[83.5, 75.6]",,Ground Pass,,0.03,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.8764818767,0.947163105,Ábel György Krajcsovics,446356.0,,,,,,1,From Free Kick,Matija Ljujić,10837.0,Center Attacking Midfield,37,Ujpest,1033,"['fc8f9eba-141c-59f5-9dec-501439fe3280', '815334a2-5eb3-54fb-9f10-a397e24428a5', '18b54bac-4197-4cd1-875e-f37a7019515e']",1,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:01.453,Pass,True
,,,,,,,,,,,,,,,,1.9321940000000177,,,,,,,,,,86220140-cb38-4df7-b28f-c357724b8d3d,530,,,"[83.5, 75.6]",4003737,17,0.0085646287,0.0085892407,-2.46121e-05,0.0639583692,0.0208009779,0.0431573913,0.0431820033,,,,-0.677529,9c8585c0-b356-4e4d-a85d-894dd57aa557,,Right Foot,,,"[107.5, 56.3]",,Ground Pass,,30.8,,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.7175595084,0.4640788734,Aljoša Matko,101803.0,True,,,,,1,From Free Kick,Ábel György Krajcsovics,446356.0,Right Wing,37,Ujpest,1033,['d7f9e9a6-da15-5d5f-a0ae-b73f2b75de80'],2,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:02.585,Pass,
,,,,,,,,,,,,,,,,0.8136300000000046,,,,,,,,,,b230526b-3c45-40e9-a633-f9dfd2a62841,542,,,"[70.9, 62.6]",4003737,17,0.0082832901,0.0098407781,-0.001557488,0.0137561578,0.0204612147,-0.0067050569,-0.0051475689,,,,-0.329232,,,Right Foot,,,"[82.9, 58.5]",,Ground Pass,,12.68,Incomplete,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.9325114241,0.7780809402,András Németh,39464.0,,,,,,1,From Free Kick,Quentin Maceiras,28951.0,Right Wing Back,37,Ujpest,1033,"['7f8bab82-061e-588b-8e2b-0f270db3a948', '9aecd82d-7b7e-4a1e-af4d-e502000f6782']",24,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:17:24.571,Pass,
,,,,,,,,,,,,,,,,1.3497700000000186,,,,,,,,,,43e39a39-1834-49a3-bbbc-a41059217487,545,,,"[80.8, 80.0]",4003737,17,0.0103286104,0.0082832901,0.0020453203,0.0170935839,0.0137561578,0.0033374261,0.0012921058,,,,-2.215499,,,,,,"[50.8, 40.1]",,Low Pass,,49.92,,,,,,0.9918244481,Georgi Harutyunyan,294552.0,,,,Throw-in,,1,From Throw In,Quentin Maceiras,28951.0,Right Wing Back,38,Puskas,2565,['6fc4d989-56ad-5514-8cb2-48c58c079ffb'],40,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:17:40.950,Pass,
,,,,,,,,,,,,,,,,1.4359639999999199,,,,,,,,,,885c2c19-5715-445e-b240-41785b879e38,548,,,"[50.8, 40.1]",4003737,17,0.0103286104,0.0103286104,0.0,0.0170935839,0.0170935839,0.0,0.0,,,,0.0,,,Right Foot,,,"[50.8, 40.1]",,Ground Pass,,0.0,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9288941412,0.9428477883,Roland Szolnoki,404167.0,,,,,,1,From Throw In,Georgi Harutyunyan,294552.0,Right Center Back,38,Puskas,2565,"['c0d88f62-f3c4-54c6-a05c-53072a91fdcb', '32ce1bd8-3b08-54b9-9a3c-5c3e08fe617f']",42,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:17:42.300,Pass,
