50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_goal_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.5666159999999218,,,,,,,,,,,f779720c-6d13-4e6c-a8dd-e9bb4cb72967,1275,,,"[60.3, 77.9]",4003579,33,0.0106930919,0.0148785627,-0.0041854708,0.0116810687,0.0093897199,0.0022913488,0.0064768195,,,,-3.083518,,,Left Foot,,,"[43.1, 76.9]",,Ground Pass,,17.23,,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9927754535,0.9399442673,Nyíri Vince Tóbiás,438533.0,,,,,Recovery,,1,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,68,Zalaegerszegi TE,2209,['cf7907c2-9b0f-5d4a-8f7b-3eda6b24d7b9'],56,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:56.761,Pass,
,,,,,,,,,,,,,,,,2.007180000000168,,,,,,,,,,,534f5121-384a-4bd3-8767-aa6d51212539,1278,,,"[43.1, 76.9]",4003579,33,0.0106059015,0.0106930919,-8.71904e-05,0.0136538623,0.0116810687,0.0019727936,0.002059984,,,,-1.922389,,,Right Foot,,,"[35.8, 57.0]",,Ground Pass,,21.2,,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.9477387405,0.9934124351,Bence Várkonyi,40496.0,,,,,,,1,Regular Play,Nyíri Vince Tóbiás,438533.0,Right Back,68,Zalaegerszegi TE,2209,"['045d640f-282d-5994-bb13-18a1bcb8e578', '42d49ebc-049b-5571-97f9-0d54092c7a72']",59,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:59.097,Pass,
,,,,,,,,,,,,,,,,2.9855759999998845,,,,,,,,,,,7c825974-2d9f-43d5-9931-8bc786786df7,1281,,,"[36.6, 55.9]",4003579,34,0.0100794192,0.0106209377,-0.0005415184,0.015112577,0.0138404267,0.0012721503,0.0018136688,,,,-1.298496,,,Right Foot,,,"[48.3, 14.0]",,Ground Pass,,43.5,,,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.9993996273,0.9910697937,Csongor Papp,484093.0,,True,,,,,1,Regular Play,Bence Várkonyi,40496.0,Right Center Back,68,Zalaegerszegi TE,2209,"['432ede40-0ccc-54d6-85e9-b64c9cdc4af5', '7508841d-0d44-57f6-bed5-271c92120601']",2,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:34:02.039,Pass,
,,,,,,,,,,,,,,,,1.352539000000106,,,,,,,,,,,c7f4e99f-29bf-4959-a5f5-009529064228,1284,,,"[56.8, 19.2]",4003579,34,0.0161488112,0.0095406547,0.0066081565,0.0106196804,0.0168857817,-0.0062661013,-0.0128742578,,,,0.564268,,,Right Foot,,,"[72.6, 29.2]",,Ground Pass,,18.7,,,Incomplete,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9876291978,0.9260147214,Yohan Croizet,12805.0,,,,,,,1,Regular Play,Csongor Papp,484093.0,Left Back,68,Zalaegerszegi TE,2209,"['196e4133-3e4b-5b6a-bcb9-d4662ce4df08', '00d74bd0-f051-5d41-8c2a-310ec11770e8', '60c3246e-cca9-44dd-831c-65cd9f85ef66']",7,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:34:07.761,Pass,
,,,,,,,,,,,,,,,,1.19349599999981,,,,,,,,,,,60c3246e-cca9-44dd-831c-65cd9f85ef66,1286,,,"[47.5, 50.9]",4003579,34,0.0101756454,0.0168857817,-0.0067101363,0.0200372655,0.0095406547,0.0104966108,0.0172067471,,,,-0.525101,,,Right Foot,,,"[63.0, 41.9]",,Ground Pass,,17.91,,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9848031086,0.7751451135,Milan Tučić,48713.0,,,,,Recovery,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,69,Ujpest,1033,"['c7f4e99f-29bf-4959-a5f5-009529064228', '6ced6017-3344-5440-bc86-312acc4f2cfe']",9,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:09.114,Pass,
,,,,,,,,,,,,,,,,0.6640120000001043,,,,,,,,,,,89fe6639-1278-4a43-a067-833c52e0014e,1291,,,"[62.0, 41.4]",4003579,34,0.0110602416,0.0104828328,0.0005774088,0.0174884144,0.0204363558,-0.0029479414,-0.0035253502,,,,-2.25021,,,Right Foot,,,"[57.2, 35.4]",,Ground Pass,,7.69,,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9996381084,0.9575594664,Damian Rasak,12829.0,,,,,,,1,Regular Play,Milan Tučić,48713.0,Center Forward,69,Ujpest,1033,"['7fff1b9b-a195-59c7-bcbc-f652b50926f5', '223a0b0c-bca0-544f-a300-5d5810dc2ab6', '75adecfe-4496-49a3-bd98-8a3626babfc7']",11,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:11.791,Pass,True
,,,,,,,,,,,,,,,,1.4477209999999032,,,,,,,,,,,d80bd5f2-a9e6-46e3-b522-e849b15629e7,1295,,,"[58.5, 35.6]",4003579,34,0.0100222863,0.0109586464,-0.0009363601,0.0168532562,0.0171320345,-0.0002787784,0.0006575817,,,,-1.089506,,,Right Foot,,,"[70.0, 13.6]",,Ground Pass,,24.84,,,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.8192824884,0.9273272753,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Left Center Midfield,69,Ujpest,1033,"['3502c7f7-dfd2-5941-91a0-34d6baacbe0f', '070dcbb1-3bc0-436e-960d-c0254d8e8739', '3870714c-a02a-508b-95ec-03df2d692f86']",13,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:13.191,Pass,True
,,,,,,,,,,,,,,,,0.7630860000001266,,,,,,,,,,,d3a1c0ef-7ae5-429a-aed9-b7a9055d14b8,1298,,,"[70.0, 13.6]",4003579,34,0.0099863084,0.0100222863,-3.59779e-05,0.0180706419,0.0168532562,0.0012173858,0.0012533637,,,,1.325818,,,Left Foot,,,"[70.8, 16.9]",,Ground Pass,,3.42,,,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9673704176,0.8517723083,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,69,Ujpest,1033,"['a02aef5d-3bc2-572f-a358-9de3d58a8c46', 'e7dfc019-88d5-44b8-ab91-bd5b7376b626']",14,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:14.638,Pass,True
,,,,,,,,,,,,,,,,1.3533719999999738,,,,,,,,,,,ebcc5d58-e971-42e5-a734-7ce8a576c290,1302,,,"[68.3, 16.8]",4003579,34,0.0096616987,0.0099059548,-0.0002442561,0.0210160576,0.0165419094,0.0044741482,0.0047184043,,,,1.692601,,,Right Foot,,,"[67.0, 27.4]",,Ground Pass,,10.7,,,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9735631087,0.9558425546,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,69,Ujpest,1033,"['ec024ad0-be02-5d59-acc1-52d244c9fa85', 'a65d2fa9-c0be-5ab1-9445-c65c75299cc6', 'e9404e3c-e652-4cdc-97c1-a973b13a0019']",18,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:18.969,Pass,True
,,,,,,,,,,,,,,,,2.4755230000000448,,,,,,,,,,,bdef39bc-da59-4d0b-aa93-affde5346215,1305,,,"[67.2, 27.3]",4003579,34,0.0093460092,0.0096616987,-0.0003156895,0.0207600407,0.0210160576,-0.0002560169,5.96726e-05,,,,1.3947,,,Right Foot,,,"[73.3, 61.8]",,Ground Pass,,34.99,,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.8485663509,0.9810160995,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Center Defensive Midfield,69,Ujpest,1033,"['056d5472-6391-56ea-858b-9a254ef9de41', '11e7b7dc-967f-516c-9ab4-8ef8816fbfaa']",21,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:21.876,Pass,
,,,,,,,,,,,,,,,,1.1488880000000354,,,,,,,,,,,7b50922b-5a9f-49f8-82e0-eba61b5a167c,1308,,,"[73.3, 61.8]",4003579,34,0.0095470417,0.0093460092,0.0002010325,0.0189042091,0.0207600407,-0.0018558316,-0.0020568641,,,,-3.113996,,,Right Foot,,,"[65.3, 61.6]",,Ground Pass,,7.97,,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.7918640102,0.9537855983,Attila Fiola,11268.0,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,69,Ujpest,1033,"['d4d541d6-93f4-54a1-8fd3-1d1419cc8ea4', '75537559-f206-5e4b-9154-79148b0242d7']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:24.352,Pass,
,,,,,,,,,,,,,,,,0.9782699999997858,,,,,,,,,,,9d010455-cf51-4d0d-a64e-57eaeca2e968,1311,,,"[65.3, 61.6]",4003579,34,0.0093604,0.0095470417,-0.0001866417,0.0215122718,0.0189042091,0.0026080627,0.0027947044,,,,-1.308272,,,Right Foot,,,"[68.2, 50.9]",,Ground Pass,,11.06,,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.9263058508,0.9850398302,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Back,69,Ujpest,1033,"['df0827cc-5740-5177-a89c-bb8ce1f81916', 'e3ec68bb-17b8-5933-8bb2-f06fb97f9be1']",26,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:26.523,Pass,
,,,,,,,,,,,,,,,,1.428380000000121,,,,,,,,,,,d82b9a65-fbb9-41a8-be29-7d7e1da0cec2,1314,,,"[68.2, 50.9]",4003579,34,0.0096101686,0.0093604,0.0002497686,0.0174889956,0.0215122718,-0.0040232763,-0.0042730449,,,,2.728323,,,Right Foot,,,"[56.0, 56.3]",,Ground Pass,,13.32,,,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.7742655739,0.9891424179,Attila Fiola,11268.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Center Defensive Midfield,69,Ujpest,1033,"['292c7256-1b2d-5110-a6eb-2419799f5e33', '4ccc772f-de39-5a79-9911-2d8f6b2271b6']",28,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:28.714,Pass,
,,,,,,,,,,,,,,,,0.7845700000000652,,,,,,,,,,,9a5cfba8-0f19-41df-b294-bc92a09933da,1317,,,"[56.0, 56.3]",4003579,34,0.0095906379,0.0096101686,-1.95308e-05,0.0208823495,0.0174889956,0.0033933539,0.0034128847,,,,-0.877021,,,Right Foot,,,"[64.5, 46.1]",,Ground Pass,,13.29,,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.8863396205,0.9816009998,Iuri José Picanço Medeiros,7138.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Back,69,Ujpest,1033,"['2aa26598-efb4-503e-8ece-221e3bccff53', '8651c102-5216-54f5-a79f-3cdf226abe4e']",31,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:31.223,Pass,
,,,,,,,,,,,,,,,,1.1953200000000652,,,,,,,,,,,72a3cd6a-a725-47ff-9dbe-43ddc507d0d1,1319,,,"[64.5, 46.1]",4003579,34,0.0097144423,0.0095906379,0.0001238044,0.0154080428,0.0208823495,-0.0054743066,-0.0055981111,,,,-3.125561,,,Left Foot,,,"[42.7, 45.8]",,Ground Pass,,21.83,,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.7404328226,0.9913365841,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,69,Ujpest,1033,['c1b5e20f-02e7-5333-a584-8781ee03fe02'],32,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:32.007,Pass,
,,,,,,,,,,,,,,,,1.5112480000001378,,,,,,,,,,,a899da18-b182-4706-84b0-7683a2b09ca5,1322,,,"[42.7, 45.8]",4003579,34,0.0121722575,0.0097144423,0.0024578152,0.0127889356,0.0154080428,-0.0026191073,-0.0050769225,,,,-1.557296,,,Right Foot,,,"[43.0, 23.6]",,Ground Pass,,22.22,,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9917481768,0.9964654446,Davit Kobouri,46812.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,69,Ujpest,1033,"['fc89b545-65f4-5662-a35c-22d1ae89f527', '78d5ad33-5196-55f1-bd03-c05a59e4c70a']",34,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:34.373,Pass,
,,,,,,,,,,,,,,,,1.1933479999999979,,,,,,,,,,,6f950eda-c828-4928-9f47-a1000c69142e,1326,,,"[43.0, 23.6]",4003579,34,0.0106193786,0.0121722575,-0.0015528789,0.0126520051,0.0127889356,-0.0001369305,0.0014159484,,,,-1.086894,,,Left Foot,,,"[53.2, 4.3]",,Ground Pass,,21.86,,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9965499337,0.9507399797,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,Regular Play,Davit Kobouri,46812.0,Left Center Back,69,Ujpest,1033,"['33c2dc01-e1a1-52ed-be37-bfe823f0ced2', 'f5d368d1-5629-4ff3-bfaf-f38cbd81204a', 'b80c32a4-e0e5-568e-846e-64745de7f173']",37,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:37.409,Pass,True
,,,,,,,,,,,,,,,,0.4662709999999497,,,,,,,,,,,feac5c1c-01ac-4d49-94a6-c84fd270c0e5,1330,,,"[55.8, 3.8]",4003579,34,0.0093579274,0.0107975518,-0.0014396245,0.010581281,0.0127212228,-0.0021399418,-0.0007003173,,,,-0.198011,,,Left Foot,,,"[65.2, 1.9]",,Low Pass,,9.56,,,Incomplete,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9102064974,0.3888705373,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,69,Ujpest,1033,"['a0ab0dd2-565d-5ac4-8f0f-7125405afc4a', '65d2e4f7-0a55-5d5a-af87-748cb7f6fc3c', '93a3c79c-76e5-4e32-84e0-fe374a14249e', '3cf55079-756d-4787-ab43-c22bf53dea48']",39,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:39.921,Pass,True
,,,,,,,,,,,,,,,,1.953435999999987,,,,,,,,,,,c7ed7a43-b90d-4d8a-8fed-151386b77f77,1333,,,"[63.2, 0.1]",4003579,34,0.0103896866,0.0093579274,0.0010317592,0.0112430342,0.010581281,0.0006617531,-0.0003700061,,,,2.834825,,,,,,"[41.7, 6.9]",,Low Pass,,22.58,,,,,,,,0.9975449443,Davit Kobouri,46812.0,,,,,Throw-in,,1,From Throw In,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,70,Ujpest,1033,['48ed06e1-ae98-5372-8db0-a8448902d14d'],47,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:47.385,Pass,
,,,,,,,,,,,,,,,,1.698698000000324,,,,,,,,,,,b108bee0-b652-4efa-afd2-7b4546df3f50,1336,,,"[44.5, 6.4]",4003579,34,0.0117164962,0.0107635679,0.0009529283,0.013714958,0.0120905796,0.0016243784,0.00067145,,,,2.117053,,,Left Foot,,,"[30.0, 30.3]",,Ground Pass,,27.91,,,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.7746253848,0.9960916638,João Aniceto Grandela Nunes,7977.0,,,,,,,1,From Throw In,Davit Kobouri,46812.0,Left Center Back,70,Ujpest,1033,"['86d04cff-d625-5f2b-bb2d-8f14e8efe76c', '615ba3b0-f036-55c4-b8a7-091ee73cbef7']",54,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:54.638,Pass,
,,,,,,,,,,,,,,,,2.120125,,,,,,,,,,,5d31b771-9d89-4c01-9e37-8e5b08d5170c,1339,,,"[27.8, 30.8]",4003579,34,0.0181104187,0.0112980939,0.0068123247,0.0090420693,0.0128863109,-0.0038442416,-0.0106565664,,,,0.943354,,,Right Foot,,,"[56.2, 69.9]",,Low Pass,,48.32,,,Incomplete,,29.0,Midfield third - Left - To right - Long - Ground Pass,0.9479887687,0.799608171,Aljoša Matko,101803.0,,,,,,,1,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,70,Ujpest,1033,"['be38d305-5b6b-5702-8a50-126b1a6b2f9b', 'f53852b7-9093-4771-9b5a-76115db73827', '555d34c7-0495-5906-8745-9317c6cc7084']",59,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:59.251,Pass,
,,,,,,,,,,,,,,,,1.4744499999997207,,,,,,,,,,,7a4a65da-7a67-4249-87ab-982b789c8000,1344,,,"[79.6, 7.5]",4003579,35,0.0106591564,0.0090420693,0.0016170871,0.0131622031,0.0181104187,-0.0049482156,-0.0065653026,,,,0.879853,,,Right Foot,,,"[83.9, 12.7]",,Ground Pass,,6.75,,,Incomplete,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.6219843131,0.8263972998,Alen Martin Skribek,101837.0,,,,,,,1,Regular Play,Csongor Papp,484093.0,Left Back,71,Zalaegerszegi TE,2209,"['1e02b8d1-0176-4332-b765-28dae9963870', 'b6de4c4a-1d3c-5b8e-b807-bd7f26fe5a4c', '01dda1e3-0b5a-46f2-9a52-6fe588df87f9', '26b79c1c-8bfb-57af-a582-86b0a6494925']",3,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:35:03.614,Pass,True
,,,,,,,,,,,,,,,,0.7742170000001788,,,,,,,,,,,dca6e9e7-b629-4798-9ce0-6d764206c595,1349,,,"[35.2, 68.4]",4003579,35,0.010753342,0.0130629139,-0.002309572,0.0098062698,0.010680519,-0.0008742493,0.0014353227,,,,1.160605,,,Left Foot,,,"[37.7, 74.1]",,Ground Pass,,6.19,,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.5441188014,0.8811004758,Iuri José Picanço Medeiros,7138.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Back,72,Ujpest,1033,"['e53a99dc-366a-5f21-96b2-bf470874dc19', '9c618cc5-1190-5cfd-94f1-586c0bf3dc8c', '78db2e7b-b1eb-461a-8690-e08d14a55039']",6,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:06.314,Pass,True
,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,fb49c02f-2a57-437a-a830-82aef3001399,1352,,,"[37.7, 74.1]",4003579,35,0.0096947094,0.010753342,-0.0010586325,0.0067104548,0.0098062698,-0.003095815,-0.0020371825,,,,-2.106216,,,Left Foot,,,"[37.0, 72.9]",,Ground Pass,,1.37,,,Incomplete,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.9926189776,0.9391486049,Attila Fiola,11268.0,,,,,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,72,Ujpest,1033,"['c0c8c8e0-c2f8-5def-b3aa-9145e96b8ee7', '42f17f19-22d5-4f46-9edb-fb9f009fd2e2', 'e05cf44f-f849-42a2-b1aa-dd4ac726fdf8']",7,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:07.088,Pass,True
,,,,,,,,,,,,,,,,0.5128959999997169,,,,,,,,,,,65451a8b-bed6-42e9-adf2-114b2632bdc7,1355,,,"[35.2, 80.0]",4003579,35,0.0120610446,0.0096947094,0.0023663351,0.0110824872,0.0067104548,0.0043720324,0.0020056972,True,,,-1.58391,,,,,,"[35.0, 64.8]",,Low Pass,,15.25,,,,,,,,0.9862068295,Tom Lacoux,68861.0,,,,,Throw-in,,1,From Throw In,Attila Fiola,11268.0,Right Back,73,Ujpest,1033,['c0112fcc-29a3-5a49-a8fc-2d58a9deb609'],14,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:14.300,Pass,
,,,,,,,,,,,,,,,,1.7956429999996908,,,,,,,,,,,b6c52fcc-0e76-41c7-adcf-11b712e3378c,1358,,,"[35.7, 64.9]",4003579,35,0.0101131881,0.0120610446,-0.0019478565,0.0148720713,0.0110824872,0.0037895842,0.0057374407,,,,-0.800677,,,Right Foot,,,"[41.5, 58.9]",,Ground Pass,,8.33,,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.5386649275,0.9376380444,Iuri José Picanço Medeiros,7138.0,,,,,,,1,From Throw In,Tom Lacoux,68861.0,Center Defensive Midfield,73,Ujpest,1033,"['9bd10c69-b1c9-5f9d-a0c2-b4386fa53341', 'c0104846-e28b-48cf-8d7c-99ffd8a84af8']",16,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:16.388,Pass,True
,,,,,,,,,,,,,,,,0.6158470000000671,,,,,,,,,,,c1fe3904-75fb-4cca-870a-8f463a2ad429,1362,,,"[41.5, 58.9]",4003579,35,0.0096101686,0.0101131881,-0.0005030194,0.0176772811,0.0148720713,0.0028052097,0.0033082291,,,,-0.163851,,,Left Foot,,,"[56.5, 56.4]",,Ground Pass,,15.2,,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9308182425,0.9185513854,Milan Tučić,48713.0,,,,,,,1,From Throw In,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,73,Ujpest,1033,"['d66c7dae-7f10-5875-95a0-3abc6e82b9a7', '76c5fe4b-3f6d-5b65-b153-868056e17585']",18,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:18.184,Pass,
,,,,,,,,,,,,,,,,1.1631520000002347,,,,,,,,,,,28ff2ba2-ca9a-4066-bf22-d055d79c0c2e,1365,,,"[56.5, 56.4]",4003579,35,0.0095514562,0.0096101686,-5.87124e-05,0.0148054808,0.0176772811,-0.0028718002,-0.0028130878,,,,-2.266229,,,Left Foot,,,"[42.3, 39.4]",,Ground Pass,,22.12,,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.4548512826,0.9904795289,Damian Rasak,12829.0,,,,,,,1,From Throw In,Milan Tučić,48713.0,Center Forward,73,Ujpest,1033,"['70018835-5e8c-59bf-910a-03038458eb86', '3f971404-a5a0-58cc-a82a-4f3f32b8f597']",18,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:18.800,Pass,
,,,,,,,,,,,,,,,,2.1211099999998697,,,,,,,,,,,cb1d4673-2db1-4565-ab67-ec4a4e7aff55,1368,,,"[39.7, 37.1]",4003579,35,0.0100437887,0.0106001031,-0.0005563144,0.0145535879,0.0148650184,-0.0003114305,0.0002448838,,,,-1.174,,,Right Foot,,,"[50.7, 10.9]",,Ground Pass,,28.39,,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9630395577,0.9859634042,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,From Throw In,Damian Rasak,12829.0,Left Center Midfield,73,Ujpest,1033,"['b5f3746b-e225-5c31-a7ce-867986536e01', '0c4158f6-d07c-5805-a0b3-224d758114db']",21,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:21.782,Pass,
,,,,,,,,,,,,,,,,1.2598519999999553,,,,,,,,,,,1a478699-41d0-44a2-9331-f8431fb706a5,1371,,,"[54.0, 9.8]",4003579,35,0.0095779682,0.0099905664,-0.0004125983,0.0179709475,0.0148639912,0.0031069564,0.0035195546,,,,-0.384557,,,Left Foot,,,"[71.0, 2.9]",,Ground Pass,,18.34,,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.775601989,0.9526033401,Krisztofer Horváth,40039.0,,,,,,,1,From Throw In,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,73,Ujpest,1033,"['e1b331bd-917b-5ff3-965d-496a211f8ec5', '87bba8fa-2e02-557c-a7ef-98671d48d21f']",25,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:25.484,Pass,
,,,,,,,,,,,,,,,,2.9690909999995494,,,,,,,,,,,cbb42944-0c1c-4936-8508-549ab7ca6f2a,1374,,,"[72.0, 1.8]",4003579,35,0.0081090648,0.0104486952,-0.0023396304,0.0220285654,0.0173808672,0.0046476983,0.0069873286,,,,0.049822,,,Right Foot,,,"[97.7, 3.1]",,Low Pass,,25.7,,,,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9160458158,0.6159556508,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,,1,From Throw In,Krisztofer Horváth,40039.0,Left Midfield,73,Ujpest,1033,"['d44208d5-47c8-5ce0-ad15-05ae799b98a5', 'c9d73254-0202-51e4-a36d-b68dc1dde389']",27,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:27.302,Pass,
,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,82f1d73b-292f-43dc-a15f-ae9fad44a5b2,1380,,,"[15.9, 80.0]",4003579,35,0.0136482762,0.0114385141,0.0022097621,0.0068522869,0.0047025951,0.0021496918,-6.00703e-05,True,,,-2.214297,,,,,,"[8.4, 70.0]",,Low Pass,,12.5,,,,,,,,0.9954524636,Bence Várkonyi,40496.0,,,,,Throw-in,,1,From Throw In,Nyíri Vince Tóbiás,438533.0,Right Back,74,Zalaegerszegi TE,2209,['3e944770-c38b-5786-8a5c-f267f998aa08'],43,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:35:43.688,Pass,
,,,,,,,,,,,,,,,,0.9353919999999925,,,,,,,,,,,88000193-1d0b-46b1-a2bc-eb180e79d9d9,1382,,,"[16.4, 77.7]",4003579,35,0.0136482762,0.0136482762,0.0,0.0068522869,0.0068522869,0.0,0.0,,,,0.0,,,Right Foot,,,"[16.4, 77.7]",,Ground Pass,,0.0,,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9394630009,0.5834200978,Nyíri Vince Tóbiás,438533.0,,,,,,,1,From Throw In,Bence Várkonyi,40496.0,Right Center Back,74,Zalaegerszegi TE,2209,['d8121729-041c-578a-b2bf-679a271e61a4'],46,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:35:46.074,Pass,
