bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[106.7, 68.8]",,,,,,,,,,1.4868079999999608,,,,,,,,,,,,,,94f3b418-2747-5131-a9c6-2d17a988c34a,353,,,"[94.8, 75.3]",4003742,10,,0.0072066081,0.0083570546,-0.0011504465,0.0303864758,0.0214188024,0.0089676734,0.0101181199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Osváth,404304.0,Right Wing Back,28,Ferencvaros,1476,"['3b9233d6-2b81-43dc-831f-736742eb0f35', 'a6849ea8-cff6-4aba-bea4-46239e6e3050', '9529bc41-e604-54bd-b0db-f11bf40a6275']",11,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:11.267,Carry,True
,,,,"[83.0, 71.5]",,,,,,,,,,1.97,,,,,,,,,,,,,,bd1a89e1-fefd-5a1a-8799-beeebec1cc63,358,,,"[79.1, 72.6]",4003742,10,,0.008825263,0.0051714191,0.0036538439,0.02181652,0.0139122205,0.0079042995,0.0042504556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toon Raemaekers,43895.0,Right Center Back,28,Ferencvaros,1476,"['0ef3b1b5-26f5-40d8-bf0d-4d7b64b287f9', '7b8db950-819f-40c7-a56d-bc9b2172481e']",17,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:17.592,Carry,
,,,,"[82.6, 59.0]",,,,,,,,,,0.47191199999989475,,,,,,,,,,,,,,62e2a35c-e21d-54ea-a3f1-8f3af493ce35,362,,,"[83.5, 57.8]",4003742,10,,0.0092258183,0.0094008148,-0.0001749964,0.0227989238,0.0243563224,-0.0015573986,-0.0013824021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gavriel Gilad Kanichowsky,104036.0,Right Center Midfield,28,Ferencvaros,1476,"['3bf062b4-16cf-5af9-b076-908825c29d9f', '820ccfc0-c1bb-41a1-ba31-a84344addd0a', '55edf34d-6589-427d-8cd6-94dc263046c3']",20,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:20.653,Carry,True
,,,,"[84.3, 68.5]",,,,,,,,,,0.7097609999999404,,,,,,,,,,,,,,6ad98e25-5046-558f-ae2a-e49bc1e2104e,365,,,"[81.8, 71.5]",4003742,10,,0.0090808226,0.0092823589,-0.0002015363,0.0211056229,0.0188952032,0.0022104196,0.002411956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toon Raemaekers,43895.0,Right Center Back,28,Ferencvaros,1476,"['c4b6848a-a892-58ac-a89e-3925791ce6b6', '49cf6e2c-260e-42cb-b9a3-e40ce1525626', 'c72af0fc-fbc8-4dc8-b525-0c1eecadf5a1']",22,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:22.309,Carry,True
,,,,"[78.3, 40.3]",,,,,,,,,,0.637,,,,,,,,,,,,,,13cfa6dc-8026-5d43-8147-a26a1880c086,375,,,"[78.2, 40.0]",4003742,10,,0.0091952663,0.00754462,0.0016506463,0.0267426167,0.0151293864,0.0116132302,0.0099625839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gábor Sándor Szalai,400298.0,Left Center Back,28,Ferencvaros,1476,"['49789904-2aa7-4982-a2f7-87e1ffe77c9d', '56801dbe-99a4-44e4-b316-0a33d28ba283']",32,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:32.412,Carry,
,,,,"[77.0, 47.8]",,,,,,,,,,3.1209220000000206,,,,,,,,,,,,,,85813e42-3cf5-5f55-b09f-0eb39907054d,379,,,"[77.0, 48.2]",4003742,10,,0.0090368325,0.0089980271,3.88054e-05,0.0262037348,0.0261768438,2.6891e-05,-1.19144e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Rommens,21518.0,Center Defensive Midfield,28,Ferencvaros,1476,"['e82077a8-da1a-45d7-bf43-56b4e0e3c075', '85189ea3-397b-5283-b2b2-02d0e68f80c6']",34,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:34.036,Carry,
,,,,"[82.6, 68.8]",,,,,,,,,,0.6875879999999889,,,,,,,,,,,,,,b7808908-dccb-5f56-a117-7a1237bbac3c,382,,,"[82.2, 68.8]",4003742,10,,0.0088693053,0.0093087461,-0.0004394408,0.022192359,0.0220749415,0.0001174174,0.0005568583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toon Raemaekers,43895.0,Right Center Back,28,Ferencvaros,1476,"['ca85aefd-f61e-5d89-8484-4c1755fa8917', 'a7feb03f-03c6-4bf6-b6e1-fd58a5012bb7']",38,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:38.558,Carry,
,,,,"[90.3, 57.9]",,,,,,,,,,1.1494319999999134,,,,,,,,,,,,,,b6ae259d-694e-54e0-b3f5-5e225deb253b,385,,,"[90.1, 56.8]",4003742,10,,0.0092867501,0.0094131362,-0.0001263861,0.0301634986,0.0302812234,-0.0001177248,8.6613e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zsombor Gruber,404190.0,Right Center Forward,28,Ferencvaros,1476,"['24d02098-7b15-4d51-af15-be480d88d31a', '4498ec56-1d6a-4f2d-ba5e-1c9d8d446f17', 'bde929f7-7a23-5eb3-9f13-34d6d26f3893']",40,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:40.169,Carry,True
,,,,"[109.1, 72.9]",,,,,,,,,,0.9418100000000559,,,,,,,,,,,,,,ef8c94b8-066c-5898-88f3-7b4597d5cff3,389,,,"[107.0, 76.1]",4003742,10,,0.008109103,0.0078407368,0.0002683662,0.0276628323,0.023256842,0.0044059902,0.0041376241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Osváth,404304.0,Right Wing Back,28,Ferencvaros,1476,"['e75bdf50-485a-4444-b381-d81d768f50bd', '3a835a41-079f-41df-8f4b-7941d9e7ea68', '20c0116a-3199-5e5b-beef-99802addf150']",42,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:42.896,Carry,True
,,,,"[111.4, 70.4]",,,,,,,,,,1.587,,,,,,,,,,,,,,eeaec148-44cb-5a7e-af2d-f35d0faed2fb,392,,,"[109.1, 72.9]",4003742,10,,0.0089137089,0.008109103,0.0008046059,0.0355521962,0.0276628323,0.0078893639,0.007084758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Osváth,404304.0,Right Wing Back,28,Ferencvaros,1476,"['3a835a41-079f-41df-8f4b-7941d9e7ea68', '33a7744e-4b05-5194-8473-74163ed985a5', 'a23059d5-f762-43ae-903d-348fa7326b90']",43,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:10:43.838,Carry,True
