,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60da0533-ad71-4e41-ad28-edcfa9d707f0,1,,,,4003652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,MTK,2207,,0,,,,,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 389883, 'name': 'Patrik Demjén'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40491, 'name': 'Benedek Varju'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 404331, 'name': 'Ilia Beriashvili'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 11050, 'name': 'Tamás Kádár'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 404290, 'name': 'Patrik Kovács'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 144094, 'name': 'Artúr Horváth'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 27608, 'name': 'Jakub Plšek'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 299213, 'name': 'Hunor Vajk Németh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 375844, 'name': 'Ádin Molnár'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 484090, 'name': 'István Átrok'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 123671, 'name': 'Róbert Polievka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",MTK,2207,00:00:00.000,Starting XI,
1,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0c3ee128-61df-4adf-be89-b87f2e9c3fdd,2,,,,4003652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,MTK,2207,,0,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 404208, 'name': 'Dávid Banai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 55}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 396417, 'name': 'Dominik Kaczvinszki'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 74}, {'player': {'id': 46812, 'name': 'Davit Kobouri'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 12829, 'name': 'Damian Rasak'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 68861, 'name': 'Tom Lacoux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 88}, {'player': {'id': 35313, 'name': 'Mátyás Tajti'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 28763, 'name': 'Giorgi Beridze'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Ujpest,1033,00:00:00.000,Starting XI,
2,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4e6e7850-e9ca-4fa2-8bec-dfc188f3d46f,3,,,,4003652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,MTK,2207,['c235c398-e178-5fc0-a837-821cd1b235db'],0,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:00:00.000,Half Start,
3,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c235c398-e178-5fc0-a837-821cd1b235db,4,,,,4003652,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,MTK,2207,['4e6e7850-e9ca-4fa2-8bec-dfc188f3d46f'],0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,12c78990-5a2f-49d5-a15c-a6af49ce62ed,1865,,,,4003652,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,113,MTK,2207,['e933095f-2762-5f77-a01e-2dbd11589766'],0,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:00:00.000,Half Start,
5,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e933095f-2762-5f77-a01e-2dbd11589766,1866,,,,4003652,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,113,MTK,2207,['12c78990-5a2f-49d5-a15c-a6af49ce62ed'],0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
6,,,,,,,,,,,,,,,,1.1054179999999998,,,,,,,,,,,,07bc58a2-8a48-456d-964b-c4e4882462fb,5,,,"[61.0, 40.1]",4003652,0,,0.009848698,0.0096909162,0.0001577819,0.0150742996,0.0068286974,0.0082456023,0.0080878204,,,-3.030213,,,Right Foot,,,"[45.8, 38.4]",,Ground Pass,,15.29,,,,,,,,0.9985688925,Tom Lacoux,68861.0,,,,,Kick Off,,1,From Kick Off,Mátyás Tajti,35313.0,Center Attacking Midfield,2,Ujpest,1033,['72752752-5ddf-57e6-8d00-3849d4717963'],0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.533,Pass,
7,,,,,,,,,,,,,,,,2.69411,,,,,,,,,,,,1a6d6b99-df82-47e7-9db8-1f6d69dd1f8c,8,,,"[48.1, 39.9]",4003652,0,,0.0058123609,0.0096591348,-0.0038467739,0.0115429768,0.0143506685,-0.0028076917,0.0010390822,,,-0.46007,,,Right Foot,,,"[92.9, 17.7]",,High Pass,,50.0,,,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.5751866095,0.4355170131,,,,,,,,,1,From Kick Off,Tom Lacoux,68861.0,Left Defensive Midfield,2,Ujpest,1033,"['71fc6685-a237-5e11-ae1a-195dd21d15ab', '59100373-fc5e-4641-899f-16ebd77db34d']",3,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:03.075,Pass,
8,,,,,,,,,,,,,,,,2.2050859999999997,,,,,,,,,,,,59100373-fc5e-4641-899f-16ebd77db34d,9,,,"[27.2, 62.4]",4003652,0,,0.0178915784,0.0143506685,0.0035409098,0.0111083435,0.0096591348,0.0014492087,-0.0020917011,,,-0.207293,,,Head,,,"[49.5, 57.7]",,High Pass,,22.79,,,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.4201053434,0.4110916555,Róbert Polievka,123671.0,,,,,Recovery,,1,From Counter,Benedek Varju,40491.0,Right Back,3,MTK,2207,"['1a6d6b99-df82-47e7-9db8-1f6d69dd1f8c', '5ac8c55c-7f76-5398-95b3-792c6c3ca6b8']",5,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:00:05.769,Pass,
9,,,,,,,,,,,,,,,,1.2797600000000002,,,,,,,,,,,,f9c4c65e-9b1b-4d34-9bf1-7604e2774f06,15,,,"[57.1, 28.0]",4003652,0,,0.0097964499,0.0105347317,-0.0007382818,0.0154655855,0.0162254628,-0.0007598773,-2.15955e-05,,,2.271035,,,Right Foot,,,"[49.6, 36.9]",,Ground Pass,,11.64,,,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9846123046,0.9765803218,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,4,Ujpest,1033,"['35479a01-4290-5b76-9643-e7f8816d71ee', 'cd00c2d7-5d7d-590a-9bff-9a99db0d4a31', '7b3c891c-d3c2-4daf-afff-e55a28633c9a']",11,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:11.040,Pass,True
10,,,,,,,,,,,,,,,,0.8856900000000005,,,,,,,,,,,,cde73cb8-2ee4-4284-ae12-1115191079e0,18,,,"[49.4, 40.7]",4003652,0,,0.0091484096,0.0102954069,-0.0011469973,0.0220257714,0.0152746076,0.0067511639,0.0078981612,,,0.064197,,,Right Foot,,,"[63.4, 41.6]",,Ground Pass,,14.03,,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.880969063,0.9511905909,Damian Rasak,12829.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,4,Ujpest,1033,"['255e99dc-0570-5ca5-a97d-7f6305ae8670', '1d19f630-5c26-5271-93e6-cbdc903d99c8']",13,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:13.529,Pass,
11,,,,,,,,,,,,,,,,2.266745999999999,,,,,,,,,,,,c1f12b80-d088-49b5-a5e0-a77ed669d77a,20,,,"[63.4, 41.6]",4003652,0,,0.0098897535,0.0091484096,0.0007413439,0.013702374,0.0220257714,-0.0083233975,-0.0090647414,,,2.002774,,,Right Foot,,,"[49.8, 71.1]",,Ground Pass,,32.48,,,,,29.0,Midfield third - Left - To right - Long - Ground Pass,0.5556670933,0.97293818,Attila Fiola,11268.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,4,Ujpest,1033,['c9bf458f-c615-59de-b1e3-572d256a0ef6'],14,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:14.414,Pass,
12,,,,,,,,,,,,,,,,1.5497530000000006,,,,,,,,,,,,36c557c7-9a66-400a-ac5c-801c4bca3601,23,,,"[49.8, 71.1]",4003652,0,,0.0105847614,0.0098897535,0.0006950079,0.0148491124,0.013702374,0.0011467384,0.0004517306,,,0.132552,,,Right Foot,,,"[70.8, 73.9]",,Ground Pass,,21.19,,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8911760676,0.8261922002,Matija Ljujić,10837.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Back,4,Ujpest,1033,"['f3c80c28-ac90-5ed3-aef6-6fd03ca4e77e', '6ce45caa-9418-58fc-bdd2-806cb997ede6']",16,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:16.681,Pass,
13,,,,,,,,,,,,,,,,1.6282109999999992,,,,,,,,,,,,b0ec47e8-79c6-4f8c-9902-cc7e08f7db68,27,,,"[70.8, 73.9]",4003652,0,,0.0089053847,0.011027135,-0.0021217503,0.0223998334,0.011808496,0.0105913375,0.0127130877,,,-0.140951,,True,Left Foot,,,"[85.6, 71.8]",,Ground Pass,,14.95,,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8223636919,0.4028372169,Damian Rasak,12829.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Wing,4,Ujpest,1033,"['b1bce6b8-ce49-4db5-b9e1-cfaec1fc152e', '05cefce7-f0d0-585f-ab0a-24b6b1d4bd8a', '8324a36c-e763-5a84-b3f8-0e810693e4e1']",18,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:18.231,Pass,True
14,,,,,,,,,,,,,,,,0.9926119999999974,,,,,,,,,,,,ae34bf99-6810-4703-bd0e-cd8db5ef0441,30,,,"[97.8, 74.1]",4003652,0,,0.0087930122,0.0086559132,0.0001370991,0.0489372909,0.0267300606,0.0222072303,0.0220701313,,,-1.112357,,,Right Foot,,,"[105.4, 58.7]",,Ground Pass,,17.17,,,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.940972675,0.6547523141,Mátyás Tajti,35313.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,4,Ujpest,1033,"['43f6b843-9aa5-5ab2-bb2c-132c7d4b8b0a', 'b3fef8f3-07ad-5e5e-9047-59d04398dd8c']",22,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:22.200,Pass,
15,,,,,,,,,,,,,,,,1.647972999999998,,,,,,,,,,,,0760f582-6981-4e07-86ef-cb0ce77a6563,34,,,"[101.1, 72.9]",4003652,0,,0.0085707931,0.0078351256,0.0007356675,0.0208158344,0.0258145686,-0.0049987342,-0.0057344018,,,2.885948,,,Right Foot,,,"[92.3, 75.2]",,Ground Pass,,9.1,,,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9999733988,0.9532871842,Attila Fiola,11268.0,,,,,,,1,Regular Play,Mátyás Tajti,35313.0,Center Attacking Midfield,4,Ujpest,1033,"['21bd78b1-9916-50d5-b389-faa923d68bb6', 'd82e01bf-38b4-5350-99db-f5a38cee0494', 'a298adb5-a2dc-4689-a759-7d6150c46873']",26,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:26.478,Pass,True
16,,,,,,,,,,,,,,,,1.4623550000000032,,,,,,,,,,,,eae30b41-0ee4-4be7-9b22-c10e24845b16,38,,,"[91.4, 74.4]",4003652,0,,0.0088504618,0.0087753171,7.51447e-05,0.0242411271,0.0215208996,0.0027202275,0.0026450828,,,-2.225167,,,Right Foot,,,"[85.8, 67.1]",,Ground Pass,,9.2,,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9950937862,0.9220380187,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Back,4,Ujpest,1033,"['e8104303-d656-5cae-bdc2-18405d978fe6', '0514851b-06c8-4e68-afea-5f7bcf334276', '2bec05e4-1159-5075-a9c1-eb1ecca47d85']",28,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:28.905,Pass,True
17,,,,,,,,,,,,,,,,0.5450939999999973,,,,,,,,,,,,7a57a032-1dd8-462d-bc5e-e570e1702487,41,,,"[84.4, 62.4]",4003652,0,,0.0093872938,0.009109702,0.0002775919,0.0301658902,0.025346892,0.0048189983,0.0045414064,,,0.07849,30069310-4df4-4f8a-ad8a-e1faf52895f2,,Right Foot,,,"[93.3, 63.1]",,Ground Pass,,8.93,,,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9591302789,0.859606266,Mátyás Tajti,35313.0,True,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,4,Ujpest,1033,"['48479584-1bc6-5ed3-9952-8d1a9a5417ea', '01a416e6-a84a-58b2-bf15-a10c8341d77f']",31,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:31.826,Pass,
18,,,,,,,,,,,,,,,,0.6910399999999935,,,,,,,,,,,,115c797c-0de5-425a-8935-a25b90859e77,52,,,"[88.9, 80.0]",4003652,0,,0.0098504238,0.0075727706,0.0022776532,0.0220650472,0.0161068868,0.0059581604,0.0036805072,,,-1.776192,,,,,,"[85.4, 63.2]",,Low Pass,,17.16,,,,,,,,0.9700820446,Tom Lacoux,68861.0,,,,,Throw-in,,1,From Throw In,Attila Fiola,11268.0,Right Back,5,Ujpest,1033,['1a641add-2823-540c-8115-f02fcba9d1b5'],45,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:45.874,Pass,
19,,,,,,,,,,,,,,,,1.066751999999993,,,,,,,,,,,,a6b6f075-b8a4-498a-91c2-e874cccd80cc,57,,,"[94.4, 73.6]",4003652,1,,0.0083354907,0.0094214818,-0.001085991,0.0764657333,0.0408083051,0.0356574282,0.0367434192,,,-1.072228,2db4fc92-505d-4c48-a74d-af32c460e279,,Left Foot,True,,"[109.1, 46.6]",,High Pass,,30.74,,,,,,,,0.3960101902,Mátyás Tajti,35313.0,True,,,,Free Kick,0.20207277,1,From Free Kick,Matija Ljujić,10837.0,Right Wing,6,Ujpest,1033,['397a9abe-d021-50c7-9fcb-9412e5c373ba'],33,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:33.229,Pass,
20,,,,,,,,,,,,,,,,3.1798699999999953,,,,,,,,,,,,a7ba1261-0ec0-47c8-af86-bd941e6ebd48,61,,,"[3.0, 38.4]",4003652,2,,0.0090996139,0.0112662595,-0.0021666456,0.0162386578,0.0063436567,0.0098950011,0.0120616467,,,-0.276244,,,Right Foot,,,"[66.0, 20.5]",,High Pass,,65.48,,,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9993262818,0.3677454591,,,,,,,Goal Kick,,1,From Goal Kick,Patrik Demjén,389883.0,Goalkeeper,7,MTK,2207,['63633fe7-427a-46a2-b923-06cb66e4e98c'],0,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:00.574,Pass,
21,,,,,,,,,,,,,,,,0.8024100000000035,,,,,,,,,,,,06114cd7-faa5-4765-b0a6-073f73b41ad3,68,,,"[70.5, 7.4]",4003652,2,,0.0111641204,0.0095628314,0.001601289,0.0119201429,0.0160039645,-0.0040838216,-0.0056851106,,,-3.059056,,,Right Foot,,,"[58.2, 6.4]",,Ground Pass,,12.37,,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9990957431,0.9295839071,Patrik Kovács,404290.0,,,,,,,1,From Goal Kick,István Átrok,484090.0,Left Wing,7,MTK,2207,"['ddfb51a8-ddcc-446b-9da3-8c358bb30482', '2482b579-3f64-518f-af42-d1adbce4f36c', 'ed87cedc-dbb4-52b6-a4e9-34d359b038c5']",7,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:07.255,Pass,True
22,,,,,,,,,,,,,,,,0.07999899999999616,,,,,,,,,,,,0ada25dc-de92-4524-b6ed-f35044041771,72,,,"[56.2, 5.2]",4003652,2,,0.0105704432,0.0105025116,6.79316e-05,0.0145697426,0.0120393764,0.0025303662,0.0024624346,,,-1.021422,,,Left Foot,,,"[56.5, 4.7]",,Ground Pass,,0.57,,,Incomplete,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.7775130132,0.7819261551,,,,,,,,,1,From Goal Kick,Patrik Kovács,404290.0,Left Back,7,MTK,2207,"['e3a37b63-f9b0-43d5-951c-9f05a2a65938', '69e2cde8-2399-495a-a401-88558831ee23', 'd8e0dd2b-4249-5dd7-acde-bb86c75c99b3']",9,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:09.095,Pass,True
23,,,,,,,,,,,,,,,,1.7177329999999784,,,,,,,,,,,,a9536115-b354-46cf-869e-3fe9a23647a7,75,,,"[57.2, 11.2]",4003652,2,,0.0125625106,0.0155029334,-0.0029404229,0.0114861093,0.0095011331,0.0019849762,0.0049253991,,,2.68432,,,Right Foot,,,"[35.2, 22.0]",,Ground Pass,,24.55,,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9541089924,0.982062757,Tamás Kádár,11050.0,,,,,Recovery,,1,From Goal Kick,István Átrok,484090.0,Left Wing,7,MTK,2207,"['e6f9c184-642d-45fd-b419-9b0115151641', '087817c8-f569-5d22-b294-927b38d52b89']",10,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:10.638,Pass,True
24,,,,,,,,,,,,,,,,1.939326000000001,,,,,,,,,,,,47da1321-4b0d-47aa-a8dd-17545d2685f7,79,,,"[32.5, 29.0]",4003652,2,,0.0118860109,0.0138888797,-0.0020028688,0.0091412161,0.0110894339,-0.0019482179,5.46509e-05,,,2.799768,,,Left Foot,,,"[10.8, 36.7]",,Ground Pass,,23.0,,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.8590643771,0.994743228,Patrik Demjén,389883.0,,,,,,,1,From Goal Kick,Tamás Kádár,11050.0,Left Center Back,7,MTK,2207,"['0e6c9143-d50e-5bc2-8d1c-47e15464e012', 'dd79f2a9-7d87-568d-8bb6-95cca1261a6a', 'd0a9ef78-2fe7-4b14-a74b-afca2b34f461']",13,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:13.150,Pass,True
25,,,,,,,,,,,,,,,,1.6330419999999868,,,,,,,,,,,,e5be4741-e7bb-4964-8929-ef38a197b771,82,,,"[16.0, 42.4]",4003652,2,,0.0112766158,0.0115283942,-0.0002517784,0.0113282008,0.0106321378,0.000696063,0.0009478414,,,1.009641,,,Right Foot,,,"[32.3, 68.4]",,Ground Pass,,30.69,,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9965030101,0.9895093441,Benedek Varju,40491.0,,,,,,,1,From Goal Kick,Patrik Demjén,389883.0,Goalkeeper,7,MTK,2207,"['02942e07-abfd-54a3-ad3d-8ec83971bc22', '010e2468-1a2a-59d5-8f1a-082dc77d145b']",18,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:18.262,Pass,
26,,,,,,,,,,,,,,,,1.2033580000000077,,,,,,,,,,,,66c3034a-1236-4f4d-b560-a74b5aa639b1,84,,,"[32.3, 68.4]",4003652,2,,0.0113489684,0.0112766158,7.23526e-05,0.0125866439,0.0113282008,0.0012584431,0.0011860905,,,-1.897461,,,Right Foot,,,"[28.2, 56.2]",,Ground Pass,,12.87,,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.994771817,0.972674787,Ilia Beriashvili,404331.0,,,,,,,1,From Goal Kick,Benedek Varju,40491.0,Right Back,7,MTK,2207,['ff5ab9c0-f56b-548a-907b-d42f5822341f'],19,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:19.895,Pass,
27,,,,,,,,,,,,,,,,1.8264899999999906,,,,,,,,,,,,53e4314d-6351-4815-a304-f70b6de19df6,87,,,"[26.2, 52.5]",4003652,2,,0.0116084954,0.0115273511,8.11443e-05,0.0126447277,0.0127949268,-0.000150199,-0.0002313433,,,-1.553885,,,Left Foot,,,"[26.7, 24.7]",,Ground Pass,,27.79,,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.5882775894,0.9961299896,Tamás Kádár,11050.0,,,,,,,1,From Goal Kick,Ilia Beriashvili,404331.0,Right Center Back,7,MTK,2207,"['a4b069fd-3785-523b-9da6-969058e3da7f', '831feb3f-e9b9-53fd-ac9b-65e8f591b56a']",22,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:22.477,Pass,
28,,,,,,,,,,,,,,,,1.462761999999988,,,,,,,,,,,,06923dda-4b8c-48ae-8fab-0dc65981ccda,90,,,"[26.7, 26.5]",4003652,2,,0.0118873436,0.0114985686,0.000388775,0.0125176189,0.0123936329,0.000123986,-0.000264789,,,1.557872,,,Left Foot,,,"[27.0, 49.7]",,Ground Pass,,23.21,,,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.7347134317,0.9957329631,Ilia Beriashvili,404331.0,,,,,,,1,From Goal Kick,Tamás Kádár,11050.0,Left Center Back,7,MTK,2207,"['b93d58d6-b5eb-59e7-91bc-b2e320863e24', '2a352fb5-9bcb-570e-854e-de3da9cf2ed7']",25,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:25.425,Pass,
29,,,,,,,,,,,,,,,,1.1201969999999855,,,,,,,,,,,,295a9e8f-0708-4c71-9efa-da214423c1e2,93,,,"[29.8, 54.2]",4003652,2,,0.0103422822,0.0113544427,-0.0010121604,0.0147737497,0.012864626,0.0019091237,0.0029212842,,,-0.261666,,,Right Foot,,,"[40.3, 51.4]",,Ground Pass,,10.9,,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.7560579478,0.9727089405,Jakub Plšek,27608.0,,,,,,,1,From Goal Kick,Ilia Beriashvili,404331.0,Right Center Back,7,MTK,2207,"['52926a2c-7b8b-5b57-9bdc-7458a398595e', 'cce4febc-ddec-5f7d-9348-a5fef1c43ed2']",28,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:28.482,Pass,
30,,,,,,,,,,,,,,,,1.682540000000008,,,,,,,,,,,,3512b600-7b84-4af9-aced-06b564cc292c,95,,,"[40.3, 51.4]",4003652,2,,0.0112921828,0.0103422822,0.0009499006,0.0125711495,0.0147737497,-0.0022026002,-0.0031525008,,,-1.962469,,,Right Foot,,,"[29.0, 24.0]",,Ground Pass,,29.6,,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9238201055,0.993870616,Tamás Kádár,11050.0,,,,,,,1,From Goal Kick,Jakub Plšek,27608.0,Right Center Midfield,7,MTK,2207,['1f9b109f-ad57-56d4-8353-d04b3bbd1f63'],29,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:29.602,Pass,
31,,,,,,,,,,,,,,,,1.287110000000015,,,,,,,,,,,,191d7361-58f1-4dbd-975b-a0ef86d722e0,98,,,"[28.5, 19.5]",4003652,2,,0.0109869167,0.0118633285,-0.0008764118,0.0107568074,0.0121376701,-0.0013808627,-0.0005044509,,,-1.170512,,,Left Foot,,,"[34.8, 4.5]",,Ground Pass,,16.24,,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.7774025849,0.9810081124,Patrik Kovács,404290.0,,,,,,,1,From Goal Kick,Tamás Kádár,11050.0,Left Center Back,7,MTK,2207,"['dbc33b3b-755f-5460-958f-f288ad1b71ec', '33976612-07da-5d30-bf8a-15eb60859271']",32,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:32.668,Pass,
32,,,,,,,,,,,,,,,,1.2796419999999924,,,,,,,,,,,,794b9a93-5418-4d6c-a561-76a6b35d3295,101,,,"[35.7, 5.7]",4003652,2,,0.0102308085,0.0109938001,-0.0007629916,0.0132534495,0.0112083135,0.0020451359,0.0028081276,,,-0.110437,,,Left Foot,,,"[50.7, 4.0]",,Ground Pass,,15.06,,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9669947217,0.9124010801,István Átrok,484090.0,,,,,,,1,From Goal Kick,Patrik Kovács,404290.0,Left Back,7,MTK,2207,"['7fea124a-03d7-5596-bdc8-549ecc5a2a39', 'b4b54852-bb25-561b-b7b2-ed0dbf15812b']",34,,,,,,,,,,,,,,,,,,,,,,MTK,2207,00:02:34.810,Pass,
