,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
489,,,,,,,,,,,,,,,,4.905626000000164,,,,,,,,,,,,,,6d3ba924-58ae-4a93-889c-c65636e3a1b6,1605,,"[41.2, 18.7]",4003644,37,,0.0099197328,0.0105062779,-0.0005865451,0.0121556241,0.0141156698,-0.0019600457,-0.0013735006,,,,-0.1019,,,Right Foot,,,"[90.0, 13.7]",,High Pass,,49.05,,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.9889463918,0.2565310299,Giorgi Beridze,28763.0,,,,,,,1,From Throw In,Krisztofer Horváth,40039.0,Left Wing,87,Ujpest,1033,"['8731b501-5489-5013-a1f3-32115a652f5f', '5a39f257-24f2-55b2-a193-2f6e776467e4', '8f560917-53c3-4b6a-8ffd-c00fec318622']",42,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:37:42.588,Pass,
490,,,,,,,,,,,,,,,,1.467838999999687,,,,,,,,,,,,,,fd644010-932b-4a53-866e-f331e4b7ef39,1610,,"[3.8, 72.7]",4003644,37,,0.0150653888,0.0157720167,-0.000706628,0.0086433524,0.0056229685,0.0030203839,0.0037270118,,True,,0.361005,,,Right Foot,,,"[23.4, 80.1]",,High Pass,,20.95,,Out,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9993248248,0.1357156336,,,,,,,,,1,Regular Play,Joseth Gael Peraza Serrano,142820.0,Right Center Back,88,Zalaegerszegi TE,2209,['c2bee9ba-5b99-549c-ab6a-5f645258d5e8'],51,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:37:51.503,Pass,
491,,,,,,,,,,,,,,,,0.9287760000000708,,,,,,,,,,,,,,3ca3a683-3402-4e1b-9161-74b839552096,1611,,"[81.7, 0.1]",4003644,37,,0.0093483934,0.0086433524,0.000705041,0.021127535,0.0150653888,0.0060621463,0.0053571053,,,,1.986993,,,,,,"[75.8, 13.4]",,High Pass,,14.52,,,,,,,0.9596810937,Mátyás Tajti,35313.0,,,,,Throw-in,,1,From Throw In,Davit Kobouri,46812.0,Left Back,89,Ujpest,1033,['c037f614-76c2-58b7-bdda-f238dfba2515'],59,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:37:59.901,Pass,
492,,,,,,,,,,,,,,,,0.9265359999998471,,,,,,,,,,,,,,f54c5081-fe70-4092-9ebf-3a3a698f8ed7,1614,,"[76.2, 25.0]",4003644,38,,0.0095449677,0.0090051433,0.0005398244,0.018784048,0.0245806389,-0.0057965908,-0.0063364152,,,,-3.078519,,,Right Foot,,,"[61.0, 24.0]",,Ground Pass,,15.23,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.962790942,0.990580976,Dominik Kaczvinszki,396417.0,,,,,,,1,From Throw In,Mátyás Tajti,35313.0,Center Attacking Midfield,89,Ujpest,1033,"['75da5363-3e76-5bc6-a6c3-b1b2010676f7', '39d9e080-b60a-5fc3-8180-e72a047b90d8']",6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:06.130,Pass,
493,,,,,,,,,,,,,,,,1.4565759999998842,,,,,,,,,,,,,,fafdd17b-3349-4152-8a9d-c34abeb82dd5,1617,,"[67.2, 22.7]",4003644,38,,0.008896959,0.0093589667,-0.0004620077,0.0185229536,0.0198401753,-0.0013172217,-0.000855214,,,,1.860877,,,Left Foot,,,"[60.8, 44.0]",,Ground Pass,,22.27,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.7304883927,0.9621402025,João Aniceto Grandela Nunes,7977.0,,,,,,,1,From Throw In,Dominik Kaczvinszki,396417.0,Left Center Back,89,Ujpest,1033,"['77d4cb8a-a8ff-5e45-82e0-ae70676b2787', '0f70c54e-0ea2-52eb-8fd6-80f1516ad4a7']",7,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:07.759,Pass,
494,,,,,,,,,,,,,,,,1.86169700000016,,,,,,,,,,,,,,e495fffc-9f27-4963-9765-922f7d1a18fa,1620,,"[64.8, 51.7]",4003644,38,,0.0088909771,0.0096708601,-0.000779883,0.0228936207,0.0199857876,0.0029078331,0.0036877161,,,,0.734352,,,Right Foot,,,"[83.8, 68.9]",,Ground Pass,,25.64,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9588948051,0.953022182,Aljoša Matko,101803.0,,,,,,,1,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,89,Ujpest,1033,"['05514757-efb7-5420-bdae-a8840f96c483', 'fdcfd069-725d-5eb2-a035-11065873561d']",10,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:10.790,Pass,
495,,,,,,,,,,,,,,,,1.4433870000001043,,,,,,,,,,,,,,54d6dc8e-b938-4677-bf90-c420197eb9ac,1624,,"[83.8, 68.9]",4003644,38,,0.0093182931,0.0086655095,0.0006527836,0.031188935,0.0142559642,0.0169329708,0.0162801873,,,,-0.27143,,True,Left Foot,,,"[97.7, 65.0]",,Ground Pass,,14.4,,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9677201801,0.3446655571,Damian Rasak,12829.0,,,,,,,1,From Throw In,Aljoša Matko,101803.0,Right Wing,89,Ujpest,1033,"['28d6d595-5ced-563a-acf6-655348281081', '5fe2d980-1976-552d-9791-ec67a388a7ee']",12,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:12.652,Pass,
496,,,,,,,,,,,,,,,,1.0182639999999663,,,,,,,,,,,,,,f01a023d-5211-4173-aceb-f7ac3be4dc3b,1627,,"[97.7, 65.0]",4003644,38,,0.0095607899,0.008051089,0.0015097009,0.0349969715,0.024061406,0.0109355655,0.0094258646,,,,-2.076735,,True,Right Foot,,,"[92.8, 56.2]",,Ground Pass,,10.05,,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.6094550119,0.7178636193,Aljoša Matko,101803.0,,,,,,,1,From Throw In,Damian Rasak,12829.0,Right Defensive Midfield,89,Ujpest,1033,"['2daac4e5-76ad-5205-b777-df00aa35ae0e', '68fd3fd8-6af0-5648-bf01-a1855103fb96']",14,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:14.096,Pass,
497,,,,,,,,,,,,,,,,1.065418000000063,,,,,,,,,,,,,,3c2f78cf-b31b-4571-beb9-d988ba54639e,1634,,"[107.0, 70.2]",4003644,38,,0.0078559564,0.0084036821,-0.0005477257,0.1942392886,0.0327995867,0.1614397019,0.1619874276,,,,-1.418114,c2a9b8b7-9a91-44d3-9a1b-54895b630716,,Right Foot,True,,"[110.8, 45.4]",,High Pass,,25.12,,,,40.0,Attacking third - Right - To left - Short - High Pass,0.9806940849,0.2538960576,Aljoša Matko,101803.0,True,,,,,0.019926488,1,From Throw In,Damian Rasak,12829.0,Right Defensive Midfield,89,Ujpest,1033,"['46cc7b0b-8814-5fc3-882d-b828382cb778', 'fa5cf7f6-b7a2-57d0-ad0e-171e47cf8925']",19,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:19.980,Pass,
498,,,,,,,,,,,,,,,,1.3590159999998286,,,,,,,,,,,,,,fdb90602-d4be-4e29-8609-098cc7af4ffe,1639,,"[6.7, 41.9]",4003644,38,,0.0118224528,0.0101195397,0.0017029131,0.0099378545,0.0053825253,0.0045553292,0.0028524161,True,,,0.45766,,,Right Foot,,,"[13.4, 45.2]",,Ground Pass,,7.47,,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.9830398274,0.9990262985,Norbert Szendrei,101832.0,,,,,Goal Kick,,1,From Goal Kick,Bence Gundel-Takács,438528.0,Goalkeeper,90,Zalaegerszegi TE,2209,['aab92f5d-c5ea-5a1c-9982-318325937f43'],38,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:38.471,Pass,
499,,,,,,,,,,,,,,,,1.6979479999998583,,,,,,,,,,,,,,0f2e04a2-dcf3-48cc-a5f0-7823bddff525,1641,,"[14.1, 50.2]",4003644,38,,0.0118315145,0.0118224528,9.0618e-06,0.0111016147,0.0099378545,0.0011637602,0.0011546984,,,,0.856184,,,Right Foot,,,"[33.1, 72.1]",,Low Pass,,28.99,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9912668859,0.8757636547,Gergő János Bodnár,247192.0,,,,,,,1,From Goal Kick,Norbert Szendrei,101832.0,Left Defensive Midfield,90,Zalaegerszegi TE,2209,['f7ff18fc-dd44-568a-a622-890350249c41'],43,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:43.234,Pass,
500,,,,,,,,,,,,,,,,0.2288819999997504,,,,,,,,,,,,,,b73b47d8-4fa8-40f9-b1be-c9a7f2d40eb4,1644,,"[82.6, 62.6]",4003644,38,,0.012165213,0.0090629179,0.0031022951,0.0124903051,0.0253221821,-0.012831877,-0.0159341721,,,,0.469783,,,Right Foot,,,"[89.1, 65.9]",,Ground Pass,,7.29,,Incomplete,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.7365875859,0.7752562761,Bence András Kiss,404968.0,,,,,,,1,From Goal Kick,Gergő János Bodnár,247192.0,Right Back,90,Zalaegerszegi TE,2209,"['e26ccd33-343f-511a-beaf-1c83cadfe6d9', '9da67c4f-db75-484d-9f8b-797f9a7b7d3c', '31e46d7b-a459-50ea-b6b4-da35bb3c2b4e']",51,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:51.877,Pass,
501,,,,,,,,,,,,,,,,0.9382800000002608,,,,,,,,,,,,,,39cea962-a885-43a2-b33e-acb0edad36a2,1648,,"[44.7, 14.0]",4003644,38,,0.011785238,0.0104904277,0.0012948103,0.0139303533,0.014097333,-0.0001669796,-0.0014617899,,,,1.470578,,,Left Foot,,,"[46.3, 30.2]",,Ground Pass,,16.29,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.8551038847,0.9741942883,Mátyás Tajti,35313.0,,,,,,,1,Regular Play,Davit Kobouri,46812.0,Left Back,91,Ujpest,1033,"['f8d04f96-34de-543f-bfbb-a9ca006b15ea', '88e3529e-a1e9-5e66-8f4f-51a54aad440a']",54,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:54.821,Pass,
502,,,,,,,,,,,,,,,,0.7360819999999366,,,,,,,,,,,,,,f170383f-1901-489b-abf8-dc3b1fa19137,1652,,"[45.3, 26.7]",4003644,38,,0.01102986,0.0101679927,0.0008618673,0.0140169719,0.0153725492,-0.0013555773,-0.0022174446,,,,2.591476,,,Right Foot,,,"[35.5, 32.7]",,Ground Pass,,11.5,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.7904357054,0.9914711118,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Mátyás Tajti,35313.0,Center Attacking Midfield,91,Ujpest,1033,"['a4a01662-7c2b-5782-a07c-666f5febe28b', 'b728f825-e4b0-569c-8ea9-5ee68df337a4']",57,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:57.341,Pass,
503,,,,,,,,,,,,,,,,1.874629999999888,,,,,,,,,,,,,,490d4532-70dc-47f5-93ae-39dfc37db531,1655,,"[38.7, 26.4]",4003644,38,,0.0120333657,0.0104774479,0.0015559178,0.0159112662,0.0147707863,0.0011404799,-0.0004154379,,,,-0.527343,,,Right Foot,,,"[62.5, 12.5]",,Ground Pass,,27.54,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9637664725,0.9080792069,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,91,Ujpest,1033,"['3de233d2-d80c-5272-9999-b5f9bf3a04f3', 'e2df3346-c84c-5674-80e8-ae1e60c196d1']",58,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:58.923,Pass,
504,,,,,,,,,,,,,,,,0.7558540000002831,,,,,,,,,,,,,,08b6ee6d-2fdf-4d9f-b2dd-90310d1666ea,1659,,"[80.5, 19.9]",4003644,39,,0.0131017184,0.0089056538,0.0041960645,0.0112945046,0.0229502376,-0.011655733,-0.0158517975,,,,0.655848,,,Right Foot,,,"[90.0, 27.2]",,Ground Pass,,11.99,,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.4922716928,0.5347402096,Giorgi Beridze,28763.0,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,91,Ujpest,1033,"['449ab5ea-fefc-595f-adcf-3462ca66e62c', '2c1acab4-88db-47d4-93aa-d8f3c00aacd7', '80a5a0a1-7cb6-5703-8ed8-4fa521b00254']",3,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:39:03.498,Pass,
505,,,,,,,,,,,,,,,,0.23999800000013782,,,,,,,,,,,,,,eb9cfae7-5fab-4124-9d11-cff219b9c287,1663,,"[32.6, 55.4]",4003644,39,,0.027511498,0.0109613296,0.0165501684,0.0087022353,0.0132666267,-0.0045643914,-0.0211145598,,,,2.265535,,,Right Foot,,,"[31.1, 57.2]",,Low Pass,,2.34,,Incomplete,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9983806568,0.7926764488,Bence András Kiss,404968.0,,,,,,,1,Regular Play,Joseth Gael Peraza Serrano,142820.0,Right Center Back,92,Zalaegerszegi TE,2209,"['014cca18-52f6-4166-ac12-39c9224a7d22', '8df01187-6780-5d0c-b180-b5367bdaea32', '8cbf1af7-e59d-53ef-be93-08ec0429e1e8']",5,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:39:05.374,Pass,
506,,,,,,,,,,,,,,,,0.7649679999998771,,,,,,,,,,,,,,6d1c30eb-8211-4855-b02f-ed892e002f03,1668,,"[93.2, 16.2]",4003644,39,,0.0094976649,0.0085525466,0.0009451183,0.0260811355,0.0305208918,-0.0044397563,-0.0053848745,,,,2.261357,,,Left Foot,,,"[83.8, 27.5]",,Ground Pass,,14.71,,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9760786795,0.9749138355,Mátyás Tajti,35313.0,,,,,,,1,Regular Play,Davit Kobouri,46812.0,Left Back,93,Ujpest,1033,"['4fa4bf0a-1d6e-5289-bf20-3f73a3c49c03', '70c5827f-c730-591b-9245-07bd44695bcb']",8,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:39:08.684,Pass,
507,,,,,,,,,,,,,,,,1.9132759999996052,,,,,,,,,,,,,,5051ab29-530a-4e84-a2f4-f5c248585323,1672,,"[85.5, 29.0]",4003644,39,,0.0068878992,0.0091557046,-0.0022678054,0.0107693831,0.0300279222,-0.0192585392,-0.0169907338,,,,0.725705,,,Right Foot,,,"[114.7, 54.9]",,High Pass,,39.0,,,,34.0,Midfield third - Left - To right - Long - High Pass,0.6656369901,0.3919516802,Aljoša Matko,101803.0,,,,,,0.007663568,1,Regular Play,Mátyás Tajti,35313.0,Center Attacking Midfield,93,Ujpest,1033,"['bb4b3e3d-b8e1-59bf-8f69-bba808448fc0', '50a0d0f8-3b2f-598f-b69f-ef7b25941caf']",10,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:39:10.537,Pass,
508,,,,,,,,,,,,,,,,1.946222000000067,,,,,,,,,,,,,,7caf9123-ed92-41e5-abef-906a04fabafa,1675,,"[6.5, 43.7]",4003644,39,,0.0115757259,0.0107693831,0.0008063428,0.0113444319,0.0068878992,0.0044565327,0.0036501898,True,,,1.000884,,,Right Foot,,,"[15.6, 57.9]",,Ground Pass,,16.87,,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.9969404003,0.9988406301,Joseth Gael Peraza Serrano,142820.0,,,,,Goal Kick,,1,From Goal Kick,Bence Gundel-Takács,438528.0,Goalkeeper,94,Zalaegerszegi TE,2209,['ea713d23-c7dc-52c3-8919-c2cf63268f93'],23,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:39:23.935,Pass,
509,,,,,,,,,,,,,,,,6.318233000000007,,,,,,,,,,,,,,90a89ba2-8213-4803-bc39-c31ab5830653,1677,,"[26.4, 62.4]",4003644,39,,0.0104754111,0.0115757259,-0.0011003148,0.0067525874,0.0113444319,-0.0045918445,-0.0034915297,True,,,-0.172463,,,Right Foot,,,"[41.9, 59.7]",,High Pass,,15.73,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9219835575,0.5544401407,Bence András Kiss,404968.0,,,,,,,1,From Goal Kick,Joseth Gael Peraza Serrano,142820.0,Right Center Back,94,Zalaegerszegi TE,2209,['dafde509-60b8-5558-a065-ed60c342606e'],27,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:39:27.508,Pass,
510,,,,,,,,,,,,,,,,2.0670189999998545,,,,,,,,,,,,,,b6cff650-6af4-4046-b858-6e11b6ca4dc7,1679,,"[41.9, 59.7]",4003644,39,,0.011148423,0.0104754111,0.0006730119,0.011528003,0.0067525874,0.0047754156,0.0041024038,True,,,1.868793,,,Head,,,"[37.6, 73.7]",,High Pass,,14.65,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9719296529,0.7174479365,Gergő János Bodnár,247192.0,,,,,,,1,From Goal Kick,Bence András Kiss,404968.0,Right Midfield,94,Zalaegerszegi TE,2209,['a9b5e1cc-3b7d-5eed-bbac-289a47411fd1'],33,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:39:33.827,Pass,
511,,,,,,,,,,,,,,,,1.084098000000231,,,,,,,,,,,,,,bfbe8e98-3218-4687-8b45-913f49716238,1681,,"[37.6, 73.7]",4003644,39,,0.0107079931,0.011148423,-0.0004404299,0.0121367089,0.011528003,0.0006087059,0.0010491358,,,,-0.387524,,,Right Foot,,,"[47.4, 69.7]",,High Pass,,10.58,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9450045997,0.4852796495,Bence András Kiss,404968.0,,,,,,,1,From Goal Kick,Gergő János Bodnár,247192.0,Right Back,94,Zalaegerszegi TE,2209,['fc674b67-7821-5ea3-a1ec-9b9a6c7c68cd'],35,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:39:35.894,Pass,
512,,,,,,,,,,,,,,,,0.6856110000000335,,,,,,,,,,,,,,96d17590-e540-47c1-9e42-f9819a8c746d,1687,,"[57.3, 66.7]",4003644,40,,0.0097966073,0.0099537568,-0.0001571495,0.0180789083,0.0147036472,0.0033752611,0.0035324106,,,,-0.528074,,,Right Foot,,,"[63.3, 63.2]",,Ground Pass,,6.95,,,,,,,0.9947298765,Fabricio Amato,406490.0,,,,,Free Kick,,1,From Free Kick,Bence András Kiss,404968.0,Right Midfield,95,Zalaegerszegi TE,2209,['6633ee05-02a3-5eef-b54a-b77be30d2f3c'],10,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:40:10.255,Pass,
513,,,,,,,,,,,,,,,,0.669938000000082,,,,,,,,,,,,,,29635569-d945-4442-9a04-5027aece5e44,1690,,"[63.3, 63.2]",4003644,40,,0.0096941423,0.0097966073,-0.000102465,0.0165809356,0.0180789083,-0.0014979728,-0.0013955077,,,,2.87655,,,Right Foot,,,"[56.3, 65.1]",,Ground Pass,,7.25,,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9938332415,0.9711068273,Bence András Kiss,404968.0,,,,,,,1,From Free Kick,Fabricio Amato,406490.0,Right Defensive Midfield,95,Zalaegerszegi TE,2209,"['5e0bbb8b-c212-5348-962f-a53ac0f097ff', '3cb1a930-77b6-5dd7-afac-80b93a97d419']",10,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:40:10.941,Pass,
514,,,,,,,,,,,,,,,,1.6957020000000484,,,,,,,,,,,,,,a1bf3dbb-f009-436d-afda-e41e173c2e25,1693,,"[50.3, 65.1]",4003644,40,,0.0120651359,0.0101260664,0.0019390695,0.0118145961,0.0151347788,-0.0033201827,-0.0052592522,,,,-2.712315,,,Right Foot,,,"[36.1, 58.6]",,Ground Pass,,15.62,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.6703537416,0.9902832508,Joseth Gael Peraza Serrano,142820.0,,,,,,,1,From Free Kick,Bence András Kiss,404968.0,Right Midfield,95,Zalaegerszegi TE,2209,"['1223cda5-458f-5b97-b08d-f99d7a6ab02c', 'd7ab29e6-49d9-5384-8718-41d1d5c3cd95']",12,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:40:12.619,Pass,
515,,,,,,,,,,,,,,,,2.2372899999995717,,,,,,,,,,,,,,3c5dae54-6fe1-4f3c-b83f-8c7db144be10,1697,,"[29.6, 54.7]",4003644,40,,0.0146362735,0.0114030736,0.0032331999,0.0086879283,0.0127564063,-0.004068478,-0.0073016779,,,,-2.299651,,,Right Foot,,,"[14.6, 37.9]",,Ground Pass,,22.52,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9897034761,0.9962850809,Bence Gundel-Takács,438528.0,,,,,,,1,From Free Kick,Joseth Gael Peraza Serrano,142820.0,Right Center Back,95,Zalaegerszegi TE,2209,"['86182c74-bb4d-52bd-840a-a6a82a08636f', '1659af16-ebb3-57db-929f-3d8f350ee9f9']",15,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:40:15.220,Pass,
516,,,,,,,,,,,,,,,,2.258685999999754,,,,,,,,,,,,,,77f4cda8-1480-4274-9c7e-286702f7c77e,1701,,"[14.1, 34.1]",4003644,40,,0.0089658452,0.0121816751,-0.0032158298,0.013222903,0.0103505524,0.0028723506,0.0060881805,,,,0.052317,,,Left Foot,,,"[73.3, 37.2]",,High Pass,,59.28,,,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.8625716136,0.2545606494,João Victor Vieira Ferreira Sousa,122981.0,,,,,,,1,From Free Kick,Bence Gundel-Takács,438528.0,Goalkeeper,95,Zalaegerszegi TE,2209,"['f0f689e3-6ff0-5ac7-bf8d-b4627e1de5aa', 'decf0f61-2a9a-5d4c-8b58-82a7b344a06c']",19,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:40:19.428,Pass,
517,,,,,,,,,,,,,,,,2.2083289999999107,,,,,,,,,,,,,,280e6e20-494e-4493-96bd-6b03b6cc47cf,1703,,"[73.3, 37.2]",4003644,40,,0.011238873,0.0089658452,0.0022730278,0.0130322538,0.013222903,-0.0001906492,-0.002463677,,,,-0.927295,,,Head,,,"[86.8, 19.2]",,High Pass,,22.5,,Incomplete,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.9479925407,0.2686094642,Maxsuell Alexandre Alves Soares,428358.0,,,,,,,1,From Free Kick,João Victor Vieira Ferreira Sousa,122981.0,Right Center Forward,95,Zalaegerszegi TE,2209,"['f78ea51f-8aac-527f-8b42-9a169bb94108', '1068841e-eee5-472f-abe3-ff7cab28ce4b']",21,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:40:21.687,Pass,
518,,,,,,,,,,,,,,,,2.512908000000287,,,,,,,,,,,,,,21cc04e1-8a2b-47c4-98cb-c365b622ad29,1710,,"[36.8, 58.5]",4003644,40,,0.010569606,0.0096066892,0.0009629168,0.0135390637,0.01129827,0.0022407938,0.001277877,True,,,-1.58457,,,Right Foot,,,"[36.3, 24.4]",,Ground Pass,,34.12,,,,,,,0.9979553223,Dominik Kaczvinszki,396417.0,,,,,Free Kick,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,97,Ujpest,1033,['ec3a9cd3-5854-594d-804e-dc9e3a55bce0'],29,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:40:29.144,Pass,
519,,,,,,,,,,,,,,,,3.1444589999997987,,,,,,,,,,,,,,ae5ed3c5-9fdc-4bff-816e-8e9e2c223929,1712,,"[40.2, 19.5]",4003644,40,,0.0096712308,0.010569606,-0.0008983752,0.0177263003,0.0135390637,0.0041872365,0.0050856117,True,,,-0.340523,,,Left Foot,,,"[67.8, 9.7]",,Ground Pass,,29.31,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.6095874831,0.8819487691,Krisztofer Horváth,40039.0,,,,,,,1,From Free Kick,Dominik Kaczvinszki,396417.0,Left Center Back,97,Ujpest,1033,['90903ee8-fd84-505f-88f0-97050570ca1a'],34,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:40:34.327,Pass,
520,,,,,,,,,,,,,,,,1.4527039999999105,,,,,,,,,,,,,,00eec1c4-c56f-454d-98a5-0141095e6540,1714,,"[61.0, 11.0]",4003644,40,,0.0109985089,0.0096712308,0.0013272781,0.012830778,0.0177263003,-0.0048955223,-0.0062228004,,,,2.612871,,,Right Foot,,,"[44.7, 20.5]",,Ground Pass,,18.91,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.8336230779,0.9944258928,Dominik Kaczvinszki,396417.0,,,,,,,1,From Free Kick,Krisztofer Horváth,40039.0,Left Wing,97,Ujpest,1033,['f3a0149f-af23-51a0-89b0-089fe70ca520'],40,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:40:40.480,Pass,
521,,,,,,,,,,,,,,,,2.2396659999997355,,,,,,,,,,,,,,ba915542-0e2b-4462-8e33-06928dc70987,1718,,"[53.8, 15.2]",4003644,40,,0.0106001031,0.0098654432,0.0007346598,0.0137518104,0.0155945867,-0.0018427763,-0.0025774362,,,,2.15201,,,Left Foot,,,"[39.7, 36.7]",,Ground Pass,,25.74,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.5674158508,0.9942473173,João Aniceto Grandela Nunes,7977.0,,,,,,,1,From Free Kick,Dominik Kaczvinszki,396417.0,Left Center Back,97,Ujpest,1033,"['9c152557-7b00-5497-95f1-5ce99a3165a7', 'c41025a4-7daa-5a74-9746-9bb16b5bbcf3']",45,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:40:45.938,Pass,
