,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
636,,,,,,,,,,,,,,,,,,,1.19575,,,,,,,,,,,,,,,2932eb60-e07b-4ec0-b5b2-5988f57669a5,2334,,,"[83.9, 31.1]",4003632,66,0.0096156532,0.00756926,0.0020463932,0.0292425808,0.0154852811,0.0137572996,0.0117109064,,,,1.623036,,,Right Foot,,,"[83.1, 46.4]",,Low Pass,,15.32,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9978326777,0.8309494257,Kristóf Papp,404306.0,,,,,Recovery,,2,From Free Kick,Dániel Böde,11046.0,Left Center Forward,219,Paksi FC,2160,"['3e44f911-f6bd-41a7-92f0-665619212ee6', '80440d9b-6209-5111-8e60-e7c16ff2c364']",19,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:21:19.899,Pass,
637,,,,,,,,,,,,,,,,,,,0.5307800000000279,,,,,,,,,,,,,,,34ee3e9b-f882-4d2b-9fca-269454fce73d,2337,,,"[82.4, 47.1]",4003632,66,0.0092024505,0.0097309379,-0.0005284874,0.0325069986,0.0290266797,0.0034803189,0.0040088063,,,,0.691657,,,Right Foot,,,"[88.8, 52.4]",,Ground Pass,,8.31,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9561343444,0.8131966591,Gergő Gyurkits,439968.0,,,,,,,2,From Free Kick,Kristóf Papp,404306.0,Center Defensive Midfield,219,Paksi FC,2160,"['d39a9518-be55-584c-a746-111c7c793dea', '7508baa3-44f9-53d0-9e9c-fe5720e7f1d6']",21,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:21:21.752,Pass,
638,,,,,,,,,,,,,,,,,,,1.8860959999999032,,,,,,,,,,,,,,,97670332-e942-4096-87a3-1e2509cfc39c,2340,,,"[89.1, 53.1]",4003632,66,0.0081336591,0.0092508262,-0.0011171671,0.0249993522,0.0315441415,-0.0065447893,-0.0054276222,,,,1.189578,,,Right Foot,,,"[98.8, 77.3]",,Ground Pass,,26.07,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.6593849247,0.9471213222,Attila Osváth,404304.0,,,,,,,2,From Free Kick,Gergő Gyurkits,439968.0,Left Center Midfield,219,Paksi FC,2160,"['43adfb0b-a346-57ac-836a-0d6220801651', 'b533edf4-2a3e-5ee7-8185-a0d526e84143']",23,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:21:23.061,Pass,
639,,,,,,,,,,,,,,,,,,,2.12981799999997,,,,,,,,,,,,,,,9845795d-bb0a-49ac-90e4-a363b1c9de2a,2343,,,"[110.6, 75.1]",4003632,66,0.0086870706,0.0082766609,0.0004104096,0.0461228564,0.0280450787,0.0180777777,0.0176673681,,,,-1.607188,,,Right Foot,True,,"[109.1, 33.9]",,High Pass,,41.23,,,,40.0,Attacking third - Right - To left - Short - High Pass,0.9966503686,0.2316252887,Dániel Böde,11046.0,,True,,,,0.0019244464,2,From Free Kick,Attila Osváth,404304.0,Right Wing Back,219,Paksi FC,2160,"['4d80d860-8e2b-5673-ab59-999a90b66123', '4645dc0b-3f1b-5e9a-865b-0f024f321c94']",27,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:21:27.262,Pass,
640,,,,,,,,,,,,,,,,,,,2.8228960000001826,,,,,,,,,,,,,,,cb1fca3f-73a7-44c4-86fa-8da1d04d34ff,2345,,,"[109.1, 33.9]",4003632,66,0.0088007124,0.0086870706,0.0001136418,0.0282134563,0.0461228564,-0.0179094002,-0.018023042,,,True,-2.650339,,,Head,,,"[89.1, 23.2]",,Low Pass,,22.68,,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.5664240527,0.6085002422,Bálint Vécsei,29000.0,,,,,,,2,From Free Kick,Dániel Böde,11046.0,Left Center Forward,219,Paksi FC,2160,"['cd6f213b-cd9f-5586-8c5b-89624f869270', '7f934927-5b3f-57c1-b01b-2944524ac21f']",29,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:21:29.392,Pass,True
641,,,,,,,,,,,,,,,,,,,0.5298979999998119,,,,,,,,,,,,,,,43f603b5-2f91-41d8-88a1-02ce1d968ffb,2349,,,"[91.8, 22.7]",4003632,66,0.0088118333,0.0085191857,0.0002926476,0.0758175701,0.0316436924,0.0441738777,0.0438812301,,,,0.372398,a862b64d-35ac-410a-a9af-0747426a83a2,,Left Foot,,,"[104.6, 27.7]",,Low Pass,,13.74,,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.8393075503,0.4113845527,Dániel Böde,11046.0,True,,,,,,2,From Free Kick,Bálint Vécsei,29000.0,Left Center Back,219,Paksi FC,2160,"['aaecea49-da4c-5ccf-ad6e-a3bb1eb1904d', '489471ae-6aa3-54ac-97a5-8dabc466e7ed']",33,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:21:33.794,Pass,
642,,,,,,,,,,,,,,,,,,,2.3774189999999944,,,,,,,,,,,,,,,c035e14f-d437-4be0-ae73-0526a59fea2f,2357,,,"[120.0, 0.1]",4003632,67,0.008084869,0.0097076884,-0.0016228193,0.1204395071,0.0416367538,0.0788027532,0.0804255726,,,,1.672617,,,Right Foot,,,"[115.3, 46.1]",,High Pass,True,46.24,,,,,,,0.4392244816,Bálint Vécsei,29000.0,,True,Inswinging,,Corner,0.0629503,2,From Corner,Gergő Gyurkits,439968.0,Left Center Midfield,220,Paksi FC,2160,['c871ae90-6e38-50a9-b3ec-a781ea589b7e'],13,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:13.883,Pass,
643,,,,,,,,,,,,,,,,,,,0.9237399999999908,,,,,,,,,,,,,,,048489bc-48f3-4d65-b53f-9f360586c778,2359,,,"[115.3, 46.1]",4003632,67,0.0082565714,0.008084869,0.0001717024,0.0711585805,0.1204395071,-0.0492809266,-0.0494526289,,,True,1.642104,,,Head,,,"[114.6, 55.9]",,High Pass,,9.82,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.607418898,0.6232117414,János Csaba Hahn,135987.0,,,,,,,2,From Corner,Bálint Vécsei,29000.0,Left Center Back,220,Paksi FC,2160,"['683e6462-846b-5404-9e69-fe1faec8de0c', '762742fd-949b-5ecf-a884-bf525503a4bd']",16,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:16.260,Pass,True
644,,,,,,,,,,,,,,,,,,,1.3738620000001975,,,,,,,,,,,,,,,3b837deb-ed2b-4895-b7f1-b22e776310bf,2363,,,"[114.1, 56.4]",4003632,67,0.0083509721,0.0085809445,-0.0002299724,0.03998366,0.0701940507,-0.0302103907,-0.0299804183,,,,2.541908,,,Right Foot,,,"[104.3, 63.1]",,Ground Pass,,11.87,,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9993168363,0.8975704312,Attila Osváth,404304.0,,,,,,,2,From Corner,János Csaba Hahn,135987.0,Right Center Forward,220,Paksi FC,2160,"['26ee5685-12c3-586a-8a7c-e76299edfe78', '6a62bddb-d425-5e3a-9615-8f06e16a0906']",18,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:18.091,Pass,
645,,,,,,,,,,,,,,,,,,,0.9353219999999274,,,,,,,,,,,,,,,f1795e73-39b0-412b-b1d1-c7f591ecf755,2366,,,"[104.3, 63.1]",4003632,67,0.0074568624,0.0083509721,-0.0008941097,0.0387109555,0.03998366,-0.0012727045,-0.0003785947,,,,-1.297335,e6b48d46-0072-4461-b00f-af8b1a719363,,Left Foot,True,,"[108.9, 46.7]",,High Pass,,17.03,,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9459333935,0.307489574,Bálint Vécsei,29000.0,True,,,,,0.012926818,2,From Corner,Attila Osváth,404304.0,Right Wing Back,220,Paksi FC,2160,"['5e9896bd-61ef-5ee1-8050-9227b5e1355d', '1f9db849-bd3d-576e-b2a9-e2d894bf0ff4']",19,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:19.465,Pass,
646,,,,,,,,,,,,,,,,,,,1.3821200000001117,,,,,,,,,,,,,,,06918001-1caf-40b0-9684-c5a7e32b7e04,2374,,,"[12.5, 28.2]",4003632,67,0.0145172104,0.0117511712,0.0027660392,0.0077425363,0.0135192396,-0.0057767034,-0.0085427426,,,,-1.112599,,,Keeper Arm,,,"[18.7, 15.7]",,Ground Pass,,13.95,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.7824334744,0.9960952401,Krisztián Tamás,348792.0,,,,,,,2,Regular Play,Dávid Banai,404208.0,Goalkeeper,221,Ujpest,1033,"['4fc3d07b-f5a5-5c33-906e-ae678501b202', '2a1940c5-c8ea-50fc-b769-20569fbb107c']",27,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:27.734,Pass,
647,,,,,,,,,,,,,,,,,,,1.7456459999999496,,,,,,,,,,,,,,,3d6f252e-12f1-4947-ab55-2a2d4e167c60,2378,,,"[37.2, 5.7]",4003632,67,0.0152115822,0.0113479625,0.0038636196,0.0102896458,0.0094164191,0.0008732267,-0.002990393,,,,0.288229,,,Right Foot,,,"[56.8, 11.5]",,Low Pass,,20.47,,Incomplete,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9878863235,0.4200510979,,,,,,,,,2,Regular Play,Krisztián Tamás,348792.0,Left Back,221,Ujpest,1033,"['db4dc09f-4fc4-509d-9180-d84e3f9e5b16', 'a9b384e1-913d-4ea8-8eb0-6f1c9a468ee0', '0589930d-07fc-4ee4-8ef0-8f690a0a029c']",32,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:32.050,Pass,True
648,,,,,,,,,,,,,,,,,,,4.136212000000058,,,,,,,,,,,,,,,0589930d-07fc-4ee4-8ef0-8f690a0a029c,2380,,,"[63.3, 68.6]",4003632,67,0.0125083923,0.0094164191,0.0030919733,0.011069159,0.0113479625,-0.0002788035,-0.0033707768,,,,-2.817746,,,Right Foot,,,"[20.4, 54.2]",,Ground Pass,,45.25,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9645962157,0.9914435744,Ádám Kovácsik,16737.0,,,,,Recovery,,2,Regular Play,Attila Osváth,404304.0,Right Wing Back,222,Paksi FC,2160,"['4aba7229-e032-4658-9295-cd60d8744ab6', '3d6f252e-12f1-4947-ab55-2a2d4e167c60', '77fe27cf-ed26-52d5-9a58-8da36d53e10f']",33,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:33.795,Pass,True
649,,,,,,,,,,,,,,,,,,,1.1501459999999497,,,,,,,,,,,,,,,91f5a4b8-5cf9-4c76-8e29-5cb74da15659,2383,,,"[20.4, 54.2]",4003632,67,0.0108547537,0.0125083923,-0.0016536387,0.0133030787,0.011069159,0.0022339197,0.0038875584,,,,0.117566,,,Right Foot,,,"[33.1, 55.7]",,Ground Pass,,12.79,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.8290293703,0.9518535137,Ákos Kinyik,404288.0,,,,,,,2,Regular Play,Ádám Kovácsik,16737.0,Goalkeeper,222,Paksi FC,2160,"['9674b65c-b314-571a-bd09-9609cc44ec36', 'f9aec2a8-4c39-5181-94a4-c3f7bf3a1d66']",37,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:37.932,Pass,
650,,,,,,,,,,,,,,,,,,,1.9316720000000205,,,,,,,,,,,,,,,eb5f6a11-9f53-4265-ae2e-2f56d1159d45,2386,,,"[39.4, 55.4]",4003632,67,0.0105184009,0.0105733117,-5.49108e-05,0.0151710128,0.0141236614,0.0010473514,0.0011022622,,,,-1.381262,,,Right Foot,,,"[44.1, 30.9]",,Ground Pass,,24.95,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9964459864,0.9897404909,Bálint Vécsei,29000.0,,,,,,,2,Regular Play,Ákos Kinyik,404288.0,Center Back,222,Paksi FC,2160,"['91523f22-509f-5fb9-b591-ac4ff0f03e75', '86df50c6-df94-58af-a6e1-22e63750140a']",41,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:41.093,Pass,
651,,,,,,,,,,,,,,,,,,,1.6484199999999254,,,,,,,,,,,,,,,06608a8f-580d-4cfd-9800-456e5fd789a8,2389,,,"[38.6, 21.7]",4003632,67,0.0097712399,0.0106883664,-0.0009171264,0.0151847973,0.0139619578,0.0012228396,0.002139966,,,,-0.615413,,,Left Foot,,,"[54.3, 10.6]",,Ground Pass,,19.23,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.8987221578,0.9337931275,Erik Silye,404300.0,,,,,,,2,Regular Play,Bálint Vécsei,29000.0,Left Center Back,222,Paksi FC,2160,"['6e59e326-0233-53e4-b8e4-0db8001fe414', '46aa2bf8-3f88-5e27-992f-1d35414ccdb3']",44,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:44.361,Pass,
652,,,,,,,,,,,,,,,,,,,1.0950100000000094,,,,,,,,,,,,,,,384a56de-f4ff-4bae-bc00-b4c7a5ecd638,2392,,,"[49.6, 17.1]",4003632,67,0.0106549636,0.010255632,0.0003993316,0.0132387215,0.0148695223,-0.0016308008,-0.0020301323,,,,2.859038,,,Left Foot,,,"[34.1, 21.6]",,Ground Pass,,16.14,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9962367236,0.9926361442,Bálint Vécsei,29000.0,,,,,,,2,Regular Play,Erik Silye,404300.0,Left Wing Back,222,Paksi FC,2160,"['25a59f7a-46b7-5844-9762-dc1a7df418ab', 'c540bbf4-6cbc-5e39-b9c4-40fb300057d7']",47,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:47.542,Pass,
653,,,,,,,,,,,,,,,,,,,2.2731419999999924,,,,,,,,,,,,,,,47132bdc-1f28-4665-bdf8-40eabea99f0d,2395,,,"[30.6, 25.4]",4003632,67,0.0120608909,0.011190407,0.0008704839,0.0108895265,0.0123495804,-0.001460054,-0.0023305379,,,,2.406153,,,Left Foot,,,"[15.9, 38.7]",,Ground Pass,,19.82,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.97088518,0.9966880679,Ádám Kovácsik,16737.0,,,,,,,2,Regular Play,Bálint Vécsei,29000.0,Left Center Back,222,Paksi FC,2160,"['0f86ba9c-4bd4-5a32-ab70-963ad7d2face', 'd067f352-87de-54f0-8851-463f82dea4de']",50,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:50.194,Pass,
654,,,,,,,,,,,,,,,,,,,3.0004890000000595,,,,,,,,,,,,,,,1c257eeb-cf49-4ff8-96e6-5240fc8797bc,2398,,,"[21.4, 36.2]",4003632,67,0.0086633675,0.011669036,-0.0030056685,0.0103675891,0.0123988055,-0.0020312164,0.0009744521,,,,0.091249,,,Right Foot,,,"[67.3, 40.4]",,High Pass,,46.09,,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.5122804977,0.3391685784,,,,,,,,,2,Regular Play,Ádám Kovácsik,16737.0,Goalkeeper,222,Paksi FC,2160,"['a3c3621f-7972-5a56-8567-ba6db9d0d1ed', 'ec34a46c-0c85-41ef-aa3c-56ade40bf6cf']",55,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:22:55.038,Pass,
655,,,,,,,,,,,,,,,,,,,1.881311999999918,,,,,,,,,,,,,,,ec34a46c-0c85-41ef-aa3c-56ade40bf6cf,2399,,,"[52.8, 39.7]",4003632,67,0.017048521,0.0123988055,0.0046497155,0.0095082885,0.011669036,-0.0021607475,-0.006810463,,,,0.704706,,,Head,,,"[66.5, 51.4]",,High Pass,,17.98,,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.5415733919,0.4206420183,,,,,,,Recovery,,2,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,222,Paksi FC,2160,"['2d6a73f1-3e50-4a3e-adb2-be69ee5883e2', '1c257eeb-cf49-4ff8-96e6-5240fc8797bc']",58,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:58.039,Pass,
656,,,,,,,,,,,,,,,,,,,1.026972000000067,,,,,,,,,,,,,,,de3f4208-022d-44ee-af5a-3dbd710a4657,2402,,,"[62.4, 23.7]",4003632,68,0.0093847625,0.0096350769,-0.0002503144,0.0173436254,0.0181773789,-0.0008337535,-0.0005834391,,,,-1.243698,,,Right Foot,,,"[68.1, 6.9]",,Ground Pass,,17.74,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.4843590258,0.9814152718,Erik Silye,404300.0,,,,,,,2,Regular Play,Bálint Vécsei,29000.0,Left Center Back,222,Paksi FC,2160,"['21058aaa-430e-5a2e-92ea-7ff22ad6413d', 'c04dd15c-6b3f-5e37-b2b7-e7fd588ed1cb']",1,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:01.862,Pass,
657,,,,,,,,,,,,,,,,,,,2.1018320000001696,,,,,,,,,,,,,,,dd77a5a9-4ebf-4890-9d4e-4edd13561314,2405,,,"[71.4, 9.8]",4003632,68,0.0099245207,0.00956186,0.0003626607,0.0362965018,0.0186067354,0.0176897664,0.0173271056,,,,1.062823,,,Left Foot,,,"[87.6, 38.9]",,High Pass,,33.31,,,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.6474783229,0.3060412705,Dániel Böde,11046.0,,,,,,,2,Regular Play,Erik Silye,404300.0,Left Wing Back,222,Paksi FC,2160,"['7a75a7ef-f255-5539-9254-da703215515a', '35bae688-249e-5826-902d-736637b83924']",4,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:04.150,Pass,
658,,,,,,,,,,,,,,,,,,,2.2880719999999273,,,,,,,,,,,,,,,71c6ad3c-4d77-44ad-981a-93eb38eda23b,2413,,,"[85.1, 36.9]",4003632,68,0.0087807896,0.0094906604,-0.0007098708,0.0294860676,0.030341886,-0.0008558184,-0.0001459476,,,,1.243058,,,Right Foot,,,"[95.3, 66.9]",,High Pass,,31.69,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9884775118,0.7767896652,Attila Osváth,404304.0,,,,,,,2,Regular Play,Dániel Böde,11046.0,Left Center Forward,222,Paksi FC,2160,"['99eb93bb-8ee1-5cc0-a89e-12e693ead781', 'e78f6f96-b559-4faa-908a-aee04b02f66d', '725fef57-c01c-5ed5-a4e8-859278bc3e4a']",9,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:09.066,Pass,True
659,,,,,,,,,,,,,,,,,,,2.475378999999957,,,,,,,,,,,,,,,7258a021-5243-42ae-b7f6-9993110214e0,2416,,,"[96.9, 67.4]",4003632,68,0.0088217426,0.0085682524,0.0002534902,0.0481722131,0.0304286592,0.017743554,0.0174900638,,,,-0.308053,,,Right Foot,,,"[110.1, 63.2]",,Ground Pass,,13.85,,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9322105911,0.7960540056,Gergő Gyurkits,439968.0,,,,,,,2,Regular Play,Attila Osváth,404304.0,Right Wing Back,222,Paksi FC,2160,"['8d77d3e9-02c5-54cf-aebc-cfccf709fcd4', 'f106572a-bf47-53e5-8c3c-39f3b6d43c4f']",12,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:12.172,Pass,
660,,,,,,,,,,,,,,,,,,,0.6495080000001472,,,,,,,,,,,,,,,f924ba0c-f99e-4d2f-be15-de7f98f3f8ff,2418,,,"[110.1, 63.2]",4003632,68,0.0088310251,0.0088217426,9.2825e-06,0.0555607937,0.0481722131,0.0073885806,0.0073792981,,,,-2.154667,,,Right Foot,,,"[106.4, 57.6]",,Ground Pass,,6.71,,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9994574871,0.7252392173,Bence Lenzsér,404299.0,,,,,,,2,Regular Play,Gergő Gyurkits,439968.0,Left Center Midfield,222,Paksi FC,2160,['22f0a4b5-dd43-52e1-8822-f948442e2988'],14,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:14.647,Pass,
661,,,,,,,,,,,,,,,,,,,0.9455190000000876,,,,,,,,,,,,,,,f0fdd8aa-afdc-4538-a9bb-16c9c2802c7b,2421,,,"[116.6, 56.4]",4003632,68,0.0074315304,0.0087009687,-0.0012694383,0.154380545,0.0651220307,0.0892585143,0.0905279526,,,,-1.400061,,,Right Foot,True,,"[119.1, 41.9]",,High Pass,,14.71,,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9895291125,0.1252776831,,,,,,,,0.22652073,2,Regular Play,Bence Lenzsér,404299.0,Right Center Back,222,Paksi FC,2160,"['95b55edc-154a-5750-ad35-4ec96a43b52b', '16316232-ebe8-46b5-bb16-a3e8ac3774f1']",16,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:16.479,Pass,
662,,,,,,,,,,,,,,,,,,,1.8168020000001415,,,,,,,,,,,,,,,db9508ff-fc74-4418-a3cc-87805f90d86f,2427,,,"[120.0, 0.1]",4003632,68,0.0094662486,0.0097076884,-0.0002414398,0.0275206603,0.0416367538,-0.0141160935,-0.0138746537,,,,1.689713,,,Right Foot,,,"[115.4, 38.6]",,High Pass,True,38.77,,Incomplete,,,,,0.434035778,,,,,Inswinging,,Corner,0.07004174,2,From Corner,Gergő Gyurkits,439968.0,Left Center Midfield,223,Paksi FC,2160,['10486e15-01b5-4bf6-bf7f-882c6a650e2a'],46,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:46.199,Pass,
663,,,,,,,,,,,,,,,,,,,2.5405220000001134,,,,,,,,,,,,,,,dad06dfb-ebc0-4cb9-8395-968d7f952c95,2429,,,"[95.8, 34.4]",4003632,68,0.0092820348,0.0051839896,0.0040980452,0.0246807523,0.0141363423,0.01054441,0.0064463648,,,,-2.611744,,,Head,,,"[81.8, 26.2]",,Low Pass,,16.22,,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.8054215227,0.8798749447,Erik Silye,404300.0,,,,,Recovery,,2,From Corner,Kevin Horváth,404302.0,Right Center Midfield,223,Paksi FC,2160,['9e995bd6-7ee4-592c-8cf0-1dfcf83ed59b'],49,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:49.855,Pass,
664,,,,,,,,,,,,,,,,,,,3.617064000000013,,,,,,,,,,,,,,,45e43dbc-83cb-46f2-ba67-5663e79fea5c,2432,,,"[81.8, 26.2]",4003632,68,0.0111842779,0.0092820348,0.0019022431,0.014489322,0.0246807523,-0.0101914303,-0.0120936735,,,,2.983926,,,Right Foot,,,"[38.4, 33.1]",,Ground Pass,,43.95,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.8070372488,0.9682249427,Ádám Kovácsik,16737.0,,,,,,,2,From Corner,Erik Silye,404300.0,Left Wing Back,223,Paksi FC,2160,"['dfb66e58-2484-54da-965e-d4fdab6a3b36', '484a9e95-d8d8-45e1-bcde-10860b976f2f']",52,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:23:52.395,Pass,True
665,,,,,,,,,,,,,,,,,,,2.9681210000000426,,,,,,,,,,,,,,,5f786273-58de-456f-9c38-9b5f1c7daa0d,2435,,,"[40.1, 35.6]",4003632,69,0.0089461152,0.0097727943,-0.0008266792,0.0308563057,0.0137518104,0.0171044953,0.0179311745,,,,0.108661,,,Right Foot,,,"[84.1, 40.4]",,High Pass,,44.26,,,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.6130174603,0.2736543417,Dániel Böde,11046.0,,,,,,,2,From Corner,Ádám Kovácsik,16737.0,Goalkeeper,223,Paksi FC,2160,"['e7394a24-34d2-5c5c-ae81-72ca01c347fb', 'be548726-5d63-5626-9d41-cbb0320047eb']",0,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:24:00.203,Pass,
666,,,,,,,,,,,,,,,,,,,1.40824599999981,,,,,,,,,,,,,,,1ed09b4e-0c84-45e9-95ec-1ced6a29b5df,2437,,,"[84.1, 40.4]",4003632,69,0.0096514747,0.0089461152,0.0007053595,0.0267531257,0.0308563057,-0.00410318,-0.0048085395,,,,1.686778,6bde1246-a75e-4697-8697-32c9bae5bf42,,Other,,,"[82.9, 50.7]",,Low Pass,,10.37,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9985572611,0.7987133265,Kevin Horváth,404302.0,True,,,,,,2,From Corner,Dániel Böde,11046.0,Left Center Forward,223,Paksi FC,2160,['991d956f-3749-5ae4-b3bb-2256f2188740'],3,,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:24:03.171,Pass,
667,,,,,,,,,,,,,,,,,,,3.658290000000038,,,,,,,,,,,,,,,c750b216-a294-4c35-a1ae-df1dc6bede7d,2444,,,"[4.5, 39.9]",4003632,69,0.009666929,0.0107811699,-0.0011142408,0.0117670577,0.005950429,0.0058166287,0.0069308695,,,,0.279812,,,Right Foot,,,"[63.0, 56.7]",,High Pass,,60.87,,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9986204729,0.3848175406,,,,,,,Goal Kick,,2,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,224,Ujpest,1033,['ac4087d9-f5b6-4151-a389-80c32b32cfa2'],59,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:59.884,Pass,
