bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.940577999999994,,,,,,,,,,,,,4b7261ab-45ac-4a8d-9328-3cc36d4caaac,1541,,,"[58.2, 68.4]",4003574,46,,0.0118438983,0.0102125863,0.0016313121,0.0119483694,0.0140017569,-0.0020533875,-0.0036846995,,,,-2.64517,,,Left Foot,,,,"[21.0, 48.3]",,Ground Pass,,42.31,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9749114409,0.9938035011,Ilya Popovych,484629.0,,,,,,2,From Free Kick,Bohdan Melnyk,406296.0,Right Defensive Midfield,97,Kisvárda,2484,"['bce38166-b4b0-578b-9b17-2511d8b8dcc6', 'fb2a90cc-1d85-5953-8e0f-1b3df37986ac', '9798e498-fa92-44a4-b90e-16001032602e']",22,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:22.570,Pass,True
,,,,,,,,,,,,,,,,2.358206000000006,,,,,,,,,,,,,11b023f1-08db-4e98-9b15-c71ec233c7fc,1544,,,"[21.0, 48.3]",4003574,46,,0.0099902321,0.0118438983,-0.0018536663,0.0233145691,0.0119483694,0.0113661997,0.013219866,,,,-0.171553,,,Right Foot,,,,"[71.3, 39.6]",,High Pass,,51.08,,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.7790605594,0.1768854707,Attila Filip Pintér,484633.0,,,,,,2,From Free Kick,Ilya Popovych,484629.0,Goalkeeper,97,Kisvárda,2484,"['5abba2f4-d100-5122-adbe-73a0028feb25', 'd0b35f0c-049d-59e7-8a2a-563da010c527']",25,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:25.511,Pass,
,,,,,,,,,,,,,,,,0.9972160000000003,,,,,,,,,,,,,a1e5587e-47cc-48f6-81d7-26b5e8003fc1,1547,,,"[68.5, 32.8]",4003574,46,,0.0095686503,0.0094408765,0.0001277737,0.0210028403,0.0221003778,-0.0010975376,-0.0012253113,,,,-1.979495,,,Left Foot,,,,"[66.2, 27.4]",,Ground Pass,,5.86,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.7755148947,0.9762287736,Jasmin Mešanović,388945.0,,,,,,2,From Free Kick,Attila Filip Pintér,484633.0,Center Forward,97,Kisvárda,2484,"['f7d6370a-36ca-58d9-a17b-9c48d810ab31', 'bf67c97d-e1dc-5bbf-a485-95063b136df5']",29,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:29.012,Pass,
,,,,,,,,,,,,,,,,1.0892079999999986,,,,,,,,,,,,,376f3d9f-46d0-4c25-85e7-7ef6ff26bb93,1550,,,"[65.3, 26.9]",4003574,46,,0.0105994828,0.0093071768,0.001292306,0.0188438203,0.020172365,-0.0013285447,-0.0026208507,,,,1.737367,,,Right Foot,,,,"[63.0, 40.6]",,Ground Pass,,13.87,,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9563116275,0.9475190639,Abdulrasaq Ridwan Popoola,484631.0,,,,,,2,From Free Kick,Jasmin Mešanović,388945.0,Left Wing,97,Kisvárda,2484,"['3710a001-d51a-5098-ae06-0c62de958a35', '388edd91-a983-56f7-86e7-6a8385c25861']",30,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:01:30.767,Pass,
,,,,,,,,,,,,,,,,1.477455999999991,,,,,,,,,,,,,c2d909b3-163f-4cbe-bd13-06e68a8d00ba,1557,,,"[61.8, 28.2]",4003574,46,,0.0094815614,0.0097683566,-0.0002867952,0.0204621349,0.0184650477,0.0019970872,0.0022838823,,,,-0.912371,,,Left Foot,,,,"[74.1, 12.3]",,Ground Pass,,20.1,,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.8413714301,0.9676716328,Giorgi Beridze,28763.0,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,98,Ujpest,1033,"['f6da8236-081b-5faf-9d9a-e9442ec2c247', '9eaa0fea-2732-581c-9164-47e0841f74da']",38,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:38.447,Pass,
,,,,,,,,,,,,,,,,1.373779999999999,,,,,,,,,,,,,1cfb696b-a078-4830-a8f5-25d5c14dd6a9,1560,,,"[73.1, 14.5]",4003574,46,,0.0097132912,0.0094280923,0.0002851989,0.0182416309,0.020067405,-0.0018257741,-0.002110973,,,,1.869881,,,Right Foot,,,,"[69.4, 26.5]",,Ground Pass,,12.56,,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9744623235,0.9875061512,Iuri José Picanço Medeiros,7138.0,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Left Wing,98,Ujpest,1033,"['bdce9b9b-f40e-503e-a7a0-cdb7ef1c9edf', 'caef8bd0-b36f-55da-8f29-1e23ec1aa022']",43,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:43.452,Pass,
,,,,,,,,,,,,,,,,1.4378080000000044,,,,,,,,,,,,,8c0b39ca-9d9b-4d47-8e1d-e3872d19b3d6,1564,,,"[68.4, 25.8]",4003574,46,,0.0093589667,0.0096765608,-0.000317594,0.0199963767,0.0179056693,0.0020907074,0.0024083015,,,,-2.060754,,,Left Foot,,,,"[66.8, 22.8]",,Ground Pass,,3.4,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9713483175,0.9303117394,André Lourenço Duarte,132838.0,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,98,Ujpest,1033,"['b6c3d8b9-f6a7-534e-b819-3270397caec0', 'fc6f3808-eb99-4369-8bf8-baba8d05d3a9', 'b4441a0c-5d89-5185-9812-6a3fb4e83c4f']",45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:45.396,Pass,True
,,,,,,,,,,,,,,,,1.7826159999999942,,,,,,,,,,,,,4ecea411-c790-4e49-b33b-983d4f9af1c8,1567,,,"[66.8, 22.8]",4003574,46,,0.0090508927,0.0093589667,-0.0003080741,0.0202833191,0.0199963767,0.0002869423,0.0005950164,,,,1.691662,,,Right Foot,,,,"[63.8, 47.5]",,Ground Pass,,24.88,,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.8849631784,0.9506679177,João Aniceto Grandela Nunes,7977.0,,,,,,2,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,98,Ujpest,1033,"['b257267f-1134-5803-a019-8d38d3996dce', '9aec6f0c-cd3e-5877-8591-a9ae28498774']",46,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:46.834,Pass,
,,,,,,,,,,,,,,,,1.6963870000000025,,,,,,,,,,,,,cf410c3c-7850-4d09-b1fe-d1d7ca1b03cc,1570,,,"[64.9, 48.3]",4003574,46,,0.0093780365,0.0094194785,-4.1442e-05,0.0180354156,0.0199877433,-0.0019523278,-0.0019108858,,,,1.232918,,,Right Foot,,,,"[75.3, 77.9]",,Ground Pass,,31.37,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9932073078,0.9807050824,Barnabás Bese,7390.0,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,98,Ujpest,1033,"['de374770-d25f-5fe9-a3c8-3c4cc2b7f3fa', 'd34f7a5e-69e5-5426-8aa3-b3c0600f2c1b']",49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:49.643,Pass,
,,,,,,,,,,,,,,,,2.9236219999999884,,,,,,,,,,,,,a6f6602d-beb4-4108-9385-2354824c1138,1572,,,"[75.3, 77.9]",4003574,46,,0.0094392272,0.0093780365,6.11907e-05,0.0176821593,0.0180354156,-0.0003532562,-0.0004144469,,,,-2.072822,,,Right Foot,,,,"[62.4, 54.4]",,Ground Pass,,26.81,,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.8899093965,0.9824878573,João Aniceto Grandela Nunes,7977.0,,,,,,2,Regular Play,Barnabás Bese,7390.0,Right Back,98,Ujpest,1033,['7c123730-8f00-51db-b85c-e3265b0a5806'],51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:51.339,Pass,
,,,,,,,,,,,,,,,,2.0546790000000037,,,,,,,,,,,,,10f6677a-72c9-4991-8189-7e9fb416201a,1575,,,"[62.4, 54.4]",4003574,46,,0.0091433758,0.0094392272,-0.0002958514,0.019491652,0.0176821593,0.0018094927,0.0021053441,,,,-1.495596,,,Right Foot,,,,"[64.6, 25.2]",,Ground Pass,,29.28,,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.7821430322,0.9652889371,André Lourenço Duarte,132838.0,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,98,Ujpest,1033,"['5abe41ee-988c-5c9a-aa94-a1742431d7e7', '2962016c-d2ad-569e-bbcb-3477bbaefaa0']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:54.263,Pass,
,,,,,,,,,,,,,,,,1.7292449999999808,,,,,,,,,,,,,b3a231d2-472e-47f5-82b0-f1072a8a285d,1578,,,"[79.8, 28.8]",4003574,47,,0.0089423871,0.0089563942,-1.40071e-05,0.0239749365,0.0259351004,-0.0019601639,-0.0019461568,,,,1.403228,,,Right Foot,,,,"[86.6, 69.0]",,Low Pass,,40.77,,,,34.0,Midfield third - Left - To right - Long - High Pass,0.5969386554,0.890871942,Barnabás Bese,7390.0,,True,,,,2,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,98,Ujpest,1033,"['20ec525f-0182-5c0a-9a7b-30b3e250a961', '3c735a2c-1bd8-5ffc-8ab5-ec6f28b88866']",3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:03.406,Pass,
,,,,,,,,,,,,,,,,2.7746359999999988,,,,,,,,,,,,,5c9f55d3-129d-4227-bc45-e209a5ebeb8e,1581,,,"[90.6, 67.9]",4003574,47,,0.0068807956,0.0093145352,-0.0024337396,0.0107508264,0.026155265,-0.0154044386,-0.012970699,,True,,-0.377581,,,Right Foot,,,,"[120.1, 56.2]",,High Pass,,31.74,,Out,,40.0,Attacking third - Right - To left - Short - High Pass,0.8588317273,0.3679105043,,,,,,,,2,Regular Play,Barnabás Bese,7390.0,Right Back,98,Ujpest,1033,['d41f0f83-b94c-5498-baf7-1cec31cd8dd1'],6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:06.380,Pass,
,,,,,,,,,,,,,,,,2.522447999999975,,,,,,,,,,,,,3356106c-5295-4967-9e82-8d14534d7bd3,1582,,,"[5.2, 32.1]",4003574,47,,0.0109556131,0.0107508264,0.0002047867,0.0091440799,0.0068807956,0.0022632843,0.0020584976,True,,,1.623853,,,Right Foot,,,,"[4.7, 42.1]",,Ground Pass,,9.99,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.6401491681,0.9989996552,Ilya Popovych,484629.0,,,,Goal Kick,,2,From Goal Kick,Bernardo Matić,130709.0,Center Back,99,Kisvárda,2484,['f1a0399e-9941-5cfe-8327-75c633019623'],25,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:25.941,Pass,
,,,,,,,,,,,,,,,,3.4403329999999843,,,,,,,,,,,,,2d1eccac-4c00-4911-b3aa-444ddc13219e,1584,,,"[7.7, 43.6]",4003574,47,,0.007183983,0.0109556131,-0.0037716301,0.0105735911,0.0091440799,0.0014295112,0.0052011413,,,,0.290183,,,Right Foot,,,,"[71.8, 62.8]",,High Pass,,66.93,,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9852846273,0.253200531,Soma Novothny,48800.0,,,,,,2,From Goal Kick,Ilya Popovych,484629.0,Goalkeeper,99,Kisvárda,2484,"['c94ec2a5-1ab3-572e-9262-918f7cf90c37', 'e87f658e-e1e6-406e-b7c2-0776139a72de']",29,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:29.105,Pass,
,,,,,,,,,,,,,,,,2.2416620000000114,,,,,,,,,,,,,e87f658e-e1e6-406e-b7c2-0776139a72de,1586,,,"[48.3, 17.3]",4003574,47,,0.0120196659,0.0091440799,0.002875586,0.0087773288,0.0109556131,-0.0021782843,-0.0050538704,,,True,0.963491,,,Head,,,,"[52.4, 23.2]",,High Pass,,7.18,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.6446128362,0.7421157956,Arijan Ademi,18879.0,,,,Recovery,,2,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,100,Ujpest,1033,"['e08e3993-564f-563f-8bbb-fca7710b549d', '54a81c50-447c-5587-9be6-bfca1d894e44', '2d1eccac-4c00-4911-b3aa-444ddc13219e']",32,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:32.546,Pass,True
,,,,,,,,,,,,,,,,1.0767339999999967,,,,,,,,,,,,,717d578f-9543-4339-b6bd-51fef731d5a0,1589,,,"[52.4, 23.2]",4003574,47,,0.016858913,0.0120196659,0.0048392471,0.0109736603,0.0087773288,0.0021963315,-0.0026429156,,,True,0.152649,,,Head,,,,"[57.6, 24.0]",,High Pass,,5.26,,Incomplete,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.6404773096,0.7670434713,Attila Fiola,11268.0,,,,,,2,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,100,Ujpest,1033,"['d5f91942-ab33-4c58-aca6-78ac00bf9c27', '8cabadaf-79cb-5401-bbc7-2c55da1b5d07', '4d23b77f-1d96-56ca-bfd5-b2961c2e67bf']",34,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:34.787,Pass,True
,,,,,,,,,,,,,,,,2.445411999999982,,,,,,,,,,,,,d682cc0a-ba2f-466d-8c13-e4aa9f214331,1595,,,"[61.5, 59.9]",4003574,47,,0.011874144,0.0105275363,0.0013466077,0.0117722051,0.0160105806,-0.0042383755,-0.0055849832,,,,2.509543,,,Right Foot,,,,"[46.0, 71.3]",,Ground Pass,,19.21,,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.721824264,0.9626200199,Branimir Cipetić,46426.0,,,,,,2,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Left Defensive Midfield,101,Kisvárda,2484,"['8f4d7329-5919-4979-83a7-df94562db878', 'e815e3e1-4eb6-5b5c-96e7-1d1b0c6b3bd3', '389ac2c4-4890-5d2a-9802-7393e6486343']",36,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:36.882,Pass,True
,,,,,,,,,,,,,,,,0.4932200000000011,,,,,,,,,,,,,338adbf1-f82e-4ae4-a895-ddb7a50551e5,1603,,,"[59.5, 75.4]",4003574,47,,0.0093758078,0.0098567968,-0.000480989,0.0151986377,0.0126467347,0.002551903,0.003032892,,,,-0.712566,,,Right Foot,,,,"[64.5, 71.1]",,Ground Pass,,6.61,,Unknown,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.656848913,,,,,,,,,2,Regular Play,Branimir Cipetić,46426.0,Right Center Back,101,Kisvárda,2484,"['ef778ce6-397f-52d7-86e7-2649ba0f0340', '69d63f3b-4898-4109-bb8e-8f9432c347e1', 'c8235530-06fa-4029-bfee-e87d6e0fcd44']",41,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:41.699,Pass,True
,,,,,,,,,,,,,,,,0.9797079999999841,,,,,,,,,,,,,92265a5f-95ad-4aa0-846a-e866f9f67f88,1607,,,"[65.8, 75.3]",4003574,48,,0.0095100179,0.0093758078,0.0001342101,0.0170369148,0.0151986377,0.0018382771,0.001704067,,,,-1.717819,,,Right Foot,,,,"[64.8, 68.8]",,Ground Pass,,6.62,,,,,,,0.9979877472,Dominik István Soltész,484628.0,,,,Free Kick,,2,From Free Kick,Branimir Cipetić,46426.0,Right Center Back,102,Kisvárda,2484,['eeb9e425-c6f7-515b-8cf0-89fbaa694d83'],26,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:26.046,Pass,
,,,,,,,,,,,,,,,,1.3006440000000001,,,,,,,,,,,,,8370bd55-bf91-43ae-bf6b-0cf50e227fec,1610,,,"[75.8, 67.3]",4003574,48,,0.0096989227,0.0092262197,0.000472703,0.0226423591,0.0205229763,0.0021193828,0.0016466798,,,,-1.567481,,,Left Foot,,,,"[75.8, 58.3]",,Ground Pass,,9.05,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.8979092941,0.9605218172,Bohdan Melnyk,406296.0,,,,,,2,From Free Kick,Dominik István Soltész,484628.0,Left Wing Back,102,Kisvárda,2484,"['dc31e2a5-a1c9-5568-940d-c3192cef9efb', 'fbf60b4b-0b99-59ce-95f9-45ca2f4845b6']",29,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:29.257,Pass,
,,,,,,,,,,,,,,,,1.100005999999994,,,,,,,,,,,,,69393082-9d7f-4d93-b44d-a3f35396bb25,1613,,,"[72.7, 62.1]",4003574,48,,0.0086042695,0.0098019745,-0.001197705,0.0224671885,0.020805791,0.0016613975,0.0028591026,,,,0.817523,,,Right Foot,,,,"[85.5, 75.8]",,Ground Pass,,18.71,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9533749474,0.9466244578,Branimir Cipetić,46426.0,,,,,,2,From Free Kick,Bohdan Melnyk,406296.0,Right Defensive Midfield,102,Kisvárda,2484,"['36c03a89-29c2-501a-b08c-bc181eaee626', '1e42a6c4-f9df-57a9-ad8c-1926fc512eee']",31,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:31.865,Pass,
,,,,,,,,,,,,,,,,1.2462419999999983,,,,,,,,,,,,,f9ee5432-22fd-4582-b590-8970a3582060,1615,,,"[85.5, 75.8]",4003574,48,,0.0057832287,0.0086042695,-0.0028210408,0.0143054752,0.0224671885,-0.0081617134,-0.0053406726,,,,-0.852053,,,Right Foot,,,,"[99.8, 59.4]",,High Pass,,21.76,,Incomplete,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.4792253417,0.2814192772,,,,,,,,2,From Free Kick,Branimir Cipetić,46426.0,Right Center Back,102,Kisvárda,2484,['b29c85a6-18e2-4cfc-82c8-aa02c87a78db'],32,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:32.965,Pass,
,,,,,,,,,,,,,,,,2.5240860000000103,,,,,,,,,,,,,b29c85a6-18e2-4cfc-82c8-aa02c87a78db,1616,,,"[20.3, 20.7]",4003574,48,,0.0142360246,0.0224671885,-0.008231164,0.0124421222,0.0086042695,0.0038378527,0.0120690167,,,,0.609738,,,Head,,,,"[33.9, 30.2]",,Low Pass,,16.59,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9015033226,0.6765807867,Gleofilo Sabrino Rudewald Vlijter,103341.0,,,,Recovery,,2,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,103,Ujpest,1033,"['f9ee5432-22fd-4582-b590-8970a3582060', 'c0b0cf2b-19cb-5f84-abc8-13c22168ed39']",34,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:34.212,Pass,
,,,,,,,,,,,,,,,,0.31818399999997926,,,,,,,,,,,,,940a8f28-b4d4-460f-aac7-a585033aaad8,1620,,,"[33.6, 29.3]",4003574,48,,0.0104912641,0.0143888732,-0.0038976092,0.0155282756,0.0113180382,0.0042102374,0.0081078466,,,,3.087591,,,Right Foot,,,,"[29.9, 29.5]",,Ground Pass,,3.71,,Incomplete,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.8674016745,0.9764093161,,,,,,,,2,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,103,Ujpest,1033,"['31a37b09-119b-5013-bcd3-8e43ba7bcbb4', '7246931f-9dd6-4b7f-a63f-71e543b24ea7', '4c2309aa-62b7-4638-a663-13ca00a32a9a']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:37.521,Pass,True
,,,,,,,,,,,,,,,,3.5617180000000226,,,,,,,,,,,,,a01ff93a-1833-4266-8f21-a037fd4ccb85,1626,,,"[47.1, 32.0]",4003574,48,,0.0101401852,0.0104912641,-0.0003510788,0.030795712,0.0155282756,0.0152674364,0.0156185152,,,,0.360422,4b7851fa-4192-4c42-a9dc-fa03ee50ef89,,Right Foot,,,,"[86.9, 47.0]",,High Pass,,42.53,,,,34.0,Midfield third - Left - To right - Long - High Pass,0.6424219456,0.2591280937,Aljoša Matko,101803.0,True,,,,,2,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,105,Ujpest,1033,['78a11a7f-4057-50de-a0d0-5eb8d0935287'],41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:41.847,Pass,
,,,,,,,,,,,,,,,,1.7014320000000298,,,,,,,,,,,,,eaddfc55-3daf-42d4-a9b6-1bf9c48898e0,1632,,,"[120.0, 80.0]",4003574,50,,0.0070985425,0.0088062175,-0.0017076749,0.0292302314,0.0427160859,-0.0134858545,-0.0117781796,True,,,-1.707771,,,Left Foot,,,,"[114.9, 43.0]",,High Pass,True,37.35,,Incomplete,,,,,0.4751739204,Arijan Ademi,18879.0,,,Inswinging,Corner,0.018183498,2,From Corner,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,106,Ujpest,1033,"['9eb361d0-c874-4e2c-adb8-3946141b9292', 'f9f069a2-7914-5012-b724-4c21b6b75b44']",8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:08.619,Pass,
,,,,,,,,,,,,,,,,1.1520300000000279,,,,,,,,,,,,,a878a122-4fec-4bb6-8a1e-50f9a594b0b1,1639,,,"[102.1, 78.9]",4003574,50,,0.0097696623,0.0081040226,0.0016656397,0.023711903,0.0220223702,0.0016895328,2.38931e-05,,,,-2.579671,,,Left Foot,,,,"[88.6, 70.4]",,Ground Pass,,15.95,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9890254931,0.932123363,Giorgi Beridze,28763.0,,,,,,2,From Corner,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,106,Ujpest,1033,"['2d8cbca5-888b-4bb3-b1a8-3428c4337fe4', '053b0591-1b04-5c0e-8419-525d0ba4e2e3', '17c09838-54f5-56c2-92b4-2d5c5de06873']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:15.115,Pass,True
,,,,,,,,,,,,,,,,1.1885039999999572,,,,,,,,,,,,,c1192029-f2c7-4213-91b0-42a963d48178,1642,,,"[92.8, 76.7]",4003574,50,,0.0079176938,0.0086560277,-0.0007383339,0.0214221217,0.023457408,-0.0020352863,-0.0012969524,,,,1.231504,,,Right Foot,,,,"[93.4, 78.4]",,Ground Pass,,1.8,,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.7190904409,0.8724556565,Iuri José Picanço Medeiros,7138.0,,,,,,2,From Corner,Giorgi Beridze,28763.0,Left Wing,106,Ujpest,1033,"['b3e743ef-cb5b-50cc-b09b-d28aa10682c2', '93b49454-bd3c-5412-961a-e9c959afccba']",19,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:19.081,Pass,
,,,,,,,,,,,,,,,,1.2267359999999752,,,,,,,,,,,,,b07a35aa-a67e-46b4-9f90-d435c2a06015,1646,,,"[87.8, 79.7]",4003574,50,,0.009738734,0.0094802845,0.0002584495,0.021245053,0.0197245982,0.0015204549,0.0012620054,,,,-2.26658,,,Left Foot,,,,"[72.1, 60.9]",,Ground Pass,,24.49,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9503965777,0.9517800808,Tiago Lisboa Silva Gonçalves,418965.0,,,,,,2,From Corner,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,106,Ujpest,1033,"['4e064afc-9f19-556b-9cd9-4d22d88940d1', 'f8a07f06-2721-5da3-865f-8ea54eea8c1a', 'adcfc4c7-ed78-4e9d-8eba-8208d3b5bea1']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:20.987,Pass,True
,,,,,,,,,,,,,,,,3.8669259999999777,,,,,,,,,,,,,4774bef0-44bc-48fe-9672-92e082fe6c06,1649,,,"[56.8, 39.3]",4003574,50,,0.0071719503,0.0097683379,-0.0025963876,0.0085630091,0.0196034797,-0.0110404706,-0.0084440829,,,,-0.320649,,,Left Foot,,,,"[111.3, 21.2]",,High Pass,,57.43,,Pass Offside,,25.0,Midfield third - Right - To left - Long - High Pass,0.532061829,0.4290942848,Barnabás Bese,7390.0,,,,,,2,From Corner,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,106,Ujpest,1033,"['3f844c2c-9727-5740-8e86-42713484974f', 'a2f1380d-e8ad-5bee-9adf-469fc74a5300']",25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:25.534,Pass,
,,,,,,,,,,,,,,,,3.9245690000000177,,,,,,,,,,,,,9084f8e6-3e41-4ee3-b046-d10f2d9ef1e2,1651,,,"[8.8, 58.8]",4003574,51,,0.0075095613,0.0085630091,-0.0010534478,0.0186435208,0.0071719503,0.0114715705,0.0125250183,,,,0.073977,,,Right Foot,,,,"[95.8, 65.3]",,High Pass,,87.27,,Incomplete,,,,,0.3568140268,,,,,,Free Kick,,2,From Free Kick,Ilya Popovych,484629.0,Goalkeeper,107,Kisvárda,2484,['d7f6d8f1-6ef9-47db-9aff-ce82adeb69c3'],10,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:06:10.254,Pass,
,,,,,,,,,,,,,,,,1.8787159999999568,,,,,,,,,,,,,0d767e7f-bff2-4f28-85ba-a35b473bc01d,1653,,,"[104.8, 80.0]",4003574,51,,0.0085430667,0.0075095613,0.0010335054,0.0504927896,0.0186435208,0.0318492688,0.0308157634,,,,-1.334299,,,,True,,,"[112.2, 49.4]",,High Pass,,31.46,,,,,,,0.3261393011,Attila Filip Pintér,484633.0,,,,Throw-in,0.027423546,2,From Throw In,Branimir Cipetić,46426.0,Right Center Back,108,Kisvárda,2484,['50a94156-a5be-5ee6-beec-8cd08cd8f023'],38,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:06:38.164,Pass,
