,account_id,match_id,team_id,team_name,opposition_id,opposition_name,competition_id,competition_name,season_id,season_name,team_female,team_match_gd,team_match_xgd,team_match_np_shots,team_match_op_shots,team_match_op_shots_outside_box,team_match_sp_shots,team_match_np_xg,team_match_op_xg,team_match_sp_xg,team_match_np_xg_per_shot,team_match_np_shot_distance,team_match_op_shot_distance,team_match_sp_shot_distance,team_match_possessions,team_match_possession,team_match_directness,team_match_pace_towards_goal,team_match_gk_pass_distance,team_match_gk_long_pass_ratio,team_match_box_cross_ratio,team_match_passes_inside_box,team_match_defensive_distance,team_match_ppda,team_match_defensive_distance_ppda,team_match_opp_passing_ratio,team_match_opp_final_third_pass_ratio,team_match_np_shots_conceded,team_match_op_shots_conceded,team_match_op_shots_conceded_outside_box,team_match_sp_shots_conceded,team_match_np_xg_conceded,team_match_op_xg_conceded,team_match_sp_xg_conceded,team_match_np_xg_per_shot_conceded,team_match_np_shot_distance_conceded,team_match_op_shot_distance_conceded,team_match_sp_shot_distance_conceded,team_match_deep_completions_conceded,team_match_passes_inside_box_conceded,team_match_corners,team_match_corner_xg,team_match_xg_per_corner,team_match_free_kicks,team_match_free_kick_xg,team_match_xg_per_free_kick,team_match_direct_free_kicks,team_match_direct_free_kick_xg,team_match_xg_per_direct_free_kick,team_match_throw_ins,team_match_throw_in_xg,team_match_xg_per_throw_in,team_match_ball_in_play_time,team_match_counter_attacking_shots,team_match_high_press_shots,team_match_shots_in_clear,team_match_counter_attacking_shots_conceded,team_match_shots_in_clear_conceded,team_match_aggressive_actions,team_match_aggression,team_match_goals,team_match_own_goals,team_match_penalty_goals,team_match_goals_conceded,team_match_opposition_own_goals,team_match_penalty_goals_conceded,team_match_shots_from_corners,team_match_goals_from_corners,team_match_shots_from_free_kicks,team_match_goals_from_free_kicks,team_match_direct_free_kick_goals,team_match_shots_from_direct_free_kicks,team_match_shots_from_throw_ins,team_match_goals_from_throw_ins,team_match_direct_free_kick_goals_conceded,team_match_shots_from_direct_free_kicks_conceded,team_match_corners_conceded,team_match_corner_xg_conceded,team_match_shots_from_corners_conceded,team_match_goals_from_corners_conceded,team_match_free_kicks_conceded,team_match_free_kick_xg_conceded,team_match_shots_from_free_kicks_conceded,team_match_goals_from_free_kicks_conceded,team_match_direct_free_kicks_conceded,team_match_direct_free_kick_xg_conceded,team_match_throw_ins_conceded,team_match_throw_in_xg_conceded,team_match_shots_from_throw_ins_conceded,team_match_goals_from_throw_ins_conceded,team_match_corner_shot_ratio,team_match_corner_goal_ratio,team_match_free_kick_shot_ratio,team_match_free_kick_goal_ratio,team_match_direct_free_kick_goal_ratio,team_match_throw_in_shot_ratio,team_match_throw_in_goal_ratio,team_match_xg_per_corner_conceded,team_match_corner_shot_ratio_conceded,team_match_corner_goal_ratio_conceded,team_match_xg_per_free_kick_conceded,team_match_free_kick_shot_ratio_conceded,team_match_free_kick_goal_ratio_conceded,team_match_xg_per_direct_free_kick_conceded,team_match_direct_free_kick_goal_ratio_conceded,team_match_xg_per_throw_in_conceded,team_match_throw_in_shot_ratio_conceded,team_match_throw_in_goal_ratio_conceded,team_match_direct_free_kick_shot_ratio,team_match_direct_free_kick_shot_ratio_conceded,team_match_sp,team_match_xg_per_sp,team_match_sp_shot_ratio,team_match_sp_goals,team_match_sp_goal_ratio,team_match_sp_conceded,team_match_xg_per_sp_conceded,team_match_sp_shot_ratio_conceded,team_match_sp_goals_conceded,team_match_sp_goal_ratio_conceded,team_match_penalties_won,team_match_penalties_conceded,team_match_completed_dribbles,team_match_failed_dribbles,team_match_total_dribbles,team_match_dribble_ratio,team_match_completed_dribbles_conceded,team_match_failed_dribbles_conceded,team_match_total_dribbles_conceded,team_match_opposition_dribble_ratio,team_match_high_press_shots_conceded,team_match_np_gd,team_match_np_xgd,team_match_deep_completions,team_match_passing_ratio,team_match_pressures,team_match_counterpressures,team_match_pressure_regains,team_match_counterpressure_regains,team_match_defensive_action_regains,team_match_yellow_cards,team_match_second_yellow_cards,team_match_red_cards,team_match_fhalf_pressures,team_match_fhalf_counterpressures,team_match_fhalf_pressures_ratio,team_match_fhalf_counterpressures_ratio,team_match_crosses_into_box,team_match_successful_crosses_into_box,team_match_successful_box_cross_ratio,team_match_deep_progressions,team_match_deep_progressions_conceded,team_match_obv,team_match_obv_pass,team_match_obv_shot,team_match_obv_defensive_action,team_match_obv_dribble_carry,team_match_obv_gk,team_match_obv_conceded,team_match_obv_pass_conceded,team_match_obv_shot_nconceded,team_match_obv_defensive_action_conceded,team_match_obv_dribble_carry_conceded,team_match_obv_gk_conceded,team_match_passes,team_match_successful_passes,team_match_passes_conceded,team_match_successful_passes_conceded,team_match_op_passes,team_match_op_passes_conceded,match_date,team_touches_in_opp_box,team_match_op_f3_passes,team_match_f3_forward_passes,possession_count,passes_per_possession
0,33643,4003574,1033,Ujpest,2484,Kisvárda,1522,NB I,318,2025/2026,False,-1,0.22648948,17,13,6,4,0.9292965,0.7680612,0.16123521,0.0546645,19.106644,18.613268,20.710117,201,0.6885245901639344,0.79360336,3.2088472755259554,29.440966,0.6,0.2549019607843137,3,59.502857,6.6,9.917142740885415,0.6766917293233082,0.4947368421052631,8,5,4,3,0.702807,0.20491987,0.4978871,0.087850876,15.256085,21.054567,5.5919476,1,1,6,0.16123521,0.026872536,14,0.0,0.0,0,0.0,,22,0.0,0.0,48.62315,2,4,1,2,4,43,0.1616541353383458,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0.4978871,3,1,15,0.0,0,0,0,0.0,16,0.0,0,0,0.6,0.2,0.0,0.0,,0.0,0.0,0.09957742,0.6,0.2,0.0,0.0,0.0,,,0.0,0.0,0.0,,,42,0.0038389335,0.0952380952380952,0,0.0,36,0.013830197,0.0833333333333333,1,0.0277777777777777,0,0,3,4,7,0.4285714285714285,4,3,7,0.5714285714285714,4,-1,0.22648948,7,0.4947368421052631,73,27,20,8,31,3,0,0,30,13,0.410958904109589,0.4814814814814814,13,0,0.0,66,23,1.657464,0.5541143,-0.3481787,0.3974365,1.0376318,0.016460445,1.9709443,0.7089484,0.22878106,0.00859877,0.3618973,0.66271937,588,491,266,180,537,216,2025-08-15,39,28,28,292,2.0136986301369864
1,33643,4003574,2484,Kisvárda,1033,Ujpest,1522,NB I,318,2025/2026,False,1,-0.22648948,8,5,4,3,0.702807,0.20491989,0.49788713,0.087850876,15.256085,21.054567,5.5919476,201,0.3114754098360656,0.9266342,3.385727721097177,59.153217,0.44,0.2857142857142857,1,42.666683,16.61111111111111,2.6666677374588814,0.8350340136054422,0.7276422764227642,17,13,6,4,0.9292965,0.7680612,0.16123521,0.0546645,19.106644,18.613268,20.710117,7,3,5,0.49788713,0.09957743,15,0.0,0.0,0,0.0,,16,0.0,0.0,48.62315,2,4,4,2,1,74,0.1258503401360544,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0.16123521,4,0,14,0.0,0,0,0,0.0,22,0.0,0,0,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.026872536,0.6666666666666666,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,36,0.013830198,0.0833333333333333,1,1.0,42,0.0038389335,0.0952380952380952,0,0.0,0,0,4,3,7,0.5714285714285714,3,4,7,0.4285714285714285,4,1,-0.22648948,1,0.7276422764227642,114,20,24,6,43,3,0,0,33,17,0.2894736842105263,0.85,6,5,0.7142857142857143,23,66,1.9709455,0.7089484,0.22878107,0.008598753,0.3618973,0.66271937,1.6574639,0.5541143,-0.3481787,0.39743653,1.0376322,0.016460445,266,180,588,491,216,537,2025-08-15,15,9,9,291,0.9140893470790378
