bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.7645020000000005,,,,,,,,,,,,,,dfbc2d5b-ff8b-4412-a805-e7e096b1e029,16,,"[49.7, 47.1]",4003718,0,0.0106820296,0.0113845915,-0.0007025618,0.0146998558,0.0152080404,-0.0005081845,0.0001943773,,,,-2.731465,,,Other,,,"[40.5, 43.1]",Low Pass,,10.03,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9044293301,0.8258543611,Adrian Zeljković,404312.0,,,,,,,1,Regular Play,Marin Jurina,405770.0,Right Center Forward,3,MTK Budapest,2207,"['66209d52-b073-5fa9-80b1-b1bb0bc3f12f', 'd0ab2ad5-234a-488b-bb3b-af1e87a95eeb']",13,,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:13.638,Pass,True
,,,,,,,,,,,,,,,,2.014960999999999,,,,,,,,,,,,,,ce279685-5a61-4346-ab44-e0129dc6a3dc,21,,"[40.5, 43.1]",4003718,0,0.0092172883,0.0106820296,-0.0014647413,0.0204630531,0.0146998558,0.0057631973,0.0072279386,,,,-0.712444,,,Right Foot,,,"[70.6, 17.1]",High Pass,,39.77,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.908122397,0.3550210893,István Átrok,484090.0,,,,,,,1,Regular Play,Adrian Zeljković,404312.0,Left Defensive Midfield,3,MTK Budapest,2207,"['936a92b3-7691-59aa-8c25-971570b45230', 'a045073b-62b1-5773-bd0d-fc659fd0bc01']",14,,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:14.403,Pass,
,,,,,,,,,,,,,,,,2.464486000000001,,,,,,,,,,,,,,c3a58175-fb9d-42f5-b14f-f0ed789f3d25,24,,"[91.2, 22.4]",4003718,0,0.0082310904,0.0083523933,-0.0001213029,0.0752866864,0.0305038579,0.0447828285,0.0449041314,,,,1.069727,,,Right Foot,,,"[109.0, 54.9]",High Pass,,37.06,,,35.0,Attacking third - Left - To right - Short - High Pass,0.9502788769,0.3969878852,Ádin Molnár,375844.0,,,,,,6.80035e-05,1,Regular Play,István Átrok,484090.0,Left Midfield,3,MTK Budapest,2207,"['319030e2-d29a-5479-8667-8f95b3b04336', '78bee2a6-3d7b-525b-b2ca-f38d27ca77e7']",23,,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:23.078,Pass,
,,,,,,,,,,,,,,,,0.9712900000000008,,,,,,,,,,,,,,2774ddbb-aca6-4e09-823b-a66825340977,28,,"[88.0, 56.1]",4003718,0,0.0093299216,0.009286236,4.36855e-05,0.0289910361,0.0304006133,-0.0014095772,-0.0014532628,,,,-1.9108,,,Left Foot,,,"[82.8, 41.4]",Ground Pass,,15.59,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.9712149706,0.9411962032,Adrian Zeljković,404312.0,,,,,,,1,Regular Play,Ádin Molnár,375844.0,Right Midfield,3,MTK Budapest,2207,"['aba85479-a287-4a9f-8934-c1f61a168684', 'bf91b9b3-0ddc-56c2-824e-cd67a1a07d0d', 'ffcda064-8b82-5ed4-8953-76bf1719436c']",30,,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:30.746,Pass,True
,,,,,,,,,,,,,,,,1.610178,,,,,,,,,,,,,,bf7b427a-af08-4065-b952-6c5758e8746c,31,,"[83.7, 41.2]",4003718,0,0.0087057203,0.0093299216,-0.0006242013,0.0257739946,0.0299448688,-0.0041708741,-0.0035466729,,,,-1.25756,,,Right Foot,,,"[94.0, 9.4]",Ground Pass,,33.43,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.966943088,0.9378076792,Patrik Kovács,404290.0,,,,,,,1,Regular Play,Adrian Zeljković,404312.0,Left Defensive Midfield,3,MTK Budapest,2207,"['80352d2f-d745-52c4-9940-4c1c871cb61d', '5bb094ff-5ed0-57c9-99ac-9fe4218c0b6a']",32,,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:32.736,Pass,
,,,,,,,,,,,,,,,,2.030283000000003,,,,,,,,,,,,,,0846ac29-c924-4ce7-b48a-f24541aaba57,34,,"[93.8, 9.4]",4003718,0,0.0080264043,0.0085374219,-0.0005110176,0.1736575961,0.0257417653,0.1479158308,0.1484268485,,,,1.104394,,,Left Foot,True,,"[108.4, 38.4]",High Pass,,32.47,Incomplete,,35.0,Attacking third - Left - To right - Short - High Pass,0.9996415903,0.250772059,,,,,,,,0.031144062,1,Regular Play,Patrik Kovács,404290.0,Left Back,3,MTK Budapest,2207,"['bc49796b-19c6-5b9d-ad42-675de0bc7150', 'b28f36ad-e936-406e-897d-55926cdbbd72']",35,,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:35.449,Pass,
,,,,,,,,,,,,,,,,0.6233699999999953,,,,,,,,,,,,,,2cd34723-313e-4cd8-948b-5ad870d2e519,40,,"[4.7, 33.9]",4003718,0,0.0136901345,0.0106087187,0.0030814158,0.0078209601,0.0070632631,0.000757697,-0.0023237187,True,,,1.610198,,,Left Foot,,,"[4.4, 41.5]",Ground Pass,,7.62,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.5759946725,0.9989814162,Dávid Banai,404208.0,,,,,Goal Kick,,1,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,4,Ujpest,1033,['e95bd74b-6662-53ed-a82d-00e824ab2449'],57,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:57.089,Pass,
,,,,,,,,,,,,,,,,2.751431000000004,,,,,,,,,,,,,,67e01aa4-a27e-488b-b42b-3155035e7d5d,43,,"[5.1, 42.7]",4003718,0,0.0132271154,0.0136901345,-0.0004630191,0.00871873,0.0078209601,0.0008977698,0.0013607889,,,,1.264595,,,Right Foot,,,"[13.1, 67.9]",Ground Pass,,26.44,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.7954711357,0.9824599028,Attila Fiola,11268.0,,,,,,,1,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,4,Ujpest,1033,"['66df4a01-a94f-4a3b-baca-f3cdfb5d4749', '49a28461-6b0c-5f9d-b58f-a2d8f284aa98']",59,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:59.330,Pass,True
,,,,,,,,,,,,,,,,2.1428080000000045,,,,,,,,,,,,,,3eda20c9-165f-4427-b8e3-67bd9208af11,46,,"[13.1, 67.9]",4003718,1,0.010047663,0.0132271154,-0.0031794524,0.015486124,0.00871873,0.006767394,0.0099468464,,,,-0.096324,,,Right Foot,,,"[51.6, 64.2]",High Pass,,38.68,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.9996869273,0.2955473661,Fran Brodić,130597.0,,,,,,,1,From Goal Kick,Attila Fiola,11268.0,Right Center Back,4,Ujpest,1033,"['981052f5-268c-5c2b-bb93-951aa9636a41', '0a87682f-0c44-5292-83e7-6021cf4841f9']",2,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:02.082,Pass,
,,,,,,,,,,,,,,,,1.4362219999999943,,,,,,,,,,,,,,4bf2d01e-9c58-445b-9afc-ad4270867ab7,49,,"[50.4, 66.3]",4003718,1,0.0101812705,0.0101102488,7.10217e-05,0.0094586145,0.0146489935,-0.005190379,-0.0052614007,,True,,1.064318,,,Right Foot,,,"[58.0, 80.0]",Ground Pass,,15.67,Out,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.5148626249,0.9501984119,,,,,,,,,1,From Goal Kick,Fran Brodić,130597.0,Center Attacking Midfield,4,Ujpest,1033,['81edddb2-7761-5876-9ccd-32afdf249d2b'],4,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:04.945,Pass,
