50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,54ecf411-9d7f-436d-a110-4d0df8334fed,1,,,4070744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Paksi FC,2160,,0,,,,,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 16737, 'name': 'Ádám Kovácsik'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 404299, 'name': 'Bence Lenzsér'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 406382, 'name': 'János Szabó'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 30}, {'player': {'id': 404204, 'name': 'Márió Zeke'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 445526, 'name': 'Milán Győrfi'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 6}, {'player': {'id': 451994, 'name': 'Andor Lapu'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 4}, {'player': {'id': 404305, 'name': 'Balázs Balogh'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 404287, 'name': 'Jozsef Windecker'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 404306, 'name': 'Kristóf Papp'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 405808, 'name': 'József Szalai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 135987, 'name': 'János Csaba Hahn'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Paksi FC,2160,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,45a312b4-6cc0-4fb7-9a86-2ac6c82b1389,2,,,4070744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Paksi FC,2160,,0,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 158733, 'name': 'Péter Szappanos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 247192, 'name': 'Gergő János Bodnár'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 565814, 'name': 'Ferenc Ujváry'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 36}, {'player': {'id': 318547, 'name': 'Noah Dávid Gabriel Fenyö'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 77}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 88}, {'player': {'id': 446356, 'name': 'Ábel György Krajcsovics'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 27}, {'player': {'id': 28574, 'name': 'Etienne Amenyido'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 103341, 'name': 'Gleofilo Sabrino Rudewald Vlijter'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 39}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,ebf4641d-7346-41d3-8145-7163b1d10401,3,,,4070744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Paksi FC,2160,['9fe82ffb-efe1-5e29-b2f1-298818555ac3'],0,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,9fe82ffb-efe1-5e29-b2f1-298818555ac3,4,,,4070744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Paksi FC,2160,['ebf4641d-7346-41d3-8145-7163b1d10401'],0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,52d8b021-90c8-4d38-aea4-ebca2fbc0a63,1535,,,4070744,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,135,Paksi FC,2160,['7fdc1d73-7da4-5711-9e96-4d61ad682976'],0,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7fdc1d73-7da4-5711-9e96-4d61ad682976,1536,,,4070744,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,135,Paksi FC,2160,['52d8b021-90c8-4d38-aea4-ebca2fbc0a63'],0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.8251739999999996,,,,,,,,,,a7dbd2c8-808e-4dea-80fc-ddb0d05ce108,5,,"[60.0, 40.0]",4070744,0,0.0102467109,0.0085812286,0.0016654823,0.0135381836,0.0074392939,0.0060988897,0.0044334074,,,,2.982187,,,Right Foot,,"[34.0, 44.2]",,Ground Pass,,26.33,,,,,,0.998560369,János Szabó,406382.0,,,,,Kick Off,,1,From Kick Off,János Csaba Hahn,135987.0,Left Center Forward,2,Paksi FC,2160,['271da562-f06e-5f9c-b4e4-38dec9d45ca0'],0,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:00.450,Pass,
,,,,,,,,,,,,,,,,1.0860080000000008,,,,,,,,,,fb5299a5-b40c-46ff-99ff-c074948652f7,8,,"[34.0, 44.2]",4070744,0,0.0117390007,0.0102467109,0.0014922898,0.0138100209,0.0135381836,0.0002718372,-0.0012204526,,,,-1.657954,,,Right Foot,,"[33.7, 41.1]",,Ground Pass,,3.1,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.521978003,0.9638114572,Márió Zeke,404204.0,,,,,,,1,From Kick Off,János Szabó,406382.0,Center Back,2,Paksi FC,2160,"['a0edb5e3-c802-5913-bdf7-045ca0889e8c', '019a6e52-b26d-5355-89fd-1459b604f072']",2,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:02.276,Pass,
,,,,,,,,,,,,,,,,3.517093,,,,,,,,,,2b48613e-9d3e-48ff-b080-b42f43c8e20f,10,,"[33.7, 41.1]",4070744,0,0.0090358509,0.0117390007,-0.0027031498,0.0118276635,0.0138100209,-0.0019823574,0.0007207925,,,,-0.160413,,,Right Foot,,"[105.3, 29.5]",,High Pass,,72.56,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.9804538195,0.1750940979,,,,,,,,,1,From Kick Off,Márió Zeke,404204.0,Left Center Back,2,Paksi FC,2160,['7b97b7f2-c02e-4896-8d2a-8903d40e237d'],3,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:03.362,Pass,
,,,,,,,,,,,,,,,,0.8375930000000008,,,,,,,,,,3a5fcc9f-5a97-4352-9bcb-119decd59d54,12,,"[77.6, 19.1]",4070744,0,0.0067211525,0.0075949612,-0.0008738087,0.0123191476,0.0159257352,-0.0036065876,-0.0027327789,,,,0.237526,,,Head,,"[88.7, 21.8]",,Low Pass,,11.39,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.5164214389,0.6059339046,,,,,,,Recovery,,1,From Kick Off,Balázs Balogh,404305.0,Center Defensive Midfield,2,Paksi FC,2160,['2011d15c-6cd0-43e1-9fc9-c02a0ddcd9eb'],9,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:09.121,Pass,
,,,,,,,,,,,,,,,,2.183733,,,,,,,,,,2011d15c-6cd0-43e1-9fc9-c02a0ddcd9eb,13,,"[31.4, 58.3]",4070744,0,0.0110316752,0.0118276635,-0.0007959884,0.009212682,0.0090358509,0.0001768311,0.0009728195,,,,0.204817,,,Head,,"[52.1, 62.6]",,High Pass,,21.14,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.3105443809,0.4673565924,Etienne Amenyido,28574.0,,,,,Recovery,,1,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,3,Ujpest,1033,"['3a5fcc9f-5a97-4352-9bcb-119decd59d54', '503140bb-a19f-5639-997b-1b1ac01d85f5']",9,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:09.959,Pass,
,,,,,,,,,,,,,,,,1.934964,,,,,,,,,,0cfb0a7f-cd75-43a6-ab34-4acf7b4fb68d,16,,"[52.1, 62.6]",4070744,0,0.010394576,0.0110316752,-0.0006370991,0.015791392,0.009212682,0.0065787099,0.0072158091,,,True,-1.981596,,,Head,,"[45.0, 46.3]",,High Pass,,17.78,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.3891088522,0.711838603,Ábel György Krajcsovics,446356.0,,,,,,,1,Regular Play,Etienne Amenyido,28574.0,Center Attacking Midfield,3,Ujpest,1033,"['b0cc9643-8b84-5c3a-8d00-725cf66c028e', 'a4b05104-1f1d-572c-9223-c2c74d74f574']",12,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:12.142,Pass,True
,,,,,,,,,,,,,,,,1.1552749999999978,,,,,,,,,,4abc6fa7-1b70-4062-a471-e931eeded414,19,,"[82.8, 17.9]",4070744,0,0.0088169081,0.0086909765,0.0001259316,0.0213052854,0.0243220851,-0.0030167997,-0.0031427313,,,,-1.048146,,,Right Foot,,"[88.1, 8.7]",,Ground Pass,,10.62,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.5723946459,0.9677776694,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,3,Ujpest,1033,"['4e9f1a06-cbdb-5eaa-a327-c715a726bf8c', '634b21ba-b623-54d9-b5dc-373e81346a87']",19,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:19.537,Pass,
,,,,,,,,,,,,,,,,0.766112000000001,,,,,,,,,,3396f2fb-beb6-40a8-927b-82542f9ccb6c,24,,"[30.1, 80.0]",4070744,0,0.0125036752,0.0095456801,0.002957995,0.0084394477,0.0063226726,0.0021167751,-0.0008412199,,,,-2.486157,,,,,"[20.8, 72.9]",,Low Pass,,11.73,,,,,,0.996047318,Bence Lenzsér,404299.0,,,,,Throw-in,,1,From Throw In,Milán Győrfi,445526.0,Right Wing Back,4,Paksi FC,2160,['110f5b5b-2add-59d4-a8ae-a6d33d335652'],26,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:26.723,Pass,
,,,,,,,,,,,,,,,,4.614839,,,,,,,,,,e94238d2-ae90-4f82-bb83-c854a70330cf,27,,"[17.3, 71.8]",4070744,0,0.0151879927,0.0128091788,0.0023788139,0.0097271157,0.0081423922,0.0015847236,-0.0007940903,,,,-0.43493,,,Right Foot,,"[77.3, 43.9]",,High Pass,,66.19,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.8081902124,0.2253917903,,,,,,,,,1,From Throw In,Bence Lenzsér,404299.0,Right Center Back,4,Paksi FC,2160,"['c8b043b6-109e-559a-b167-36365176489e', '9dec124a-9372-43b0-8b4d-6dbe49c32c51']",28,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:28.465,Pass,
,,,,,,,,,,,,,,,,1.1110679999999993,,,,,,,,,,95c4457b-ffb4-4067-8e92-22f83a0384ea,30,,"[43.4, 36.2]",4070744,0,0.0116642797,0.0098485351,0.0018157447,0.0131627675,0.0152204214,-0.0020576539,-0.0038733985,,,,1.47317,,,Right Foot,,"[45.3, 55.6]",,Ground Pass,,19.49,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.9295375352,0.9757325649,Gergő János Bodnár,247192.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,5,Ujpest,1033,"['73e0bbe4-1ad7-57b4-bf4d-10515311755e', '1122e426-1c87-5ea0-aaf6-324ab11f5844']",33,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:33.898,Pass,
,,,,,,,,,,,,,,,,0.8236840000000011,,,,,,,,,,4316d313-d624-4c49-95a0-c759e9633fdf,34,,"[51.4, 64.6]",4070744,0,0.009793466,0.0110477926,-0.0012543267,0.0172009468,0.013236355,0.0039645918,0.0052189184,,,,0.201127,,,Right Foot,,"[61.7, 66.7]",,Ground Pass,,10.51,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.965357283,0.8831609488,Ábel György Krajcsovics,446356.0,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,5,Ujpest,1033,"['9baf5260-e91d-5a06-bafa-960d07ff2473', '06fd1ee2-f613-5ab6-9182-ca6fb645e1ec', 'e41f0ebf-59db-4f27-a2c4-cbc3b43223e8']",37,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:37.703,Pass,True
,,,,,,,,,,,,,,,,0.7504700000000012,,,,,,,,,,665f981c-ba15-4dd3-a4f9-1424233e9eba,37,,"[58.1, 68.1]",4070744,0,0.00977802,0.0097085871,6.94329e-05,0.0167127643,0.0157701522,0.0009426121,0.0008731792,,,,-1.705568,,,Left Foot,,"[57.3, 62.2]",,Ground Pass,,5.95,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9487226383,0.9463405609,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,1,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,5,Ujpest,1033,"['40849489-2046-535c-9ad8-df66b175f133', '5dd5a499-4741-5ad3-b621-c6392ffd6b52']",39,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:39.379,Pass,
,,,,,,,,,,,,,,,,0.7960679999999993,,,,,,,,,,e8e3c1ad-4a05-486f-8367-317ca9b35df0,40,,"[57.3, 62.2]",4070744,0,0.0102388598,0.00977802,0.0004608398,0.0146489935,0.0167127643,-0.0020637708,-0.0025246106,,,,2.393215,,,Right Foot,,"[51.7, 67.4]",,Ground Pass,,7.64,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.8952779054,0.9712024927,Ábel György Krajcsovics,446356.0,,,,,,,1,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,5,Ujpest,1033,"['eb4b6bb9-2e22-5fc5-8daf-1d93851d2340', 'ebd0f10f-352b-56e6-b208-8c6d514a22f4']",40,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:40.130,Pass,
,,,,,,,,,,,,,,,,2.4836169999999984,,,,,,,,,,cc3cc9d4-69e3-4ce1-823a-acafc4270293,43,,"[46.5, 65.6]",4070744,0,0.0117862318,0.0097827027,0.0020035291,0.0126171168,0.0147621362,-0.0021450194,-0.0041485485,,,,-2.055605,,,Right Foot,,"[26.8, 28.2]",,Low Pass,,42.27,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.9132154078,0.984492898,Patrizio Stronati,27815.0,,,,,,,1,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,5,Ujpest,1033,"['842d1427-0870-5dae-86fb-77ecd739fac0', '7a965b3a-2289-599f-8a90-ebd039007207']",42,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:42.440,Pass,
,,,,,,,,,,,,,,,,2.0076619999999967,,,,,,,,,,a2e1f5da-00f0-4ac6-a09e-d7c2132f92b2,45,,"[26.8, 28.2]",4070744,0,0.0129353497,0.0117862318,0.0011491179,0.0091440799,0.0126171168,-0.0034730369,-0.0046221549,,,,2.491722,,,Right Foot,,"[6.8, 43.4]",,Ground Pass,,25.12,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.8007537162,0.9955702424,Péter Szappanos,158733.0,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,5,Ujpest,1033,['1efc15af-0dca-5dd8-be25-ece6cb020c56'],44,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:44.923,Pass,
,,,,,,,,,,,,,,,,2.1221140000000016,,,,,,,,,,86f00a6d-dbb0-4b3d-b749-5923e07b1c23,48,,"[12.4, 42.1]",4070744,0,0.0099428473,0.0116699655,-0.0017271182,0.0144777112,0.0103379292,0.0041397819,0.0058669001,,,,-0.404892,,,Right Foot,,"[41.8, 29.5]",,Ground Pass,,31.99,,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.9310121112,0.8980913758,Gleofilo Sabrino Rudewald Vlijter,103341.0,,,,,,,1,Regular Play,Péter Szappanos,158733.0,Goalkeeper,5,Ujpest,1033,"['87f55d70-e99b-5f47-a588-496318757331', 'c3419f3d-be0f-5207-859a-8fdd2078c272']",49,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:49.103,Pass,
,,,,,,,,,,,,,,,,1.6559969999999957,,,,,,,,,,55dbb722-ea19-4d3a-b8bb-9bf2be54c0e5,51,,"[53.2, 28.7]",4070744,0,0.0090320809,0.0090453466,-1.32658e-05,0.0204779636,0.0169876516,0.003490312,0.0035035778,,,,-0.707806,,,Right Foot,,"[73.3, 11.5]",,Ground Pass,,26.45,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.7160420743,0.941192627,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,5,Ujpest,1033,"['d58a7370-99ba-5918-b86f-b22ad36f14e2', '3afad194-2091-55cc-bad3-8bd8a9a9d793']",53,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:53.068,Pass,
,,,,,,,,,,,,,,,,2.3583410000000002,,,,,,,,,,f5ecb085-3d43-46b7-bd71-c59ef6127ac1,54,,"[72.0, 11.6]",4070744,0,0.0077607008,0.008936177,-0.0011754762,0.0551868528,0.0195572115,0.0356296413,0.0368051175,,,,0.26543,,,Right Foot,,"[113.2, 22.8]",,Ground Pass,,42.7,,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.913165676,0.6173048615,Gleofilo Sabrino Rudewald Vlijter,103341.0,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,5,Ujpest,1033,"['788e6b8c-47d0-5eb2-bcf5-01c7bf425989', 'e5a3955e-030e-59f6-90ba-3b575bcba6fc']",58,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:58.197,Pass,
,,,,,,,,,,,,,,,,2.539672000000006,,,,,,,,,,c2dc1b4e-6c92-4ca9-9a6d-5acc5a2ee769,61,,"[9.3, 53.9]",4070744,1,0.013695145,0.0121164424,0.0015787026,0.0106487181,0.0088829342,0.0017657839,0.0001870813,,,,-0.188132,,,Left Foot,,"[55.5, 45.1]",,High Pass,,47.0,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.8051604683,0.2793970704,,,,,,,,,1,Regular Play,Balázs Balogh,404305.0,Center Defensive Midfield,6,Paksi FC,2160,"['19524d51-af96-5292-95ad-3a4ba257fb34', '09709b76-288d-47f2-9ca3-d54cb45c30c3']",3,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:01:03.558,Pass,
,,,,,,,,,,,,,,,,1.2736339999999908,,,,,,,,,,09709b76-288d-47f2-9ca3-d54cb45c30c3,63,,"[64.6, 35.0]",4070744,1,0.0104615213,0.0088829342,0.0015785871,0.0170935839,0.0121164424,0.0049771415,0.0033985544,,,True,2.744715,,,Head,,"[51.0, 40.7]",,Low Pass,,14.75,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9969829497,0.8522136211,João Aniceto Grandela Nunes,7977.0,,,,,Recovery,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,7,Ujpest,1033,"['c2dc1b4e-6c92-4ca9-9a6d-5acc5a2ee769', 'c045cd57-5dcc-5003-bf26-bb74426bffbc', 'cb0c3a08-a3b5-545e-ac5c-558d45e35946']",6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:06.098,Pass,True
,,,,,,,,,,,,,,,,1.6153620000000084,,,,,,,,,,f30c136a-b770-4e11-84c5-5096fe49638f,66,,"[40.6, 42.6]",4070744,1,0.0096702389,0.0106820296,-0.0010117907,0.0159521289,0.0146998558,0.0012522731,0.0022640638,,,,0.984642,,,Right Foot,,"[57.2, 67.6]",,Ground Pass,,30.01,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.9262985198,0.9602292776,Gergő János Bodnár,247192.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,7,Ujpest,1033,"['7e376596-5d9b-5f79-b329-0c94af83b697', '620b1088-f615-5f21-a4af-6b7cd980fa1c']",10,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:10.824,Pass,
,,,,,,,,,,,,,,,,0.9560219999999972,,,,,,,,,,bf7314fd-05d3-45aa-94ac-6f355c9278f0,69,,"[56.6, 68.2]",4070744,1,0.0096732676,0.0097020697,-2.88021e-05,0.0186528843,0.016327044,0.0023258403,0.0023546424,,,,-0.692499,,,Right Foot,,"[65.4, 60.9]",,Ground Pass,,11.43,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.6766652267,0.9456872344,Etienne Amenyido,28574.0,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,7,Ujpest,1033,"['296f8429-7337-5669-b925-2c87549fb870', '15293e68-35c6-54fb-8af9-7d22d6ea4cb8']",13,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:13.220,Pass,
,,,,,,,,,,,,,,,,1.3010439999999943,,,,,,,,,,39659aa7-b86e-4ce7-a87e-c71e57a69c39,71,,"[65.4, 60.9]",4070744,1,0.0100836596,0.0096732676,0.0004103919,0.0149685293,0.0186528843,-0.0036843549,-0.0040947469,,,,2.500904,,,Right Foot,,"[54.0, 69.4]",,Ground Pass,,14.22,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9918459044,0.9831607938,Gergő János Bodnár,247192.0,,,,,,,1,Regular Play,Etienne Amenyido,28574.0,Center Attacking Midfield,7,Ujpest,1033,['deea1fce-fc4f-5537-b396-b5694bc30d79'],14,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:14.176,Pass,
,,,,,,,,,,,,,,,,2.248245999999999,,,,,,,,,,9a23c101-6ad5-4bf4-a226-e06013ccef3a,73,,"[54.0, 69.4]",4070744,1,0.0106060812,0.0100836596,0.0005224217,0.0134061435,0.0149685293,-0.0015623858,-0.0020848075,,,,-2.433959,,,Right Foot,,"[37.4, 55.2]",,Ground Pass,,21.84,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.5439848423,0.9905739427,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,7,Ujpest,1033,['58119d4a-642b-51f4-9b3a-b7e22e5fbff4'],15,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:15.477,Pass,
,,,,,,,,,,,,,,,,1.1451919999999958,,,,,,,,,,556e7d7c-60e2-49f8-b481-8deb86bd0d84,76,,"[36.5, 47.6]",4070744,1,0.0106861377,0.0105400011,0.0001461366,0.0139972027,0.0138867181,0.0001104847,-3.5652e-05,,,,-1.526381,,,Right Foot,,"[37.3, 29.6]",,Ground Pass,,18.02,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9706450763,0.9915035963,Patrizio Stronati,27815.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,7,Ujpest,1033,"['94e2421f-a5cb-53a7-81bb-a6669ceac0a1', 'f69cedc2-cd27-5f4f-8dab-82e27270c4ba']",18,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:18.988,Pass,
,,,,,,,,,,,,,,,,1.0273040000000035,,,,,,,,,,d25ca24d-101a-4d4e-9ed5-53516955aac8,79,,"[36.1, 25.2]",4070744,1,0.010665087,0.0104249176,0.0002401695,0.0134658236,0.0137977777,-0.0003319541,-0.0005721236,,,,1.549409,,,Left Foot,,"[36.5, 43.9]",,Ground Pass,,18.7,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.8971562179,0.9870660901,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,7,Ujpest,1033,"['013846b4-f96c-5a2f-a65d-aedb3f2709b1', '90dd3909-70e7-5752-a365-5fe54edd7e7c']",21,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:21.053,Pass,
,,,,,,,,,,,,,,,,1.4808899999999994,,,,,,,,,,54485654-70aa-47a9-8d14-f61784841bc4,82,,"[36.0, 42.3]",4070744,1,0.0107518304,0.0107505424,1.288e-06,0.0135427564,0.0141253816,-0.0005826252,-0.0005839132,,,,-1.670465,,,Right Foot,,"[34.0, 22.3]",,Ground Pass,,20.1,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.908572537,0.9908317924,Patrizio Stronati,27815.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,7,Ujpest,1033,"['f85531c5-bd1b-55c6-a1c0-a493782e42a3', 'fe3b229d-c252-5f3a-994f-a975dd532f22']",22,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:22.644,Pass,
