50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.8727350000000005,,,,,,,,,,,89bee061-181e-4c1b-b1ee-de471e763bdc,1712,,"[29.0, 73.8]",4003693,46,,0.0148412734,0.0114640351,0.0033772383,0.0100181,0.009972115,4.5985e-05,-0.0033312533,,,,-0.550982,,,Right Foot,,,,"[78.8, 43.2]",,High Pass,,58.45,,Incomplete,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.8857257705,0.2062902004,,,,,,,,2,From Throw In,Gergő János Bodnár,247192.0,Right Back,115,Ujpest,1033,['ac3e0786-4483-464a-89ab-b07fd375a6a4'],59,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:59.282,Pass,
,,,,,,,,,,,,,,,3.0679630000000033,,,,,,,,,,,ac3e0786-4483-464a-89ab-b07fd375a6a4,1713,,"[41.3, 36.9]",4003693,47,,0.0187173709,0.009972115,0.0087452559,0.0101461168,0.0114640351,-0.0013179183,-0.0100631742,,,,-0.661885,,,Other,,,,"[52.8, 27.9]",,High Pass,,14.58,,Incomplete,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.5998168012,0.3156063259,,,,,,Recovery,,2,From Throw In,Márk Csinger,85510.0,Right Center Back,115,Ujpest,1033,"['e7a7972b-f2f1-475d-a8bb-87092640646b', '89bee061-181e-4c1b-b1ee-de471e763bdc']",3,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:02:03.154,Pass,
,,,,,,,,,,,,,,,1.5590080000000017,,,,,,,,,,,bb93e8c3-fd3a-4e5d-bedd-e6b8f81b99aa,1717,,"[65.8, 43.0]",4003693,47,,0.0094693741,0.0097423214,-0.0002729474,0.0183440708,0.021208046,-0.0028639752,-0.0025910279,,,,-1.650626,,,Left Foot,,,,"[64.0, 20.5]",,Ground Pass,,22.57,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.7044098769,0.9873564243,Attila Fiola,11268.0,,,,,,2,From Throw In,Matija Ljujić,10837.0,Left Defensive Midfield,115,Ujpest,1033,"['76801e0c-660c-5fd8-bce0-4588694a1c60', '126697b2-9aec-5e7a-9d94-17d5f01536d0']",8,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:08.592,Pass,
,,,,,,,,,,,,,,,4.430388000000006,,,,,,,,,,,932af496-0dfd-4582-9f3c-3a40cae68661,1720,,"[65.0, 11.5]",4003693,47,,0.004846286,0.0094286446,-0.0045823585,0.014899007,0.0168687087,-0.0019697016,0.0026126569,,,,-0.156291,,,Left Foot,,,,"[114.5, 3.7]",,High Pass,,50.11,,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.9641016039,0.4090210497,,,,,,,,2,From Throw In,Attila Fiola,11268.0,Left Back,115,Ujpest,1033,"['800fc12b-59fe-4a6a-b032-7a36c0955aab', 'b32be2b9-d806-5038-bf23-3b7fb22fa472']",11,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:11.750,Pass,
,,,,,,,,,,,,,,,3.9567670000000215,,,,,,,,,,,73612ee6-10a3-4500-88b0-f056c927e649,1726,,"[7.8, 68.6]",4003693,47,,0.0077150869,0.0089223953,-0.0012073084,0.0123984721,0.0071858508,0.0052126213,0.0064199297,,,,-0.105189,,,Right Foot,,,,"[81.3, 60.8]",,High Pass,,73.91,,Incomplete,,,,,0.2738682032,,,,,,Free Kick,,2,From Free Kick,Balázs Megyeri,31478.0,Goalkeeper,117,Győri ETO,2774,['414d736e-c469-40f2-b464-26d51f88ee75'],40,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:02:40.631,Pass,
,,,,,,,,,,,,,,,1.3730540000000035,,,,,,,,,,,414d736e-c469-40f2-b464-26d51f88ee75,1727,,"[38.8, 19.3]",4003693,47,,0.0109985089,0.0071858508,0.0038126581,0.0130244559,0.0089223953,0.0041020606,0.0002894024,,,True,0.226799,,,Head,,,,"[45.3, 20.8]",,High Pass,,6.67,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.8736460049,0.6904066801,Matija Ljujić,10837.0,,,,Recovery,,2,From Counter,Patrizio Stronati,27815.0,Left Center Back,118,Ujpest,1033,"['73612ee6-10a3-4500-88b0-f056c927e649', '8937d2be-5005-5203-a23d-db5e2376a5af', 'f0bac7b1-6776-54a1-a979-53070c6dc1a7']",44,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:44.588,Pass,True
,,,,,,,,,,,,,,,0.6220299999999989,,,,,,,,,,,78d92880-22be-4cf3-9d08-2aa6325bcc49,1735,,"[50.0, 40.2]",4003693,47,,0.0113752838,0.0176589917,-0.0062837079,0.0152667537,0.0095928255,0.0056739282,0.0119576361,,,,-0.737815,,,Left Foot,,,,"[51.1, 39.2]",,High Pass,,1.49,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.7260688533,0.4214560091,Aljoša Matko,101803.0,,,,Recovery,,2,From Counter,Matija Ljujić,10837.0,Left Defensive Midfield,118,Ujpest,1033,['eba71563-02e4-5cdb-b7f6-187e6d242460'],47,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:47.436,Pass,
,,,,,,,,,,,,,,,1.348904999999999,,,,,,,,,,,c09549e8-e986-4ec9-9ae6-8e1d79da6623,1739,,"[52.1, 39.0]",4003693,47,,0.0184050836,0.0096544288,0.0087506548,0.0104828328,0.0169196166,-0.0064367838,-0.0151874386,,,,0.283308,,,Right Foot,,,,"[60.0, 41.3]",,High Pass,,8.23,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.6959890497,0.6692835093,Fran Brodić,130597.0,,,,,,2,From Counter,Aljoša Matko,101803.0,Right Midfield,118,Ujpest,1033,"['6ffb50e5-e094-5a80-ba2e-40445d9735ea', 'a379fe14-acbb-5c72-91af-562934d179e7']",49,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:49.133,Pass,
,,,,,,,,,,,,,,,1.599819999999978,,,,,,,,,,,fd979be8-750c-4e04-8ee3-febc3a5feb64,1749,,"[60.1, 39.8]",4003693,48,,0.0100136036,0.0094403196,0.000573284,0.0155786742,0.0129050352,0.002673639,0.002100355,,,,2.525018,,,Right Foot,,,,"[44.1, 51.1]",,Ground Pass,,19.61,,,,,,,0.9983354211,Márk Csinger,85510.0,,,,Free Kick,,2,From Free Kick,Milán Vitális,404394.0,Left Defensive Midfield,120,Győri ETO,2774,['9320baa0-79e2-5e4f-bf84-112e86709389'],18,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:03:18.046,Pass,
,,,,,,,,,,,,,,,2.109994000000006,,,,,,,,,,,7282f3bf-c7e1-4ea7-a5bf-be005326b7a5,1752,,"[53.1, 46.6]",4003693,48,,0.0133794481,0.0100244014,0.0033550467,0.011093352,0.017501086,-0.006407734,-0.0097627807,,,,0.871652,,,Left Foot,,,,"[71.8, 68.8]",,Ground Pass,,29.06,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.6064806568,0.9071824551,Rajmund Tóth,438563.0,,,,,,2,From Free Kick,Márk Csinger,85510.0,Right Center Back,120,Győri ETO,2774,"['c426daf0-323d-5ac7-a9bc-f7ee6c4cf56b', 'e204d59d-6e64-5d1b-b383-388e3ba1a0f4']",21,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:03:21.324,Pass,
,,,,,,,,,,,,,,,1.1985719999999855,,,,,,,,,,,b36cacf1-835d-46a1-96e2-534fed19258a,1758,,"[40.3, 16.8]",4003693,48,,0.0099215079,0.0104652243,-0.0005437164,0.0149554992,0.0134068569,0.0015486423,0.0020923587,,,,1.435269,,,Right Foot,,,,"[42.1, 30.0]",,Ground Pass,,13.32,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.5968485291,0.9905014038,Noah Dávid Gabriel Fenyö,318547.0,,,,,,2,Regular Play,Nejc Gradišar,425452.0,Left Center Forward,121,Ujpest,1033,"['9309eda1-2b7e-5c2b-85da-944ed8810bbd', '47cbb095-b187-5a27-ae00-4f7dc00acf93']",32,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:32.345,Pass,
,,,,,,,,,,,,,,,1.5104979999999923,,,,,,,,,,,6695e9cf-5daf-4f96-b2ce-9e36db159eea,1761,,"[39.8, 33.8]",4003693,48,,0.0116239516,0.011198272,0.0004256796,0.0123191308,0.0150241302,-0.0027049994,-0.003130679,,,,2.466852,,,Right Foot,,,,"[24.3, 46.2]",,Ground Pass,,19.85,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.4600878621,0.9945765734,João Aniceto Grandela Nunes,7977.0,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,121,Ujpest,1033,"['7fcc9ef0-53d3-54c2-8a1a-a9db54a24691', 'b59b97e1-603a-5fe2-81a3-952f11ba649b']",34,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:34.474,Pass,
,,,,,,,,,,,,,,,3.4806209999999846,,,,,,,,,,,3758975e-fd83-4916-8804-43613fbf2173,1764,,"[20.0, 50.8]",4003693,48,,0.0161408354,0.0113899065,0.0047509288,0.0095421998,0.0113730263,-0.0018308265,-0.0065817554,,,,0.604808,,,Right Foot,,,,"[55.3, 75.2]",,High Pass,,42.91,,Incomplete,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.841349729,0.4896342456,,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,121,Ujpest,1033,"['83631629-3914-58e2-8ee4-033aff43f0d0', '0d73853d-1a7d-40f4-b2a3-45b78be23d97']",37,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:37.593,Pass,
,,,,,,,,,,,,,,,0.892570000000007,,,,,,,,,,,62c692a1-8941-43b6-8b0e-45290052e684,1767,,"[66.1, 4.3]",4003693,48,,0.0094661508,0.0094754864,-9.3356e-06,0.0154410936,0.0156669281,-0.0002258345,-0.000216499,,,,1.685498,,,Left Foot,,,,"[65.6, 8.6]",,Ground Pass,,4.37,,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9967155376,0.8809377551,Claudiu Vasile Bumba,300706.0,,,,,,2,Regular Play,Daniel Štefulj,29986.0,Left Back,122,Győri ETO,2774,"['bf32a651-b7e1-5d20-9781-b0564a1f8aec', '88a3392b-1117-56c6-abab-30c5c0f6e0b7']",41,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:03:41.867,Pass,
,,,,,,,,,,,,,,,0.16,,,,,,,,,,,b5a15f99-4b57-440c-a504-9586c0cfbea3,1771,,"[65.5, 9.4]",4003693,48,,0.0171316639,0.0096042212,0.0075274426,0.0092856092,0.0180877503,-0.0088021411,-0.0163295837,,,,3.004949,,,Right Foot,,,,"[62.3, 9.8]",,Ground Pass,,3.23,,Incomplete,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9963243937,0.9863100052,,,,,,,,2,Regular Play,Claudiu Vasile Bumba,300706.0,Left Wing,122,Győri ETO,2774,"['8eb7323d-5f09-532b-a5dc-05050a25e06c', '9d06bbec-2eda-409b-b0e3-ce7314e48598']",43,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:03:43.478,Pass,
,,,,,,,,,,,,,,,1.5483209999999965,,,,,,,,,,,f6a44549-c628-41c4-a8f8-a005767ac55e,1773,,"[70.0, 75.2]",4003693,48,,0.0094417781,0.0092856092,0.0001561688,0.0112234484,0.0171316639,-0.0059082154,-0.0060643842,,,,-0.075047,,,Right Foot,,,,"[83.3, 74.2]",,Ground Pass,,13.34,,Incomplete,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9249126128,0.596444428,,,,,,Recovery,,2,Regular Play,Fran Brodić,130597.0,Right Center Forward,123,Ujpest,1033,['c61f7a3f-c2e5-4718-aa88-acca75a2df90'],45,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:45.459,Pass,
,,,,,,,,,,,,,,,0.4935499999999883,,,,,,,,,,,0f6cb4b3-95de-45b7-96a4-17b28054a00f,1777,,"[40.3, 5.8]",4003693,48,,0.0213778839,0.0118243592,0.0095535247,0.0101619614,0.0103961015,-0.0002341401,-0.0097876647,,,,0.542327,,,Left Foot,,,,"[48.0, 10.4]",,Low Pass,,8.99,,Incomplete,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9755077206,0.4651483297,,,,,,,,2,Regular Play,Senna Miangue,7959.0,Left Center Back,124,Győri ETO,2774,"['9e480d89-1583-4316-9827-78bff9349bef', 'da530200-921a-5175-b71d-e737d2442b55', 'ff7828f5-cb3e-4fc5-a47e-ff3153b65b61']",47,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:03:47.456,Pass,True
,,,,,,,,,,,,,,,1.343627999999997,,,,,,,,,,,a80dbb2c-3442-4fc8-b95f-93d461c5336c,1781,,"[91.5, 41.0]",4003693,48,,0.0087635163,0.0090683969,-0.0003048806,0.0091545973,0.0410863347,-0.0319317374,-0.0316268569,,,,-1.63557,,,Right Foot,,,,"[90.3, 22.5]",,Ground Pass,,18.54,,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.9880323313,0.9119492173,Krisztofer Horváth,40039.0,,,,,,2,Regular Play,Nejc Gradišar,425452.0,Left Center Forward,125,Ujpest,1033,"['0577edf4-31ea-545c-af76-3264c2be8255', '8ec410ca-b096-5481-a472-1f51f4bf9941']",52,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:52.572,Pass,
,,,,,,,,,,,,,,,3.738052000000025,,,,,,,,,,,dce284d6-40e8-487b-bab0-79bf527e5452,1788,,"[24.1, 54.6]",4003693,49,,0.0112909265,0.0091545973,0.0021363292,0.0115149422,0.0087635163,0.0027514258,0.0006150967,,,,1.115726,,,Right Foot,,,,"[29.6, 65.8]",,Ground Pass,,12.51,,,,,,,0.9975379705,Márk Csinger,85510.0,,,,Free Kick,,2,From Free Kick,Balázs Megyeri,31478.0,Goalkeeper,126,Győri ETO,2774,['1bfcc3c9-43cf-5991-99f5-f30a165bbd95'],43,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:04:43.685,Pass,
,,,,,,,,,,,,,,,2.6874500000000117,,,,,,,,,,,fd632bda-f033-4107-a14c-6d4799969adb,1791,,"[30.1, 64.3]",4003693,49,,0.012057567,0.0112728365,0.0007847305,0.0119735077,0.0122042177,-0.00023071,-0.0010154406,,,,-1.910847,,,Right Foot,,,,"[21.8, 40.8]",,Ground Pass,,24.88,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9658834794,0.997281909,Balázs Megyeri,31478.0,,,,,,2,From Free Kick,Márk Csinger,85510.0,Right Center Back,126,Győri ETO,2774,"['4287eb72-2add-5aff-b3e0-121b22d26d2c', '8821835a-e096-5b0c-b26d-6497e61b2d8c']",48,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:04:48.200,Pass,
,,,,,,,,,,,,,,,1.7430840000000316,,,,,,,,,,,1d0554a7-328c-4400-87d2-c9562dbe2d18,1794,,"[21.8, 40.8]",4003693,49,,0.0118179535,0.012057567,-0.0002396135,0.0119023919,0.0119735077,-7.11158e-05,0.0001684977,,,,-1.43279,,,Right Foot,,,,"[24.6, 20.6]",,Ground Pass,,20.35,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9397803053,0.9881446362,Senna Miangue,7959.0,,,,,,2,From Free Kick,Balázs Megyeri,31478.0,Goalkeeper,126,Győri ETO,2774,['d014aa5a-e5af-5068-8bc3-b19ac165e4c4'],50,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:04:50.887,Pass,
,,,,,,,,,,,,,,,2.109624000000011,,,,,,,,,,,056eb649-3a8e-4c6d-a52a-1f501132d37f,1797,,"[28.5, 19.4]",4003693,49,,0.0133346561,0.0118633285,0.0014713276,0.0079683624,0.0121376701,-0.0041693076,-0.0056406353,,,,2.397248,,,Left Foot,,,,"[13.8, 32.9]",,Ground Pass,,19.99,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9813525852,0.9967054725,Balázs Megyeri,31478.0,,,,,,2,From Free Kick,Senna Miangue,7959.0,Left Center Back,126,Győri ETO,2774,"['672caae3-370c-55fb-ad60-b813d7fb909e', 'f763cc7a-c160-5872-8bd2-4a9852741654']",54,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:04:54.254,Pass,
,,,,,,,,,,,,,,,2.35051800000004,,,,,,,,,,,090969fa-949c-414b-bce0-f9a55ed5de1c,1801,,"[27.1, 48.4]",4003693,50,,0.0105317542,0.0154674752,-0.0049357209,0.0134378728,0.0110959988,0.0023418739,0.0072775949,,,,0.873914,,,Left Foot,,,,"[38.6, 62.1]",,Ground Pass,,17.92,,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.5590678904,0.9340372086,Márk Csinger,85510.0,,,,,,2,From Free Kick,Balázs Megyeri,31478.0,Goalkeeper,126,Győri ETO,2774,"['fd238eef-9414-5986-975c-db0c3640bb01', '1108c662-5faa-5666-9ca1-2bb8457da80d', '6d88fcd8-8776-4e65-857b-a2588bc23797']",2,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:05:02.706,Pass,True
,,,,,,,,,,,,,,,2.752154000000038,,,,,,,,,,,e9483cc7-4e4f-4c4d-8df4-bebfef34b46e,1804,,"[34.8, 59.6]",4003693,50,,0.0102854902,0.0105242636,-0.0002387734,0.0139830597,0.0133677768,0.0006152829,0.0008540563,,,,-1.412177,,,Left Foot,,,,"[41.8, 15.8]",,Ground Pass,,44.32,,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.9994144883,0.9904940724,Senna Miangue,7959.0,,True,,,,2,From Free Kick,Márk Csinger,85510.0,Right Center Back,126,Győri ETO,2774,"['74503392-8a5e-512a-bba4-3837ad4d1470', '8bf5b2f9-958d-554f-9784-07dc8f82b1e2']",6,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:05:06.833,Pass,
,,,,,,,,,,,,,,,3.662912000000011,,,,,,,,,,,b698c51b-1a0d-4875-baa3-4ccfc5bdffc6,1807,,"[53.3, 11.8]",4003693,50,,0.0064783609,0.0098561179,-0.003377757,0.0133406483,0.0151921231,-0.0018514749,0.0015262822,,,,0.815173,,,Left Foot,,,,"[96.3, 57.4]",,High Pass,,62.71,,Incomplete,,34.0,Midfield third - Left - To right - Long - High Pass,0.9921634454,0.315048039,,,,True,,,,2,From Free Kick,Senna Miangue,7959.0,Left Center Back,126,Győri ETO,2774,"['36ee5376-f98a-566b-ad5c-b4c639263ebf', '28668ceb-e5d4-4460-b79e-f9ed85b51040']",11,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:05:11.775,Pass,
,,,,,,,,,,,,,,,2.0368040000000036,,,,,,,,,,,28668ceb-e5d4-4460-b79e-f9ed85b51040,1808,,"[23.8, 22.7]",4003693,50,,0.0120253358,0.0151921231,-0.0031667873,0.0109605594,0.0098561179,0.0011044415,0.0042712288,,,,-0.601074,,,Head,,,,"[41.3, 10.7]",,High Pass,,21.22,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.8192047103,0.4930635691,Krisztofer Horváth,40039.0,,,,Recovery,,2,Regular Play,Attila Fiola,11268.0,Left Back,127,Ujpest,1033,"['b698c51b-1a0d-4875-baa3-4ccfc5bdffc6', 'b5c86d75-5eca-5365-b1fa-bc8a1b8b89be']",15,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:15.437,Pass,
,,,,,,,,,,,,,,,1.6140840000000316,,,,,,,,,,,d3e585bb-dacf-4a04-ace2-39d3ba7bd353,1812,,"[28.5, 28.2]",4003693,50,,0.0123655796,0.0112388795,0.0011267001,0.0099150417,0.0129144657,-0.002999424,-0.0041261241,,,,-2.582993,,,Left Foot,,,,"[20.5, 23.2]",,Ground Pass,,9.43,,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9714729952,0.975526154,Patrizio Stronati,27815.0,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,127,Ujpest,1033,"['eff1d6c2-2315-52f7-9d47-34307b0852c9', '1f8c848f-fe31-57ca-8693-98aeb0d8edbe']",22,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:22.729,Pass,
,,,,,,,,,,,,,,,1.1484400000000023,,,,,,,,,,,86ab88e1-a2a2-41d8-ad97-ba37c618674f,1814,,"[20.5, 23.2]",4003693,50,,0.0119089102,0.0123655796,-0.0004566694,0.0105036376,0.0099150417,0.0005885959,0.0010452652,,,,-1.032229,,,Left Foot,,,,"[30.0, 7.3]",,Ground Pass,,18.52,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9265431284,0.9715580344,Attila Fiola,11268.0,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,127,Ujpest,1033,['6dce1e16-9ed7-59a7-bad3-1d9a78404fa4'],24,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:24.343,Pass,
,,,,,,,,,,,,,,,1.926581999999995,,,,,,,,,,,4a07bc0f-b558-45a5-92eb-79809f1e0480,1817,,"[30.1, 2.8]",4003693,50,,0.009816234,0.0124709355,-0.0026547015,0.0132702291,0.0096235313,0.0036466978,0.0063013993,,,,0.026542,,,Right Foot,,,,"[64.0, 3.7]",,Low Pass,,33.91,,,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.9995917861,0.4543753266,Nejc Gradišar,425452.0,,,,,,2,Regular Play,Attila Fiola,11268.0,Left Back,127,Ujpest,1033,"['0c43998b-da5b-5ab0-af07-7ca1002c8dca', '9280ac7d-87da-59f1-904b-81209bc17c0b']",26,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:26.423,Pass,
,,,,,,,,,,,,,,,2.815252000000037,,,,,,,,,,,cd398d86-73f0-40c7-85b6-b3c75d0c2538,1822,,"[63.6, 0.1]",4003693,50,,0.0088789593,0.0093579274,-0.000478968,0.0206509493,0.011529725,0.0091212243,0.0096001923,,,,0.37637,,,,,,,"[80.3, 6.7]",,Low Pass,,17.96,,,,,,,0.8027692437,Krisztofer Horváth,40039.0,,,,Throw-in,,2,From Throw In,Attila Fiola,11268.0,Left Back,128,Ujpest,1033,['c05b0eda-a390-5331-b882-18d8790d5aa3'],46,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:46.611,Pass,
,,,,,,,,,,,,,,,0.5430079999999725,,,,,,,,,,,5470a5be-bf2c-45b9-9cd0-41da8799eac8,1825,,"[82.6, 6.5]",4003693,50,,0.008639182,0.0085382853,0.0001008967,0.0150653888,0.0219030064,-0.0068376176,-0.0069385143,,,,0.138006,,,Right Foot,,,,"[89.8, 7.5]",,Ground Pass,,7.27,,Incomplete,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.802308959,0.7322087288,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Left Midfield,128,Ujpest,1033,"['57eceaa8-d71c-5e3c-acee-cc7df5fbeb52', '8f33880c-2d46-43da-8686-bc5faaa65792']",49,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:49.876,Pass,
,,,,,,,,,,,,,,,1.6621639999999898,,,,,,,,,,,373d5e7b-f85f-4f5f-af33-0e14def1d7b5,1827,,"[82.1, 0.1]",4003693,51,,0.0125956079,0.008639182,0.0039564259,0.0108157396,0.0150653888,-0.0042496491,-0.0082060751,,,,1.116764,,,,,,,"[92.3, 21.0]",,Low Pass,,23.26,,,,,,,0.8081243038,Nejc Gradišar,425452.0,,,,Throw-in,,2,From Throw In,Attila Fiola,11268.0,Left Back,129,Ujpest,1033,['dbf93c6b-7610-5b92-8520-6ef6b2b1de60'],1,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:01.139,Pass,
,,,,,,,,,,,,,,,0.9917239999999874,,,,,,,,,,,c0e98448-ecc6-480e-9f5e-a0ddad7bf124,1832,,"[35.0, 64.1]",4003693,51,,0.0102379862,0.0108157396,-0.0005777534,0.0141376723,0.0125956079,0.0015420644,0.0021198178,,,,-0.801145,,,Right Foot,,,,"[40.0, 58.9]",,Ground Pass,,7.19,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.5547778565,0.8994070888,Rajmund Tóth,438563.0,,,,Recovery,,2,Regular Play,Željko Gavrić,35582.0,Center Attacking Midfield,130,Győri ETO,2774,['263a94e4-ea48-58bd-8b86-4fffa78795a9'],4,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:06:04.817,Pass,
,,,,,,,,,,,,,,,1.0198159999999916,,,,,,,,,,,9ca03252-60b8-451c-a044-201a34c5a9d1,1834,,"[40.0, 58.9]",4003693,51,,0.0112290485,0.0102379862,0.0009910623,0.0166776646,0.0141376723,0.0025399923,0.0015489301,,,,-0.693223,,,Right Foot,,,,"[55.6, 45.9]",,Ground Pass,,20.28,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9823122843,0.8893307447,Nfansu Njie,425114.0,,,,,,2,Regular Play,Rajmund Tóth,438563.0,Right Defensive Midfield,130,Győri ETO,2774,['1a4512f4-3ec1-5535-8408-d79d8a5b57b9'],5,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:06:05.808,Pass,
,,,,,,,,,,,,,,,1.1331720000000205,,,,,,,,,,,6edcae13-00dd-4268-8890-4721db31f081,1838,,"[50.3, 23.1]",4003693,51,,0.0112081077,0.0108075244,0.0004005833,0.0119010909,0.0147518544,-0.0028507635,-0.0032513468,,,,-1.259287,,,Left Foot,,,,"[55.6, 6.6]",,Low Pass,,17.29,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9717167514,0.7837319374,Daniel Štefulj,29986.0,,,,,,2,Regular Play,Nfansu Njie,425114.0,Center Forward,130,Győri ETO,2774,"['ae42f6fd-f929-5d5d-8cd9-44e9004024bd', '752bb1c8-080e-458f-8d14-a2d91587480e', '9dfbb147-f5dc-5999-8c8b-490ea99b7699']",9,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:06:09.469,Pass,True
