account_id,match_id,team_id,team_name,opposition_id,opposition_name,competition_id,competition_name,season_id,season_name,team_female,team_match_gd,team_match_xgd,team_match_np_shots,team_match_op_shots,team_match_op_shots_outside_box,team_match_sp_shots,team_match_np_xg,team_match_op_xg,team_match_sp_xg,team_match_np_xg_per_shot,team_match_np_shot_distance,team_match_op_shot_distance,team_match_sp_shot_distance,team_match_possessions,team_match_possession,team_match_directness,team_match_pace_towards_goal,team_match_gk_pass_distance,team_match_gk_long_pass_ratio,team_match_box_cross_ratio,team_match_passes_inside_box,team_match_defensive_distance,team_match_ppda,team_match_defensive_distance_ppda,team_match_opp_passing_ratio,team_match_opp_final_third_pass_ratio,team_match_np_shots_conceded,team_match_op_shots_conceded,team_match_op_shots_conceded_outside_box,team_match_sp_shots_conceded,team_match_np_xg_conceded,team_match_op_xg_conceded,team_match_sp_xg_conceded,team_match_np_xg_per_shot_conceded,team_match_np_shot_distance_conceded,team_match_op_shot_distance_conceded,team_match_sp_shot_distance_conceded,team_match_deep_completions_conceded,team_match_passes_inside_box_conceded,team_match_corners,team_match_corner_xg,team_match_xg_per_corner,team_match_free_kicks,team_match_free_kick_xg,team_match_xg_per_free_kick,team_match_direct_free_kicks,team_match_direct_free_kick_xg,team_match_xg_per_direct_free_kick,team_match_throw_ins,team_match_throw_in_xg,team_match_xg_per_throw_in,team_match_ball_in_play_time,team_match_counter_attacking_shots,team_match_high_press_shots,team_match_shots_in_clear,team_match_counter_attacking_shots_conceded,team_match_shots_in_clear_conceded,team_match_aggressive_actions,team_match_aggression,team_match_goals,team_match_own_goals,team_match_penalty_goals,team_match_goals_conceded,team_match_opposition_own_goals,team_match_penalty_goals_conceded,team_match_shots_from_corners,team_match_goals_from_corners,team_match_shots_from_free_kicks,team_match_goals_from_free_kicks,team_match_direct_free_kick_goals,team_match_shots_from_direct_free_kicks,team_match_shots_from_throw_ins,team_match_goals_from_throw_ins,team_match_direct_free_kick_goals_conceded,team_match_shots_from_direct_free_kicks_conceded,team_match_corners_conceded,team_match_corner_xg_conceded,team_match_shots_from_corners_conceded,team_match_goals_from_corners_conceded,team_match_free_kicks_conceded,team_match_free_kick_xg_conceded,team_match_shots_from_free_kicks_conceded,team_match_goals_from_free_kicks_conceded,team_match_direct_free_kicks_conceded,team_match_direct_free_kick_xg_conceded,team_match_throw_ins_conceded,team_match_throw_in_xg_conceded,team_match_shots_from_throw_ins_conceded,team_match_goals_from_throw_ins_conceded,team_match_corner_shot_ratio,team_match_corner_goal_ratio,team_match_free_kick_shot_ratio,team_match_free_kick_goal_ratio,team_match_direct_free_kick_goal_ratio,team_match_throw_in_shot_ratio,team_match_throw_in_goal_ratio,team_match_xg_per_corner_conceded,team_match_corner_shot_ratio_conceded,team_match_corner_goal_ratio_conceded,team_match_xg_per_free_kick_conceded,team_match_free_kick_shot_ratio_conceded,team_match_free_kick_goal_ratio_conceded,team_match_xg_per_direct_free_kick_conceded,team_match_direct_free_kick_goal_ratio_conceded,team_match_xg_per_throw_in_conceded,team_match_throw_in_shot_ratio_conceded,team_match_throw_in_goal_ratio_conceded,team_match_direct_free_kick_shot_ratio,team_match_direct_free_kick_shot_ratio_conceded,team_match_sp,team_match_xg_per_sp,team_match_sp_shot_ratio,team_match_sp_goals,team_match_sp_goal_ratio,team_match_sp_conceded,team_match_xg_per_sp_conceded,team_match_sp_shot_ratio_conceded,team_match_sp_goals_conceded,team_match_sp_goal_ratio_conceded,team_match_penalties_won,team_match_penalties_conceded,team_match_completed_dribbles,team_match_failed_dribbles,team_match_total_dribbles,team_match_dribble_ratio,team_match_completed_dribbles_conceded,team_match_failed_dribbles_conceded,team_match_total_dribbles_conceded,team_match_opposition_dribble_ratio,team_match_high_press_shots_conceded,team_match_np_gd,team_match_np_xgd,team_match_deep_completions,team_match_passing_ratio,team_match_pressures,team_match_counterpressures,team_match_pressure_regains,team_match_counterpressure_regains,team_match_defensive_action_regains,team_match_yellow_cards,team_match_second_yellow_cards,team_match_red_cards,team_match_fhalf_pressures,team_match_fhalf_counterpressures,team_match_fhalf_pressures_ratio,team_match_fhalf_counterpressures_ratio,team_match_crosses_into_box,team_match_successful_crosses_into_box,team_match_successful_box_cross_ratio,team_match_deep_progressions,team_match_deep_progressions_conceded,team_match_obv,team_match_obv_pass,team_match_obv_shot,team_match_obv_defensive_action,team_match_obv_dribble_carry,team_match_obv_gk,team_match_obv_conceded,team_match_obv_pass_conceded,team_match_obv_shot_nconceded,team_match_obv_defensive_action_conceded,team_match_obv_dribble_carry_conceded,team_match_obv_gk_conceded,team_match_passes,team_match_successful_passes,team_match_passes_conceded,team_match_successful_passes_conceded,team_match_op_passes,team_match_op_passes_conceded,match_date,team_touches_in_opp_box,team_match_op_f3_passes,team_match_f3_forward_passes,possession_count,passes_per_possession
33643,4070719,1033,Ujpest,2215,Nyíregyháza Spartacus,1522,NB I,351,2026/2027,False,-1,-0.2651518,9,7,4,2,0.29984683,0.26961482,0.030232016,0.033316314,21.800142,21.909906,21.415972,239,0.5297691373025516,0.9250035,2.2966917888365925,44.250713,0.4230769230769231,0.375,2,43.548767,9.142857142857142,4.838752049575617,0.6976744186046512,0.5240963855421686,13,7,4,6,0.5649986,0.36008894,0.20490964,0.043461435,18.003624,18.344385,17.60607,4,3,3,0.009785368,0.0032617894,20,0.020446649,0.0010223325,0,0.0,,30,0.0,0.0,47.899006,0,2,0,0,1,44,0.1136950904392764,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,6,0.14736596,3,0,17,0.057543688,3,0,0,0.0,25,0.0,0,0,0.5,0.0,0.1764705882352941,0.0,,0.0,0.0,0.024560994,0.5,0.0,0.0033849229,0.1764705882352941,0.0,,,0.0,0.0,0.0,,,53,0.0005704154,0.0377358490566037,0,0.0,48,0.004268951,0.125,0,0.0,0,0,3,11,14,0.2142857142857142,2,7,9,0.2222222222222222,2,0,-0.2651518,3,0.5240963855421686,68,26,20,10,44,1,0,0,24,10,0.3529411764705882,0.3846153846153846,6,1,0.5,27,42,-0.81291234,0.16128044,-0.40018314,-0.8129815,0.5731078,-0.33413577,0.565368,0.52837026,-0.23016489,0.1633713,0.4922551,-0.3884636,436,314,387,270,373,331,2026-07-24,13,14,14,352,1.2386363636363635
33643,4070719,2215,Nyíregyháza Spartacus,1033,Ujpest,1522,NB I,351,2026/2027,False,1,0.2651518,13,7,4,6,0.5649986,0.36008894,0.20490964,0.043461435,18.003624,18.344385,17.60607,239,0.4702308626974483,0.75993377,1.8771657430088189,41.836815,0.4615384615384615,0.3555555555555555,3,50.90082,6.871794871794871,8.483470129588293,0.7201834862385321,0.4903846153846153,9,7,4,2,0.29984683,0.2696148,0.030232016,0.033316314,21.800144,21.909906,21.415972,3,2,6,0.14736596,0.024560994,17,0.057543688,0.0033849229,0,0.0,,25,0.0,0.0,47.899006,0,2,1,0,0,80,0.1834862385321101,1,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,3,0.009785368,1,0,20,0.020446649,1,0,0,0.0,30,0.0,0,0,0.3333333333333333,0.0,0.05,0.0,,0.0,0.0,0.0032617894,0.3333333333333333,0.0,0.0010223325,0.05,0.0,,,0.0,0.0,0.0,,,48,0.004268951,0.125,0,0.0,53,0.0005704154,0.0377358490566037,0,0.0,0,0,2,7,9,0.2222222222222222,3,11,14,0.2142857142857142,2,0,0.2651518,4,0.4903846153846153,126,16,38,6,55,1,0,0,71,13,0.5634920634920635,0.8125,16,5,0.3846153846153846,42,27,0.5653683,0.52837026,-0.23016489,0.1633713,0.4922551,-0.3884636,-0.8129114,0.16128041,-0.4001831,-0.8129815,0.5731078,-0.33413577,387,270,436,314,331,373,2026-07-24,28,23,23,352,1.0994318181818181
