50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2124b6df-ab68-423d-8f4e-f8805ec6cafe,1,,,,4003674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ferencvaros,1476,,0,,,,,,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 285971, 'name': 'Dávid Attila Grof'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 7482, 'name': 'Ibrahim Cissé'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 27}, {'player': {'id': 43895, 'name': 'Toon Raemaekers'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 28}, {'player': {'id': 34455, 'name': 'Mariano Gómez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 404304, 'name': 'Attila Osváth'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 14}, {'player': {'id': 438571, 'name': 'Barnabás Nagy'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 77}, {'player': {'id': 404231, 'name': 'Bence Ötvös'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 50184, 'name': 'Mohammad Abu Fani'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 104036, 'name': 'Gavriel Gilad Kanichowsky'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 36}, {'player': {'id': 404190, 'name': 'Zsombor Gruber'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 30}, {'player': {'id': 52155, 'name': 'Franko Kovačević'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Ferencvaros,1476,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,68eb4604-591a-4111-a5f4-aff24ba91524,2,,,,4003674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ferencvaros,1476,,0,,,,,,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 404208, 'name': 'Dávid Banai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 247192, 'name': 'Gergő János Bodnár'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 55}, {'player': {'id': 318547, 'name': 'Noah Dávid Gabriel Fenyö'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 77}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 88}, {'player': {'id': 12411, 'name': 'Arne Maier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 28763, 'name': 'Giorgi Beridze'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 425452, 'name': 'Nejc Gradišar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,221db12e-c77e-4cbe-8d6e-8629a4e5c333,3,,,,4003674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ferencvaros,1476,['1e98ed1a-049f-5954-86f5-1065235dc77a'],0,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1e98ed1a-049f-5954-86f5-1065235dc77a,4,,,,4003674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ferencvaros,1476,['221db12e-c77e-4cbe-8d6e-8629a4e5c333'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,403f4e68-5ba7-4b31-8823-85fe65e695e9,1577,,,,4003674,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,110,Ferencvaros,1476,['750c316e-49d2-541d-ba85-7653dd44d27e'],0,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,750c316e-49d2-541d-ba85-7653dd44d27e,1578,,,,4003674,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,110,Ferencvaros,1476,['403f4e68-5ba7-4b31-8823-85fe65e695e9'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.843626,,,,,,,,,,,,,8e3ddfb2-dcf6-4f96-996d-b322744a4f60,5,,,"[61.0, 40.1]",4003674,0,0.0119727356,0.0096909162,0.0022818195,0.0126290992,0.0068286974,0.0058004018,0.0035185823,,,,-3.096979,,,Left Foot,,,"[38.6, 39.1]",,Ground Pass,,22.42,,,,,,,0.9986448884,Toon Raemaekers,43895.0,,,,,Kick Off,,1,From Kick Off,Zsombor Gruber,404190.0,Right Center Forward,2,Ferencvaros,1476,['e6145c33-bf7f-5385-967f-6990575f1e34'],0,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:00.477,Pass,
,,,,,,,,,,,,,,,,,1.3987219999999998,,,,,,,,,,,,,0a0b95c9-600d-46e9-8725-e5800b953783,9,,,"[37.4, 37.7]",4003674,0,0.009020621,0.0142195774,-0.0051989565,0.017392043,0.0132386414,0.0041534016,0.0093523581,,,,-0.413058,,,Left Foot,,,"[53.6, 30.6]",,Ground Pass,,17.69,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.7643910518,0.8901385665,Mariano Gómez,34455.0,,,,,,,1,From Kick Off,Toon Raemaekers,43895.0,Center Back,2,Ferencvaros,1476,"['c1d0870e-c03d-5a1a-a160-fc06570fc0e4', 'f9f9543e-e197-4f0a-9710-0aee8959b37b', '7f6fe64d-9090-5121-9d80-f1d398ad4960']",3,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:03.617,Pass,True
,,,,,,,,,,,,,,,,,2.062412,,,,,,,,,,,,,38e042ef-c7e2-4bc0-98dd-2b7c81dbe78f,12,,,"[53.6, 30.6]",4003674,0,0.0105983531,0.009020621,0.0015777322,0.0144051947,0.017392043,-0.0029868484,-0.0045645805,,,,2.182476,,,Right Foot,,,"[38.8, 51.7]",,Ground Pass,,25.77,,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.9652021023,0.9887551069,Ibrahim Cissé,7482.0,,,,,,,1,From Kick Off,Mariano Gómez,34455.0,Left Center Back,2,Ferencvaros,1476,"['c42062a1-2d4f-54a5-bd86-cc88832402dd', 'c250fc0e-e050-55c2-b881-e3907798106d']",5,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:05.016,Pass,
,,,,,,,,,,,,,,,,,1.1999989999999998,,,,,,,,,,,,,be4013d3-0348-45f2-8dc0-a3192b176131,15,,,"[40.8, 56.2]",4003674,0,0.0099816946,0.0103749009,-0.0003932063,0.0134319877,0.0147645222,-0.0013325345,-0.0009393282,,,,0.725533,,,Right Foot,,,"[57.6, 71.1]",,Ground Pass,,22.46,,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.9916025074,0.9732944965,Attila Osváth,404304.0,,,,,,,1,From Kick Off,Ibrahim Cissé,7482.0,Right Center Back,2,Ferencvaros,1476,"['b0778474-1c05-5a51-96b0-4414f6b2b122', 'ac7b440b-cbf7-5f19-9053-c1a96f1b7e6d']",8,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:08.250,Pass,
,,,,,,,,,,,,,,,,,1.5999979999999996,,,,,,,,,,,,,a3c80c83-9ea5-4aa3-8cfb-3c239755e82b,19,,,"[55.3, 66.8]",4003674,0,0.0106443623,0.0100735016,0.0005708607,0.0127646178,0.0145134181,-0.0017488003,-0.002319661,,,,-2.994729,,,Right Foot,,,"[38.4, 64.3]",,Ground Pass,,17.08,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.8553575253,0.9885127544,Ibrahim Cissé,7482.0,,,,,,,1,From Kick Off,Attila Osváth,404304.0,Right Wing Back,2,Ferencvaros,1476,"['fc230b71-d3f6-4a11-b4a1-72198f9ea7c4', '9b9b5c87-3fc4-5b6e-9874-62810ff8a421', 'e8b99bdc-7a7c-5b4f-ab96-c27b146f4dc3']",10,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:10.013,Pass,True
,,,,,,,,,,,,,,,,,2.9180510000000033,,,,,,,,,,,,,4f9a2e4f-66a2-4a4e-a11a-003143d53da4,22,,,"[39.4, 62.2]",4003674,0,0.0111218607,0.0104256412,0.0006962195,0.0134044355,0.0136887701,-0.0002843346,-0.0009805541,,,,-2.076195,,,Right Foot,,,"[31.1, 47.2]",,Ground Pass,,17.14,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.9080351531,0.9962196946,Toon Raemaekers,43895.0,,,,,,,1,From Kick Off,Ibrahim Cissé,7482.0,Right Center Back,2,Ferencvaros,1476,"['10b49784-a545-54b6-b9a2-b3324eb2a6ff', '54300cbc-0708-5fb2-82c1-c9bbfd46f3db']",15,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:15.008,Pass,
,,,,,,,,,,,,,,,,,1.7153559999999997,,,,,,,,,,,,,d2319890-ff1b-4e01-81bd-1bfa28bd1acf,24,,,"[31.1, 47.2]",4003674,0,0.0134464595,0.0111218607,0.0023245988,0.0114301052,0.0134044355,-0.0019743303,-0.0042989291,,,,-1.455132,,,Left Foot,,,"[33.9, 23.1]",,Ground Pass,,24.26,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9323841218,0.9885225296,Mariano Gómez,34455.0,,,,,,,1,From Kick Off,Toon Raemaekers,43895.0,Center Back,2,Ferencvaros,1476,['beaf7b65-2b2a-5d33-a2da-2b08da570404'],17,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:17.926,Pass,
,,,,,,,,,,,,,,,,,2.799998000000003,,,,,,,,,,,,,a90d43e5-bc2c-4c0e-8ee9-11aec7a20f53,28,,,"[25.4, 24.4]",4003674,0,0.014441967,0.0150456103,-0.0006036432,0.0071531208,0.0102081485,-0.0030550277,-0.0024513844,,,,2.412136,,,Right Foot,,,"[5.6, 42.1]",,Ground Pass,,26.56,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.7115791345,0.9948805571,Dávid Attila Grof,285971.0,,,,,,,1,From Kick Off,Mariano Gómez,34455.0,Left Center Back,2,Ferencvaros,1476,"['504d596d-2cb8-4c55-bcc8-6ad881fb3cb2', 'ae3451d4-ddaf-5ee3-bb59-a2e880e7a045', '0df0f3df-6f02-536d-8ad8-67a1b5374289']",20,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:20.887,Pass,True
,,,,,,,,,,,,,,,,,3.3151589999999995,,,,,,,,,,,,,d2e64f58-04f9-4a90-a0b7-d40e1dbb7958,32,,,"[5.9, 46.6]",4003674,0,0.0073079583,0.0129474597,-0.0056395014,0.0096127884,0.0075921868,0.0020206016,0.007660103,,,,0.153619,,,Right Foot,,,"[67.9, 56.2]",,High Pass,,62.74,,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9966902256,0.3071601987,,,,,,,,,1,From Kick Off,Dávid Attila Grof,285971.0,Goalkeeper,2,Ferencvaros,1476,"['ff188102-19ab-4c03-9704-c6376c989a2e', '2a6c5fb4-01f3-52cc-8d08-37f469de09cb', 'de039b9c-437f-4cb8-8f09-dd7d807b3f4a']",25,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:25.826,Pass,True
,,,,,,,,,,,,,,,,,2.286194000000003,,,,,,,,,,,,,de039b9c-437f-4cb8-8f09-dd7d807b3f4a,33,,,"[52.2, 23.9]",4003674,0,0.0094063627,0.0075921868,0.0018141759,0.0192185864,0.0129474597,0.0062711267,0.0044569508,,,,-0.046892,,,Head,,,"[67.3, 23.2]",,High Pass,,15.15,,Incomplete,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.928560417,0.3058046103,,,,,,,Recovery,,1,From Kick Off,Patrizio Stronati,27815.0,Left Center Back,2,Ferencvaros,1476,"['d2e64f58-04f9-4a90-a0b7-d40e1dbb7958', 'a9745c8e-a3bc-45bd-b3b1-6cf5a7d508b3']",29,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:29.141,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,cc02f02b-7737-4cc1-a09a-a22c30fcdf97,43,,,"[71.2, 0.1]",4003674,0,0.0095088901,0.0097435694,-0.0002346793,0.0172361452,0.0117456466,0.0054904986,0.0057251779,,,,2.239086,,,,,,"[61.0, 13.0]",,Low Pass,,16.46,,,,,,,0.9875460267,Patrizio Stronati,27815.0,,,,,Throw-in,,1,From Throw In,Attila Fiola,11268.0,Left Back,4,Ujpest,1033,['898767b1-9741-56b5-ae85-57d62f34b418'],45,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:45.898,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,a110b4d2-32ba-404d-a6eb-8af332432ca1,46,,,"[23.8, 17.5]",4003674,0,0.012078152,0.0118824551,0.0001956969,0.0099670785,0.0110402992,-0.0010732207,-0.0012689177,,,,2.156411,,,Right Foot,,,"[14.2, 32.0]",,Ground Pass,,17.42,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9971492938,0.9942786694,Dávid Banai,404208.0,,,,,,,1,From Throw In,Patrizio Stronati,27815.0,Left Center Back,4,Ujpest,1033,"['cc5403b4-415a-5b56-8d6b-1da66af9bb38', '5cf3f082-c7b2-52d4-bf8b-cabab7b879d4']",48,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:48.298,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,6f5a8e34-6fef-4084-87c8-326eede16877,49,,,"[15.2, 33.4]",4003674,0,0.0106042894,0.0122281192,-0.0016238298,0.0141143491,0.0105961477,0.0035182014,0.0051420312,,,,0.19354,,,Right Foot,,,"[33.7, 37.0]",,Ground Pass,,18.82,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.4747334712,0.9712970853,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,1,From Throw In,Dávid Banai,404208.0,Goalkeeper,4,Ujpest,1033,"['660a1fb7-ac8d-525e-8c82-5921b4f21a88', 'e6e22def-30d4-5777-9d44-8f77fff137e4']",50,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:50.579,Pass,
,,,,,,,,,,,,,,,,,1.9999989999999959,,,,,,,,,,,,,96deb74f-1c02-4747-89a8-707b3b31beb1,52,,,"[34.8, 38.2]",4003674,0,0.0133299762,0.0103327157,0.0029972605,0.0102494964,0.0141143491,-0.0038648527,-0.0068621133,,,,1.992458,,,Right Foot,,,"[21.5, 67.9]",,Ground Pass,,32.5,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9177440214,0.9950602651,Gergő János Bodnár,247192.0,,,,,,,1,From Throw In,Noah Dávid Gabriel Fenyö,318547.0,Center Defensive Midfield,4,Ujpest,1033,"['2aa5904f-007a-5b58-837f-eeba639e7000', '3e9aab1c-ee41-5d2c-b6a2-782bba50b1ea']",53,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:53.264,Pass,
,,,,,,,,,,,,,,,,,2.0812459999999993,,,,,,,,,,,,,feb17f75-2391-4f08-ab57-9714d5885548,55,,,"[23.2, 69.5]",4003674,0,0.0129309371,0.0122743677,0.0006565694,0.008128291,0.0102226892,-0.0020943983,-0.0027509676,,,,2.55359,,,Right Foot,,,"[23.2, 69.5]",,Ground Pass,,0.04,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9959366395,0.9036035538,Aljoša Matko,101803.0,,,,,,,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,4,Ujpest,1033,"['c95423e8-033f-5d78-af2e-e2c449aacba0', 'e7b00be6-6ba4-5374-9092-dd73b3f2ded8']",56,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:56.173,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,86500162-80ca-45d4-8ccd-23acbf75685a,61,,,"[51.3, 64.9]",4003674,1,0.0093297008,0.0092291227,0.0001005782,0.0145454928,0.0139432941,0.0006021988,0.0005016206,,,,1.072468,,,Right Foot,,,"[56.2, 73.9]",,Ground Pass,,10.19,,,,,,,0.9968204498,Gergő János Bodnár,247192.0,,,,,Free Kick,,1,From Free Kick,Noah Dávid Gabriel Fenyö,318547.0,Center Defensive Midfield,5,Ujpest,1033,['6326e6af-538d-58c6-9b1f-b7d19904239e'],14,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:14.360,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,9372244c-8afe-41d2-91e4-4637bb33b8f2,63,,,"[56.2, 73.9]",4003674,1,0.0099417772,0.0093297008,0.0006120764,0.0153097194,0.0145454928,0.0007642265,0.0001521502,,,,-2.087555,,,Left Foot,,,"[48.5, 60.4]",,Ground Pass,,15.59,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9772272514,0.9820918441,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,1,From Free Kick,Gergő János Bodnár,247192.0,Right Back,5,Ujpest,1033,['dd602a20-0cf4-5cd7-aab1-da8e2aca86ab'],15,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:15.960,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,903af6f9-6ddc-4ec0-8715-2ca45fdf200f,66,,,"[48.2, 54.4]",4003674,1,0.0125718433,0.0099668056,0.0026050378,0.0133480132,0.0151637699,-0.0018157568,-0.0044207945,,,,-2.272639,,,Right Foot,,,"[29.0, 31.7]",,Ground Pass,,29.74,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.6982816931,0.9966423512,Patrizio Stronati,27815.0,,,,,,,1,From Free Kick,Noah Dávid Gabriel Fenyö,318547.0,Center Defensive Midfield,5,Ujpest,1033,"['a816be12-5c80-5cdf-a896-cbeaf737ce97', 'fbf90f93-8445-5bbe-a76e-c0c1fd6183b4']",18,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:18.411,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,820293fe-5d62-421b-abbb-59d38207d797,69,,,"[32.3, 27.4]",4003674,1,0.0101435119,0.011076265,-0.0009327531,0.0139411837,0.013705885,0.0002352986,0.0011680517,,,,-0.94337,,,Left Foot,,,"[43.3, 12.2]",,Ground Pass,,18.79,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.8772703641,0.9823561311,Attila Fiola,11268.0,,,,,,,1,From Free Kick,Patrizio Stronati,27815.0,Left Center Back,5,Ujpest,1033,"['ad287134-5660-54c9-b1ca-778703ce5fc9', '17595b81-0e3c-53ec-b357-a2be288c30be']",21,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:21.764,Pass,
,,,,,,,,,,,,,,,,,0.7099490000000078,,,,,,,,,,,,,cab67a97-1503-4653-b85b-07bd9fa52abb,72,,,"[44.7, 14.0]",4003674,1,0.0116495183,0.0104904277,0.0011590905,0.0136062177,0.014097333,-0.0004911153,-0.0016502058,,,,1.735812,,,Right Foot,,,"[42.7, 26.2]",,Ground Pass,,12.36,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9845717906,0.972678721,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,1,From Free Kick,Attila Fiola,11268.0,Left Back,5,Ujpest,1033,"['d544d432-d41c-5b56-95e9-53672553a972', '9b56b339-8afd-5883-add1-10db68997353']",23,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:23.870,Pass,
,,,,,,,,,,,,,,,,,1.695656999999992,,,,,,,,,,,,,d6fc9787-fea4-466a-b80b-3ce2a921af97,76,,,"[42.7, 26.2]",4003674,1,0.0213130731,0.0116495183,0.0096635548,0.0091796741,0.0136062177,-0.0044265436,-0.0140900984,,,,-0.251278,,,Left Foot,,,"[70.7, 19.0]",,Ground Pass,,28.88,,Incomplete,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.5148555995,0.4852854908,Arne Maier,12411.0,,,,,,,1,From Free Kick,Noah Dávid Gabriel Fenyö,318547.0,Center Defensive Midfield,5,Ujpest,1033,"['67579ff2-fc38-4dc7-86e0-3eb63bb263ff', '230617af-d23e-5b50-9d23-33ed110b3de2', 'cbb6b387-ac57-54c9-ab5e-d13b009e94b5', 'da165ac3-5146-465b-8d0d-0aeb2716b343']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:24.580,Pass,True
,,,,,,,,,,,,,,,,,1.2313359999999958,,,,,,,,,,,,,1c0632ec-534a-4f52-919e-efc2b67296c2,79,,,"[63.1, 44.7]",4003674,1,0.0090963943,0.0091796741,-8.32798e-05,0.0129307304,0.0213130731,-0.0083823428,-0.008299063,,,,-0.263307,,,Right Foot,,,"[74.6, 41.6]",,High Pass,,11.91,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.415614932,0.5779439211,Franko Kovačević,52155.0,,,,,Recovery,,1,Regular Play,Gavriel Gilad Kanichowsky,104036.0,Left Center Midfield,6,Ferencvaros,1476,['69e4629c-18fe-5efc-8462-b20e1fae9739'],27,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:01:27.846,Pass,
,,,,,,,,,,,,,,,,,1.452732999999993,,,,,,,,,,,,,977021e4-8094-49c7-8103-8d693a817a72,81,,,"[74.6, 41.6]",4003674,1,0.0093887448,0.0090963943,0.0002923505,0.0292425808,0.0129307304,0.0163118504,0.0160194999,,,,0.458817,,,Head,,,"[82.9, 45.7]",,High Pass,,9.26,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9391487998,0.4002424479,Mohammad Abu Fani,50184.0,,,,,,,1,Regular Play,Franko Kovačević,52155.0,Left Center Forward,6,Ferencvaros,1476,['d5f9fbc2-1059-541f-b85c-761beafb0743'],29,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:01:29.077,Pass,
,,,,,,,,,,,,,,,,,0.8557269999999989,,,,,,,,,,,,,fec450ae-3056-482c-a887-2feb2a0120bb,84,,,"[82.9, 45.7]",4003674,1,0.0127070313,0.0093887448,0.0033182865,0.0111141484,0.0292425808,-0.0181284323,-0.0214467188,,,,-0.052583,,,Right Foot,,,"[94.3, 45.1]",,Low Pass,,11.42,,Incomplete,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.7465741036,0.4843557179,,,,,,,,,1,Regular Play,Mohammad Abu Fani,50184.0,Right Center Midfield,6,Ferencvaros,1476,"['c3a67cbd-6c8c-569e-bf9b-f155444ad04e', '9c8d3a5b-35f3-4c66-b715-9c2a659ee618']",30,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:01:30.530,Pass,
,,,,,,,,,,,,,,,,,1.9639199999999986,,,,,,,,,,,,,b41d4e68-73fc-4ae7-b471-955a486a1cf2,87,,,"[29.3, 35.5]",4003674,1,0.0188590493,0.0122979367,0.0065611126,0.0096448278,0.0136723565,-0.0040275287,-0.0105886413,,,,-0.582242,,,Left Foot,,,"[53.8, 19.4]",,High Pass,,29.37,,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.43714322,0.5726037025,Giorgi Beridze,28763.0,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,7,Ujpest,1033,"['21297f12-5f8b-5d88-92aa-19c267f67c2f', 'a5e8c3f8-e2e2-549e-8f42-6d6d016d481d']",32,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:32.558,Pass,
,,,,,,,,,,,,,,,,,1.226622000000003,,,,,,,,,,,,,ac9b6bd4-7247-40f3-b15d-b150c96730ac,93,,,"[64.8, 59.6]",4003674,1,0.0094558764,0.0096448278,-0.0001889514,0.0170331132,0.0188590493,-0.0018259361,-0.0016369848,,,,1.285905,,,Right Foot,,,"[68.9, 73.6]",,Ground Pass,,14.59,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.7528561736,0.9797186852,Attila Osváth,404304.0,,,,,,,1,Regular Play,Bence Ötvös,404231.0,Center Defensive Midfield,8,Ferencvaros,1476,['e1e7d916-d6b2-5d43-8062-cbf863cb5646'],38,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:01:38.306,Pass,
