player_id,player_name,player_nickname,birth_date,player_gender,player_height,player_weight,jersey_number,positions,stats,country,formations,events
7482,Ibrahim Cissé,,1996-05-02,male,185.0,76.0,27,"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",France,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
16349,Jonathan Levi,,1996-01-23,male,185.0,75.0,10,[],[],Sweden,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
16442,Kristoffer Zachariassen,,1994-01-27,male,180.0,74.0,16,"[{'position_id': 21, 'position': 'Left Wing', 'from': '01:10:15.298', 'to': '01:10:28.290', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift', 'counterpart_id': 104036, 'counterpart_name': 'Gavriel Gilad Kanichowsky'}, {'position_id': 17, 'position': 'Right Wing', 'from': '01:10:28.290', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Norway,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
23735,Elton-Ofoi Acolatse,,1995-07-25,male,182.0,76.0,7,[],[],Netherlands,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
34455,Mariano Gómez,,1999-02-05,male,197.0,90.0,4,"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 1, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Argentina,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
43895,Toon Raemaekers,,2000-09-09,male,194.0,85.0,28,"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Belgium,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
45574,Carlos Eduardo Lopes Cruz,Cadu,1997-08-08,male,177.0,73.0,20,[],[],Brazil,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
46162,Bamidele Isa Yusuf,Yusuf Bamidele,2001-02-22,male,180.0,70.0,11,"[{'position_id': 23, 'position': 'Center Forward', 'from': '01:10:28.250', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle', 'counterpart_id': 52155, 'counterpart_name': 'Franko Kovačević'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Nigeria,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
48869,Júlio Rodrigues Romão,Júlio Romão,1998-03-29,male,183.0,80.0,66,"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '01:03:28.649', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle', 'counterpart_id': 50184, 'counterpart_name': 'Mohammad Abu Fani'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Brazil,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
50184,Mohammad Abu Fani,,1998-04-27,male,164.0,,15,"[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '00:00:00.000', 'to': '00:45:00.000', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:45:00.000', 'to': '01:03:28.649', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 48869, 'counterpart_name': 'Júlio Rodrigues Romão'}]","{'own_goals': 0, 'goals': 0, 'assists': 1, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Israel,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 352}, {'period': 2, 'timestamp': '00:45:00.000', 'reason': 'Tactical Shift', 'formation': 3412}, {'period': 2, 'timestamp': '01:03:28.689', 'reason': 'Tactical Shift', 'formation': 343}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 50184, 'player_name': 'Mohammad Abu Fani', 'period': 1, 'timestamp': '00:09:03.702', 'type': 'Low Pass', 'outcome': 'Assist'}, {'player_id': 52155, 'player_name': 'Franko Kovačević', 'period': 1, 'timestamp': '00:09:04.986', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 1, 'timestamp': '00:35:19.398', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 404304, 'player_name': 'Attila Osváth', 'period': 1, 'timestamp': '00:45:30.610', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 104036, 'player_name': 'Gavriel Gilad Kanichowsky', 'period': 1, 'timestamp': '00:45:31.523', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 1, 'timestamp': '00:47:10.145', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 34455, 'player_name': 'Mariano Gómez', 'period': 2, 'timestamp': '01:26:24.247', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 48869, 'player_name': 'Júlio Rodrigues Romão', 'period': 2, 'timestamp': '01:29:04.523', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 43895, 'player_name': 'Toon Raemaekers', 'period': 2, 'timestamp': '01:33:56.625', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:46.942', 'type': 'Half End'}]"
