,Unnamed: 0.1,Unnamed: 0,account_id,match_id,team_id,team_name,opposition_id,opposition_name,competition_id,competition_name,season_id,season_name,team_female,team_match_gd,team_match_xgd,team_match_np_shots,team_match_op_shots,team_match_op_shots_outside_box,team_match_sp_shots,team_match_np_xg,team_match_op_xg,team_match_sp_xg,team_match_np_xg_per_shot,team_match_np_shot_distance,team_match_op_shot_distance,team_match_sp_shot_distance,team_match_possessions,team_match_possession,team_match_directness,team_match_pace_towards_goal,team_match_gk_pass_distance,team_match_gk_long_pass_ratio,team_match_box_cross_ratio,team_match_passes_inside_box,team_match_defensive_distance,team_match_ppda,team_match_defensive_distance_ppda,team_match_opp_passing_ratio,team_match_opp_final_third_pass_ratio,team_match_np_shots_conceded,team_match_op_shots_conceded,team_match_op_shots_conceded_outside_box,team_match_sp_shots_conceded,team_match_np_xg_conceded,team_match_op_xg_conceded,team_match_sp_xg_conceded,team_match_np_xg_per_shot_conceded,team_match_np_shot_distance_conceded,team_match_op_shot_distance_conceded,team_match_sp_shot_distance_conceded,team_match_deep_completions_conceded,team_match_passes_inside_box_conceded,team_match_corners,team_match_corner_xg,team_match_xg_per_corner,team_match_free_kicks,team_match_free_kick_xg,team_match_xg_per_free_kick,team_match_direct_free_kicks,team_match_direct_free_kick_xg,team_match_xg_per_direct_free_kick,team_match_throw_ins,team_match_throw_in_xg,team_match_xg_per_throw_in,team_match_ball_in_play_time,team_match_counter_attacking_shots,team_match_high_press_shots,team_match_shots_in_clear,team_match_counter_attacking_shots_conceded,team_match_shots_in_clear_conceded,team_match_aggressive_actions,team_match_aggression,team_match_goals,team_match_own_goals,team_match_penalty_goals,team_match_goals_conceded,team_match_opposition_own_goals,team_match_penalty_goals_conceded,team_match_shots_from_corners,team_match_goals_from_corners,team_match_shots_from_free_kicks,team_match_goals_from_free_kicks,team_match_direct_free_kick_goals,team_match_shots_from_direct_free_kicks,team_match_shots_from_throw_ins,team_match_goals_from_throw_ins,team_match_direct_free_kick_goals_conceded,team_match_shots_from_direct_free_kicks_conceded,team_match_corners_conceded,team_match_corner_xg_conceded,team_match_shots_from_corners_conceded,team_match_goals_from_corners_conceded,team_match_free_kicks_conceded,team_match_free_kick_xg_conceded,team_match_shots_from_free_kicks_conceded,team_match_goals_from_free_kicks_conceded,team_match_direct_free_kicks_conceded,team_match_direct_free_kick_xg_conceded,team_match_throw_ins_conceded,team_match_throw_in_xg_conceded,team_match_shots_from_throw_ins_conceded,team_match_goals_from_throw_ins_conceded,team_match_corner_shot_ratio,team_match_corner_goal_ratio,team_match_free_kick_shot_ratio,team_match_free_kick_goal_ratio,team_match_direct_free_kick_goal_ratio,team_match_throw_in_shot_ratio,team_match_throw_in_goal_ratio,team_match_xg_per_corner_conceded,team_match_corner_shot_ratio_conceded,team_match_corner_goal_ratio_conceded,team_match_xg_per_free_kick_conceded,team_match_free_kick_shot_ratio_conceded,team_match_free_kick_goal_ratio_conceded,team_match_xg_per_direct_free_kick_conceded,team_match_direct_free_kick_goal_ratio_conceded,team_match_xg_per_throw_in_conceded,team_match_throw_in_shot_ratio_conceded,team_match_throw_in_goal_ratio_conceded,team_match_direct_free_kick_shot_ratio,team_match_direct_free_kick_shot_ratio_conceded,team_match_sp,team_match_xg_per_sp,team_match_sp_shot_ratio,team_match_sp_goals,team_match_sp_goal_ratio,team_match_sp_conceded,team_match_xg_per_sp_conceded,team_match_sp_shot_ratio_conceded,team_match_sp_goals_conceded,team_match_sp_goal_ratio_conceded,team_match_penalties_won,team_match_penalties_conceded,team_match_completed_dribbles,team_match_failed_dribbles,team_match_total_dribbles,team_match_dribble_ratio,team_match_completed_dribbles_conceded,team_match_failed_dribbles_conceded,team_match_total_dribbles_conceded,team_match_opposition_dribble_ratio,team_match_high_press_shots_conceded,team_match_np_gd,team_match_np_xgd,team_match_deep_completions,team_match_passing_ratio,team_match_pressures,team_match_counterpressures,team_match_pressure_regains,team_match_counterpressure_regains,team_match_defensive_action_regains,team_match_yellow_cards,team_match_second_yellow_cards,team_match_red_cards,team_match_fhalf_pressures,team_match_fhalf_counterpressures,team_match_fhalf_pressures_ratio,team_match_fhalf_counterpressures_ratio,team_match_crosses_into_box,team_match_successful_crosses_into_box,team_match_successful_box_cross_ratio,team_match_deep_progressions,team_match_deep_progressions_conceded,team_match_obv,team_match_obv_pass,team_match_obv_shot,team_match_obv_defensive_action,team_match_obv_dribble_carry,team_match_obv_gk,team_match_obv_conceded,team_match_obv_pass_conceded,team_match_obv_shot_nconceded,team_match_obv_defensive_action_conceded,team_match_obv_dribble_carry_conceded,team_match_obv_gk_conceded,team_match_passes,team_match_successful_passes,team_match_passes_conceded,team_match_successful_passes_conceded,team_match_op_passes,team_match_op_passes_conceded,match_date,team_touches_in_opp_box,team_match_op_f3_passes,team_match_f3_forward_passes,possession_count,passes_per_possession
0,0,0,33643,4003670,1033,Ujpest,2565,Puskas,1522,NB I,318,2025/2026,False,-1,-0.1346857,12,5,3,7,0.5888117,0.15589225,0.43291938,0.049067643,18.023191,22.06387,15.136994,221,0.6426991150442478,0.749578,1.658547648062766,32.18634,0.5714285714285714,0.074074074074074,5,41.93723,10.11111111111111,4.19372308193109,0.7770897832817337,0.6434782608695652,11,10,4,1,0.7234974,0.6908327,0.032664753,0.06577249,17.620253,16.970308,24.119696,3,1,8,0.395072,0.049384,24,0.0,0.0,1,0.037847377,0.037847377,25,0.0,0.0,51.900833,0,0,1,0,0,55,0.1702786377708978,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,3,0.032664753,1,0,11,0.0,0,0,0,0.0,21,0.0,0,0,0.3333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0108882515,0.3333333333333333,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,58,0.007464127,0.1206896551724138,0,0.0,35,0.00093327864,0.0285714285714285,0,0.0,0,0,5,4,9,0.5555555555555556,5,5,10,0.5,4,-1,-0.1346857,4,0.6434782608695652,120,25,41,9,63,1,0,0,46,15,0.3833333333333333,0.6,2,0,0.0,40,36,0.28194717,0.17877334,-0.4087771,0.5509541,0.44890463,-0.48790812,1.1349072,0.7222272,-0.39209798,0.1931487,0.45899937,0.1526297,581,485,323,251,515,280,2026-01-31,33,21,21,345,1.6840579710144927
1,1,1,33643,4003670,2565,Puskas,1033,Ujpest,1522,NB I,318,2025/2026,False,1,0.1346857,11,10,4,1,0.7234974,0.6908327,0.032664753,0.06577249,17.62025,16.970306,24.119696,221,0.3573008849557522,0.75392544,2.3792636444634176,51.390415,0.25,0.3636363636363636,1,49.404938,9.58974358974359,5.489437527126736,0.8347676419965576,0.7163120567375887,12,5,3,7,0.5888117,0.15589225,0.43291938,0.049067643,18.023191,22.06387,15.136994,4,5,3,0.032664753,0.0108882515,11,0.0,0.0,0,0.0,,21,0.0,0.0,51.900833,0,4,0,0,1,117,0.2013769363166953,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0.395072,6,0,24,0.0,0,0,1,0.037847377,25,0.0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.049384,0.75,0.0,0.0,0.0,0.0,0.037847377,0.0,0.0,0.0,0.0,,1.0,35,0.00093327864,0.0285714285714285,0,0.0,58,0.007464127,0.1206896551724138,0,0.0,0,0,5,5,10,0.5,5,4,9,0.5555555555555556,0,1,0.1346857,3,0.7163120567375887,174,27,42,9,62,3,0,0,90,18,0.5172413793103449,0.6666666666666666,8,4,0.4444444444444444,36,40,1.1349069,0.7222272,-0.392098,0.19314866,0.4589993,0.1526297,0.28194734,0.17877351,-0.4087771,0.55095404,0.4489051,-0.48790815,323,251,581,485,280,515,2026-01-31,20,15,15,345,0.936231884057971
