bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,898ab801-9988-4522-904f-22a109028ae9,1,,,,4003670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 404208, 'name': 'Dávid Banai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 247192, 'name': 'Gergő János Bodnár'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 55}, {'player': {'id': 318547, 'name': 'Noah Dávid Gabriel Fenyö'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 77}, {'player': {'id': 68861, 'name': 'Tom Lacoux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 28763, 'name': 'Giorgi Beridze'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 88}, {'player': {'id': 48713, 'name': 'Milan Tučić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 34}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,367da268-c789-432e-99a2-878f4c66a1c8,2,,,,4003670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 158733, 'name': 'Péter Szappanos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 28951, 'name': 'Quentin Maceiras'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 8834, 'name': 'Wojciech Golla'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 294552, 'name': 'Georgi Harutyunyan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 404177, 'name': 'Artem Favorov'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 160378, 'name': 'Michael Okeke'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 21173, 'name': 'Laros Duarte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 404169, 'name': 'Daniel Lukacs'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 73886, 'name': 'Zsolt Nagy'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 25}, {'player': {'id': 425045, 'name': 'Kevin Mondovics'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 77}, {'player': {'id': 136301, 'name': 'Joel Fameyeh'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Puskas,2565,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d1fa7ac5-eb67-4547-9d61-db7ec005aa72,3,,,,4003670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['94fc7304-63c8-58aa-b12c-dc4b3c524785'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,94fc7304-63c8-58aa-b12c-dc4b3c524785,4,,,,4003670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['d1fa7ac5-eb67-4547-9d61-db7ec005aa72'],0,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7998d78d-9fd9-4089-9070-54753fdb7624,1543,,,,4003670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,107,Ujpest,1033,['1da912f8-2dba-5a02-8644-eb938dbd631d'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1da912f8-2dba-5a02-8644-eb938dbd631d,1544,,,,4003670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,107,Ujpest,1033,['7998d78d-9fd9-4089-9070-54753fdb7624'],0,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.5999990000000004,,,,,,,,,,,,c891c7d0-ffa0-4d63-8675-2f7c3d8a6ced,5,,,"[60.0, 40.0]",4003670,0,,0.0110880705,0.0085812286,0.0025068419,0.0140718753,0.0074392939,0.0066325814,0.0041257394,,,,-2.899371,,,Right Foot,,,"[34.4, 33.7]",,Ground Pass,,26.39,,,,,,0.9982509017,Georgi Harutyunyan,294552.0,,,,Kick Off,,1,From Kick Off,Joel Fameyeh,136301.0,Left Center Forward,2,Puskas,2565,['9f7f05ae-5c5d-5cb6-9041-996acc63956a'],0,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:00.120,Pass,
,,,,,,,,,,,,,,,,3.279994999999999,,,,,,,,,,,,81dad215-8d39-4088-bd69-cd3e16060b88,8,,,"[35.6, 34.6]",4003670,0,,0.0115544451,0.0110419607,0.0005124845,0.0135834338,0.0143812951,-0.0007978613,-0.0013103457,,,,0.529162,,,Right Foot,,,"[85.3, 63.7]",,High Pass,,57.59,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.6170730998,0.3721600473,,,,,,,,1,From Kick Off,Georgi Harutyunyan,294552.0,Left Center Back,2,Puskas,2565,"['2f0fa902-cc23-555a-8c7b-fc963041d001', '6bcd8acd-765b-42ef-a3e7-823038f1312b']",2,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:02.920,Pass,
,,,,,,,,,,,,,,,,1.639994999999999,,,,,,,,,,,,b2e93212-2770-42e5-9b25-a91505a0f77e,16,,,"[28.2, 27.1]",4003670,0,,0.0690332651,0.0147469351,0.05428633,0.0104925958,0.0111161508,-0.0006235549,-0.0549098849,,,,2.04971,,,Left Foot,,,"[20.1, 42.7]",,Ground Pass,,17.58,Incomplete,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9731449642,0.9831835032,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,3,Ujpest,1033,"['40eb2b6a-4f3d-43db-90e8-68fe478a114f', '701ba17a-ccb7-46c4-873b-1efed7d27033', '423bc072-4c7f-5e57-b564-0469a1dfa395']",11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:11.680,Pass,True
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,4cc39c89-8681-4011-a485-a20c04b0ce0c,20,,,"[6.6, 33.0]",4003670,0,,0.0145066809,0.0105956681,0.0039110128,0.0097065791,0.0069409744,0.0027656048,-0.001145408,,,,1.941688,,,Left Foot,,,"[3.8, 40.2]",,Ground Pass,,7.73,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9261735704,0.998868227,Dávid Banai,404208.0,,,,Goal Kick,,1,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,5,Ujpest,1033,['a04964eb-bcc0-5854-b0b3-0636fc999996'],29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:29.840,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,3d9d21fe-f209-4420-b793-0183c9d6d934,23,,,"[6.7, 40.5]",4003670,0,,0.011171761,0.0138406102,-0.0026688492,0.0101189278,0.0096379565,0.0004809713,0.0031498205,,,,0.188222,,,Right Foot,,,"[15.1, 42.1]",,Ground Pass,,8.55,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.7481451903,0.9893209934,Noah Dávid Gabriel Fenyö,318547.0,,,,,,1,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,5,Ujpest,1033,"['11aa5a76-23d8-5722-b619-3b5f6d219faa', 'd4c32273-0872-50bb-948a-6ee01ff46d7c']",32,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:32.240,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,278269d8-1682-4a0d-970a-e9b83c582114,25,,,"[15.1, 42.1]",4003670,0,,0.0146672316,0.011171761,0.0034954706,0.0070155049,0.0101189278,-0.0031034229,-0.0065988936,,,,-1.986741,,,Right Foot,,,"[7.9, 25.8]",,Ground Pass,,17.82,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9909851152,0.993807137,Patrizio Stronati,27815.0,,,,,,1,From Goal Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,5,Ujpest,1033,['cb6c347f-af1e-5a3f-85e8-98f2a52863cd'],33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:33.040,Pass,
,,,,,,,,,,,,,,,,2.68,,,,,,,,,,,,befc4ab3-1eb4-4829-a990-ddf8fea44e79,29,,,"[9.5, 22.7]",4003670,0,,0.0106816823,0.0167734697,-0.0060917875,0.006128788,0.0070927236,-0.0009639356,0.0051278519,,,,-0.197396,,,Left Foot,,,"[59.5, 12.7]",,High Pass,,50.99,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.4997980512,0.345105052,,,,,,,,1,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,5,Ujpest,1033,"['ceabd874-af7e-4151-a3c5-680b614b740c', 'e1d4d30b-03ce-5e40-b73b-f330850c658e', '9bf4a79b-027d-40ce-a024-a86b7e72ab5c']",35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:35.440,Pass,True
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,03eb6986-fee5-4bc5-90c4-d46ba3ac33dc,31,,,"[40.1, 23.9]",4003670,0,,0.0105283707,0.0102224387,0.000305932,0.0154886041,0.0104006603,0.0050879437,0.0047820117,,,,-0.219307,,,Head,,,"[56.7, 20.2]",,High Pass,,17.01,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.3807424736,0.516028583,Milan Tučić,48713.0,,,,Recovery,,1,From Goal Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,5,Ujpest,1033,['2b5b11d1-2279-57f8-8ef6-cfffdb7e0f7a'],40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:40.598,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,b482c7e0-2d24-499b-88e6-dea86dada8dc,35,,,"[50.4, 14.5]",4003670,0,,0.0098710014,0.0099452082,-7.42069e-05,0.0167678781,0.0152128832,0.0015549948,0.0016292017,,,,0.035518,,,Left Foot,,,"[70.1, 15.2]",,Ground Pass,,19.71,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.8865630069,0.8830463886,Giorgi Beridze,28763.0,,,,,,1,From Goal Kick,Milan Tučić,48713.0,Left Center Forward,5,Ujpest,1033,"['a37b2908-69e6-59fe-a613-c8ca3062efb3', '2a10fb5b-9cfb-5d23-80c1-b26e9e7fd512']",44,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:44.598,Pass,
,,,,,,,,,,,,,,,,1.879998999999996,,,,,,,,,,,,6958eff2-6256-453e-9830-e52907edbaac,41,,,"[75.4, 19.2]",4003670,1,,0.0080647413,0.0076805176,0.0003842236,0.0138661452,0.0222816858,-0.0084155407,-0.0087997643,,,,0.490815,,,Left Foot,,,"[111.7, 38.6]",,High Pass,,41.16,Incomplete,,,,,0.2383924872,,,,,,Free Kick,0.04408422,1,From Free Kick,Matija Ljujić,10837.0,Right Center Forward,6,Ujpest,1033,['a08080bb-1336-44a5-b143-fb13d088af77'],20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:20.033,Pass,
,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,5d1d0206-b09e-4559-ade9-22387185113d,46,,,"[79.5, 80.0]",4003670,1,,0.0101260664,0.0080647413,0.0020613251,0.014034559,0.0138661452,0.0001684139,-0.0018929113,,,,-2.755976,,,,,,"[49.2, 67.7]",,Low Pass,,32.7,,,,,,0.9976521134,João Aniceto Grandela Nunes,7977.0,,,,Throw-in,,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,7,Ujpest,1033,['ac2eb4ff-b5ed-5e95-b76c-9e796a88d438'],35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:35.473,Pass,
,,,,,,,,,,,,,,,,1.599998000000007,,,,,,,,,,,,aec79d66-2fd6-49e6-9f91-d1a967ce8201,49,,,"[42.3, 55.5]",4003670,1,,0.0096885543,0.0104880268,-0.0007994724,0.0149130169,0.0146657089,0.0002473081,0.0010467805,,,,-1.624317,,,Left Foot,,,"[42.0, 49.9]",,Ground Pass,,5.61,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.8446744681,0.9693515897,Patrizio Stronati,27815.0,,,,,,1,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,7,Ujpest,1033,"['dcd242cf-0d37-5be1-95d5-24dad6c7d454', 'e6eb24e4-ef5a-50dc-a8f6-38252c692341']",40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:40.273,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,7333c630-e400-4c12-9db2-ca1f07d55cff,52,,,"[41.7, 53.3]",4003670,1,,0.010516664,0.0103530008,0.0001636632,0.0138141122,0.0146247651,-0.000810653,-0.0009743161,,,,2.424271,,,Left Foot,,,"[37.0, 57.4]",,Ground Pass,,6.24,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9978971888,0.9673316479,João Aniceto Grandela Nunes,7977.0,,,,,,1,From Throw In,Patrizio Stronati,27815.0,Left Center Back,7,Ujpest,1033,"['29a9dc68-b695-5f65-b52e-777ca358ccf6', '91a4e882-555b-5cce-9aec-4d7f75c71c35']",42,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:42.673,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,110be588-fb25-434c-90c7-1a2f1f173b09,55,,,"[36.7, 56.4]",4003670,1,,0.0115167722,0.0106209377,0.0008958345,0.0132996812,0.014228344,-0.0009286627,-0.0018244972,,,,-1.770928,,,Right Foot,,,"[31.0, 28.3]",,Ground Pass,,28.67,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9266485257,0.9974462986,Attila Fiola,11268.0,,,,,,1,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,7,Ujpest,1033,"['892ae2e0-0090-5063-aa86-f4d810dd9aae', '0c523a64-9623-5d59-bcbb-60d06b889942']",45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:45.073,Pass,
,,,,,,,,,,,,,,,,1.5999989999999962,,,,,,,,,,,,68db24bc-e239-40e0-8998-821f16e85a50,58,,,"[31.0, 27.4]",4003670,1,,0.0125746196,0.0113573605,0.0012172591,0.0147454385,0.0133649157,0.0013805227,0.0001632636,,,,-0.237006,,,Right Foot,,,"[51.7, 22.4]",,Ground Pass,,21.3,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.7078138051,0.8499668837,Tom Lacoux,68861.0,,,,,,1,From Throw In,Attila Fiola,11268.0,Left Back,7,Ujpest,1033,"['48c1e0a4-6db8-57e0-892a-00d1426eb27b', '12a77204-4fb6-5362-bcee-89aa1c4025eb']",47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:47.873,Pass,
,,,,,,,,,,,,,,,,1.5999989999999962,,,,,,,,,,,,993cf3e1-8987-44c0-ac49-d370b7a3c6ee,62,,,"[48.5, 19.9]",4003670,1,,0.0110374196,0.010403296,0.0006341236,0.0093789799,0.0150864813,-0.0057075014,-0.006341625,,True,,-1.959115,,,Right Foot,,,"[40.4, 0.1]",,Ground Pass,,21.39,Out,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.5275768975,0.9640961289,Giorgi Beridze,28763.0,,,,,,1,From Throw In,Tom Lacoux,68861.0,Left Defensive Midfield,7,Ujpest,1033,"['3a8efcf2-f0fb-5a2b-a048-ca7a54a3136d', '3f66dd08-5341-5821-854c-592fe574fbf1']",49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:49.873,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,30aafd37-8704-48e5-afc6-538ddcbfcf89,64,,,"[67.8, 80.0]",4003670,1,,0.0084473286,0.0093789799,-0.0009316513,0.0269030295,0.0110374196,0.01586561,0.0167972613,,,,-0.15797,,,,,,"[99.7, 74.9]",,Low Pass,,32.29,,,,,,0.6280093193,Kevin Mondovics,425045.0,,,,Throw-in,,1,From Throw In,Quentin Maceiras,28951.0,Right Back,8,Puskas,2565,['5c25b174-eeca-5a0c-84c9-4eba153cd0ab'],58,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:01:58.673,Pass,
,,,,,,,,,,,,,,,,0.7199989999999962,,,,,,,,,,,,acfd69f4-768a-4e70-b452-6fc226bbb1f2,67,,,"[97.8, 75.2]",4003670,2,,0.0101353051,0.0084748073,0.0016604979,0.0116426358,0.0258496311,-0.0142069953,-0.0158674931,,,,-2.901808,,,Left Foot,,,"[92.8, 74.0]",,Ground Pass,,5.14,Incomplete,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9802637541,0.9188829064,Quentin Maceiras,28951.0,,,,,,1,From Throw In,Kevin Mondovics,425045.0,Right Center Forward,8,Puskas,2565,"['04543a39-4de9-527e-8f4e-ca804f52c871', '1e05a617-eaca-42e4-9d19-8df0bcf629e2', 'aaa1fa08-ba4e-5b18-937e-3ac8d353ea20']",0,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:02:00.753,Pass,
,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,1e05a617-eaca-42e4-9d19-8df0bcf629e2,70,,,"[27.3, 6.1]",4003670,2,,0.0118383579,0.0258496311,-0.0140112732,0.0106245857,0.0084748073,0.0021497784,0.0161610516,,,,3.034857,,,Right Foot,,,"[24.5, 6.4]",,Ground Pass,,2.82,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.8626481232,0.8918639421,Giorgi Beridze,28763.0,,,,Interception,,1,From Counter,Tom Lacoux,68861.0,Left Defensive Midfield,9,Ujpest,1033,"['631a6044-6620-564e-a9a7-68bf38ebf6ce', 'acfd69f4-768a-4e70-b452-6fc226bbb1f2']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:01.473,Pass,
,,,,,,,,,,,,,,,,1.999994000000006,,,,,,,,,,,,a11d235b-776b-4661-807f-e161613338e4,73,,,"[24.8, 7.7]",4003670,2,,0.0106653031,0.012108203,-0.0014428999,0.0153414737,0.0094295526,0.0059119212,0.0073548211,,,,0.637721,,,Right Foot,,,"[52.6, 28.3]",,Ground Pass,,34.6,,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.999692733,0.7409417629,Aljoša Matko,101803.0,,,,,,1,From Counter,Giorgi Beridze,28763.0,Left Midfield,9,Ujpest,1033,"['c86791b2-2230-53f3-8ff9-7fc49a33ddd9', 'dd9d9154-ebd7-59ea-bc76-9457112b25aa']",2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:02.833,Pass,
,,,,,,,,,,,,,,,,1.1999979999999923,,,,,,,,,,,,5446b2cb-825c-4584-ade8-eee84d6ddbdc,80,,,"[77.3, 23.6]",4003670,2,,0.0093019502,0.0092632854,3.86648e-05,0.0359013788,0.0241462868,0.0117550921,0.0117164273,,,,0.321751,,,Right Foot,,,"[91.4, 28.3]",,Ground Pass,,14.86,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.4310462363,0.7529633641,Matija Ljujić,10837.0,,,,,,1,From Counter,Aljoša Matko,101803.0,Right Midfield,9,Ujpest,1033,"['9a67515e-c096-5e56-b308-4c7f51cf7943', 'd98b0591-c0d9-5e57-8a0d-2d55a4254456']",9,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:09.753,Pass,
,,,,,,,,,,,,,,,,1.999994000000006,,,,,,,,,,,,9fa5b44f-100d-4663-b656-5d649ad7e3f9,88,,,"[120.0, 0.1]",4003670,4,,0.0087062391,0.0097076884,-0.0010014493,0.0476217084,0.0416367538,0.0059849545,0.0069864038,,,,2.186503,,,Right Foot,,,"[106.7, 18.9]",,Ground Pass,,23.03,,,,,,0.9607470036,Noah Dávid Gabriel Fenyö,318547.0,,,,Corner,,1,From Corner,Giorgi Beridze,28763.0,Left Midfield,11,Ujpest,1033,['278fa5a6-8935-58d3-8352-cc31ec70408f'],14,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:14.873,Pass,
,,,,,,,,,,,,,,,,0.7599930000000168,,,,,,,,,,,,aa4dfb2b-59d7-4994-b22c-76f728aa0da6,91,,,"[106.7, 18.9]",4003670,4,,0.0086449059,0.0087062391,-6.13332e-05,0.050111182,0.0476217084,0.0024894737,0.0025508069,,,,0.170375,,,Right Foot,,,"[116.0, 20.5]",,Ground Pass,,9.44,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.6398294452,0.617893219,Giorgi Beridze,28763.0,,,,,,1,From Corner,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,11,Ujpest,1033,"['6d2d5735-fa33-5cf2-b7cc-61e7229da65e', '42f485b2-30b6-502a-badb-c67df0dba247']",16,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:16.873,Pass,
,,,,,,,,,,,,,,,,1.159994000000006,,,,,,,,,,,,0e3fede5-3b0d-400d-919f-a747041cfd2c,94,,,"[116.0, 20.5]",4003670,4,,0.0080033774,0.0086449059,-0.0006415285,0.1085501611,0.050111182,0.0584389791,0.0590805076,,,,2.197539,b03e5db3-8748-4974-9c49-e3a01881abe0,,Right Foot,True,True,"[103.4, 37.9]",,Ground Pass,,21.48,,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.8310443674,0.2475233525,Matija Ljujić,10837.0,True,,,,0.00012779537,1,From Corner,Giorgi Beridze,28763.0,Left Midfield,11,Ujpest,1033,"['848bde20-6fbb-5da2-acc2-8f4c785f5fdc', 'fa593c13-e590-523f-b97f-9170faff3b51']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:17.633,Pass,
,,,,,,,,,,,,,,,,3.599997000000032,,,,,,,,,,,,9b945a3f-b6bb-4908-8fa9-a38589c9c951,102,,,"[5.3, 32.1]",4003670,4,,0.0159969907,0.0107508264,0.0052461643,0.0106819142,0.0068807956,0.0038011186,-0.0014450457,,,,0.169562,,,Right Foot,,,"[74.7, 44.0]",,High Pass,,70.4,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.5580241475,0.303658843,,,,,,Goal Kick,,1,From Goal Kick,Péter Szappanos,158733.0,Goalkeeper,12,Puskas,2565,['e9a19712-d3bc-4061-bd8a-0457a8c80a2d'],31,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:04:31.188,Pass,
,,,,,,,,,,,,,,,,0.1999979999999632,,,,,,,,,,,,abe33888-d709-4e80-abb7-b9dcbe3c283a,107,,,"[50.7, 27.4]",4003670,4,,0.011613667,0.0110863186,0.0005273484,0.0138885081,0.0149869109,-0.0010984028,-0.0016257511,,,,1.096396,,,Right Foot,,,"[52.6, 31.1]",,Low Pass,,4.16,Incomplete,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.6127332304,0.7060976624,,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Midfield,13,Ujpest,1033,"['8eb5ab8e-ebbb-4ea4-a8e5-7663dca46f2c', 'e1d51f63-c277-587e-9724-c5aac6edcba6', '8510a643-e0a6-40c6-8285-5fb3daea927e']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:37.468,Pass,True
,,,,,,,,,,,,,,,,2.3999980000000214,,,,,,,,,,,,af0f3f36-ad29-4005-acbc-7676f92fd989,110,,,"[47.0, 28.6]",4003670,4,,0.0109644262,0.011613667,-0.0006492408,0.0104282098,0.0138885081,-0.0034602983,-0.0028110575,,,,0.291247,,,Right Foot,,,"[90.7, 41.7]",,High Pass,,45.62,Pass Offside,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.6874411413,0.1922454834,Aljoša Matko,101803.0,,,,Recovery,,1,Regular Play,Giorgi Beridze,28763.0,Left Midfield,13,Ujpest,1033,"['83274a0e-85bc-5a3b-b2e6-19b1242ddda5', '66b52ab2-3b64-43a0-95da-31ec8b1cee18']",38,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:38.468,Pass,True
