50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,485e492c-aa52-4138-b07e-51e038a2618b,1,,,,4003713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Zalaegerszegi TE,2209,,0,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 438528, 'name': 'Bence Gundel-Takács'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 101841, 'name': 'András Mátyás Csonka'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 540522, 'name': 'Akpe Victory Maduabuchukwu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 55}, {'player': {'id': 437709, 'name': 'Diogo Antônio Rodrigues Da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 33}, {'player': {'id': 76590, 'name': 'José Manuel Calderón Portillo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 406490, 'name': 'Fabricio Amato'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 30}, {'player': {'id': 101832, 'name': 'Norbert Szendrei'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 11}, {'player': {'id': 404968, 'name': 'Bence András Kiss'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 49}, {'player': {'id': 101837, 'name': 'Alen Martin Skribek'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 428358, 'name': 'Maxsuell Alexandre Alves Soares'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 122981, 'name': 'João Victor Vieira Ferreira Sousa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 70}]}",Zalaegerszegi TE,2209,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7ed38264-2a20-44f1-b74d-5c7f69dc416a,2,,,,4003713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Zalaegerszegi TE,2209,,0,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 404208, 'name': 'Dávid Banai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 7390, 'name': 'Barnabás Bese'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 33}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 404242, 'name': 'Bence Gergényi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 44}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 88}, {'player': {'id': 68861, 'name': 'Tom Lacoux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 130597, 'name': 'Fran Brodić'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 425452, 'name': 'Nejc Gradišar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,a75975b2-6aea-41b3-8ab9-2127e7cad50d,3,,,,4003713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Zalaegerszegi TE,2209,['3c099cf8-add8-5034-a79e-11497f9c206f'],0,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,3c099cf8-add8-5034-a79e-11497f9c206f,4,,,,4003713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Zalaegerszegi TE,2209,['a75975b2-6aea-41b3-8ab9-2127e7cad50d'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8873a34d-d156-4b36-87db-8460645e1bf1,1603,,,,4003713,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,98,Ujpest,1033,['9776c02c-2647-55cb-a2f5-f5cae88a74a7'],0,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9776c02c-2647-55cb-a2f5-f5cae88a74a7,1604,,,,4003713,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,98,Ujpest,1033,['8873a34d-d156-4b36-87db-8460645e1bf1'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,2.3999990000000007,,,,,,,,,,2ec7a8b6-9fb3-4e98-97fa-76ed5cdf6b43,5,,,"[60.0, 40.0]",4003713,0,0.013968314,0.0085812286,0.0053870855,0.0111550177,0.0074392939,0.0037157238,-0.0016713617,,,,-3.120621,,,Right Foot,,,,"[27.6, 39.3]",Ground Pass,,32.43,,,,,,0.9981928468,Dávid Banai,404208.0,,,,Kick Off,,1,From Kick Off,Matija Ljujić,10837.0,Right Defensive Midfield,2,Ujpest,1033,['e12e7592-5fdf-5ed8-ba2f-4a7bbbe16a95'],0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.400,Pass,
,,,,,,,,,,,,,,,,3.604559000000001,,,,,,,,,,d7a30910-e41b-4cd0-8dec-b3bf07b99259,9,,,"[30.7, 41.3]",4003713,0,0.0076458128,0.0160794407,-0.0084336279,0.0149862627,0.011523678,0.0034625847,0.0118962126,,,,-0.134646,,,Right Foot,,,,"[94.5, 32.7]",High Pass,,64.36,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.6497264098,0.3055804074,,,,,,,,1,From Kick Off,Dávid Banai,404208.0,Goalkeeper,2,Ujpest,1033,"['88ffba4c-f4b4-4f18-b517-57a79428b404', 'be309a16-9565-49ed-9c1a-62d620671d59', '756047cc-0f73-536d-9ea5-6c4e6b3c6801']",6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:06.400,Pass,True
,,,,,,,,,,,,,,,,0.9559239999999992,,,,,,,,,,88ffba4c-f4b4-4f18-b517-57a79428b404,10,,,"[25.6, 47.4]",4003713,0,0.031178467,0.011523678,0.019654789,0.0089153098,0.0160794407,-0.0071641309,-0.0268189199,,,,-0.218669,,,Head,,,,"[34.6, 45.4]",Low Pass,,9.22,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.4021542662,0.7783191204,Alen Martin Skribek,101837.0,,,,Recovery,,1,From Kick Off,Akpe Victory Maduabuchukwu,540522.0,Right Center Back,2,Ujpest,1033,"['50cf6aba-db26-5b51-bffb-6039a5cc4fc7', '0251913f-b4c5-425e-80b1-a4e0005a3bd7', 'd7a30910-e41b-4cd0-8dec-b3bf07b99259']",10,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:00:10.004,Pass,
,,,,,,,,,,,,,,,,3.3104339999999994,,,,,,,,,,0251913f-b4c5-425e-80b1-a4e0005a3bd7,12,,,"[85.5, 34.7]",4003713,0,0.0055035553,0.0076458128,-0.0021422575,0.0097600119,0.0149862627,-0.0052262507,-0.0030839932,,True,,-1.303301,,,Right Foot,,,,"[95.0, 0.0]",High Pass,,35.98,Out,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.925793548,0.6964597106,,,,,,Interception,,1,From Kick Off,Matija Ljujić,10837.0,Right Defensive Midfield,2,Ujpest,1033,['88ffba4c-f4b4-4f18-b517-57a79428b404'],10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:10.960,Pass,
,,,,,,,,,,,,,,,,2.349005000000001,,,,,,,,,,5427b086-2102-4e07-bf19-1b461e8d15d7,13,,,"[24.8, 80.0]",4003713,0,0.0095991241,0.0097600119,-0.0001608878,0.0089845285,0.0055035553,0.0034809732,0.003641861,,,,-0.554996,,,,,,,"[44.8, 67.6]",High Pass,,23.53,Incomplete,,,,,0.4968079925,,,,,,Throw-in,,1,From Throw In,András Mátyás Csonka,101841.0,Right Back,3,Zalaegerszegi TE,2209,['8d86ff59-b77d-4fae-9e5e-f79b3da6e294'],24,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:00:24.902,Pass,
,,,,,,,,,,,,,,,,1.0078740000000035,,,,,,,,,,8d86ff59-b77d-4fae-9e5e-f79b3da6e294,14,,,"[75.4, 12.5]",4003713,0,0.0091167642,0.0055035553,0.0036132089,0.0129089355,0.0097600119,0.0031489236,-0.0004642853,,,,0.237398,,,Head,,,,"[88.5, 15.7]",High Pass,,13.44,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.8678413198,0.4442208409,Fran Brodić,130597.0,,,,Recovery,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,4,Ujpest,1033,"['2b023296-7f86-57e6-ae0e-3d8ed3b991af', '5427b086-2102-4e07-bf19-1b461e8d15d7']",27,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:27.251,Pass,
,,,,,,,,,,,,,,,,0.9721499999999942,,,,,,,,,,4e5b4ead-99fb-4d5c-828d-e973e6eb49a7,16,,,"[88.5, 15.7]",4003713,0,0.00845036,0.0091167642,-0.0006664041,0.0115185361,0.0129089355,-0.0013903994,-0.0007239953,,,,-2.691026,,,Head,,,,"[83.0, 13.0]",High Pass,,6.15,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9496566534,0.7445194125,Tom Lacoux,68861.0,,,,,,1,Regular Play,Fran Brodić,130597.0,Right Center Forward,4,Ujpest,1033,['e5375809-5f34-51f9-9ce9-d3d18200ceb5'],28,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:28.259,Pass,
,,,,,,,,,,,,,,,,1.8007410000000017,,,,,,,,,,65ebbbf3-e6d9-4fd4-bef6-c5153da7e563,18,,,"[83.0, 13.0]",4003713,0,0.0097242417,0.00845036,0.0012738816,0.0272093825,0.0115185361,0.0156908464,0.0144169647,,,,0.345002,,,Head,,,,"[90.7, 15.8]",High Pass,,8.16,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.6099263674,0.3985827565,Fran Brodić,130597.0,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,4,Ujpest,1033,['e0b53be0-cafe-53a8-9e53-1f7c52ad50fb'],29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:29.231,Pass,
,,,,,,,,,,,,,,,,1.4874599999999991,,,,,,,,,,ea9aafec-b217-41df-b391-2b88de013cf2,21,,,"[90.3, 20.6]",4003713,0,0.0089585949,0.0086689964,0.0002895985,0.0247892253,0.0296747312,-0.0048855059,-0.0051751044,,,,2.629343,,,Right Foot,,,,"[80.1, 26.3]",High Pass,,11.69,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9665562121,0.7775944471,Matija Ljujić,10837.0,,,,,,1,Regular Play,Fran Brodić,130597.0,Right Center Forward,4,Ujpest,1033,"['75b08db6-1da5-5429-a732-64ae11fe8909', '18d92b34-d3aa-56e8-8ee5-3be7f5095069']",31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:31.531,Pass,
,,,,,,,,,,,,,,,,0.8948040000000037,,,,,,,,,,4fe7d6f8-5356-493f-9f95-a95d4b524d1d,23,,,"[80.1, 26.3]",4003713,0,0.0132380491,0.0089585949,0.0042794542,0.010636392,0.0247892253,-0.0141528333,-0.0184322875,,,,-0.118626,,,Left Foot,,,,"[87.0, 25.5]",Ground Pass,,6.93,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.5142491548,0.6313426495,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,4,Ujpest,1033,['6e81a59a-28e6-44aa-888d-af17a5ea32e1'],33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:33.018,Pass,
,,,,,,,,,,,,,,,,0.2956620000000039,,,,,,,,,,b1ffd9c7-6957-425b-bc04-5ca5788de401,26,,,"[33.6, 56.0]",4003713,0,0.0254087523,0.0107336333,0.014675119,0.0088877724,0.0136761442,-0.0047883717,-0.0194634907,,,,0.018866,,,Right Foot,,,,"[38.9, 56.1]",Ground Pass,,5.3,Incomplete,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.6016796808,0.9055024385,,,,,,,,1,Regular Play,Bence András Kiss,404968.0,Right Midfield,5,Zalaegerszegi TE,2209,"['1021c500-4365-4b15-9a29-73b8d486a947', '43c57b1b-f822-557d-91a4-70df9cd372cb']",34,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:00:34.584,Pass,
,,,,,,,,,,,,,,,,0.9245219999999972,,,,,,,,,,44610baa-2a90-4f64-93c2-5a356e953df8,28,,,"[78.4, 24.1]",4003713,0,0.0089292331,0.0088877724,4.14606e-05,0.0235890392,0.0254087523,-0.001819713,-0.0018611737,,,,-1.185761,,,Left Foot,,,,"[81.5, 16.5]",Ground Pass,,8.2,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.4228445326,0.9116914272,Krisztofer Horváth,40039.0,,,,Recovery,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,6,Ujpest,1033,['0fa4c774-19ea-5296-b3dc-9084b8533b1a'],36,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:36.468,Pass,
,,,,,,,,,,,,,,,,0.2783660000000018,,,,,,,,,,010fe065-4528-4eb2-a066-72f3af169618,31,,,"[82.6, 18.0]",4003713,0,0.0088295229,0.0086909765,0.0001385463,0.0246169567,0.0243099425,0.0003070142,0.0001684679,,,,-0.273928,,,Right Foot,,,,"[83.8, 17.7]",Ground Pass,,1.26,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.5260913999,0.7684035897,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,6,Ujpest,1033,"['9af81f1c-b4d7-4176-844b-526dff93226e', '1206aa15-835d-5798-b849-813460ee76e9']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:37.920,Pass,
,,,,,,,,,,,,,,,,0.08,,,,,,,,,,6d25fb6d-cadd-4050-820b-9c9318e61edb,33,,,"[83.6, 17.1]",4003713,0,0.0090166694,0.0130518526,-0.0040351832,0.021222759,0.0108157396,0.0104070194,0.0144422026,,,,-0.604814,,,Left Foot,,,,"[86.5, 15.1]",Low Pass,,3.46,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.6109266691,0.694566071,,,,,,Recovery,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,6,Ujpest,1033,['ec1ff168-093c-4f2a-a331-97c9ee872f6f'],40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:40.425,Pass,
,,,,,,,,,,,,,,,,1.9342279999999956,,,,,,,,,,9b23fb3a-7714-4b29-9ce1-be5df620eaa5,35,,,"[80.3, 10.0]",4003713,0,0.0088034207,0.0122979833,-0.0034945626,0.0249814764,0.0108184023,0.0141630741,0.0176576367,,,,-0.338705,,,Left Foot,,,,"[95.4, 4.7]",Low Pass,,16.04,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.5473847092,0.6358030438,Matija Ljujić,10837.0,,,,Recovery,,1,Regular Play,Bence Gergényi,404242.0,Left Back,6,Ujpest,1033,['19a13fe6-afef-5a60-9178-5392f7746ad6'],42,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:42.183,Pass,
,,,,,,,,,,,,,,,,0.9392649999999995,,,,,,,,,,42b113a5-cdd0-4b4a-9302-e7b7c45193ee,37,,,"[95.4, 4.7]",4003713,0,0.0087583652,0.0088034207,-4.50555e-05,0.0278039724,0.0249814764,0.002822496,0.0028675515,,,,0.728941,,,Left Foot,,,,"[100.0, 8.8]",Ground Pass,,6.14,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.7785350573,0.7497258782,Krisztofer Horváth,40039.0,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,6,Ujpest,1033,['8d9aa9f1-fda1-5186-883d-1b49246cf5ce'],44,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:44.117,Pass,
,,,,,,,,,,,,,,,,0.943096000000005,,,,,,,,,,0871f0b5-94cf-4763-9d29-87fb4d69a19a,40,,,"[100.0, 8.8]",4003713,0,0.0085665928,0.0087583652,-0.0001917724,0.0257446002,0.0278039724,-0.0020593721,-0.0018675998,,,,-3.056803,,,Left Foot,,,,"[92.5, 8.2]",Ground Pass,,7.56,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9999680469,0.9564731121,Matija Ljujić,10837.0,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,6,Ujpest,1033,"['653dd673-c7cd-509d-b7ce-37e8c45a3c56', '449eaf72-4fc5-5f8c-9299-2641af8d2968']",45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:45.057,Pass,
,,,,,,,,,,,,,,,,0.5941239999999962,,,,,,,,,,9a5a3971-852d-448b-bf22-8844a5070a13,42,,,"[92.5, 8.2]",4003713,0,0.0086572431,0.0085665928,9.06503e-05,0.0321632847,0.0257446002,0.0064186845,0.0063280342,,,,1.043771,,,Left Foot,,,,"[97.3, 16.5]",Ground Pass,,9.6,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.6414669046,0.7516839504,Bence Gergényi,404242.0,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,6,Ujpest,1033,['39d713ae-b9da-5095-987d-c6b78eeed570'],46,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:46.000,Pass,
,,,,,,,,,,,,,,,,1.5282280000000028,,,,,,,,,,f5925b16-2b50-4582-81b8-d172b21ba7a7,44,,,"[97.3, 16.5]",4003713,0,0.0081349052,0.0086572431,-0.0005223379,0.0530691445,0.0321632847,0.0209058598,0.0214281976,,,,0.183825,,,Right Foot,,,,"[114.4, 19.7]",Ground Pass,,17.34,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9740924342,0.7120512724,Krisztofer Horváth,40039.0,,,,,,1,Regular Play,Bence Gergényi,404242.0,Left Back,6,Ujpest,1033,['2e8dd38a-8daf-5c2a-b992-e1343ea1d95c'],46,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:46.594,Pass,
,,,,,,,,,,,,,,,,1.736265999999996,,,,,,,,,,77e6d36e-8952-4fc3-8036-b6f1c1bf4646,46,,,"[114.4, 19.7]",4003713,0,0.0081588253,0.0081349052,2.39201e-05,0.4338601232,0.0530691445,0.3807909787,0.3807670586,,,,1.642939,cb5a1a04-af40-4f36-bf43-f6b165b008f2,,Left Foot,True,True,,"[113.0, 39.4]",Low Pass,,19.78,,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.8374435528,0.1512765437,Fran Brodić,130597.0,True,,,,0.0025309946,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,6,Ujpest,1033,['05f57ef5-6d07-543c-a8e6-ca7f7ff20821'],48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:48.122,Pass,
,,,,,,,,,,,,,,,,3.3504919999999982,,,,,,,,,,72a66e31-23cc-40bd-8ffe-0d6d5d7951b1,50,,,"[5.4, 39.3]",4003713,1,0.0091154501,0.0112721408,-0.0021566907,0.0114452075,0.005950429,0.0054947785,0.0076514692,,,,0.11404,,,Left Foot,,,,"[73.5, 47.1]",High Pass,,68.55,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.761448457,0.3424595296,,,,,,Goal Kick,,1,From Goal Kick,Bence Gundel-Takács,438528.0,Goalkeeper,7,Zalaegerszegi TE,2209,['db0701fb-3ae5-4f00-97be-6671a82f9c8a'],46,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:01:46.265,Pass,
,,,,,,,,,,,,,,,,1.103024000000005,,,,,,,,,,db0701fb-3ae5-4f00-97be-6671a82f9c8a,51,,,"[46.6, 33.0]",4003713,1,0.0180686451,0.005950429,0.0121182161,0.0093317777,0.0112721408,-0.0019403631,-0.0140585792,,,True,-0.37048,,,Head,,,,"[58.3, 28.4]",High Pass,,12.59,Incomplete,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.527771456,0.4896712303,,,,,,Recovery,,1,From Goal Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,7,Zalaegerszegi TE,2209,"['3abc4115-4d4b-5eb5-929f-355e601d0cfc', '72a66e31-23cc-40bd-8ffe-0d6d5d7951b1', 'f465b102-43c6-4a6f-9dfe-d5e6517eb53f']",49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:49.616,Pass,True
,,,,,,,,,,,,,,,,1.1196820000000007,,,,,,,,,,c41e0f4c-25e8-4ebf-91c2-251587fcfb26,55,,,"[66.5, 43.6]",4003713,1,0.0096937576,0.0088012367,0.0008925209,0.0198277347,0.0217753705,-0.0019476358,-0.0028401567,,,,-2.077895,,,Right Foot,,,,"[62.0, 35.5]",Ground Pass,,9.27,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9981883042,0.9828627706,Norbert Szendrei,101832.0,,,,,,1,From Goal Kick,Bence András Kiss,404968.0,Right Midfield,7,Zalaegerszegi TE,2209,"['f34ffe28-1151-515e-a328-0f0dfcf38458', '834a8d51-45c6-5bc9-8555-eacc15a17802']",52,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:01:52.292,Pass,
,,,,,,,,,,,,,,,,1.1999989999999963,,,,,,,,,,cd781ed6-459a-4a62-a17b-e82d5c833500,58,,,"[57.1, 29.5]",4003713,1,0.0100817075,0.0096569778,0.0004247297,0.0139178019,0.0185314585,-0.0046136566,-0.0050383862,,,,2.321121,,,Right Foot,,,,"[46.1, 41.3]",Ground Pass,,16.13,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9821301344,0.9939874411,Akpe Victory Maduabuchukwu,540522.0,,,,,,1,From Goal Kick,Norbert Szendrei,101832.0,Left Defensive Midfield,7,Zalaegerszegi TE,2209,"['226dbe8f-5ee4-56b0-b599-9b7248c453ef', '429cfdf0-a51a-502a-a4ae-69f21cf21c55']",57,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:01:57.392,Pass,
,,,,,,,,,,,,,,,,2.204245999999999,,,,,,,,,,0ebb2e3f-1053-4047-b35e-142e9b7f5bed,61,,,"[46.1, 41.3]",4003713,1,0.0105195129,0.0100817075,0.0004378054,0.0148390085,0.0139178019,0.0009212065,0.0004834011,,,,-1.754082,,,Right Foot,,,,"[42.3, 20.8]",Ground Pass,,20.85,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9158322022,0.9877003431,Diogo Antônio Rodrigues Da Silva,437709.0,,,,,,1,From Goal Kick,Akpe Victory Maduabuchukwu,540522.0,Right Center Back,7,Zalaegerszegi TE,2209,"['9e0dd96a-b92c-5715-9c26-eee70556297e', '0b65a544-1cde-5a42-b525-d4989c843891']",58,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:01:58.592,Pass,
,,,,,,,,,,,,,,,,2.0115469999999913,,,,,,,,,,f1884de8-0ca2-44d5-a911-dc3444c56cf3,64,,,"[42.3, 20.8]",4003713,2,0.0162239857,0.0105195129,0.0057044728,0.0092150625,0.0148390085,-0.005623946,-0.0113284187,,,,2.760428,,,Left Foot,,,,"[16.1, 31.3]",Ground Pass,,28.23,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.922268898,0.9941212535,Bence Gundel-Takács,438528.0,,,,,,1,From Goal Kick,Diogo Antônio Rodrigues Da Silva,437709.0,Left Center Back,7,Zalaegerszegi TE,2209,"['14fef16c-d0d0-50e0-a734-5490f4949d92', 'ba0e98a2-a4d5-53d8-8500-ee393c14faab']",0,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:02:00.797,Pass,
,,,,,,,,,,,,,,,,2.85992300000001,,,,,,,,,,a9bfddb7-dafd-4a3c-87a4-a12fc942eee2,68,,,"[23.1, 32.6]",4003713,2,0.0100712534,0.0150781143,-0.0050068609,0.0064089568,0.0104816006,-0.0040726438,0.0009342171,,,,0.779774,,,Left Foot,,,,"[67.8, 76.8]",High Pass,,62.86,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9869350761,0.5052802563,Bence András Kiss,404968.0,,True,,,,1,From Goal Kick,Bence Gundel-Takács,438528.0,Goalkeeper,7,Zalaegerszegi TE,2209,"['bc1a5537-6d56-50bb-939a-b8b11ee62863', 'cd1dbb7a-de58-5371-ad4a-ccd921c8c552', '97c698e1-1412-4cea-b8d7-ccfcb82933a9']",9,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:02:09.686,Pass,True
