,account_id,match_id,team_id,team_name,opposition_id,opposition_name,competition_id,competition_name,season_id,season_name,team_female,team_match_gd,team_match_xgd,team_match_np_shots,team_match_op_shots,team_match_op_shots_outside_box,team_match_sp_shots,team_match_np_xg,team_match_op_xg,team_match_sp_xg,team_match_np_xg_per_shot,team_match_np_shot_distance,team_match_op_shot_distance,team_match_sp_shot_distance,team_match_possessions,team_match_possession,team_match_directness,team_match_pace_towards_goal,team_match_gk_pass_distance,team_match_gk_long_pass_ratio,team_match_box_cross_ratio,team_match_passes_inside_box,team_match_defensive_distance,team_match_ppda,team_match_defensive_distance_ppda,team_match_opp_passing_ratio,team_match_opp_final_third_pass_ratio,team_match_np_shots_conceded,team_match_op_shots_conceded,team_match_op_shots_conceded_outside_box,team_match_sp_shots_conceded,team_match_np_xg_conceded,team_match_op_xg_conceded,team_match_sp_xg_conceded,team_match_np_xg_per_shot_conceded,team_match_np_shot_distance_conceded,team_match_op_shot_distance_conceded,team_match_sp_shot_distance_conceded,team_match_deep_completions_conceded,team_match_passes_inside_box_conceded,team_match_corners,team_match_corner_xg,team_match_xg_per_corner,team_match_free_kicks,team_match_free_kick_xg,team_match_xg_per_free_kick,team_match_direct_free_kicks,team_match_direct_free_kick_xg,team_match_xg_per_direct_free_kick,team_match_throw_ins,team_match_throw_in_xg,team_match_xg_per_throw_in,team_match_ball_in_play_time,team_match_counter_attacking_shots,team_match_high_press_shots,team_match_shots_in_clear,team_match_counter_attacking_shots_conceded,team_match_shots_in_clear_conceded,team_match_aggressive_actions,team_match_aggression,team_match_goals,team_match_own_goals,team_match_penalty_goals,team_match_goals_conceded,team_match_opposition_own_goals,team_match_penalty_goals_conceded,team_match_shots_from_corners,team_match_goals_from_corners,team_match_shots_from_free_kicks,team_match_goals_from_free_kicks,team_match_direct_free_kick_goals,team_match_shots_from_direct_free_kicks,team_match_shots_from_throw_ins,team_match_goals_from_throw_ins,team_match_direct_free_kick_goals_conceded,team_match_shots_from_direct_free_kicks_conceded,team_match_corners_conceded,team_match_corner_xg_conceded,team_match_shots_from_corners_conceded,team_match_goals_from_corners_conceded,team_match_free_kicks_conceded,team_match_free_kick_xg_conceded,team_match_shots_from_free_kicks_conceded,team_match_goals_from_free_kicks_conceded,team_match_direct_free_kicks_conceded,team_match_direct_free_kick_xg_conceded,team_match_throw_ins_conceded,team_match_throw_in_xg_conceded,team_match_shots_from_throw_ins_conceded,team_match_goals_from_throw_ins_conceded,team_match_corner_shot_ratio,team_match_corner_goal_ratio,team_match_free_kick_shot_ratio,team_match_free_kick_goal_ratio,team_match_direct_free_kick_goal_ratio,team_match_throw_in_shot_ratio,team_match_throw_in_goal_ratio,team_match_xg_per_corner_conceded,team_match_corner_shot_ratio_conceded,team_match_corner_goal_ratio_conceded,team_match_xg_per_free_kick_conceded,team_match_free_kick_shot_ratio_conceded,team_match_free_kick_goal_ratio_conceded,team_match_xg_per_direct_free_kick_conceded,team_match_direct_free_kick_goal_ratio_conceded,team_match_xg_per_throw_in_conceded,team_match_throw_in_shot_ratio_conceded,team_match_throw_in_goal_ratio_conceded,team_match_direct_free_kick_shot_ratio,team_match_direct_free_kick_shot_ratio_conceded,team_match_sp,team_match_xg_per_sp,team_match_sp_shot_ratio,team_match_sp_goals,team_match_sp_goal_ratio,team_match_sp_conceded,team_match_xg_per_sp_conceded,team_match_sp_shot_ratio_conceded,team_match_sp_goals_conceded,team_match_sp_goal_ratio_conceded,team_match_penalties_won,team_match_penalties_conceded,team_match_completed_dribbles,team_match_failed_dribbles,team_match_total_dribbles,team_match_dribble_ratio,team_match_completed_dribbles_conceded,team_match_failed_dribbles_conceded,team_match_total_dribbles_conceded,team_match_opposition_dribble_ratio,team_match_high_press_shots_conceded,team_match_np_gd,team_match_np_xgd,team_match_deep_completions,team_match_passing_ratio,team_match_pressures,team_match_counterpressures,team_match_pressure_regains,team_match_counterpressure_regains,team_match_defensive_action_regains,team_match_yellow_cards,team_match_second_yellow_cards,team_match_red_cards,team_match_fhalf_pressures,team_match_fhalf_counterpressures,team_match_fhalf_pressures_ratio,team_match_fhalf_counterpressures_ratio,team_match_crosses_into_box,team_match_successful_crosses_into_box,team_match_successful_box_cross_ratio,team_match_deep_progressions,team_match_deep_progressions_conceded,team_match_obv,team_match_obv_pass,team_match_obv_shot,team_match_obv_defensive_action,team_match_obv_dribble_carry,team_match_obv_gk,team_match_obv_conceded,team_match_obv_pass_conceded,team_match_obv_shot_nconceded,team_match_obv_defensive_action_conceded,team_match_obv_dribble_carry_conceded,team_match_obv_gk_conceded,team_match_passes,team_match_successful_passes,team_match_passes_conceded,team_match_successful_passes_conceded,team_match_op_passes,team_match_op_passes_conceded
0,33643,4003664,1033,Ujpest,2215,Nyíregyháza Spartacus,1522,NB I,318,2025/2026,False,0,-0.30024087,14,11,5,3,1.0947413,0.96647495,0.12826627,0.07819581,19.782572,19.225527,21.825075,223,0.565266742338252,0.91300935,3.7029835143895453,44.122498,0.29411764705882354,0.16,2,48.477486,7.869565217391305,6.925355141207298,0.6945169712793734,0.5515151515151515,13,9,2,4,0.611482,0.46649367,0.14498836,0.04703708,17.27681,15.945094,20.27317,4,1,8,0.06924553,0.0086556915,16,0.0,0.0,1,0.036575608,0.036575608,14,0.022445139,0.0016032242,48.53911,3,4,4,0,3,43,0.1122715404699739,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,5,0.120819554,2,0,15,0.010246141,1,0,0,0.0,21,0.013922659,1,0,0.4,0.0,0.06666666666666667,0.0,,0.047619047619047616,0.0,0.024163911,0.4,0.0,0.00068307604,0.06666666666666667,0.0,,,0.00066298374,0.047619047619047616,0.0,1.0,,39,0.0032888788,0.07692307692307693,0,0.0,41,0.0035363014,0.0975609756097561,0,0.0,0,1,4,0,4,1.0,5,2,7,0.7142857142857143,3,0,0.48325932,3,0.5515151515151515,81,23,33,7,61,0,0,0,33,15,0.4074074074074074,0.6521739130434783,4,1,0.1,45,47,0.6612411,0.29966226,0.13586909,-0.44380307,0.818017,-0.14850411,1.7858999,1.1789339,-0.33404005,0.38525647,0.7006246,-0.14487568,498,375,383,266,449,336
1,33643,4003664,2215,Nyíregyháza Spartacus,1033,Ujpest,1522,NB I,318,2025/2026,False,0,0.30024087,13,9,2,4,0.61148196,0.46649367,0.14498836,0.047037072,17.276808,15.945094,20.27317,223,0.43473325766174803,0.7938553,3.543463392577575,54.717144,0.5,0.25,1,45.912457,12.125,3.8260380497685187,0.7530120481927711,0.5611510791366906,14,11,5,3,1.0947412,0.96647495,0.12826627,0.0781958,19.782574,19.225527,21.825075,3,2,5,0.120819554,0.024163911,15,0.010246141,0.00068307604,0,0.0,,21,0.013922659,0.00066298374,48.53911,0,3,3,3,4,57,0.1144578313253012,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,8,0.06924553,1,0,16,0.0,0,0,1,0.036575608,14,0.022445139,1,0,0.125,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0086556915,0.125,0.0,0.0,0.0,0.0,0.036575608,0.0,0.0016032242,0.07142857142857142,0.0,,1.0,41,0.0035363014,0.0975609756097561,0,0.0,39,0.0032888788,0.07692307692307693,0,0.0,1,0,5,2,7,0.7142857142857143,4,0,4,1.0,4,0,-0.48325926,4,0.5611510791366906,105,28,31,12,53,1,0,1,46,18,0.4380952380952381,0.6428571428571429,9,3,0.25,47,45,1.7858992,1.1789339,-0.33404005,0.3852565,0.70062464,-0.14487568,0.66124135,0.29966205,0.13586909,-0.44380295,0.81801707,-0.14850408,383,266,498,375,336,449
