50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6bb0a758-a8e5-4929-9791-14e8a73c90cc,1,,,,4003603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Puskas,2565,,0,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 158733, 'name': 'Péter Szappanos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 28951, 'name': 'Quentin Maceiras'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 8834, 'name': 'Wojciech Golla'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 294552, 'name': 'Georgi Harutyunyan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 21}, {'player': {'id': 21477, 'name': 'Brandon Ormonde-Ottewill'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 33}, {'player': {'id': 160378, 'name': 'Michael Okeke'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 21173, 'name': 'Laros Duarte'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 12410, 'name': 'Palko Dárdai'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 404169, 'name': 'Daniel Lukacs'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 73886, 'name': 'Zsolt Nagy'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 25}, {'player': {'id': 39464, 'name': 'András Németh'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 90}]}",Puskas,2565,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c3df49c1-6d6d-4101-b18c-e1d204ed1304,2,,,,4003603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Puskas,2565,,0,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 38335, 'name': 'Riccardo Piscitelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 30}, {'player': {'id': 132838, 'name': 'André Lourenço Duarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 46812, 'name': 'Davit Kobouri'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 418965, 'name': 'Tiago Lisboa Silva Gonçalves'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 88}, {'player': {'id': 12829, 'name': 'Damian Rasak'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 7138, 'name': 'Iuri José Picanço Medeiros'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 45}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 103341, 'name': 'Gleofilo Sabrino Rudewald Vlijter'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 39}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3f4c261a-a25c-4c79-94f7-3e0d4ea4f251,3,,,,4003603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Puskas,2565,['d48ce334-ad5f-52d4-bf27-50af25990cf0'],0,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d48ce334-ad5f-52d4-bf27-50af25990cf0,4,,,,4003603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Puskas,2565,['3f4c261a-a25c-4c79-94f7-3e0d4ea4f251'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e6d0644-e110-4294-bb28-420cb3c0430d,1507,,,,4003603,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,112,Puskas,2565,['23222174-d7fc-51b2-9a98-c22fd461f627'],0,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,23222174-d7fc-51b2-9a98-c22fd461f627,1508,,,,4003603,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,112,Puskas,2565,['1e6d0644-e110-4294-bb28-420cb3c0430d'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.106951,,,,,,,,,,,0f0fa82f-72fa-4619-8dd9-8e0fcb6201a4,5,,,"[61.0, 40.1]",4003603,0,0.0102760587,0.0096909162,0.0005851425,0.0151056731,0.0068286974,0.0082769757,0.0076918332,,,,2.798569,,,Left Foot,,,"[47.0, 45.1]",Ground Pass,,14.87,,,,,,0.9985490441,Iuri José Picanço Medeiros,7138.0,,,,,Kick Off,,1,From Kick Off,Matija Ljujić,10837.0,Right Defensive Midfield,2,Ujpest,1033,['881121f0-3536-535e-bef3-2ef8216ed539'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.993,Pass,
,,,,,,,,,,,,,,,,3.356313000000001,,,,,,,,,,,3301caaf-8d62-4de2-928e-20f171f5f89b,8,,,"[49.1, 42.6]",4003603,0,0.0059607974,0.0097335437,-0.0037727463,0.0125734536,0.0150874369,-0.0025139833,0.001258763,,,,-0.487698,,,Left Foot,,,"[95.1, 18.2]",High Pass,,52.07,Incomplete,,25.0,Midfield third - Right - To left - Long - High Pass,0.6325086294,0.4296943247,,,,,,,,,1,From Kick Off,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,2,Ujpest,1033,"['0176c66f-ba3b-5a3a-a173-d887e90b7c2f', 'd43290ad-8fd7-4715-9d1e-34d8a2f2755c']",3,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:03.106,Pass,
,,,,,,,,,,,,,,,,1.7741829999999992,,,,,,,,,,,d43290ad-8fd7-4715-9d1e-34d8a2f2755c,9,,,"[25.0, 61.9]",4003603,0,0.0122278491,0.0150874369,-0.0028595878,0.0092818066,0.0097335437,-0.0004517371,0.0024078507,,,,-0.205708,,,Head,,,"[44.2, 57.9]",High Pass,,19.58,Incomplete,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.8359718295,0.4885768294,,,,,,,Recovery,,1,From Kick Off,Quentin Maceiras,28951.0,Right Back,2,Ujpest,1033,"['3301caaf-8d62-4de2-928e-20f171f5f89b', '6cace42d-53c3-4005-a9f5-370ebcb5d2d2']",6,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:06.462,Pass,
,,,,,,,,,,,,,,,,1.924508,,,,,,,,,,,6cace42d-53c3-4005-a9f5-370ebcb5d2d2,10,,,"[75.9, 22.2]",4003603,0,0.0102941096,0.0059607974,0.0043333122,0.0193725992,0.0125734536,0.0067991456,0.0024658334,,,,0.694738,,,Head,,,"[86.1, 30.7]",High Pass,,13.28,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.6964447303,0.5313643217,Matija Ljujić,10837.0,,,,,Recovery,,1,From Kick Off,Damian Rasak,12829.0,Left Defensive Midfield,2,Ujpest,1033,"['6b915bdb-c56b-596f-b4fa-7ac38ea74550', 'd43290ad-8fd7-4715-9d1e-34d8a2f2755c']",8,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:08.237,Pass,
,,,,,,,,,,,,,,,,0.9256650000000007,,,,,,,,,,,f91e150c-08b3-4e62-bcc0-ca2f361b855e,12,,,"[86.1, 30.7]",4003603,0,0.013370702,0.0102941096,0.0030765925,0.0110598505,0.0193725992,-0.0083127487,-0.0113893412,,,True,0.274167,,,Head,,,"[89.3, 31.6]",High Pass,,3.32,Incomplete,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.6914595417,0.2867484391,,,,,,,,,1,From Kick Off,Matija Ljujić,10837.0,Right Defensive Midfield,2,Ujpest,1033,"['7ef8dfa7-062c-539f-ad5f-47c38948126c', 'ff3cdffc-ad73-4db9-92e6-52fc2f3cc274']",10,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:10.161,Pass,True
,,,,,,,,,,,,,,,,0.824946,,,,,,,,,,,0acafba1-440d-4340-b43e-7b0345f4d8db,16,,,"[34.6, 44.8]",4003603,0,0.0310355928,0.0102070738,0.020828519,0.00888592,0.0139644798,-0.0050785597,-0.0259070788,,,,-1.431004,,,Left Foot,,,"[35.6, 37.5]",Low Pass,,7.39,Incomplete,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.7318369777,0.9147228599,,,,,,,,,1,Regular Play,Michael Okeke,160378.0,Right Defensive Midfield,3,Puskas,2565,"['3f49e513-1e9a-5633-af53-907e56bbec40', '957625e8-6f98-4cf4-89d3-b18491ef99be']",13,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:13.293,Pass,
,,,,,,,,,,,,,,,,0.816137999999999,,,,,,,,,,,b4b4a945-5bfe-4834-8d49-87e1204a373a,23,,,"[83.9, 38.9]",4003603,0,0.0095110601,0.0090531511,0.000457909,0.0255120751,0.0314617977,-0.0059497226,-0.0064076316,,,,-1.4557,,,Left Foot,,,"[85.9, 21.6]",Ground Pass,,17.42,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.9224555653,0.9277525544,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,4,Ujpest,1033,"['a3156805-2878-58be-9f3e-023ab2ded719', '8c9004cc-7fcf-5956-aea7-e1c1ef919297']",18,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:18.209,Pass,
,,,,,,,,,,,,,,,,3.7530639999999984,,,,,,,,,,,d44c6a0c-822f-4ad9-8d7f-e89c33d68dc5,27,,,"[90.9, 22.6]",4003603,0,0.005950429,0.0088380566,-0.0028876276,0.0107536716,0.0302290227,-0.0194753511,-0.0165877235,,True,,-0.317635,,,Right Foot,,,"[120.1, 13.0]",Low Pass,,30.74,Out,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.5224356824,0.562253058,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,4,Ujpest,1033,"['6de3f24e-e9cd-4ba1-bacd-12e12fce4146', '910c1d81-607c-58f8-8fc3-49b521e11963']",20,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:20.189,Pass,True
,,,,,,,,,,,,,,,,1.5574420000000027,,,,,,,,,,,3039a2a9-d89c-4ee1-a1d2-0f01bf6e4be6,28,,,"[5.2, 39.8]",4003603,0,0.0131574916,0.0107536716,0.0024038199,0.0087918984,0.005950429,0.0028414694,0.0004376494,,,,-1.080111,,,Right Foot,,,"[11.7, 27.7]",Ground Pass,,13.73,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9997947516,0.9990461469,Georgi Harutyunyan,294552.0,,,,,Goal Kick,,1,From Goal Kick,Péter Szappanos,158733.0,Goalkeeper,5,Puskas,2565,['33fd34d5-a332-5a51-b5e0-e59d15233bf8'],39,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:39.756,Pass,
,,,,,,,,,,,,,,,,1.2403819999999979,,,,,,,,,,,5171a328-f9c4-4d15-8bf0-a8a22fcc4371,31,,,"[32.3, 22.3]",4003603,0,0.0108680073,0.0110693611,-0.0002013538,0.0119830621,0.0134810926,-0.0014980305,-0.0012966767,,,,-1.011346,,,Right Foot,,,"[43.5, 4.4]",Ground Pass,,21.18,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.8974852606,0.9806678295,Brandon Ormonde-Ottewill,21477.0,,,,,,,1,From Goal Kick,Georgi Harutyunyan,294552.0,Left Center Back,5,Puskas,2565,"['50de08fe-a659-5f0c-8674-df47ffabe77f', '542715e8-8cfe-5003-8705-4e5f420c9794']",47,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:47.659,Pass,
,,,,,,,,,,,,,,,,1.1818859999999987,,,,,,,,,,,5b3eda65-ec6c-4132-9aa2-9bf1a74afffe,34,,,"[45.8, 5.4]",4003603,0,0.0150698815,0.0112491371,0.0038207443,0.0101511516,0.012383108,-0.0022319565,-0.0060527008,,,,0.349052,,,Left Foot,,,"[65.8, 12.7]",Ground Pass,,21.32,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9942115571,0.8280154467,Daniel Lukacs,404169.0,,,,,,,1,From Goal Kick,Brandon Ormonde-Ottewill,21477.0,Left Back,5,Puskas,2565,"['033ff2a9-6974-542a-aab5-4912c3c9ccef', 'ef74543d-4434-52a8-a39c-031bec577eab']",49,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:49.952,Pass,
,,,,,,,,,,,,,,,,0.7992909999999974,,,,,,,,,,,a7c4f35e-97fa-449d-aa86-77c8c6563504,41,,,"[54.1, 68.9]",4003603,0,0.0095470417,0.0101511516,-0.0006041098,0.0183749478,0.0150698815,0.0033050664,0.0039091762,,,,-0.585902,,,Left Foot,,,"[65.1, 61.6]",Ground Pass,,13.2,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.6029581062,0.9471439719,Iuri José Picanço Medeiros,7138.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,6,Ujpest,1033,['eb725450-e1c4-5d43-804a-78b06c9cea69'],55,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:55.695,Pass,
,,,,,,,,,,,,,,,,0.6496419999999998,,,,,,,,,,,05d383b3-40b9-484d-898b-448c91978517,43,,,"[65.1, 61.6]",4003603,0,0.0095660659,0.0095470417,1.90241e-05,0.0168351009,0.0183749478,-0.0015398469,-0.001558871,,,,2.876261,,,Left Foot,,,"[55.9, 64.1]",Ground Pass,,9.53,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9950907403,0.9747971296,Matija Ljujić,10837.0,,,,,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,6,Ujpest,1033,['9c9b28d9-4d29-5e69-8b6c-46b7bc43aa34'],56,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:56.494,Pass,
,,,,,,,,,,,,,,,,2.544859000000004,,,,,,,,,,,1f6ebef0-d914-42b4-8d25-f351fc9241d7,46,,,"[55.9, 64.1]",4003603,0,0.007912186,0.0095660659,-0.0016538799,0.0147547722,0.0168351009,-0.0020803288,-0.0004264489,,,,-0.385035,,,Left Foot,,,"[93.9, 48.7]",High Pass,,41.0,Incomplete,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.5448860001,0.2023598254,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,6,Ujpest,1033,"['78ba10db-f0df-5736-9023-4a5c29e7521f', '601d3e26-4324-43e1-a4ac-f2fdfe94c1c6']",57,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:57.144,Pass,
,,,,,,,,,,,,,,,,2.2787019999999973,,,,,,,,,,,601d3e26-4324-43e1-a4ac-f2fdfe94c1c6,47,,,"[26.3, 31.4]",4003603,0,0.0104265464,0.0168351009,-0.0064085545,0.0146998558,0.0095660659,0.00513379,0.0115423445,,,,0.642289,,,Head,,,"[40.8, 42.3]",High Pass,,18.15,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9111843903,0.5414783955,Michael Okeke,160378.0,,,,,Recovery,,1,Regular Play,Wojciech Golla,8834.0,Right Center Back,7,Puskas,2565,"['4e001d30-1569-5dca-b3fd-34530dbd3fb3', '1f6ebef0-d914-42b4-8d25-f351fc9241d7']",59,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:00:59.688,Pass,
,,,,,,,,,,,,,,,,2.085432000000001,,,,,,,,,,,e28c55f9-e5bd-453a-920e-cc1a14a735f2,50,,,"[40.8, 42.3]",4003603,1,0.0107408455,0.0104265464,0.000314299,0.0133344792,0.0146998558,-0.0013653766,-0.0016796757,,,,2.185687,,,Left Foot,,,"[32.3, 54.4]",High Pass,,14.75,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.7807208726,0.8726803064,Quentin Maceiras,28951.0,,,,,,,1,Regular Play,Michael Okeke,160378.0,Right Defensive Midfield,7,Puskas,2565,"['4f66c4bd-2034-5f56-ac44-95fc180034be', 'e18e78a2-8203-53e2-9e25-0a98e1f2251c']",1,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:01:01.967,Pass,
,,,,,,,,,,,,,,,,2.1795759999999937,,,,,,,,,,,e79784bc-55ed-4f67-bd98-4b0dafadc819,53,,,"[32.3, 54.4]",4003603,1,0.0201310217,0.0107408455,0.0093901763,0.0087152356,0.0133344792,-0.0046192436,-0.0140094198,,,,0.573336,,,Right Foot,,,"[47.7, 64.4]",Low Pass,,18.34,Incomplete,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.5734153159,0.5952239037,,,,,,,,,1,Regular Play,Quentin Maceiras,28951.0,Right Back,7,Puskas,2565,"['22702952-4303-4904-bb60-3312ccce087d', '67fb1e5e-770f-539b-8cef-f1e9000fc731']",4,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:01:04.053,Pass,
,,,,,,,,,,,,,,,,1.7404790000000065,,,,,,,,,,,22702952-4303-4904-bb60-3312ccce087d,54,,,"[72.4, 15.8]",4003603,1,0.0087546855,0.0133344792,-0.0045797937,0.0131939156,0.0107408455,0.0024530701,0.0070328638,,,,-0.674741,,,Left Foot,,,"[76.4, 12.6]",Ground Pass,,5.12,Incomplete,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9687267325,0.8627345562,Krisztofer Horváth,40039.0,,,,,Recovery,,1,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,7,Puskas,2565,"['8bb90676-8805-43f4-97d8-3ecb5c903e73', 'e79784bc-55ed-4f67-bd98-4b0dafadc819', '763d2c17-dc19-50ab-8751-fdb1cb2b4ba0']",6,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:06.232,Pass,
,,,,,,,,,,,,,,,,3.2291510000000128,,,,,,,,,,,1fc2c032-6d91-44b2-a9f0-95a2199ce71d,59,,,"[16.5, 71.0]",4003603,1,0.0075138626,0.0127527686,-0.005238906,0.009580438,0.0081281913,0.0014522467,0.0066911527,,,,-0.337082,,,Right Foot,,,"[64.6, 54.2]",High Pass,,50.95,Incomplete,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.6588548598,0.3381510079,,,,,,,,,1,Regular Play,Quentin Maceiras,28951.0,Right Back,7,Puskas,2565,"['6ce39f10-9163-48a1-bb32-aaf1902aeb41', 'ebe886f9-ff86-5280-83c3-8598eaaf14e0']",13,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:01:13.400,Pass,
,,,,,,,,,,,,,,,,2.8522209999999903,,,,,,,,,,,6ce39f10-9163-48a1-bb32-aaf1902aeb41,60,,,"[55.5, 25.9]",4003603,1,0.0154811889,0.0081281913,0.0073529975,0.0100136036,0.0127527686,-0.002739165,-0.0100921625,,,,0.155595,,,Head,,,"[75.9, 29.1]",High Pass,,20.65,Incomplete,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9939173761,0.3691472411,,,,,,,Recovery,,1,Regular Play,Davit Kobouri,46812.0,Left Center Back,7,Puskas,2565,"['1fc2c032-6d91-44b2-a9f0-95a2199ce71d', '0759bb5a-d69e-449c-9ad1-58836b4f9e57']",16,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:16.629,Pass,
,,,,,,,,,,,,,,,,2.402384999999995,,,,,,,,,,,8a5e2e5b-e0db-402d-988f-eb58b9ffd8d1,63,,,"[44.2, 53.7]",4003603,1,0.0098320888,0.0100374799,-0.0002053911,0.0161423273,0.0149896843,0.001152643,0.0013580341,,,,-1.339104,,,Right Foot,,,"[52.5, 18.5]",High Pass,,36.15,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.9478384202,0.8648008704,Brandon Ormonde-Ottewill,21477.0,,,,,,,1,Regular Play,Laros Duarte,21173.0,Left Defensive Midfield,7,Puskas,2565,"['35f2e858-7d52-5707-8e41-167616a77e5f', 'ac22537e-5218-546e-97fa-1d76fe499cbc']",20,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:01:20.372,Pass,
,,,,,,,,,,,,,,,,1.9183810000000086,,,,,,,,,,,a3e00b1c-25b0-4357-a878-f3d5ce75307c,66,,,"[66.5, 17.7]",4003603,1,0.0092369132,0.0096738469,-0.0004369337,0.0227990653,0.0192793533,0.003519712,0.0039566457,,,,-0.349728,,,Left Foot,,,"[91.7, 8.5]",Ground Pass,,26.79,,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.6358650127,0.8181129694,Zsolt Nagy,73886.0,,,,,,,1,Regular Play,Brandon Ormonde-Ottewill,21477.0,Left Back,7,Puskas,2565,"['61517dca-f73c-5390-99f1-c20ad562d663', 'a30a9fdd-fae2-5e95-9ac0-13c9314db9b1']",25,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:01:25.004,Pass,
,,,,,,,,,,,,,,,,1.6211150000000052,,,,,,,,,,,c0f8d6dc-1468-4b57-b598-6832b3740288,69,,,"[92.9, 7.7]",4003603,1,0.0097076884,0.0084061977,0.0013014907,0.0416367538,0.0256420206,0.0159947332,0.0146932425,,,,1.067648,,,Left Foot,True,,"[110.2, 39.2]",High Pass,,35.9,Incomplete,,35.0,Attacking third - Left - To right - Short - High Pass,0.9994208788,0.2107934654,,,,,,,,0.06723741,1,Regular Play,Zsolt Nagy,73886.0,Left Wing,7,Puskas,2565,"['5205912b-543a-4c05-9648-89d4df474c47', '14a96be8-5107-5829-8ec6-25739d7fa3ce']",28,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:01:28.284,Pass,
,,,,,,,,,,,,,,,,1.605744999999995,,,,,,,,,,,188aca93-a323-4958-86fd-6dbbb219507c,71,,,"[120.0, 0.1]",4003603,2,0.0097189303,0.0097076884,1.1242e-05,0.0320749059,0.0416367538,-0.0095618479,-0.0095730899,,,,1.951303,,,Left Foot,,,"[106.9, 32.9]",High Pass,,35.33,Incomplete,True,,,,0.2322072089,,,,,Outswinging,,Corner,0.0017818258,1,From Corner,Palko Dárdai,12410.0,Right Wing,8,Puskas,2565,['e84d942c-de65-4c2d-9273-cc6a796398b6'],4,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:02:04.274,Pass,
,,,,,,,,,,,,,,,,1.435010999999984,,,,,,,,,,,702b993f-e294-4f95-aed8-06f3d355042c,76,,,"[84.6, 38.9]",4003603,2,0.0094435485,0.0094374176,6.1309e-06,0.1005958393,0.031233659,0.0693621803,0.0693560494,,,,0.17275,28f5ccb3-b523-4cef-a28a-50e3ab173f04,,Left Foot,,,"[102.7, 42.1]",High Pass,,18.38,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.6377455506,0.2303188294,András Németh,39464.0,True,,,,,0.048283827,1,From Corner,Michael Okeke,160378.0,Right Defensive Midfield,8,Puskas,2565,"['a1feeb2d-3ffa-5bdb-8dd5-a3eb79a8c41d', 'a9880b6b-c945-5e82-b768-96fd9016d0e3', 'b6b1c60b-fecb-4b84-998c-00ec1460fb0e']",10,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:02:10.627,Pass,True
,,,,,,,,,,,,,,,,3.022394,,,,,,,,,,,d036e3d5-d749-40e5-aab1-77c106bdb7dc,82,,,"[6.6, 43.4]",4003603,3,0.0069955359,0.0114692831,-0.0044737472,0.0099763712,0.0068878992,0.0030884719,0.0075622192,,,,0.202475,,,Left Foot,,,"[70.9, 56.6]",High Pass,,65.64,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.987315238,0.3692951798,,,,,,,Goal Kick,,1,From Goal Kick,Riccardo Piscitelli,38335.0,Goalkeeper,9,Ujpest,1033,['0640d309-de54-452d-8b22-fd3c5a784e10'],5,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:05.078,Pass,
,,,,,,,,,,,,,,,,1.4658360000000104,,,,,,,,,,,0640d309-de54-452d-8b22-fd3c5a784e10,83,,,"[49.2, 23.5]",4003603,3,0.0099991392,0.0068878992,0.00311124,0.018921338,0.0114692831,0.0074520549,0.0043408149,,,,-0.095307,,,Head,,,"[66.5, 21.9]",High Pass,,17.34,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.7662892727,0.4381047487,András Németh,39464.0,,,,,Recovery,,1,Regular Play,Zsolt Nagy,73886.0,Left Wing,10,Puskas,2565,"['64380a9c-4e27-510d-baa6-ed06528c5b2b', 'd036e3d5-d749-40e5-aab1-77c106bdb7dc']",8,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:03:08.100,Pass,
,,,,,,,,,,,,,,,,1.1118759999999892,,,,,,,,,,,d0b6a880-fba6-4118-bb90-903846ccee5c,86,,,"[66.5, 21.9]",4003603,3,0.0090238396,0.0099991392,-0.0009752996,0.0165665578,0.018921338,-0.0023547802,-0.0013794806,,,,-1.889544,,,Right Foot,,,"[61.9, 7.9]",High Pass,,14.74,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9940927424,0.7341321707,Laros Duarte,21173.0,,,,,,,1,Regular Play,András Németh,39464.0,Center Forward,10,Puskas,2565,"['edec1b17-192c-501d-8aab-90b4b502f4a7', '3e6b593a-82a6-5a76-a11a-ef35f3aef181']",9,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:03:09.566,Pass,
