50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c4c184a7-890f-49a9-b5fd-b1db5c177417,1,,,4070738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 158733, 'name': 'Péter Szappanos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 247192, 'name': 'Gergő János Bodnár'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 565814, 'name': 'Ferenc Ujváry'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 36}, {'player': {'id': 12411, 'name': 'Arne Maier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 88}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 28574, 'name': 'Etienne Amenyido'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 14}, {'player': {'id': 103341, 'name': 'Gleofilo Sabrino Rudewald Vlijter'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 39}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b46ce4f5-4601-4b13-9427-d3c21806c8bf,2,,,4070738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 389883, 'name': 'Patrik Demjén'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40491, 'name': 'Benedek Varju'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 389171, 'name': 'Vilius Armalas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 26}, {'player': {'id': 33327, 'name': 'Stipe Radić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 55}, {'player': {'id': 404290, 'name': 'Patrik Kovács'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 27}, {'player': {'id': 40500, 'name': 'Mihály Kata'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 404312, 'name': 'Adrian Zeljković'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 80}, {'player': {'id': 405025, 'name': 'Gábor Jurek'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 477848, 'name': 'Ádám Gábor Zubor'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 101839, 'name': 'Kristóf Hinora'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 411565, 'name': 'Zalán Márk Kerezsi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",MTK Budapest,2207,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf6b4fa1-e201-4734-8bc4-9caa0304e5a3,3,,,4070738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['abb7e73b-e6a0-54b6-a199-26268e657edb'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,abb7e73b-e6a0-54b6-a199-26268e657edb,4,,,4070738,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['cf6b4fa1-e201-4734-8bc4-9caa0304e5a3'],0,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,38f116d7-298b-48f5-bdfa-e04fbc6b4d48,1529,,,4070738,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,112,Ujpest,1033,['92b1bbcd-bca7-5f44-aec9-1ae75045c2fb'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,92b1bbcd-bca7-5f44-aec9-1ae75045c2fb,1530,,,4070738,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,112,Ujpest,1033,['38f116d7-298b-48f5-bdfa-e04fbc6b4d48'],0,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.775971,,,,,,,,,,,,,fd27e73c-8475-476e-bf59-0ca26afcd06d,5,,"[60.0, 40.0]",4070738,0,,0.0111265974,0.0085812286,0.0025453689,0.0169936232,0.0074392939,0.0095543293,0.0070089605,,,3.031628,,,Right Foot,,,"[56.8, 40.4]",,Ground Pass,,3.19,,,,,,0.9981036186,Matija Ljujić,10837.0,,,,,,Kick Off,,1,From Kick Off,Etienne Amenyido,28574.0,Right Center Forward,2,Ujpest,1033,['c4e44fe3-aecd-50de-9f4c-e0560f947d12'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.742,Pass,
,,,,,,,,,,,,,,,,,4.250647000000001,,,,,,,,,,,,,b84fd0f0-4278-48f6-ad9b-6ae63ec28ce4,9,,"[60.8, 39.9]",4070738,0,,0.0069019557,0.0113115832,-0.0044096275,0.0103801358,0.0168123934,-0.0064322576,-0.0020226301,True,,0.941407,,,Left Foot,,,"[90.0, 80.0]",,High Pass,,49.6,,Out,34.0,Midfield third - Left - To right - Long - High Pass,0.9483717316,0.4219581783,,,,,True,,,,,1,From Kick Off,Matija Ljujić,10837.0,Left Defensive Midfield,2,Ujpest,1033,"['56eb3f22-430f-520c-9f79-a505bb3e526e', '547f2777-aa91-484f-88e2-fb0fdb2c0ab6']",1,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:01.967,Pass,True
,,,,,,,,,,,,,,,,,2.0815740000000007,,,,,,,,,,,,,66c7e53a-912f-4f0e-aaa0-0ace897c9d1c,10,,"[34.1, 0.1]",4070738,0,,0.0140836546,0.0103801358,0.0037035188,0.0074496032,0.0069019557,0.0005476475,-0.0031558713,,,2.494743,,,,,,"[19.8, 10.9]",,Low Pass,,17.92,,,,,,0.9965707064,Stipe Radić,33327.0,,,,,,Throw-in,,1,From Throw In,Patrik Kovács,404290.0,Left Back,3,MTK Budapest,2207,['1f8535b2-20e1-5867-8ea4-2ea27bc051e3'],15,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:15.707,Pass,
,,,,,,,,,,,,,,,,,1.3999569999999983,,,,,,,,,,,,,5039945c-6efa-482e-8e84-0a954835c795,14,,"[13.8, 10.4]",4070738,0,,0.0141430357,0.0144066764,-0.0002636407,0.0052890778,0.0063017844,-0.0010127067,-0.000749066,,,2.077895,,,Right Foot,,,"[3.8, 28.4]",,Ground Pass,,20.59,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9981403796,0.987585783,Patrik Demjén,389883.0,,,,,,,,1,From Throw In,Stipe Radić,33327.0,Left Center Back,3,MTK Budapest,2207,"['9e8ef13d-6d87-54d4-97cd-65810a88ae4a', '81c89b12-b193-4f95-8e75-fff6673481b6', '14d5583c-4bd3-5f1c-b747-04fac511a3f1']",18,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:18.430,Pass,True
,,,,,,,,,,,,,,,,,3.0424860000000007,,,,,,,,,,,,,ca5e301b-c782-4d18-a9c0-468630ba80ec,18,,"[3.8, 33.7]",4070738,0,,0.0122736506,0.0127193788,-0.0004457282,0.0044430066,0.0064661638,-0.0020231572,-0.001577429,,,1.159376,,,Right Foot,,,"[22.3, 76.1]",,High Pass,,46.26,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9940162546,0.8585081697,Benedek Varju,40491.0,,,True,,,,,1,From Throw In,Patrik Demjén,389883.0,Goalkeeper,3,MTK Budapest,2207,"['042ee5d4-6096-5c33-abb2-d0b6a091db11', '82195c32-5b3a-5360-967f-50af8cf2afbc', '9d47b497-4133-43d0-8475-6b18d5287925']",21,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:21.313,Pass,True
,,,,,,,,,,,,,,,,,2.582900999999998,,,,,,,,,,,,,fc0bb3d0-ad37-452c-b569-ffcbebe8328a,20,,"[22.3, 76.1]",4070738,0,,0.0156394579,0.0122736506,0.0033658072,0.0055918284,0.0044430066,0.0011488218,-0.0022169854,,,-2.909662,,,Head,,,"[2.4, 71.4]",,Low Pass,,20.45,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.7775933915,0.9132493138,Vilius Armalas,389171.0,,,,,,,,1,From Throw In,Benedek Varju,40491.0,Right Back,3,MTK Budapest,2207,['7402296b-3400-5816-a629-ba358e1684d6'],24,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:24.355,Pass,
,,,,,,,,,,,,,,,,,0.3256319999999978,,,,,,,,,,,,,1653a05a-9c59-4056-8f57-b794f6507eb8,23,,"[2.6, 72.6]",4070738,0,,0.0108360825,0.0157720167,-0.0049359342,0.0069964635,0.0056229685,0.001373495,0.0063094292,,,0.643501,,,Right Foot,,,"[3.4, 73.2]",,Low Pass,,1.0,,Incomplete,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9998851693,0.3725045621,,,,,,,,,,1,From Throw In,Vilius Armalas,389171.0,Right Center Back,3,MTK Budapest,2207,"['ba0a4b3e-7d59-4ca1-a38b-59fcb30acbf6', 'd272e582-c889-55c5-bcd7-ac43c8447f07']",27,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:27.593,Pass,
,,,,,,,,,,,,,,,,,3.921840000000004,,,,,,,,,,,,,e36c2d69-935f-4b4e-82fb-1af3b2c4b26d,25,,"[6.8, 37.9]",4070738,0,,0.0096245389,0.0108360825,-0.0012115436,0.0179091915,0.0069964635,0.010912728,0.0121242716,,,-0.495007,,,Right Foot,,,"[68.3, 4.7]",,High Pass,,69.89,,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9991502371,0.4110811651,Kristóf Hinora,101839.0,,,,,,Goal Kick,,1,From Goal Kick,Patrik Demjén,389883.0,Goalkeeper,4,MTK Budapest,2207,['78868419-b0d5-5dc8-aae9-3bd4bfda1242'],46,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:00:46.225,Pass,
,,,,,,,,,,,,,,,,,0.9436750000000028,,,,,,,,,,,,,ac73b8c0-3c61-4b48-afb0-b58ae2779b2b,32,,"[54.5, 75.2]",4070738,0,,0.0100300619,0.009619101,0.000410961,0.0136531303,0.0122866184,0.0013665119,0.0009555509,,,-3.094775,,,Right Foot,,,"[47.7, 74.9]",,Low Pass,,6.84,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9798482343,0.7520456314,Gergő János Bodnár,247192.0,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,5,Ujpest,1033,"['54c57d45-473f-4bec-8d30-3aa081192822', '20f1b1c5-46c7-54a7-812c-d2c02f7b28e3', '55a71f83-e712-5310-b23a-3e336d4a7e9c']",52,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:52.189,Pass,True
,,,,,,,,,,,,,,,,,2.399999000000003,,,,,,,,,,,,,b9f885e0-6cf3-4488-9ab7-3518f76203ec,35,,"[47.3, 75.9]",4070738,0,,0.0105428714,0.0098232906,0.0007195808,0.0139838355,0.0133248344,0.0006590011,-6.05797e-05,,,-1.778632,,,Right Foot,,,"[36.3, 23.9]",,Ground Pass,,53.16,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.9989140495,0.9682403803,Patrizio Stronati,27815.0,,,True,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,5,Ujpest,1033,"['a0687153-eca2-5c75-bd59-461cf3b3a0ea', '4a4b8685-4e6d-54d9-ad17-8bbf2ef20768']",53,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:53.909,Pass,
,,,,,,,,,,,,,,,,,1.1999979999999997,,,,,,,,,,,,,8ea7e4d0-8a62-46c8-94b9-2cd1fe207959,38,,"[35.2, 15.7]",4070738,1,,0.01081347,0.010795719,1.7751e-05,0.0142647056,0.0127755357,0.0014891699,0.0014714189,,,1.420425,,,Left Foot,,,"[37.5, 30.9]",,Ground Pass,,15.35,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.5102485162,0.9900021553,Arne Maier,12411.0,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,5,Ujpest,1033,"['3f6f91d1-0f02-5d41-8984-b7527314bda8', 'ca0cfb3a-297b-56c3-88c9-c2d509a5aafa']",1,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:01.772,Pass,
,,,,,,,,,,,,,,,,,2.281708999999988,,,,,,,,,,,,,2f1c837d-9fee-4f4a-8d83-100c33090866,41,,"[36.8, 37.4]",4070738,1,,0.0094600674,0.0110154664,-0.001555399,0.0157733578,0.0140396208,0.0017337371,0.0032891361,,,-0.91633,,,Right Foot,,,"[63.7, 2.4]",,High Pass,,44.14,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.8011254139,0.7193621993,Ferenc Ujváry,565814.0,,,,,,,,1,Regular Play,Arne Maier,12411.0,Right Defensive Midfield,5,Ujpest,1033,"['e29e6faf-d90c-51bc-8e43-2622c8c5a2fb', 'e6b76961-8f31-5497-ace0-787f63c93911']",5,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:05.938,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,adf22cfb-fb7d-47a8-b921-8e9d5c553fa0,44,,"[61.7, 8.2]",4070738,1,,0.010656612,0.0090238396,0.0016327724,0.0123729939,0.0166904777,-0.0043174839,-0.0059502563,,,3.047656,,,Right Foot,,,"[42.2, 10.0]",,Ground Pass,,19.62,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.8992122536,0.9941440225,Patrizio Stronati,27815.0,,,,,,,,1,Regular Play,Ferenc Ujváry,565814.0,Left Back,5,Ujpest,1033,"['67ff470f-6da5-52eb-a9e7-9d05b6a0d5ce', '7c98797e-7fd2-5ef8-b249-2413c20a9a3f']",10,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:10.908,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,0b255848-e2ed-4725-8428-923e2cf7439b,47,,"[41.3, 15.4]",4070738,1,,0.0104269255,0.0102983611,0.0001285644,0.0151848206,0.0137230363,0.0014617844,0.0013332199,,,1.457011,,,Left Foot,,,"[45.8, 55.0]",,Ground Pass,,39.9,,,29.0,Midfield third - Left - To right - Long - Ground Pass,0.9729829805,0.9914092422,Attila Fiola,11268.0,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,5,Ujpest,1033,"['f00d4908-0477-530b-9d3c-90550aa1ddcc', '86069ff0-28b8-5aec-83d0-753a7b34b2fe']",14,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:14.613,Pass,
,,,,,,,,,,,,,,,,,1.4005780000000085,,,,,,,,,,,,,a908d9e7-7816-47a3-a7f6-a92877da8e66,50,,"[55.2, 63.4]",4070738,1,,0.0091197146,0.0099012554,-0.0007815408,0.0096267033,0.0163388494,-0.0067121461,-0.0059306053,True,,1.139956,,,Right Foot,,,"[62.8, 80.0]",,Ground Pass,,18.27,,Out,1.0,Midfield third - Center - To right - Short - Ground Pass,0.8316612015,0.984210968,,,,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Center Back,5,Ujpest,1033,['c85eaa96-f681-550e-8722-45094b3aed36'],18,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:18.779,Pass,
,,,,,,,,,,,,,,,,,2.7484579999999985,,,,,,,,,,,,,7a29a235-f69f-4c71-94fa-262132319085,51,,"[55.6, 0.1]",4070738,1,,0.0106771588,0.0096267033,0.0010504555,0.0126359807,0.0091197146,0.0035162661,0.0024658106,,,0.44332,,,,,,"[87.4, 15.2]",,High Pass,,35.2,,Incomplete,,,,0.5087698102,,,,,,,,Throw-in,,1,From Throw In,Patrik Kovács,404290.0,Left Back,6,MTK Budapest,2207,['01692bc2-3044-4b4c-9487-875dcf239112'],31,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:01:31.699,Pass,
,,,,,,,,,,,,,,,,,0.7781460000000079,,,,,,,,,,,,,21ad21ea-ac27-4888-9c84-2bac81dfa2f3,55,,"[31.3, 64.4]",4070738,1,,0.0100597264,0.0129103456,-0.0028506191,0.0051486376,0.0102363089,-0.0050876713,-0.0022370522,,,1.051866,,,Right Foot,,,"[37.0, 74.4]",,High Pass,,11.49,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.7921077382,0.5825170875,Gergő János Bodnár,247192.0,,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Center Back,7,Ujpest,1033,"['de793985-b5aa-5b33-a7cb-a97ded736752', '36163053-cb66-5c6d-8cac-18b0316dafaf', '0f64e0b1-fe14-4224-9bb7-dc5dc251f220']",35,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:35.913,Pass,True
,,,,,,,,,,,,,,,,,1.1433399999999965,,,,,,,,,,,,,62da19ae-b34d-4a1a-9dae-938d33d5a9f4,57,,"[37.0, 74.4]",4070738,1,,0.0163412169,0.0100597264,0.0062814904,0.009291173,0.0051486376,0.0041425354,-0.0021389551,,,-0.024261,,,Head,,,"[44.8, 74.2]",,Low Pass,,7.83,,Incomplete,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8792992557,0.3049257994,,,,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,7,Ujpest,1033,['9787c251-ce9d-4432-8798-030d983cb9e0'],36,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:36.691,Pass,
,,,,,,,,,,,,,,,,,0.3330329999999958,,,,,,,,,,,,,d1953856-75f8-4004-95ae-f19408c862b4,61,,"[72.6, 7.1]",4070738,1,,0.0138942627,0.0094129359,0.0044813268,0.0102869412,0.0165798776,-0.0062929364,-0.0107742632,,,0.099669,,,Left Foot,,,"[75.6, 7.4]",,Ground Pass,,3.01,,Incomplete,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9969952112,0.5318113565,,,,,,,,,,1,Regular Play,Patrik Kovács,404290.0,Left Back,8,MTK Budapest,2207,"['2b00fd35-f162-4c2c-8672-9cf87a4d1403', '1be11967-47d4-43ea-b004-badd4136eaa6', 'ced5168a-46fa-5fc4-a19b-f5f074ead167']",38,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:01:38.626,Pass,True
,,,,,,,,,,,,,,,,,0.18622000000000116,,,,,,,,,,,,,3fe9c12d-8349-4568-a5f2-14b1d4643007,66,,"[40.8, 63.5]",4070738,1,,0.0108786486,0.0102869412,0.0005917074,0.0111420164,0.0138942627,-0.0027522463,-0.0033439538,,,1.058069,,,Right Foot,,,"[43.2, 67.7]",,Ground Pass,,4.83,,Incomplete,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.5759020566,0.8502566814,,,,,,,,Recovery,,1,Regular Play,Arne Maier,12411.0,Right Defensive Midfield,8,MTK Budapest,2207,['97e47593-b1ac-44a1-a865-f61f40b7234a'],40,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:40.758,Pass,
,,,,,,,,,,,,,,,,,6.1255679999999995,,,,,,,,,,,,,9bb3665c-d606-469f-8dc7-a3f4ce5f9abc,68,,"[35.2, 71.2]",4070738,1,,0.0096216584,0.0212286245,-0.0116069661,0.017704377,0.0093084732,0.0083959037,0.0200028699,,,-0.324875,,,Right Foot,,,"[98.5, 49.9]",,High Pass,,66.79,,Incomplete,9.0,Midfield third - Right - Forwards - Long - High Pass,0.8028742693,0.1668045521,,,,,,,,Recovery,,1,Regular Play,Attila Fiola,11268.0,Right Center Back,8,MTK Budapest,2207,['2a4c77bf-4da5-4ad3-9649-53b2d068fc40'],42,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:42.417,Pass,
,,,,,,,,,,,,,,,,,2.9088680000000022,,,,,,,,,,,,,3b5a2d0b-4aba-4ae3-8d22-725302adf7a7,72,,"[20.8, 31.1]",4070738,1,,0.0093386788,0.0163757429,-0.0070370641,0.0168950781,0.0097988881,0.00709619,0.0141332541,,,-0.48137,,,Right Foot,,,"[63.3, 8.9]",,High Pass,,47.95,,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.7360431989,0.1799149513,Patrik Kovács,404290.0,,,,,,,,1,Regular Play,Patrik Demjén,389883.0,Goalkeeper,8,MTK Budapest,2207,"['932f5346-c998-4cd0-b791-f94b27e812ef', '3262a82b-917d-54eb-bd79-c8cd5f87484d', 'fa6413cd-a7b1-5498-9d90-b3af033d9cd0']",48,,,,,,,,,,,,,,,,,,,,,MTK Budapest,2207,00:01:48.859,Pass,True
,,,,,,,,,,,,,,,,,1.0176940000000032,,,,,,,,,,,,,52f810a7-9430-4639-b162-ec9fb7071ab0,78,,"[54.2, 72.5]",4070738,2,,0.0096077956,0.0105705485,-0.0009627528,0.0175859351,0.0140659148,0.0035200203,0.0044827731,,,-1.335176,,,Right Foot,,,"[57.8, 57.4]",,Ground Pass,,15.55,,,,,,0.9919845462,Matija Ljujić,10837.0,,,,,,Free Kick,,1,From Free Kick,Gergő János Bodnár,247192.0,Right Back,9,Ujpest,1033,['1e4a59fe-8022-50e0-9ff6-980797e919ad'],7,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:07.775,Pass,
,,,,,,,,,,,,,,,,,1.0749220000000206,,,,,,,,,,,,,650ce689-77c6-455d-92d5-be8e9dc4be9e,81,,"[51.5, 58.9]",4070738,2,,0.0122201564,0.0099087143,0.002311442,0.0139661338,0.0163887907,-0.0024226569,-0.0047340989,,,-1.684536,,,Left Foot,,,"[49.7, 42.9]",,Ground Pass,,16.12,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.5820221224,0.9780502915,Arne Maier,12411.0,,,,,,,,1,From Free Kick,Matija Ljujić,10837.0,Left Defensive Midfield,9,Ujpest,1033,"['2327e0d2-4bf7-51f5-8c7d-8c381d039d1e', '347e76a4-492b-5a5a-b00e-75fea16b6c57']",9,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:09.595,Pass,
,,,,,,,,,,,,,,,,,0.9657609999999986,,,,,,,,,,,,,9dc6a899-c3ba-4753-a884-60022092fb05,85,,"[48.2, 45.7]",4070738,2,,0.0093977777,0.011005451,-0.0016076732,0.0197330881,0.0144355409,0.0052975472,0.0069052204,,,-0.744851,,,Right Foot,,,"[65.0, 30.2]",,Ground Pass,,22.85,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.3392861423,0.8211299777,Ferenc Ujváry,565814.0,,,,,,,,1,From Free Kick,Arne Maier,12411.0,Right Defensive Midfield,9,Ujpest,1033,"['34d0c2b7-df86-5643-a160-e6cfc4759e69', 'cde020e4-a5bc-4c5c-ba0f-61f7840ef0c6', '2767875a-6cdd-588d-961d-3b53b91f5a84']",11,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:11.631,Pass,True
,,,,,,,,,,,,,,,,,1.4024429999999992,,,,,,,,,,,,,8fe4547b-366d-4eb9-82eb-606c7d8ae96c,88,,"[71.0, 24.9]",4070738,2,,0.0093118167,0.0092333788,7.84378e-05,0.0210225079,0.0217953846,-0.0007728767,-0.0008513145,,,-0.833584,,,Right Foot,,,"[86.0, 8.4]",,Ground Pass,,22.31,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.9435854032,0.9593808055,Krisztofer Horváth,40039.0,,,,,,,,1,From Free Kick,Ferenc Ujváry,565814.0,Left Back,9,Ujpest,1033,"['9a2c22f0-fdb8-51ed-ad4b-6cd1792751c9', '0cafb8db-01a6-58b1-9e2c-9f31d4adf36a']",13,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:13.954,Pass,
,,,,,,,,,,,,,,,,,2.263633999999991,,,,,,,,,,,,,e83f0158-c935-4c06-b080-6dac07613892,91,,"[92.8, 15.5]",4070738,2,,0.0091709439,0.0088285496,0.0003423942,0.0921102688,0.0286781602,0.0634321086,0.0630897144,,,1.264423,,,Left Foot,,,"[101.7, 43.5]",,Ground Pass,,29.41,,,35.0,Attacking third - Left - To right - Short - High Pass,0.998887716,0.5094836354,Aljoša Matko,101803.0,,,,,,,,1,From Free Kick,Krisztofer Horváth,40039.0,Left Midfield,9,Ujpest,1033,"['b12aff81-d290-5b47-b82e-946b93387eba', '273e4164-79de-5c35-ac45-83dbaa765f69']",18,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:18.040,Pass,
