bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e7f0bd-f2fe-5a77-b133-7dd6b60fadab,269,,,"[9.2, 35.4]",4003707,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dávid Banai,404208.0,Goalkeeper,19,Ujpest,1033,"['6baf64f6-d1cb-5e66-86e0-5ba182bb0591', 'fdcdd276-ff95-40f4-9eef-c5fe9f71b47b']",40,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:40.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9398f99b-34dc-5038-89bb-37d25bfbce3f,272,,,"[27.0, 56.0]",4003707,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,19,Ujpest,1033,"['19ff2ab2-0720-4e86-b4b7-4ae11affd85b', '19af4357-c36d-57bb-9a03-ebda75cf039c']",43,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:43.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,35155a72-c820-56fe-8cda-0a08e3af01fc,275,,,"[39.2, 76.2]",4003707,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barnabás Bese,7390.0,Right Back,19,Ujpest,1033,"['1bda31eb-945a-5afd-9bf5-662575712c62', '603a7460-083d-4e9b-b63a-361bfe2b280a']",49,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:49.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,854dc77b-7f0b-521e-a073-c1342a41e3f6,284,,,"[56.8, 7.1]",4003707,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Chlumecký,131284.0,Left Back,21,Kisvárda,2484,['2c4d0df7-846f-4db3-9279-f448f45de648'],16,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:07:16.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6117995d-c518-59b8-9ed6-9dcf8134e7d7,286,,,"[41.9, 12.7]",4003707,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bálint Oláh,484630.0,Left Center Back,21,Kisvárda,2484,"['c6cbb757-6e27-44d7-a249-4d62d297f6ba', '1e1d54e9-8fc4-57b0-b61e-25f4c2b56c22']",17,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:07:17.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d829ca-4185-53eb-ad39-a3a57cb7a9cb,290,,,"[49.6, 2.7]",4003707,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Chlumecký,131284.0,Left Back,21,Kisvárda,2484,"['50f31444-8fc5-5a56-8235-924077d4d2fd', 'be694eeb-704e-4901-a0e4-784d6ee6c545']",19,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:07:19.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca4412e-2b3a-5f62-b537-cd81c0ffe5db,293,,,"[60.9, 5.4]",4003707,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Balazs Bíró,101836.0,Left Wing,21,Kisvárda,2484,"['01fd44f9-8ce2-561c-97f8-d50fa147034d', 'b17962d8-38d8-4020-89f3-4d2713740c17']",21,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:07:21.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,18e019c1-9de1-57af-827d-d5bc73b00ebb,299,,,"[50.5, 63.4]",4003707,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,22,Ujpest,1033,"['1a610327-9f9a-4ace-ae35-2a0fa0c856d3', 'cce6670b-ac43-43e6-bf24-bfa407c6f79e', '71f869ec-4b85-5800-9fd9-6eb1e9127b71']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:24.233,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,a14e5a9e-eb32-5e60-bd36-a8e17bbdb383,304,,,"[30.2, 59.5]",4003707,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,23,Ujpest,1033,"['29a30bb8-4608-433d-a8f1-bab893d8b2da', '9a3ce281-800f-5cf1-b9a3-0027d97fbbde']",48,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:48.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,af5a2f52-af24-5af3-adb6-bb83d5bcb746,307,,,"[41.5, 24.4]",4003707,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrizio Stronati,27815.0,Left Center Back,23,Ujpest,1033,"['27d518a8-50fb-43d1-9f2e-38df5d98bd1c', '2860bfdf-d884-5cfd-9aac-ce91a6567e8a']",51,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:51.582,Ball Receipt*,
