50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,edd51dd9-545a-47db-b4ca-c882401a8f54,1,,,,4003656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 404208, 'name': 'Dávid Banai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 12829, 'name': 'Damian Rasak'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 55}, {'player': {'id': 404242, 'name': 'Bence Gergényi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 44}, {'player': {'id': 35313, 'name': 'Mátyás Tajti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 68861, 'name': 'Tom Lacoux'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 88}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 28763, 'name': 'Giorgi Beridze'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,249e1cec-c77a-4fda-9e3f-d2c1571ded5b,2,,,,4003656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 47322, 'name': 'Dániel Gyollai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 489653, 'name': 'Attila Szujó'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 44}, {'player': {'id': 484587, 'name': 'László Rácz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 501982, 'name': 'Sodiq Anthony Rasheed'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 14}, {'player': {'id': 101834, 'name': 'László Deutsch'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 132561, 'name': 'Mykhailo Meskhi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 484588, 'name': 'Bálint Kártik'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 439192, 'name': 'Martin Šlogar'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 434045, 'name': 'Gábor Makrai'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 484584, 'name': 'Marcell Major'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 15}, {'player': {'id': 404244, 'name': 'Meshack Izuchukwu Ubochioma'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 70}]}",Kazincbarcika,2541,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1ba375ac-54a9-480c-b9ad-6fa96c4ef5b8,3,,,,4003656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['c4de2035-63ad-54e3-bc53-3d182dc53542'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c4de2035-63ad-54e3-bc53-3d182dc53542,4,,,,4003656,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['1ba375ac-54a9-480c-b9ad-6fa96c4ef5b8'],0,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6e3ac9f8-002c-495d-85d3-54bc387e2920,1745,,,,4003656,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,124,Ujpest,1033,['5963a4ec-29a9-501d-80d3-627a9712909f'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5963a4ec-29a9-501d-80d3-627a9712909f,1746,,,,4003656,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,124,Ujpest,1033,['6e3ac9f8-002c-495d-85d3-54bc387e2920'],0,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,1.1863320000000004,,,,,,,,,,,,,,f46765b2-e920-4673-bc14-f6fab00c2277,5,,,"[60.0, 40.0]",4003656,0,0.0102743171,0.0085812286,0.0016930886,0.0184010472,0.0074392939,0.0109617533,0.0092686648,,,,-2.738971,,,Right Foot,,,"[55.2, 38.0]",,Ground Pass,,5.21,,,,,,,0.9985174537,Bálint Kártik,484588.0,,,,Kick Off,,1,From Kick Off,Meshack Izuchukwu Ubochioma,404244.0,Left Center Forward,2,Kazincbarcika,2541,['436b8744-65a5-5b6b-a73b-bba6e7285e15'],0,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:00.389,Pass,
,,,,,,,,,,,,,,,,,,0.8476719999999986,,,,,,,,,,,,,,0f419009-e490-4948-82c8-f4b888131a4e,8,,,"[50.8, 38.8]",4003656,0,0.0099219522,0.0102302572,-0.000308305,0.0148808146,0.0165766813,-0.0016958667,-0.0013875617,,,,3.018537,,,Right Foot,,,"[44.2, 39.6]",,Ground Pass,,6.68,,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9966703593,0.9722843766,Mykhailo Meskhi,132561.0,,,,,,1,From Kick Off,Bálint Kártik,484588.0,Left Defensive Midfield,2,Kazincbarcika,2541,"['9d063ff9-47f2-5c37-9a84-c757573d56ab', '42bb343f-7f7b-5390-af92-c57263c914fb']",2,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:02.398,Pass,
,,,,,,,,,,,,,,,,,,1.6864339999999993,,,,,,,,,,,,,,dbd6f786-bc14-4a42-b8dc-3077748a7cc1,11,,,"[44.2, 44.4]",4003656,0,0.0114432592,0.0101434216,0.0012998376,0.0116163762,0.0147400973,-0.0031237211,-0.0044235587,,,,1.571879,,,Right Foot,,,"[44.2, 72.1]",,Ground Pass,,27.72,,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.9357051894,0.9896671772,Attila Szujó,489653.0,,,,,,1,From Kick Off,Mykhailo Meskhi,132561.0,Right Defensive Midfield,2,Kazincbarcika,2541,"['6f21f303-976c-5554-9c4c-4fa3fd7b13ef', 'a4e284cf-9c0b-553d-81a5-bbc67b9c2d91']",4,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:04.365,Pass,
,,,,,,,,,,,,,,,,,,1.1126979999999984,,,,,,,,,,,,,,295f53ed-676f-4ff1-bc89-d195c8ffd826,15,,,"[41.7, 74.4]",4003656,0,0.0099816946,0.0114037665,-0.0014220718,0.0128047066,0.010691084,0.0021136226,0.0035356944,,,,-0.202078,,,Right Foot,,,"[56.9, 71.3]",,Ground Pass,,15.5,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9978466881,0.6007604599,Martin Šlogar,439192.0,,,,,,1,From Kick Off,Attila Szujó,489653.0,Right Back,2,Kazincbarcika,2541,"['59a26763-aeae-5e9a-bec9-50e4ecb59b93', '3e25cc9a-374a-5175-83b9-fd09d0cae084', '71cff55e-3b3e-4a3b-8206-62af238aae1e']",6,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:06.748,Pass,True
,,,,,,,,,,,,,,,,,,0.6787600000000003,,,,,,,,,,,,,,984f51ee-7f6a-4bc0-9609-b4c2be4c7cad,20,,,"[53.1, 68.0]",4003656,0,0.0184116233,0.0102827288,0.0081288945,0.0095368074,0.0129355146,-0.0033987071,-0.0115276016,,,,-1.253741,,,Left Foot,,,"[56.7, 57.1]",,Ground Pass,,11.45,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.6513467289,0.9295550585,Bálint Kártik,484588.0,,,,,,1,From Kick Off,Martin Šlogar,439192.0,Right Midfield,2,Kazincbarcika,2541,"['eeb72ff2-de52-445b-aa7b-4fbf68ca32c3', 'efffc50c-8ce6-5d08-bc31-f4123595e109', '507dbdab-b31d-54a9-a790-a3e77fca573f']",9,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:09.178,Pass,True
,,,,,,,,,,,,,,,,,,0.8854670000000006,,,,,,,,,,,,,,4f5a5100-a52a-4836-b8db-bf5a60bf182a,25,,,"[63.4, 21.3]",4003656,0,0.0157947503,0.0095368074,0.0062579429,0.0105974982,0.0184116233,-0.0078141252,-0.014072068,,,,-0.048742,,,Left Foot,,,"[71.6, 20.9]",,Ground Pass,,8.21,,Incomplete,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.8844348792,0.8316947222,Krisztofer Horváth,40039.0,,,,Recovery,,1,From Kick Off,Bence Gergényi,404242.0,Left Back,2,Kazincbarcika,2541,"['3a35f51d-48b7-4284-aaca-141687925162', 'd47691dc-c7d6-5109-92b7-3259eba94c56']",10,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:10.735,Pass,
,,,,,,,,,,,,,,,,,,0.808625,,,,,,,,,,,,,,b9fdcd6f-9f92-4bb2-ab84-f0e810a8213e,29,,,"[48.3, 60.7]",4003656,0,0.011369762,0.0102450913,0.0011246707,0.010897059,0.0151490718,-0.0042520128,-0.0053766835,,,,2.089366,,,Right Foot,,,"[40.8, 73.8]",,Ground Pass,,15.07,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.945325462,0.9751875401,Attila Szujó,489653.0,,,,,,1,From Kick Off,Bálint Kártik,484588.0,Left Defensive Midfield,2,Kazincbarcika,2541,"['e6c37341-4655-5947-847e-b56ac932c9ba', '072d5b9f-29a1-5aff-b23a-16ea91160900']",12,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:12.344,Pass,
,,,,,,,,,,,,,,,,,,2.170134000000002,,,,,,,,,,,,,,f39f1210-c279-4db0-83fc-f1a7246cab97,32,,,"[40.8, 73.8]",4003656,0,0.0091157602,0.011369762,-0.0022540018,0.0163069442,0.010897059,0.0054098852,0.007663887,,,,0.080487,,,Right Foot,,,"[71.7, 76.3]",,High Pass,,30.97,,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.9546714332,0.1911693215,Meshack Izuchukwu Ubochioma,404244.0,,,,,,1,From Kick Off,Attila Szujó,489653.0,Right Back,2,Kazincbarcika,2541,"['d82c3ed2-0212-59e9-a807-10c51bc0be8a', '174c9487-bb2d-47d5-ba98-9f54b0401625']",13,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:00:13.152,Pass,True
,,,,,,,,,,,,,,,,,,2.393306000000004,,,,,,,,,,,,,,007e7531-9cd5-4387-b717-20e10b9e3e7d,36,,,"[34.9, 0.1]",4003656,0,0.0135769499,0.0107362,0.0028407499,0.0058327145,0.0070250276,-0.0011923132,-0.0040330631,True,,,2.756435,,,,,,"[20.1, 6.1]",,Low Pass,,15.97,,,,,,,0.9972315431,Attila Fiola,11268.0,,,,Throw-in,,1,From Throw In,Bence Gergényi,404242.0,Left Back,3,Ujpest,1033,['44aa33a8-3a64-54c7-bdce-2068249eab9f'],26,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:26.197,Pass,
,,,,,,,,,,,,,,,,,,1.760662000000004,,,,,,,,,,,,,,6b72f4fc-6245-4415-aeeb-50e6c6bf148d,39,,,"[14.3, 5.5]",4003656,0,0.0142129147,0.0135769499,0.0006359648,0.0052890778,0.0058327145,-0.0005436367,-0.0011796015,,,,2.01846,,,Right Foot,,,"[3.4, 28.2]",,Ground Pass,,25.18,,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9757807843,0.9723145962,Dávid Banai,404208.0,,,,,,1,From Throw In,Attila Fiola,11268.0,Left Center Back,3,Ujpest,1033,"['bdeac8a3-11d8-48e0-a97c-8feb4086b219', 'd7fbe109-3ea5-5ac0-9c5b-e4e4ccb3e26a']",36,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:36.730,Pass,True
,,,,,,,,,,,,,,,,,,2.995633999999998,,,,,,,,,,,,,,a3532ee9-04bf-446d-8e27-787356ba7642,43,,,"[7.4, 34.4]",4003656,0,0.011247281,0.0108383521,0.0004089288,0.0128135579,0.0072526662,0.0055608917,0.0051519629,,,,0.632627,,,Right Foot,,,"[43.0, 60.5]",,Low Pass,,44.14,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.7288012025,0.5470370054,Damian Rasak,12829.0,,,,,,1,From Throw In,Dávid Banai,404208.0,Goalkeeper,3,Ujpest,1033,"['53f06511-592d-521f-83bb-487afcd0f633', '59c530d2-0b4c-42da-a8dd-5465a812724a', 'aad47eec-8ad4-5b43-a9ab-c0df00adb652']",39,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:39.964,Pass,True
,,,,,,,,,,,,,,,,,,0.6224749999999986,,,,,,,,,,,,,,b3f4b4d7-0c25-42fb-83db-6785e891f807,47,,,"[50.1, 52.1]",4003656,0,0.0124638081,0.0115919029,0.0008719051,0.0130028417,0.0153997261,-0.0023968844,-0.0032687895,,,,2.9605,,,Left Foot,,,"[43.0, 53.4]",,Ground Pass,,7.22,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9100799628,0.9700348377,Mátyás Tajti,35313.0,,,,,,1,From Throw In,Damian Rasak,12829.0,Right Back,3,Ujpest,1033,"['82c7deab-38b8-5db2-9166-ef85a77357ca', '61ef0023-968a-541e-8dad-432add46f9d3', '95866c19-0467-4f1a-9595-1637d379ae35']",45,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:45.993,Pass,True
,,,,,,,,,,,,,,,,,,0.8383380000000034,,,,,,,,,,,,,,b4f8594a-38ca-44af-8f61-e15cb5bba845,51,,,"[42.4, 48.2]",4003656,0,0.01303255,0.0124400491,0.0005925009,0.013518082,0.0134379482,8.01338e-05,-0.0005123671,,,,-1.553407,,,Right Foot,,,"[42.6, 36.7]",,Ground Pass,,11.5,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.5650659768,0.9518046975,Tom Lacoux,68861.0,,,,,,1,From Throw In,Mátyás Tajti,35313.0,Right Defensive Midfield,3,Ujpest,1033,"['19245cb8-f505-45f2-9250-bff9b93e856f', 'c2e634de-73bd-5873-ac9b-17551509ec4e', '528a1de3-c7e5-580f-80d8-18abd3bbd71b']",47,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:47.248,Pass,True
,,,,,,,,,,,,,,,,,,0.7411049999999959,,,,,,,,,,,,,,9466202d-065a-47fb-86b7-8d4954767de9,55,,,"[44.7, 35.5]",4003656,0,0.0114785321,0.0127547495,-0.0012762174,0.0135213882,0.0139184892,-0.000397101,0.0008791164,,,,1.797595,,,Right Foot,,,"[42.6, 44.6]",,Ground Pass,,9.34,,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9797621417,0.9216178656,Mátyás Tajti,35313.0,,,,,,1,From Throw In,Tom Lacoux,68861.0,Left Defensive Midfield,3,Ujpest,1033,"['7bcae158-a9ba-5ea1-878f-4e4e38f0766c', '4ef2eb5c-efab-5822-a49d-49e87719a8ef', '47d9870c-fd91-4f3c-b6ec-a15e3a01591e']",48,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:48.603,Pass,True
,,,,,,,,,,,,,,,,,,2.3825829999999986,,,,,,,,,,,,,,56e48416-816f-485e-bc3f-661fd92efdd6,59,,,"[40.9, 47.1]",4003656,0,0.0106274681,0.0120233474,-0.0013958793,0.0128057376,0.0130337887,-0.0002280511,0.0011678282,,,,-1.828502,,,Left Foot,,,"[34.1, 21.3]",,Ground Pass,,26.68,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9868867274,0.970508635,Attila Fiola,11268.0,,,,,,1,From Throw In,Mátyás Tajti,35313.0,Right Defensive Midfield,3,Ujpest,1033,"['0ea57949-50c9-5377-90d4-09aee567c10d', '746c72ab-cec8-57c0-a250-47914923206a', '203db0bf-7e73-4aa4-a258-7dc482613516']",49,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:49.936,Pass,True
,,,,,,,,,,,,,,,,,,1.0934179999999978,,,,,,,,,,,,,,376e544a-5ba6-4e60-995a-8fe7b45b40a4,62,,,"[58.4, 11.3]",4003656,0,0.0098199751,0.0095533198,0.0002666553,0.0176178534,0.0161801986,0.0014376547,0.0011709994,,,,0.179216,,,Right Foot,,,"[72.2, 13.8]",,Ground Pass,,14.02,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.5300461315,0.8970766068,Giorgi Beridze,28763.0,,,,,,1,From Throw In,Attila Fiola,11268.0,Left Center Back,3,Ujpest,1033,"['1616cffe-effd-509c-b266-1d0d76bf9578', '49d2bb20-39ae-5e38-9f8f-075753adc96b']",57,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:57.299,Pass,
,,,,,,,,,,,,,,,,,,0.11999900000000344,,,,,,,,,,,,,,242fbde0-2300-4122-9c21-df7cd14da2e0,65,,,"[72.2, 13.8]",4003656,0,0.0099790422,0.0098199751,0.0001590671,0.0145115834,0.0176178534,-0.00310627,-0.0032653371,,,,-1.954614,,,Right Foot,,,"[70.1, 8.6]",,Ground Pass,,5.61,,Incomplete,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9979153127,0.8480415344,Bence Gergényi,404242.0,,,,,,1,From Throw In,Giorgi Beridze,28763.0,Left Wing,3,Ujpest,1033,"['a21b9acb-d5c2-5a95-8f46-d4c6969f212c', '9af3df4a-cf15-44f0-bf38-ce02d6f9dcb8', 'dd390e04-028d-4d31-82c8-470e29753c06']",58,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:58.392,Pass,True
,,,,,,,,,,,,,,,,,,2.3663959999999937,,,,,,,,,,,,,,c41e2434-d87d-459c-83ff-c4067305a27c,72,,,"[55.1, 5.5]",4003656,1,0.0111192288,0.0099790422,0.0011401866,0.012620694,0.0145115834,-0.0018908894,-0.0030310759,,,,2.886752,,,Right Foot,,,"[43.2, 8.6]",,Ground Pass,,12.3,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9488132204,0.9571862221,Attila Fiola,11268.0,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Wing,5,Ujpest,1033,['47d0d5bb-3421-5b45-be75-121f0f5de375'],1,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:01.829,Pass,
,,,,,,,,,,,,,,,,,,1.3483519999999989,,,,,,,,,,,,,,dfb71e37-b0e7-4ca7-b830-4fab557dd443,75,,,"[43.2, 8.6]",4003656,1,0.0106110359,0.0111192288,-0.0005081929,0.0138446521,0.012620694,0.0012239581,0.001732151,,,,1.803515,,,Right Foot,,,"[35.9, 39.4]",,Ground Pass,,31.65,,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.92631929,0.9858827591,João Aniceto Grandela Nunes,7977.0,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Center Back,5,Ujpest,1033,"['d36473f1-4448-5d88-8fed-481734400380', '88d6e47a-37f1-56f0-a43d-dd93f9ffe008']",4,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:04.196,Pass,
,,,,,,,,,,,,,,,,,,1.581023000000001,,,,,,,,,,,,,,58546275-701e-4161-ba01-cb084dc220f1,78,,,"[35.9, 46.7]",4003656,1,0.0100840349,0.0107459845,-0.0006619496,0.0141950613,0.0141193662,7.56951e-05,0.0007376447,,,,1.057785,,,Right Foot,,,"[48.8, 69.6]",,Low Pass,,26.28,,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.9659816925,0.9016868472,Damian Rasak,12829.0,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,5,Ujpest,1033,"['0b9fa7ae-dd18-518a-9665-b48eb119daba', '5cfb3a54-d51e-5f27-a50b-aac17d0112bf']",7,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:07.208,Pass,
,,,,,,,,,,,,,,,,,,1.1756469999999972,,,,,,,,,,,,,,f5250c02-d4f1-4201-bf4a-84c07311af93,81,,,"[55.1, 72.1]",4003656,1,0.0095565151,0.0097523276,-0.0001958124,0.0159197506,0.0147269052,0.0011928454,0.0013886578,,,,0.225038,,,Right Foot,,,"[63.4, 74.0]",,Ground Pass,,8.51,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9526669702,0.955724597,Matija Ljujić,10837.0,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Back,5,Ujpest,1033,"['dfc26ad5-8cc3-5fd7-a8df-4bc6825564dc', '38b593b6-298b-52a1-9076-bf2988b1cb83']",11,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:11.989,Pass,
,,,,,,,,,,,,,,,,,,0.7872550000000047,,,,,,,,,,,,,,7cab9010-09c2-42c5-9498-b334c5e908bd,84,,,"[62.8, 72.6]",4003656,1,0.0094449231,0.0100131026,-0.0005681794,0.0140982885,0.0172641054,-0.0031658169,-0.0025976375,,,,-2.946012,,,Left Foot,,,"[52.2, 70.5]",,Ground Pass,,10.81,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9990907364,0.987606585,Damian Rasak,12829.0,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Wing,5,Ujpest,1033,"['16281786-53f3-5672-a676-c456986687e5', 'f2715104-6542-5392-a7d8-78222dfaeb4e']",14,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:14.368,Pass,
,,,,,,,,,,,,,,,,,,2.2148350000000065,,,,,,,,,,,,,,908a750b-614e-41cb-97a0-8411ca14a6cf,87,,,"[52.6, 68.6]",4003656,1,0.0101713864,0.009998966,0.0001724204,0.0143974172,0.014572626,-0.0001752088,-0.0003476292,,,,-1.934647,,,Right Foot,,,"[40.3, 36.3]",,Ground Pass,,34.56,,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.6801634895,0.9956020117,Attila Fiola,11268.0,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Back,5,Ujpest,1033,"['5912ee29-bf47-5e32-8d6e-ef0300cd5311', '74b7634e-57ec-5985-ae78-c89154496f87']",16,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:16.702,Pass,
,,,,,,,,,,,,,,,,,,2.234706999999995,,,,,,,,,,,,,,c003c17a-fcd8-4184-85f1-533f391f8a11,90,,,"[47.0, 28.6]",4003656,1,0.0099812234,0.0110606486,-0.0010794252,0.0151377069,0.0156458877,-0.0005081808,0.0005712444,,,,-0.803877,,,Right Foot,,,"[70.9, 3.8]",,Low Pass,,34.44,,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.6960873366,0.8460763693,Giorgi Beridze,28763.0,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Center Back,5,Ujpest,1033,"['990b979f-45e5-5337-810c-5bf3ab61c45e', '99f64556-b50e-5afe-934e-c5a8c1e3b217']",20,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:20.332,Pass,
,,,,,,,,,,,,,,,,,,1.5641860000000014,,,,,,,,,,,,,,cf6abf8e-86c1-4563-ac75-c7a62691f1b8,97,,,"[75.5, 19.0]",4003656,1,0.0085033514,0.0092216656,-0.0007183142,0.0211089235,0.0224656127,-0.0013566893,-0.0006383751,,,,-0.945311,,,Right Foot,,,"[85.9, 4.6]",,Ground Pass,,17.76,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.7103535389,0.9507983923,Krisztofer Horváth,40039.0,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Wing,5,Ujpest,1033,"['98a5a181-259a-54d0-bc6f-3315211bcbb3', '499da182-7227-5fbd-a06a-bef9802fd5ca']",29,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:29.123,Pass,
,,,,,,,,,,,,,,,,,,0.46717799999999987,,,,,,,,,,,,,,dbf44895-4722-4a86-b52b-5ff939ef4e26,99,,,"[85.9, 4.6]",4003656,1,0.0082791978,0.0085033514,-0.0002241535,0.0172619224,0.0211089235,-0.0038470011,-0.0036228476,,,,0.130211,,,Right Foot,,,"[94.3, 5.7]",,High Pass,,8.47,,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.611939283,0.4805530012,Bence Gergényi,404242.0,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Center Attacking Midfield,5,Ujpest,1033,"['ff75596f-3579-4a06-8a6a-4db248c68790', '6c4e9067-257a-5380-a449-beb5a81cd7ac']",30,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:30.687,Pass,
