player_id,player_name,player_nickname,birth_date,player_gender,player_height,player_weight,jersey_number,positions,stats,country,formations,events
7138,Iuri José Picanço Medeiros,Iuri Medeiros,1994-07-10,male,175.0,66.0,45,[],[],Portugal,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
7977,João Aniceto Grandela Nunes,João Nunes,1995-11-19,male,186.0,78.0,30,"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 1, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Portugal,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
10837,Matija Ljujić,,1993-10-28,male,183.0,75.0,88,"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00:00.000', 'to': '00:57:37.433', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 48713, 'counterpart_name': 'Milan Tučić'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Serbia,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
11268,Attila Fiola,,1990-02-17,male,182.0,70.0,55,"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
12829,Damian Rasak,,1996-02-08,male,184.0,77.0,6,"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Poland,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
18879,Arijan Ademi,,1991-05-29,male,185.0,79.0,8,"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:57:15.846', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle', 'counterpart_id': 68861, 'counterpart_name': 'Tom Lacoux'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",North Macedonia,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
28763,Giorgi Beridze,,1997-05-12,male,174.0,71.0,7,"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00:00.000', 'to': '01:21:43.034', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 101820, 'counterpart_name': 'George Dănuț Ganea'}]","{'own_goals': 0, 'goals': 0, 'assists': 1, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Georgia,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
35313,Mátyás Tajti,,1998-06-02,male,183.0,75.0,10,"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
38335,Riccardo Piscitelli,,1993-10-10,male,188.0,84.0,1,[],[],Italy,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
40039,Krisztofer Horváth,,2002-01-08,male,185.0,65.0,11,"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00:00.000', 'to': '01:30:26.000', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 404214, 'counterpart_name': 'Bálint Geiger'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 68861, 'player_name': 'Tom Lacoux', 'period': 1, 'timestamp': '00:41:28.985', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:46:02.000', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 40039, 'player_name': 'Krisztofer Horváth', 'period': 2, 'timestamp': '00:50:06.046', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 28763, 'player_name': 'Giorgi Beridze', 'period': 2, 'timestamp': '01:02:41.902', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:02:42.532', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 48713, 'player_name': 'Milan Tučić', 'period': 2, 'timestamp': '01:23:08.083', 'type': 'High Pass', 'outcome': 'Assist'}, {'player_id': 7977, 'player_name': 'João Aniceto Grandela Nunes', 'period': 2, 'timestamp': '01:23:09.002', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 11268, 'player_name': 'Attila Fiola', 'period': 2, 'timestamp': '01:27:40.012', 'type': 'Bad Behaviour', 'outcome': 'Yellow Card'}, {'period': 2, 'timestamp': '01:34:06.683', 'type': 'Half End'}]"
