50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.8484790000000504,,,,,,,,,,22638e3a-84ff-4cc0-9230-b51faa3983f4,776,,,"[5.0, 33.7]",4003722,22,0.0102333724,0.0109631587,-0.0007297862,0.0092477147,0.0070632631,0.0021844516,0.0029142378,,,,0.010249,,,Right Foot,,"[73.3, 34.4]",,High Pass,,68.3,,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9359441699,0.3028443158,,,,,,,Goal Kick,,1,From Goal Kick,Botond Kocsis,525861.0,Goalkeeper,56,Kazincbarcika,2541,['50597ec2-771b-4627-a90b-09002a602422'],34,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:34.878,Pass,
,,,,,,,,,,,,,,,,,3.5844510000001173,,,,,,,,,,15e8b8cf-4cd4-43a5-ae36-7aee22dd799b,781,,,"[61.1, 46.1]",4003722,22,0.0100981677,0.0095378254,0.0005603423,0.0117540238,0.0107063055,0.0010477183,0.000487376,,,,0.620567,,,Head,,"[90.9, 67.4]",,High Pass,,36.63,,Incomplete,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9428933748,0.497785002,,,,,,,Recovery,,1,From Goal Kick,Mykhailo Meskhi,132561.0,Right Defensive Midfield,56,Kazincbarcika,2541,['aa844390-f19e-4965-9a21-49442e42c190'],41,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:41.875,Pass,
,,,,,,,,,,,,,,,,,3.8724439999999016,,,,,,,,,,604c70e3-ab64-472c-b673-93a48f3f52d9,785,,,"[16.5, 5.0]",4003722,22,0.0170616545,0.0128890518,0.0041726027,0.0095927529,0.0070831389,0.002509614,-0.0016629887,,,,0.045568,,,Left Foot,,"[54.0, 6.7]",,High Pass,,37.54,,Incomplete,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.9999793639,0.2385627776,,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,57,Ujpest,1033,"['63a0eeb6-5a0a-5d6e-a774-dd516bca30fc', '4cbd287a-bee9-4260-978f-a97cae40d966']",47,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:47.998,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,727fd1cc-672e-455d-b7d7-869e046c457d,788,,,"[70.9, 74.1]",4003722,22,0.0097269965,0.0091017988,0.0006251978,0.01981619,0.016881777,0.002934413,0.0023092153,,,,-1.570796,,,Right Foot,,"[70.9, 64.1]",,Ground Pass,,10.0,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.8647769637,0.9738689065,Bálint Kártik,484588.0,,,,,,,1,Regular Play,Mykhailo Meskhi,132561.0,Right Defensive Midfield,58,Kazincbarcika,2541,"['0d4c663a-8206-5b61-9eef-1b4b71b3a85f', '863aa56d-752c-5cb3-b27e-6a3190753612']",53,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:53.871,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,46d62a4b-2356-41c8-a1a6-55270b4cb099,791,,,"[67.6, 54.6]",4003722,22,0.009692302,0.0095295673,0.0001627347,0.0189256929,0.020691745,-0.0017660521,-0.0019287867,,,,1.262744,,,Left Foot,,"[71.1, 65.6]",,Ground Pass,,11.54,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.6147186022,0.974522531,Mykhailo Meskhi,132561.0,,,,,,,1,Regular Play,Bálint Kártik,484588.0,Left Defensive Midfield,58,Kazincbarcika,2541,"['2846b825-f9a5-532d-b058-43ad8fa75a5f', '8dd33821-ed7e-5302-a1eb-dc2d2faba8ea']",58,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:58.030,Pass,
,,,,,,,,,,,,,,,,,0.799998999999836,,,,,,,,,,47a2a3e2-9bc5-4e9b-81a7-5f2241f84cad,794,,,"[70.4, 64.2]",4003722,23,0.0093620038,0.0098734722,-0.0005114684,0.0212031752,0.0186922029,0.0025109723,0.0030224407,,,,-1.649839,,,Right Foot,,"[69.6, 54.1]",,Ground Pass,,10.13,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.898003769,0.9835350513,Bálint Kártik,484588.0,,,,,,,1,Regular Play,Mykhailo Meskhi,132561.0,Right Defensive Midfield,58,Kazincbarcika,2541,"['caa1095c-1250-5853-a821-3b80b80f9e18', '46eee341-3325-5e3e-822a-40b5bde26f3e']",0,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:00.030,Pass,
,,,,,,,,,,,,,,,,,2.4418549999999812,,,,,,,,,,53f62498-1778-49b8-99bd-1a2705fd861c,797,,,"[69.4, 54.7]",4003722,23,0.0084462455,0.0092444746,-0.0007982291,0.0206845272,0.0212031752,-0.000518648,0.0002795812,,,,0.976665,,,Right Foot,,"[84.6, 77.2]",,High Pass,,27.15,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9701255134,0.7225097418,Nyíri Vince Tóbiás,438533.0,,,,,,,1,Regular Play,Bálint Kártik,484588.0,Left Defensive Midfield,58,Kazincbarcika,2541,"['1dfb82a2-7018-5f22-8711-a1231755df8f', '03d523bb-9916-5b90-b591-ea63bc6de8e7']",1,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:01.480,Pass,
,,,,,,,,,,,,,,,,,1.0390739999997896,,,,,,,,,,2ada9eef-915c-4465-a6d4-51c2c6e337df,804,,,"[16.8, 9.5]",4003722,23,0.0121588428,0.0140407952,-0.0018819524,0.0080960272,0.0062187253,0.0018773018,0.0037592542,,,,-0.008451,,,Right Foot,,"[31.0, 9.4]",,Ground Pass,,14.2,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.999716811,0.7549048662,Arne Maier,12411.0,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,59,Ujpest,1033,"['85cb4375-c38b-5380-b5c1-a785c666c4e3', '7a1aa95f-0ba3-56bf-833e-b6dd037429e7', '0036ee24-ebcb-4274-bbf2-73f70e250d2a']",7,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:07.788,Pass,True
,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,0735517a-cab9-4b9f-9085-a1a9fd97ccd3,807,,,"[75.3, 80.0]",4003722,23,0.0098831998,0.0080960272,0.0017871726,0.0163778178,0.0121588428,0.0042189751,0.0024318025,,,,-2.447266,,,,,"[51.4, 60.1]",,Low Pass,,31.1,,,,,,,0.9962487817,Kacper Radkowski,26739.0,,,,,Throw-in,,1,From Throw In,László Rácz,484587.0,Right Center Back,60,Kazincbarcika,2541,['f8ae1cc0-ca5d-56d5-8988-03437843bad3'],14,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:14.288,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,0036dd5c-9c18-4506-b6c1-ec7976a2c24b,810,,,"[56.9, 54.4]",4003722,23,0.0099773556,0.0096010016,0.000376354,0.0151963839,0.0178784281,-0.0026820442,-0.0030583981,,,,-1.715238,,,Right Foot,,"[51.3, 15.9]",,Ground Pass,,38.91,,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.9943463216,0.9931569695,Zsombor Nagy,424375.0,,,,,,,1,From Throw In,Kacper Radkowski,26739.0,Left Center Back,60,Kazincbarcika,2541,"['51d4b833-f6d2-5709-ad58-611fa93e72f6', '927aa721-2da3-51ee-ae01-69980df51e4f']",19,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:19.488,Pass,
,,,,,,,,,,,,,,,,,1.599999000000069,,,,,,,,,,878c526b-fa49-49ac-88aa-896b936a8255,813,,,"[51.8, 18.2]",4003722,23,0.0102800652,0.0093716718,0.0009083934,0.016357949,0.0160908587,0.0002670903,-0.0006413031,,,,1.709249,,,Left Foot,,"[50.1, 30.4]",,Ground Pass,,12.32,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.7426152898,0.9871503115,János Ferenczi,73309.0,,,,,,,1,From Throw In,Zsombor Nagy,424375.0,Left Back,60,Kazincbarcika,2541,"['f1bc27e7-a9e1-5921-be9c-dab278a83e85', '9d8c9189-7fa1-5f88-bb3d-75db940d427d']",22,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:22.688,Pass,
,,,,,,,,,,,,,,,,,4.366759000000078,,,,,,,,,,1ab6ff36-0225-4525-b6d7-855445ff80e8,816,,,"[48.9, 26.6]",4003722,23,0.0090503059,0.0097645624,-0.0007142564,0.0131294793,0.0159389451,-0.0028094659,-0.0020952094,,,,-0.250688,,,Left Foot,,"[102.4, 12.9]",,High Pass,,55.23,,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.9890573076,0.3308291435,Eduvie Marho Ikoba,44239.0,,,,,,,1,From Throw In,János Ferenczi,73309.0,Left Midfield,60,Kazincbarcika,2541,"['cdf5f247-9535-5024-a766-8e39c0f9ab5f', 'e1555e8e-9172-4eaf-a221-939b50bc6d0a', '7e2037ba-419b-530a-9375-2d1735ea4b4e']",24,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:24.668,Pass,
,,,,,,,,,,,,,,,,,1.962839999999851,,,,,,,,,,e1555e8e-9172-4eaf-a221-939b50bc6d0a,818,,,"[17.7, 67.2]",4003722,23,0.0125753954,0.0159389451,-0.0033635497,0.0084048947,0.0097645624,-0.0013596676,0.0020038821,,,,-2.191558,,,Left Foot,,"[3.2, 46.9]",,Ground Pass,,24.98,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9984410661,0.9915267825,Dávid Banai,404208.0,,,,,Interception,,1,Regular Play,Kristóf Sarkadi,445486.0,Right Back,61,Ujpest,1033,"['1ab6ff36-0225-4525-b6d7-855445ff80e8', '452a975e-1c22-5377-b3a4-99da655dd505']",29,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:29.034,Pass,
,,,,,,,,,,,,,,,,,1.8148880000000351,,,,,,,,,,1a12cb0f-4047-4b16-be3e-3ffdae0b6527,821,,,"[4.5, 48.2]",4003722,23,0.0138882529,0.0118690478,0.0020192051,0.0065910425,0.0084909415,-0.001899899,-0.0039191041,,,,1.051055,,,Right Foot,,"[19.0, 73.5]",,Ground Pass,,29.2,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9915435813,0.9880997539,Kristóf Sarkadi,445486.0,,,,,,,1,Regular Play,Dávid Banai,404208.0,Goalkeeper,61,Ujpest,1033,"['966785d4-795a-5f99-aa92-47f223b66288', '5533b576-b434-553c-8363-c59dafe93d20']",33,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:33.397,Pass,
,,,,,,,,,,,,,,,,,1.3227920000001323,,,,,,,,,,4d8b3c29-8261-4b6e-a4d7-a4afba67233d,825,,,"[12.3, 69.2]",4003722,23,0.0151166655,0.0152147552,-9.80897e-05,0.0072401431,0.0065979706,0.0006421725,0.0007402622,,,,-2.644887,,,Right Foot,,"[4.3, 64.9]",,Ground Pass,,9.07,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.8814296559,0.9754487872,Attila Fiola,11268.0,,,,,,,1,Regular Play,Kristóf Sarkadi,445486.0,Right Back,61,Ujpest,1033,"['deb06f5d-5e13-5155-a85b-83efd90bd852', 'da5c35ac-6f3d-5ab2-9254-2a5eed5629b8', 'afa62e58-3d9b-44a0-8dd1-cebfdfec8fa3']",37,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:37.612,Pass,True
,,,,,,,,,,,,,,,,,2.200652000000002,,,,,,,,,,a2a44284-d52c-4b19-84e1-f1458b0dd8c6,828,,,"[4.3, 64.9]",4003722,23,0.0090921018,0.0151166655,-0.0060245637,0.0078704003,0.0072401431,0.0006302572,0.0066548209,,,,0.261431,,,Right Foot,,"[40.3, 74.5]",,High Pass,,37.3,,Incomplete,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.8853491524,0.2572450936,,,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Center Back,61,Ujpest,1033,"['ecd6d208-b2dc-4a1a-81a1-7160ec3b7029', '41c2f4b1-ce32-550a-b565-2accfbb31b0c']",38,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:38.935,Pass,
,,,,,,,,,,,,,,,,,1.3929550000000746,,,,,,,,,,ecd6d208-b2dc-4a1a-81a1-7160ec3b7029,829,,,"[79.8, 5.6]",4003722,23,0.0080473386,0.0072401431,0.0008071954,0.0111925183,0.0151166655,-0.0039241472,-0.0047313427,,,,-0.013985,,,Head,,"[94.1, 5.4]",,High Pass,,14.3,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.7157068162,0.4832376838,János Ferenczi,73309.0,,,,,Recovery,,1,Regular Play,Zsombor Nagy,424375.0,Left Back,62,Kazincbarcika,2541,"['a2a44284-d52c-4b19-84e1-f1458b0dd8c6', '72ed78c1-14da-5e02-9bdd-e567be3cf8b7']",41,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:41.135,Pass,
,,,,,,,,,,,,,,,,,1.9592249999998603,,,,,,,,,,00b73dfd-db99-4410-8a2e-5bb46fa697ce,831,,,"[94.1, 5.4]",4003722,23,0.0094446326,0.0080473386,0.001397294,0.0320981517,0.0111925183,0.0209056335,0.0195083395,,,,1.303291,,,Head,,"[97.8, 18.9]",,High Pass,,14.0,,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.8352245547,0.4151941836,Eduvie Marho Ikoba,44239.0,,,,,,,1,Regular Play,János Ferenczi,73309.0,Left Midfield,62,Kazincbarcika,2541,['ce19bef2-f74a-5a0f-8a2b-2c84b26998ed'],42,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:42.528,Pass,
,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,c0793d4f-31bf-440f-bcdc-1d33061b3017,835,,,"[91.4, 21.1]",4003722,23,0.0130383652,0.0084010242,0.004637341,0.0110270986,0.0301550664,-0.0191279678,-0.0237653088,,,,-0.927295,,,Right Foot,,"[92.3, 19.9]",,Ground Pass,,1.5,,Incomplete,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.8621439487,0.9361605644,,,,,,,,,1,Regular Play,Eduvie Marho Ikoba,44239.0,Left Center Forward,62,Kazincbarcika,2541,"['f285b457-3b8e-574e-946b-2abc8ea61ec9', 'ef50b43b-6ffd-4951-aa04-3a957177e79d']",48,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:48.140,Pass,
,,,,,,,,,,,,,,,,,1.9598649999999906,,,,,,,,,,0f8db7c8-8c4b-4a54-9d16-d309a71af4bc,837,,,"[31.2, 54.9]",4003722,23,0.0115458444,0.0110270986,0.0005187457,0.0133010456,0.0130383652,0.0002626805,-0.0002560653,,,,0.251811,,,Right Foot,,"[46.7, 58.9]",,Low Pass,,15.97,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.6025999995,0.7064912319,Ábel György Krajcsovics,446356.0,,,,,Recovery,,1,Regular Play,Arne Maier,12411.0,Left Defensive Midfield,63,Ujpest,1033,['ef1d8c65-e558-5b59-92cd-d92149dcba5e'],49,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:49.322,Pass,
,,,,,,,,,,,,,,,,,4.615394000000087,,,,,,,,,,aa8a1e7a-06b9-4315-b210-0f7fcd1e8169,841,,,"[46.7, 58.9]",4003722,23,0.0087620541,0.0115458444,-0.0027837902,0.0203189049,0.0133010456,0.0070178593,0.0098016495,,,,0.370474,,,Right Foot,,"[84.8, 73.7]",,High Pass,,40.91,,,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.5801785617,0.0990757123,Matija Ljujić,10837.0,,,,,,,1,Regular Play,Ábel György Krajcsovics,446356.0,Right Midfield,63,Ujpest,1033,"['7b5af78b-69ee-55af-8601-8bcd787c032e', '0c7c9e16-1e7b-433a-af23-8e247476330d', 'ce077ea5-e14d-58dc-b4f6-cf5a5ba9db0a']",51,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:51.282,Pass,True
,,,,,,,,,,,,,,,,,3.599998999999836,,,,,,,,,,65d635a7-9a11-49bb-a173-e5a180dd8c01,847,,,"[83.7, 80.0]",4003722,24,0.0095565151,0.0079473313,0.0016091838,0.0151648661,0.0141761433,0.0009887228,-0.0006204611,,,,-2.911624,,,,,"[61.8, 74.9]",,Low Pass,,22.46,,,,,,,0.9970251918,Kristóf Sarkadi,445486.0,,,,,Throw-in,,1,From Throw In,Matija Ljujić,10837.0,Right Center Forward,64,Ujpest,1033,['4de3fb91-d84e-562e-ac79-e745c7a101ee'],16,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:16.317,Pass,
,,,,,,,,,,,,,,,,,1.599999000000069,,,,,,,,,,a450d8cc-38ad-408b-b24b-41c6e9f1f0b5,850,,,"[61.8, 74.9]",4003722,24,0.0102609331,0.0095565151,0.0007044179,0.0148704099,0.0151648661,-0.0002944563,-0.0009988742,,,,-2.440774,,,Right Foot,,"[51.5, 66.2]",,Ground Pass,,13.48,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9983415841,0.973644793,Attila Fiola,11268.0,,,,,,,1,From Throw In,Kristóf Sarkadi,445486.0,Right Back,64,Ujpest,1033,"['5668a1e6-7f05-5fa9-a2be-15da9ebfdf48', 'bdb362e1-96e1-50ae-b384-f038e9b93dc6']",19,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:19.917,Pass,
,,,,,,,,,,,,,,,,,1.1999989999998362,,,,,,,,,,01dce0c6-2522-498d-8157-48d1ec5a966f,853,,,"[45.2, 52.4]",4003722,24,0.0095150182,0.0103397984,-0.0008247802,0.0206411388,0.0152748208,0.0053663179,0.0061910981,,,,0.120895,,,Right Foot,,"[68.3, 55.2]",,Ground Pass,,23.3,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.8714729261,0.8839250803,Noah Dávid Gabriel Fenyö,318547.0,,,,,,,1,From Throw In,Attila Fiola,11268.0,Right Center Back,64,Ujpest,1033,"['2f32a029-6d11-51c5-905e-cacebec61f26', '9863fbfd-9874-5807-a7ec-347f30da94bd']",31,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:31.517,Pass,
,,,,,,,,,,,,,,,,,1.2055220000001137,,,,,,,,,,3314d0d6-f3e8-466f-b414-6345ad7e5e8d,856,,,"[68.5, 56.5]",4003722,24,0.0092209028,0.0093805837,-0.0001596808,0.0224012211,0.021028053,0.0013731681,0.0015328489,,,,0.544332,,,Right Foot,,"[76.0, 61.0]",,Ground Pass,,8.77,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9455863235,0.9478670359,Ábel György Krajcsovics,446356.0,,,,,,,1,From Throw In,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,64,Ujpest,1033,"['d0c09830-9c9a-5999-913a-d5184138fe63', '6d868872-e02c-559b-b238-2a0432d53dfe']",33,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:33.164,Pass,
,,,,,,,,,,,,,,,,,2.1269930000000166,,,,,,,,,,b0c6a399-8cd4-438d-af89-12d4c773bdd4,859,,,"[78.5, 50.2]",4003722,24,0.0093068862,0.009339557,-3.26708e-05,0.012167247,0.0254206453,-0.0132533982,-0.0132207274,,,,0.082411,,,Left Foot,,"[106.8, 52.5]",,Ground Pass,,28.43,,Incomplete,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.8538746943,0.6003468633,Aljoša Matko,101803.0,,,,,,,1,From Throw In,Ábel György Krajcsovics,446356.0,Right Midfield,64,Ujpest,1033,"['1c2e1ace-48e5-51c0-81ea-f6b0161e6c6b', '920f710f-6ece-4d71-aace-d295e7200900', '0a289b2b-6369-57f2-90ed-9a71c34f73b7']",34,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:34.980,Pass,
,,,,,,,,,,,,,,,,,1.4788839999998453,,,,,,,,,,713b231b-8a13-4751-95a8-2aeb46cba250,863,,,"[8.4, 11.6]",4003722,24,0.0113683306,0.0133400951,-0.0019717645,0.0081130853,0.0070945304,0.0010185549,0.0029903194,,,,-0.380506,,,Left Foot,,"[29.4, 3.2]",,Ground Pass,,22.62,,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9966232949,0.8345569968,János Ferenczi,73309.0,,,,,,,1,Regular Play,Kacper Radkowski,26739.0,Left Center Back,65,Kazincbarcika,2541,"['001394d9-96eb-55fb-b0cc-82f429dabb1a', 'fc47ddf3-c042-5c81-a57f-06e38d6f66a6']",39,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:24:39.507,Pass,
,,,,,,,,,,,,,,,,,1.6327649999998977,,,,,,,,,,01374fde-8443-4441-82f6-636dd54be9e9,868,,,"[104.2, 80.0]",4003722,24,0.0085487915,0.0077090701,0.0008397214,0.0312091056,0.0186435208,0.0125655849,0.0117258634,,,,-1.989667,,,,,"[97.2, 64.2]",,Low Pass,,17.28,,,,,,,0.9530477524,Krisztofer Horváth,40039.0,,,,,Throw-in,,1,From Throw In,Matija Ljujić,10837.0,Right Center Forward,66,Ujpest,1033,['a89b42ce-61a6-52e2-a691-be56ddcfe630'],43,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:43.958,Pass,
,,,,,,,,,,,,,,,,,1.4694970000002068,,,,,,,,,,475f616e-b588-4ab9-a8d0-a332fcc63761,871,,,"[97.7, 64.4]",4003722,24,0.008507791,0.0084466729,6.1118e-05,0.0286460426,0.0312091056,-0.0025630631,-0.0026241811,,,,0.829378,,,Right Foot,,"[108.7, 76.4]",,Ground Pass,,16.24,,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.996103259,0.9274887443,Kristóf Sarkadi,445486.0,,,,,,,1,From Throw In,Krisztofer Horváth,40039.0,Left Midfield,66,Ujpest,1033,"['deead19c-034e-526d-9383-52b801e868e6', 'cdcf828b-a2ac-5058-9c10-befcb7a20af4']",46,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:46.128,Pass,
,,,,,,,,,,,,,,,,,1.022061999999918,,,,,,,,,,42548646-34b9-4977-a721-3a8db1f7a0e4,874,,,"[111.5, 75.4]",4003722,24,0.0070076464,0.0082766609,-0.0012690146,0.0139885638,0.0290100519,-0.0150214881,-0.0137524735,,,,-1.824086,,,Right Foot,,"[110.3, 70.9]",,Ground Pass,,4.67,,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9993923952,0.6171078682,,,,,,,,,1,From Throw In,Kristóf Sarkadi,445486.0,Right Back,66,Ujpest,1033,"['a6350f91-356c-4e58-bcd6-6edac873adb8', 'd68522bc-bc14-50e5-b48d-a5f34bef95b2']",48,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:48.102,Pass,
,,,,,,,,,,,,,,,,,0.7321189999999479,,,,,,,,,,a6350f91-356c-4e58-bcd6-6edac873adb8,875,,,"[9.8, 9.2]",4003722,24,0.0093693798,0.0290100519,-0.019640672,0.0069235764,0.0082766609,-0.0013530846,0.0182875874,,,,0.260602,,,Right Foot,,"[17.3, 11.2]",,Ground Pass,,7.76,,Incomplete,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9997826491,0.8480302095,János Ferenczi,73309.0,,,,,Recovery,,1,From Throw In,Zsombor Nagy,424375.0,Left Back,66,Ujpest,1033,"['071b8bce-0adb-4557-82dc-5db22e50d687', '42548646-34b9-4977-a721-3a8db1f7a0e4', 'd6e7aac2-3764-514a-9715-6c531eefa0e2']",49,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:24:49.124,Pass,
,,,,,,,,,,,,,,,,,1.7130779999999795,,,,,,,,,,c9939d93-581d-4b1c-a3ae-74a469d0bf43,878,,,"[32.3, 0.1]",4003722,25,0.0094941752,0.0093693798,0.0001247954,0.0066459933,0.0069235764,-0.000277583,-0.0004023784,,,,0.376294,,,,,"[52.8, 8.2]",,High Pass,,22.04,,,,,,,0.5146117806,Eduvie Marho Ikoba,44239.0,,,,,Throw-in,,1,From Throw In,Zsombor Nagy,424375.0,Left Back,67,Kazincbarcika,2541,['006b01ea-77b1-50a3-ba8f-3aa8d56e094b'],9,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:25:09.354,Pass,
,,,,,,,,,,,,,,,,,1.6298740000000689,,,,,,,,,,56b1f0ba-6cdf-486c-a96e-93ca29178a94,880,,,"[52.8, 8.2]",4003722,25,0.0102390004,0.0094941752,0.0007448252,0.014688015,0.0066459933,0.0080420217,0.0072971964,,,,-1.152572,,,Head,,"[54.8, 3.7]",,High Pass,,4.92,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.814184235,0.4080712795,Milán Gábor Klausz,404232.0,,,,,,,1,From Throw In,Eduvie Marho Ikoba,44239.0,Left Center Forward,67,Kazincbarcika,2541,['5481240d-0e3f-5e19-9968-1797e668fc7e'],11,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:25:11.067,Pass,
,,,,,,,,,,,,,,,,,1.1166620000000111,,,,,,,,,,86dab9a8-f7fc-40f1-aa5b-fdd1bbed653d,886,,,"[48.5, 80.0]",4003722,25,0.0096704857,0.0085993409,0.0010711448,0.0170299131,0.0090055047,0.0080244085,0.0069532637,,,,-0.328933,,,,,"[63.5, 74.9]",,Low Pass,,15.85,,Incomplete,,,,,0.8517010212,Ábel György Krajcsovics,446356.0,,,,,Throw-in,,1,From Throw In,Kristóf Sarkadi,445486.0,Right Back,68,Ujpest,1033,"['67a2b565-1ddc-5a02-a727-2580638137ee', '67f25a80-735f-47dd-b45c-408df70eaaf1']",36,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:36.084,Pass,
