,Unnamed: 0,account_id,match_id,team_id,team_name,opposition_id,opposition_name,competition_id,competition_name,season_id,season_name,team_female,team_match_gd,team_match_xgd,team_match_np_shots,team_match_op_shots,team_match_op_shots_outside_box,team_match_sp_shots,team_match_np_xg,team_match_op_xg,team_match_sp_xg,team_match_np_xg_per_shot,team_match_np_shot_distance,team_match_op_shot_distance,team_match_sp_shot_distance,team_match_possessions,team_match_possession,team_match_directness,team_match_pace_towards_goal,team_match_gk_pass_distance,team_match_gk_long_pass_ratio,team_match_box_cross_ratio,team_match_passes_inside_box,team_match_defensive_distance,team_match_ppda,team_match_defensive_distance_ppda,team_match_opp_passing_ratio,team_match_opp_final_third_pass_ratio,team_match_np_shots_conceded,team_match_op_shots_conceded,team_match_op_shots_conceded_outside_box,team_match_sp_shots_conceded,team_match_np_xg_conceded,team_match_op_xg_conceded,team_match_sp_xg_conceded,team_match_np_xg_per_shot_conceded,team_match_np_shot_distance_conceded,team_match_op_shot_distance_conceded,team_match_sp_shot_distance_conceded,team_match_deep_completions_conceded,team_match_passes_inside_box_conceded,team_match_corners,team_match_corner_xg,team_match_xg_per_corner,team_match_free_kicks,team_match_free_kick_xg,team_match_xg_per_free_kick,team_match_direct_free_kicks,team_match_direct_free_kick_xg,team_match_xg_per_direct_free_kick,team_match_throw_ins,team_match_throw_in_xg,team_match_xg_per_throw_in,team_match_ball_in_play_time,team_match_counter_attacking_shots,team_match_high_press_shots,team_match_shots_in_clear,team_match_counter_attacking_shots_conceded,team_match_shots_in_clear_conceded,team_match_aggressive_actions,team_match_aggression,team_match_goals,team_match_own_goals,team_match_penalty_goals,team_match_goals_conceded,team_match_opposition_own_goals,team_match_penalty_goals_conceded,team_match_shots_from_corners,team_match_goals_from_corners,team_match_shots_from_free_kicks,team_match_goals_from_free_kicks,team_match_direct_free_kick_goals,team_match_shots_from_direct_free_kicks,team_match_shots_from_throw_ins,team_match_goals_from_throw_ins,team_match_direct_free_kick_goals_conceded,team_match_shots_from_direct_free_kicks_conceded,team_match_corners_conceded,team_match_corner_xg_conceded,team_match_shots_from_corners_conceded,team_match_goals_from_corners_conceded,team_match_free_kicks_conceded,team_match_free_kick_xg_conceded,team_match_shots_from_free_kicks_conceded,team_match_goals_from_free_kicks_conceded,team_match_direct_free_kicks_conceded,team_match_direct_free_kick_xg_conceded,team_match_throw_ins_conceded,team_match_throw_in_xg_conceded,team_match_shots_from_throw_ins_conceded,team_match_goals_from_throw_ins_conceded,team_match_corner_shot_ratio,team_match_corner_goal_ratio,team_match_free_kick_shot_ratio,team_match_free_kick_goal_ratio,team_match_direct_free_kick_goal_ratio,team_match_throw_in_shot_ratio,team_match_throw_in_goal_ratio,team_match_xg_per_corner_conceded,team_match_corner_shot_ratio_conceded,team_match_corner_goal_ratio_conceded,team_match_xg_per_free_kick_conceded,team_match_free_kick_shot_ratio_conceded,team_match_free_kick_goal_ratio_conceded,team_match_xg_per_direct_free_kick_conceded,team_match_direct_free_kick_goal_ratio_conceded,team_match_xg_per_throw_in_conceded,team_match_throw_in_shot_ratio_conceded,team_match_throw_in_goal_ratio_conceded,team_match_direct_free_kick_shot_ratio,team_match_direct_free_kick_shot_ratio_conceded,team_match_sp,team_match_xg_per_sp,team_match_sp_shot_ratio,team_match_sp_goals,team_match_sp_goal_ratio,team_match_sp_conceded,team_match_xg_per_sp_conceded,team_match_sp_shot_ratio_conceded,team_match_sp_goals_conceded,team_match_sp_goal_ratio_conceded,team_match_penalties_won,team_match_penalties_conceded,team_match_completed_dribbles,team_match_failed_dribbles,team_match_total_dribbles,team_match_dribble_ratio,team_match_completed_dribbles_conceded,team_match_failed_dribbles_conceded,team_match_total_dribbles_conceded,team_match_opposition_dribble_ratio,team_match_high_press_shots_conceded,team_match_np_gd,team_match_np_xgd,team_match_deep_completions,team_match_passing_ratio,team_match_pressures,team_match_counterpressures,team_match_pressure_regains,team_match_counterpressure_regains,team_match_defensive_action_regains,team_match_yellow_cards,team_match_second_yellow_cards,team_match_red_cards,team_match_fhalf_pressures,team_match_fhalf_counterpressures,team_match_fhalf_pressures_ratio,team_match_fhalf_counterpressures_ratio,team_match_crosses_into_box,team_match_successful_crosses_into_box,team_match_successful_box_cross_ratio,team_match_deep_progressions,team_match_deep_progressions_conceded,team_match_obv,team_match_obv_pass,team_match_obv_shot,team_match_obv_defensive_action,team_match_obv_dribble_carry,team_match_obv_gk,team_match_obv_conceded,team_match_obv_pass_conceded,team_match_obv_shot_nconceded,team_match_obv_defensive_action_conceded,team_match_obv_dribble_carry_conceded,team_match_obv_gk_conceded,team_match_passes,team_match_successful_passes,team_match_passes_conceded,team_match_successful_passes_conceded,team_match_op_passes,team_match_op_passes_conceded,match_date,team_touches_in_opp_box,team_match_op_f3_passes,team_match_f3_forward_passes,possession_count,passes_per_possession
0,0,33643,4003722,1033,Ujpest,2541,Kazincbarcika,1522,NB I,318,2025/2026,False,3,1.3069475,14,11,3,3,2.0089192,1.9517754,0.05714374,0.14349423,16.099173,13.76142,24.670929,250,0.6141732283464567,0.81637657,2.9415355880221568,39.342045,0.4583333333333333,0.3571428571428571,2,42.67741,7.818181818181818,6.0967726934523805,0.6793002915451894,0.5963302752293578,11,5,3,6,0.70197177,0.27079192,0.43117982,0.063815616,15.115768,19.011097,11.869662,1,0,1,0.0213128,0.0213128,14,0.0,0.0,1,0.007292014,0.007292014,23,0.02853893,0.0012408231,49.922977,1,3,4,0,2,59,0.1720116618075801,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,2,0.121816665,2,0,12,0.26369023,2,0,1,0.033387788,20,0.012285119,1,0,1.0,0.0,0.1666666666666666,0.0,0.0,0.05,0.0,0.060908332,1.0,0.0,0.021974185,0.1666666666666666,0.0,0.033387788,0.0,0.00061425596,0.05,0.0,1.0,1.0,39,0.0014652241,0.0769230769230769,0,0.0,35,0.012319423,0.1714285714285714,0,0.0,0,0,3,1,4,0.75,2,1,3,0.6666666666666666,1,2,1.3069475,6,0.5963302752293578,116,51,40,15,67,0,0,0,66,38,0.5689655172413793,0.7450980392156863,10,2,0.1666666666666666,43,31,4.5349126,0.6809731,1.6670549,0.42599246,0.8067121,0.9541793,1.0762551,0.53982025,-0.1266475,-0.5470528,0.545871,0.6642639,546,433,343,233,498,290,2026-04-11,32,26,26,389,1.4035989717223651
1,1,33643,4003722,2541,Kazincbarcika,1033,Ujpest,1522,NB I,318,2025/2026,False,-3,-1.3069475,11,5,3,6,0.70197177,0.27079192,0.43117982,0.063815616,15.115768,19.011097,11.869662,251,0.3858267716535433,0.78487796,3.183886068132189,52.690712,0.25,0.2222222222222222,0,45.986935,13.875,3.5374563790701483,0.793040293040293,0.6687898089171974,14,11,3,3,2.0089192,1.9517754,0.057143744,0.14349423,16.099173,13.76142,24.67093,6,2,2,0.121816665,0.060908332,12,0.26369023,0.021974185,1,0.033387788,0.033387788,20,0.012285119,0.00061425596,49.922977,0,1,2,1,4,74,0.1355311355311355,0,1,0,3,0,0,2,0,2,0,0,1,1,0,0,1,1,0.0213128,1,0,14,0.0,0,0,1,0.007292014,23,0.02853893,1,0,1.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0213128,1.0,0.0,0.0,0.0,0.0,0.007292014,0.0,0.0012408231,0.0434782608695652,0.0,1.0,1.0,35,0.012319423,0.1714285714285714,0,0.0,39,0.0014652242,0.0769230769230769,0,0.0,0,0,2,1,3,0.6666666666666666,3,1,4,0.75,3,-2,-1.3069475,1,0.6687898089171974,130,40,39,14,67,3,0,0,56,20,0.4307692307692308,0.5,4,2,0.2857142857142857,31,43,1.0762553,0.5398206,-0.12664747,-0.5470528,0.5458708,0.6642639,4.5349126,0.68097365,1.6670548,0.42599252,0.806712,0.95417917,343,233,546,433,290,498,2026-04-11,16,16,16,389,0.8817480719794345
